11562   , -2280.28    , array([ 0.116268   ,  0.0540372  ,  4.73629e-12,  0.00017608 ])
11563   , -2280.28    , array([ 0.116384   ,  0.0540372  ,  4.73629e-12,  0.00017608 ])
11564   , -2280.34    , array([ 0.116268   ,  0.0540913  ,  4.73629e-12,  0.00017608 ])
11565   , -2280.28    , array([ 0.116268   ,  0.0540372  ,  4.74103e-12,  0.00017608 ])
11566   , -2280.23    , array([ 0.116268   ,  0.0540372  ,  4.73629e-12,  0.000176257])
11567   , -2280.28    , array([ 0.116268   ,  0.0540372  ,  4.73629e-12,  0.00017608 ])
11568   , -2127.04    , array([ 0.116268   ,  0.025955   ,  4.73629e-12,  0.000352645])
11569   , -2127.04    , array([ 0.116268   ,  0.025955   ,  4.73629e-12,  0.000352645])
11570   , -2127.04    , array([ 0.116384   ,  0.025955   ,  4.73629e-12,  0.000352645])
11571   , -2127.22    , array([ 0.116268   ,  0.025981   ,  4.73629e-12,  0.000352645])
11572   , -2127.04    , array([ 0.116268   ,  0.025955   ,  4.74103e-12,  0.000352645])
11573   , -2126.87    , array([ 0.116268   ,  0.025955   ,  4.73629e-12,  0.000352998])
11574   , -6185.98    , array([ 0.116268   ,  0.00138145 ,  4.73629e-12,  0.00567343 ])
11575   , -6185.98    , array([ 0.116268   ,  0.00138145 ,  4.73629e-12,  0.00567343 ])
11576   , -6185.98    , array([ 0.116384   ,  0.00138145 ,  4.73629e-12,  0.00567343 ])
11577   , -6193.26    , array([ 0.116268   ,  0.00138283 ,  4.73629e-12,  0.00567343 ])
11578   , -6185.98    , array([ 0.116268   ,  0.00138145 ,  4.74103e-12,  0.00567343 ])
11579   , -6176.32    , array([ 0.116268   ,  0.00138145 ,  4.73629e-12,  0.00567911 ])
11580   , -2118.95    , array([ 0.116268   ,  0.0253498  ,  4.73629e-12,  0.000360614])
11581   , -2118.95    , array([ 0.116268   ,  0.0253498  ,  4.73629e-12,  0.000360614])
11582   , -2118.95    , array([ 0.116384   ,  0.0253498  ,  4.73629e-12,  0.000360614])
11583   , -2119.13    , array([ 0.116268   ,  0.0253752  ,  4.73629e-12,  0.000360614])
11584   , -2118.95    , array([ 0.116268   ,  0.0253498  ,  4.74103e-12,  0.000360614])
11585   , -2118.78    , array([ 0.116268   ,  0.0253498  ,  4.73629e-12,  0.000360975])
11586   , -2110.49    , array([ 0.116268   ,  0.0247487  ,  4.73629e-12,  0.000368904])
11587   , -2110.49    , array([ 0.116268   ,  0.0247487  ,  4.73629e-12,  0.000368904])
11588   , -2110.49    , array([ 0.116384   ,  0.0247487  ,  4.73629e-12,  0.000368904])
11589   , -2110.68    , array([ 0.116268   ,  0.0247735  ,  4.73629e-12,  0.000368904])
11590   , -2110.49    , array([ 0.116268   ,  0.0247487  ,  4.74103e-12,  0.000368904])
11591   , -2110.31    , array([ 0.116268   ,  0.0247487  ,  4.73629e-12,  0.000369273])
