34492   , -1791.48    , array([ 0.287964   ,  0.0103092  ,  7.12977e-41,  0.000928605])
34493   , -1791.48    , array([ 0.288252   ,  0.0103092  ,  7.12977e-41,  0.000928605])
34494   , -1791.41    , array([ 0.287964   ,  0.0103195  ,  7.12977e-41,  0.000928605])
34495   , -1791.48    , array([ 0.287964   ,  0.0103092  ,  7.1369e-41 ,  0.000928605])
34496   , -1791.54    , array([ 0.287964   ,  0.0103092  ,  7.12977e-41,  0.000929534])
34497   , -1791.48    , array([ 0.287964   ,  0.0103092  ,  7.12977e-41,  0.000928605])
34498   , -2034.67    , array([ 0.287964   ,  0.0224269  ,  7.12977e-41,  0.000487203])
34499   , -2034.67    , array([ 0.287964   ,  0.0224269  ,  7.12977e-41,  0.000487203])
34500   , -2034.67    , array([ 0.288252   ,  0.0224269  ,  7.12977e-41,  0.000487203])
34501   , -2034.9     , array([ 0.287964   ,  0.0224493  ,  7.12977e-41,  0.000487203])
34502   , -2034.67    , array([ 0.287964   ,  0.0224269  ,  7.1369e-41 ,  0.000487203])
34503   , -2034.46    , array([ 0.287964   ,  0.0224269  ,  7.12977e-41,  0.000487691])
34504   , -1788.44    , array([ 0.287964   ,  0.0109943  ,  7.12977e-41,  0.000880325])
34505   , -1788.44    , array([ 0.287964   ,  0.0109943  ,  7.12977e-41,  0.000880325])
34506   , -1788.44    , array([ 0.288252   ,  0.0109943  ,  7.12977e-41,  0.000880325])
34507   , -1788.45    , array([ 0.287964   ,  0.0110053  ,  7.12977e-41,  0.000880325])
34508   , -1788.44    , array([ 0.287964   ,  0.0109943  ,  7.1369e-41 ,  0.000880325])
34509   , -1788.43    , array([ 0.287964   ,  0.0109943  ,  7.12977e-41,  0.000881206])
34510   , -1779.49    , array([ 0.287964   ,  0.0200633  ,  7.12977e-41,  0.00164582 ])
34511   , -1779.49    , array([ 0.287964   ,  0.0200633  ,  7.12977e-41,  0.00164582 ])
34512   , -1779.49    , array([ 0.288252   ,  0.0200633  ,  7.12977e-41,  0.00164582 ])
34513   , -1779.5     , array([ 0.287964   ,  0.0200834  ,  7.12977e-41,  0.00164582 ])
34514   , -1779.49    , array([ 0.287964   ,  0.0200633  ,  7.1369e-41 ,  0.00164582 ])
34515   , -1779.46    , array([ 0.287964   ,  0.0200633  ,  7.12977e-41,  0.00164746 ])
34516   , -1647.08    , array([ 0.287964   ,  0.22251    ,  7.12977e-41,  0.0201064  ])
34517   , -1647.08    , array([ 0.287964   ,  0.22251    ,  7.12977e-41,  0.0201064  ])
34518   , -1647.08    , array([ 0.288252   ,  0.22251    ,  7.12977e-41,  0.0201064  ])
34519   , -1647.42    , array([ 0.287964   ,  0.222732   ,  7.12977e-41,  0.0201064  ])
34520   , -1647.08    , array([ 0.287964   ,  0.22251    ,  7.1369e-41 ,  0.0201064  ])
34521   , -1646.7     , array([ 0.287964   ,  0.22251    ,  7.12977e-41,  0.0201265  ])
34528   , -1647.08    , array([ 0.287964   ,  0.222512   ,  7.12977e-41,  0.0201066  ])
34529   , -1647.08    , array([ 0.287964   ,  0.222512   ,  7.12977e-41,  0.0201066  ])
34530   , -1647.08    , array([ 0.288252   ,  0.222512   ,  7.12977e-41,  0.0201066  ])
34531   , -1647.42    , array([ 0.287964   ,  0.222734   ,  7.12977e-41,  0.0201066  ])
34532   , -1647.08    , array([ 0.287964   ,  0.222512   ,  7.1369e-41 ,  0.0201066  ])
34533   , -1646.7     , array([ 0.287964   ,  0.222512   ,  7.12977e-41,  0.0201267  ])
34534   , -1647.08    , array([ 0.287964   ,  0.222521   ,  7.12977e-41,  0.0201075  ])
34535   , -1647.08    , array([ 0.287964   ,  0.222521   ,  7.12977e-41,  0.0201075  ])
34536   , -1647.08    , array([ 0.288252   ,  0.222521   ,  7.12977e-41,  0.0201075  ])
34537   , -1647.42    , array([ 0.287964   ,  0.222744   ,  7.12977e-41,  0.0201075  ])
34538   , -1647.08    , array([ 0.287964   ,  0.222521   ,  7.1369e-41 ,  0.0201075  ])
34539   , -1646.7     , array([ 0.287964   ,  0.222521   ,  7.12977e-41,  0.0201276  ])
34540   , -35854.9    , array([ 0.287964   ,  27.3686    ,  7.12977e-41,  3.00091    ])
34541   , -35854.9    , array([ 0.287964   ,  27.3686    ,  7.12977e-41,  3.00091    ])
34542   , -35854.9    , array([ 0.288252   ,  27.3686    ,  7.12977e-41,  3.00091    ])
34543   , -35867.9    , array([ 0.287964   ,  27.3959    ,  7.12977e-41,  3.00091    ])
34544   , -35854.9    , array([ 0.287964   ,  27.3686    ,  7.1369e-41 ,  3.00091    ])
34545   , -35859.1    , array([ 0.287964   ,  27.3686    ,  7.12977e-41,  3.00391    ])
34546   , -1645.86    , array([ 0.287964   ,  0.227891   ,  7.12977e-41,  0.0206125  ])
34547   , -1645.86    , array([ 0.287964   ,  0.227891   ,  7.12977e-41,  0.0206125  ])
34548   , -1645.86    , array([ 0.288252   ,  0.227891   ,  7.12977e-41,  0.0206125  ])
34549   , -1646.21    , array([ 0.287964   ,  0.228119   ,  7.12977e-41,  0.0206125  ])
34550   , -1645.86    , array([ 0.287964   ,  0.227891   ,  7.1369e-41 ,  0.0206125  ])
34551   , -1645.48    , array([ 0.287964   ,  0.227891   ,  7.12977e-41,  0.0206331  ])
34552   , -1641.96    , array([ 0.287964   ,  0.250994   ,  7.12977e-41,  0.0227904  ])
34553   , -1641.96    , array([ 0.287964   ,  0.250994   ,  7.12977e-41,  0.0227904  ])
34554   , -1641.96    , array([ 0.288252   ,  0.250994   ,  7.12977e-41,  0.0227904  ])
34555   , -1642.35    , array([ 0.287964   ,  0.251246   ,  7.12977e-41,  0.0227904  ])
34556   , -1641.96    , array([ 0.287964   ,  0.250994   ,  7.1369e-41 ,  0.0227904  ])
