238860  , -27823      , array([ 0.0923905  ,  0.160536   ,  8.92905e-68,  8.54619e-10,  0.0124602  ])
238861  , -27810.7    , array([ 0.092483   ,  0.160536   ,  8.92905e-68,  8.54619e-10,  0.0124602  ])
238862  , -27838.7    , array([ 0.0923905  ,  0.160696   ,  8.92905e-68,  8.54619e-10,  0.0124602  ])
238863  , -27823      , array([ 0.0923905  ,  0.160536   ,  8.93798e-68,  8.54619e-10,  0.0124602  ])
238864  , -27823      , array([ 0.0923905  ,  0.160536   ,  8.92905e-68,  8.55474e-10,  0.0124602  ])
238865  , -27817.7    , array([ 0.0923905  ,  0.160536   ,  8.92905e-68,  8.54619e-10,  0.0124726  ])
238866  , -27823      , array([ 0.0923905  ,  0.160536   ,  8.92905e-68,  8.54619e-10,  0.0124602  ])
238867  , -8675.38    , array([ 0.16873    ,  0.0744805  ,  8.92905e-68,  8.54619e-10,  0.016159   ])
238868  , -8675.38    , array([ 0.16873    ,  0.0744805  ,  8.92905e-68,  8.54619e-10,  0.016159   ])
238869  , -8667.52    , array([ 0.168899   ,  0.0744805  ,  8.92905e-68,  8.54619e-10,  0.016159   ])
238870  , -8686.06    , array([ 0.16873    ,  0.074555   ,  8.92905e-68,  8.54619e-10,  0.016159   ])
238871  , -8675.38    , array([ 0.16873    ,  0.0744805  ,  8.93798e-68,  8.54619e-10,  0.016159   ])
238872  , -8675.38    , array([ 0.16873    ,  0.0744805  ,  8.92905e-68,  8.55474e-10,  0.016159   ])
238873  , -8671.46    , array([ 0.16873    ,  0.0744805  ,  8.92905e-68,  8.54619e-10,  0.0161752  ])
238881  , -8672.93    , array([ 0.168574   ,  0.0744396  ,  8.92905e-68,  8.54619e-10,  0.0161751  ])
238882  , -8672.93    , array([ 0.168574   ,  0.0744396  ,  8.92905e-68,  8.54619e-10,  0.0161751  ])
238883  , -8665.04    , array([ 0.168743   ,  0.0744396  ,  8.92905e-68,  8.54619e-10,  0.0161751  ])
238884  , -8683.58    , array([ 0.168574   ,  0.0745141  ,  8.92905e-68,  8.54619e-10,  0.0161751  ])
238885  , -8672.93    , array([ 0.168574   ,  0.0744396  ,  8.93798e-68,  8.54619e-10,  0.0161751  ])
238886  , -8672.93    , array([ 0.168574   ,  0.0744396  ,  8.92905e-68,  8.55474e-10,  0.0161751  ])
238887  , -8669.05    , array([ 0.168574   ,  0.0744396  ,  8.92905e-68,  8.54619e-10,  0.0161913  ])
238888  , -8655.37    , array([ 0.167244   ,  0.0740908  ,  8.92905e-68,  8.54619e-10,  0.0163136  ])
238889  , -8655.37    , array([ 0.167244   ,  0.0740908  ,  8.92905e-68,  8.54619e-10,  0.0163136  ])
238890  , -8647.28    , array([ 0.167411   ,  0.0740908  ,  8.92905e-68,  8.54619e-10,  0.0163136  ])
238891  , -8665.8     , array([ 0.167244   ,  0.0741649  ,  8.92905e-68,  8.54619e-10,  0.0163136  ])
238892  , -8655.37    , array([ 0.167244   ,  0.0740908  ,  8.93798e-68,  8.54619e-10,  0.0163136  ])
238893  , -8655.37    , array([ 0.167244   ,  0.0740908  ,  8.92905e-68,  8.55474e-10,  0.0163136  ])
238894  , -8651.91    , array([ 0.167244   ,  0.0740908  ,  8.92905e-68,  8.54619e-10,  0.0163299  ])
238895  , -8616.13    , array([ 0.157967   ,  0.0690591  ,  8.92905e-68,  8.54619e-10,  0.0152589  ])
238896  , -8616.13    , array([ 0.157967   ,  0.0690591  ,  8.92905e-68,  8.54619e-10,  0.0152589  ])
238897  , -8608.09    , array([ 0.158125   ,  0.0690591  ,  8.92905e-68,  8.54619e-10,  0.0152589  ])
238898  , -8626.51    , array([ 0.157967   ,  0.0691282  ,  8.92905e-68,  8.54619e-10,  0.0152589  ])
238899  , -8616.13    , array([ 0.157967   ,  0.0690591  ,  8.93798e-68,  8.54619e-10,  0.0152589  ])
238900  , -8616.13    , array([ 0.157967   ,  0.0690591  ,  8.92905e-68,  8.55474e-10,  0.0152589  ])
238901  , -8612.69    , array([ 0.157967   ,  0.0690591  ,  8.92905e-68,  8.54619e-10,  0.0152742  ])
238902  , -8443.01    , array([ 0.125729   ,  0.0521252  ,  8.92905e-68,  8.54619e-10,  0.0116793  ])
238903  , -8443.01    , array([ 0.125729   ,  0.0521252  ,  8.92905e-68,  8.54619e-10,  0.0116793  ])
238904  , -8435.22    , array([ 0.125855   ,  0.0521252  ,  8.92905e-68,  8.54619e-10,  0.0116793  ])
238905  , -8453.2     , array([ 0.125729   ,  0.0521773  ,  8.92905e-68,  8.54619e-10,  0.0116793  ])
238906  , -8443.01    , array([ 0.125729   ,  0.0521252  ,  8.93798e-68,  8.54619e-10,  0.0116793  ])
238907  , -8443.01    , array([ 0.125729   ,  0.0521252  ,  8.92905e-68,  8.55474e-10,  0.0116793  ])
238908  , -8439.68    , array([ 0.125729   ,  0.0521252  ,  8.92905e-68,  8.54619e-10,  0.011691   ])
238909  , -7503.05    , array([ 0.0504555  ,  0.0169182  ,  8.92905e-68,  8.54619e-10,  0.00400863 ])
238910  , -7503.05    , array([ 0.0504555  ,  0.0169182  ,  8.92905e-68,  8.54619e-10,  0.00400863 ])
238911  , -7496.54    , array([ 0.050506   ,  0.0169182  ,  8.92905e-68,  8.54619e-10,  0.00400863 ])
238912  , -7512.24    , array([ 0.0504555  ,  0.0169351  ,  8.92905e-68,  8.54619e-10,  0.00400863 ])
238913  , -7503.05    , array([ 0.0504555  ,  0.0169182  ,  8.93798e-68,  8.54619e-10,  0.00400863 ])
238914  , -7503.05    , array([ 0.0504555  ,  0.0169182  ,  8.92905e-68,  8.55474e-10,  0.00400863 ])
238915  , -7499.97    , array([ 0.0504555  ,  0.0169182  ,  8.92905e-68,  8.54619e-10,  0.00401264 ])
238923  , -7503.01    , array([ 0.0504541  ,  0.0169176  ,  8.92905e-68,  8.54619e-10,  0.0040085  ])
238924  , -7503.01    , array([ 0.0504541  ,  0.0169176  ,  8.92905e-68,  8.54619e-10,  0.0040085  ])
238925  , -7496.51    , array([ 0.0505046  ,  0.0169176  ,  8.92905e-68,  8.54619e-10,  0.0040085  ])
238926  , -7512.21    , array([ 0.0504541  ,  0.0169345  ,  8.92905e-68,  8.54619e-10,  0.0040085  ])
238927  , -7503.01    , array([ 0.0504541  ,  0.0169176  ,  8.93798e-68,  8.54619e-10,  0.0040085  ])
238928  , -7503.01    , array([ 0.0504541  ,  0.0169176  ,  8.92905e-68,  8.55474e-10,  0.0040085  ])
238929  , -7499.94    , array([ 0.0504541  ,  0.0169176  ,  8.92905e-68,  8.54619e-10,  0.00401251 ])
238930  , -7502.98    , array([ 0.0504528  ,  0.016917   ,  8.92905e-68,  8.54619e-10,  0.00400837 ])
238931  , -7502.98    , array([ 0.0504528  ,  0.016917   ,  8.92905e-68,  8.54619e-10,  0.00400837 ])
238932  , -7496.47    , array([ 0.0505032  ,  0.016917   ,  8.92905e-68,  8.54619e-10,  0.00400837 ])
238933  , -7512.18    , array([ 0.0504528  ,  0.016934   ,  8.92905e-68,  8.54619e-10,  0.00400837 ])
238934  , -7502.98    , array([ 0.0504528  ,  0.016917   ,  8.93798e-68,  8.54619e-10,  0.00400837 ])
238935  , -7502.98    , array([ 0.0504528  ,  0.016917   ,  8.92905e-68,  8.55474e-10,  0.00400837 ])
238936  , -7499.9     , array([ 0.0504528  ,  0.016917   ,  8.92905e-68,  8.54619e-10,  0.00401238 ])
238937  , -5373.73    , array([ 0.00812538 ,  0.00178218 ,  8.92905e-68,  8.54619e-10,  0.000472211])
238938  , -5373.73    , array([ 0.00812538 ,  0.00178218 ,  8.92905e-68,  8.54619e-10,  0.000472211])
238939  , -5369.76    , array([ 0.00813351 ,  0.00178218 ,  8.92905e-68,  8.54619e-10,  0.000472211])
