883     , -45205.4    , array([ 0.00271682 ,  4.45375    ,  0.00957176 ,  0.0961274  ])
884     , -45132      , array([ 0.00271954 ,  4.45375    ,  0.00957176 ,  0.0961274  ])
885     , -45212.1    , array([ 0.00271682 ,  4.45821    ,  0.00957176 ,  0.0961274  ])
886     , -45277.2    , array([ 0.00271682 ,  4.45375    ,  0.00958134 ,  0.0961274  ])
887     , -45220.6    , array([ 0.00271682 ,  4.45375    ,  0.00957176 ,  0.0962235  ])
888     , -45205.4    , array([ 0.00271682 ,  4.45375    ,  0.00957176 ,  0.0961274  ])
889     , -2995.91    , array([ 0.00553782 ,  4.17009    ,  0.00476392 ,  0.082938   ])
890     , -2995.91    , array([ 0.00553782 ,  4.17009    ,  0.00476392 ,  0.082938   ])
891     , -2990.53    , array([ 0.00554336 ,  4.17009    ,  0.00476392 ,  0.082938   ])
892     , -2997.17    , array([ 0.00553782 ,  4.17426    ,  0.00476392 ,  0.082938   ])
893     , -3001.27    , array([ 0.00553782 ,  4.17009    ,  0.00476869 ,  0.082938   ])
894     , -3000.51    , array([ 0.00553782 ,  4.17009    ,  0.00476392 ,  0.083021   ])
901     , -2983.82    , array([ 0.00553609 ,  4.16734    ,  0.004765   ,  0.0826831  ])
902     , -2983.82    , array([ 0.00553609 ,  4.16734    ,  0.004765   ,  0.0826831  ])
903     , -2978.45    , array([ 0.00554163 ,  4.16734    ,  0.004765   ,  0.0826831  ])
904     , -2985.08    , array([ 0.00553609 ,  4.17151    ,  0.004765   ,  0.0826831  ])
905     , -2989.17    , array([ 0.00553609 ,  4.16734    ,  0.00476976 ,  0.0826831  ])
906     , -2988.41    , array([ 0.00553609 ,  4.16734    ,  0.004765   ,  0.0827658  ])
907     , -876.048    , array([ 0.00498711 ,  3.34444    ,  0.00513784 ,  0.029566   ])
908     , -876.048    , array([ 0.00498711 ,  3.34444    ,  0.00513784 ,  0.029566   ])
909     , -874.059    , array([ 0.0049921  ,  3.34444    ,  0.00513784 ,  0.029566   ])
910     , -876.295    , array([ 0.00498711 ,  3.34778    ,  0.00513784 ,  0.029566   ])
911     , -877.991    , array([ 0.00498711 ,  3.34444    ,  0.00514298 ,  0.029566   ])
912     , -876.69     , array([ 0.00498711 ,  3.34444    ,  0.00513784 ,  0.0295956  ])
919     , -876.048    , array([ 0.00498713 ,  3.34441    ,  0.00513786 ,  0.0295661  ])
920     , -876.048    , array([ 0.00498713 ,  3.34441    ,  0.00513786 ,  0.0295661  ])
921     , -874.059    , array([ 0.00499212 ,  3.34441    ,  0.00513786 ,  0.0295661  ])
922     , -876.295    , array([ 0.00498713 ,  3.34775    ,  0.00513786 ,  0.0295661  ])
923     , -877.991    , array([ 0.00498713 ,  3.34441    ,  0.00514301 ,  0.0295661  ])
924     , -876.69     , array([ 0.00498713 ,  3.34441    ,  0.00513786 ,  0.0295956  ])
925     , -876.048    , array([ 0.00498715 ,  3.34437    ,  0.00513789 ,  0.0295661  ])
926     , -876.048    , array([ 0.00498715 ,  3.34437    ,  0.00513789 ,  0.0295661  ])
927     , -874.059    , array([ 0.00499214 ,  3.34437    ,  0.00513789 ,  0.0295661  ])
928     , -876.295    , array([ 0.00498715 ,  3.34772    ,  0.00513789 ,  0.0295661  ])
929     , -877.99     , array([ 0.00498715 ,  3.34437    ,  0.00514303 ,  0.0295661  ])
930     , -876.689    , array([ 0.00498715 ,  3.34437    ,  0.00513789 ,  0.0295957  ])
931     , -2336.8     , array([ 0.0965055  ,  0.00271379 ,  0.150663   ,  0.119334   ])
932     , -2336.8     , array([ 0.0965055  ,  0.00271379 ,  0.150663   ,  0.119334   ])
933     , -2336.8     , array([ 0.0966021  ,  0.00271379 ,  0.150663   ,  0.119334   ])
934     , -2336.8     , array([ 0.0965055  ,  0.00271651 ,  0.150663   ,  0.119334   ])
935     , -2336.8     , array([ 0.0965055  ,  0.00271379 ,  0.150814   ,  0.119334   ])
936     , -2336.8     , array([ 0.0965055  ,  0.00271379 ,  0.150663   ,  0.119453   ])
