[001:16:54]	205314.928279	[     0.382,      0.137,      4.381,      0.072,  2.152e-06,      7.660,      1.231,      2.775]	rm
[001:17:05]	224337.5077	[     0.256,      0.137,      4.381,      0.072,  2.152e-06,      7.660,      1.231,      1.762]	rm
[001:17:35]	360301.444538	[     0.071,      0.018,     40.118,      1.411,      0.992,      0.055,      1.428,      1.238]	rm
[001:18:05]	299617.087382	[     0.071,      0.018,     24.396,      1.411,      2.657,      0.035,      1.428,      1.238]	rm
[001:18:10]	146666.996479	[     8.252,     10.710,     75.975,      0.003,      0.013,      0.002,      3.481,      3.827]	rm
[001:18:14]	151797.385139	[     8.252,      8.357,     75.975,      0.003,      0.013,      0.002,      3.481,      3.827]	rm
[001:18:19]	205343.368594	[     1.827,      9.180,     75.975,      0.003,      0.001,      0.002,      3.481,      0.749]	c
[001:18:27]	140568.239677	[     0.566,      0.168,      0.240,      0.785,      1.483,  3.216e-06,      0.451,      3.106]	c
[001:18:32]	738587.781309	[     3.653,      0.118,      0.539,  1.357e-06,  4.468e-05,  2.278e-07,      0.632,      0.832]	c
[001:18:36]	199388.555842	[     3.947,     34.820,     66.678,      0.004,      0.001,  3.038e-04,      3.046,      2.798]	r
[001:19:44]	557818.841788	[     0.030,      0.224,      1.967,      0.005,      0.024,      0.136,      2.148,      4.712]	r
[001:19:52]	94898.9922388	[    56.817,      3.522,      8.568,  7.889e-08,      0.049,      2.758,      2.894,      3.379]	rm
[001:20:05]	92329.4645148	[    36.542,      2.545,      8.568,  7.889e-08,      0.049,      2.758,      2.894,      3.379]	rm
[001:20:10]	171214.353744	[     1.827,      9.180,     66.847,      0.004,      0.001,      0.002,      2.201,      0.749]	cm
[001:20:15]	221708.313239	[     1.827,      9.180,     95.902,      0.002,      0.001,      0.002,      3.997,      0.749]	cm
[001:20:20]	149219.759387	[     7.737,     10.710,     75.975,      0.003,      0.013,      0.002,      3.481,      3.827]	rmm
[001:20:25]	137023.278221	[    10.980,     10.710,     75.975,      0.003,      0.013,      0.002,      3.481,      3.827]	rmm
[001:20:29]	65386.2028111	[    41.205,      4.645,      8.568,  7.889e-08,      0.049,      5.292,      0.869,      0.223]	c
[001:20:34]	132994.627991	[    41.205,      3.520,     75.975,      0.003,      0.001,      0.002,      3.481,      0.749]	c
[001:20:43]	77642.2575762	[     0.566,      0.168,      8.568,      0.785,      0.049,      2.758,      0.451,      3.379]	c
[001:20:48]	509784.995166	[     0.082,      0.214,      6.492,      0.001,      0.025,  5.902e-06,      4.810,      0.281]	r
[001:20:55]	852538.313937	[     0.347,      0.156,      4.090,  9.168e-08,  2.609e-04,      0.001,      1.314,      2.400]	r
