20194   , -2336.8     , array([ 0.00413088 ,  0.112141   ,  7.39573e-10,  1.0702e-10 ])
20195   , -2336.8     , array([ 0.00413501 ,  0.112141   ,  7.39573e-10,  1.0702e-10 ])
20196   , -2336.8     , array([ 0.00413088 ,  0.112253   ,  7.39573e-10,  1.0702e-10 ])
20197   , -2336.8     , array([ 0.00413088 ,  0.112141   ,  7.40312e-10,  1.0702e-10 ])
20198   , -2336.8     , array([ 0.00413088 ,  0.112141   ,  7.39573e-10,  1.07127e-10])
20199   , -2336.8     , array([ 0.00413088 ,  0.112141   ,  7.39573e-10,  1.0702e-10 ])
20200   , -2336.8     , array([ 0.0041167  ,  0.112139   ,  7.42112e-10,  1.07021e-10])
20201   , -2336.8     , array([ 0.0041167  ,  0.112139   ,  7.42112e-10,  1.07021e-10])
20202   , -2336.8     , array([ 0.00412082 ,  0.112139   ,  7.42112e-10,  1.07021e-10])
20203   , -2336.8     , array([ 0.0041167  ,  0.112251   ,  7.42112e-10,  1.07021e-10])
20204   , -2336.8     , array([ 0.0041167  ,  0.112139   ,  7.42854e-10,  1.07021e-10])
20205   , -2336.8     , array([ 0.0041167  ,  0.112139   ,  7.42112e-10,  1.07129e-10])
20206   , -2336.8     , array([ 0.00406047 ,  0.112131   ,  7.52355e-10,  1.07028e-10])
20207   , -2336.8     , array([ 0.00406047 ,  0.112131   ,  7.52355e-10,  1.07028e-10])
20208   , -2336.8     , array([ 0.00406454 ,  0.112131   ,  7.52355e-10,  1.07028e-10])
20209   , -2336.8     , array([ 0.00406047 ,  0.112243   ,  7.52355e-10,  1.07028e-10])
20210   , -2336.8     , array([ 0.00406047 ,  0.112131   ,  7.53108e-10,  1.07028e-10])
20211   , -2336.8     , array([ 0.00406047 ,  0.112131   ,  7.52355e-10,  1.07136e-10])
20212   , -2336.8     , array([ 0.00384314 ,  0.112098   ,  7.94765e-10,  1.07056e-10])
20213   , -2336.8     , array([ 0.00384314 ,  0.112098   ,  7.94765e-10,  1.07056e-10])
20214   , -2336.8     , array([ 0.00384698 ,  0.112098   ,  7.94765e-10,  1.07056e-10])
20215   , -2336.8     , array([ 0.00384314 ,  0.11221    ,  7.94765e-10,  1.07056e-10])
20216   , -2336.8     , array([ 0.00384314 ,  0.112098   ,  7.9556e-10 ,  1.07056e-10])
20217   , -2336.8     , array([ 0.00384314 ,  0.112098   ,  7.94765e-10,  1.07163e-10])
20218   , -2336.8     , array([ 0.00308407 ,  0.111966   ,  9.89692e-10,  1.07168e-10])
20219   , -2336.8     , array([ 0.00308407 ,  0.111966   ,  9.89692e-10,  1.07168e-10])
20220   , -2336.8     , array([ 0.00308715 ,  0.111966   ,  9.89692e-10,  1.07168e-10])
20221   , -2336.8     , array([ 0.00308407 ,  0.112078   ,  9.89692e-10,  1.07168e-10])
20222   , -2336.8     , array([ 0.00308407 ,  0.111966   ,  9.90682e-10,  1.07168e-10])
20223   , -2336.8     , array([ 0.00308407 ,  0.111966   ,  9.89692e-10,  1.07275e-10])
20224   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20225   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20226   , -2336.77    , array([ 0.00128029 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20227   , -2336.77    , array([ 0.00127901 ,  0.111551   ,  2.37983e-09,  1.07616e-10])
20228   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.38221e-09,  1.07616e-10])
20229   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07723e-10])
20236   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20237   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20238   , -2336.77    , array([ 0.00128029 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20239   , -2336.77    , array([ 0.00127901 ,  0.111551   ,  2.37983e-09,  1.07616e-10])
20240   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.38221e-09,  1.07616e-10])
20241   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07723e-10])
20242   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20243   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20244   , -2336.77    , array([ 0.00128029 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20245   , -2336.77    , array([ 0.00127901 ,  0.111551   ,  2.37983e-09,  1.07616e-10])
20246   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.38221e-09,  1.07616e-10])
20247   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07723e-10])
20254   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20255   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20256   , -2336.77    , array([ 0.00128029 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20257   , -2336.77    , array([ 0.00127901 ,  0.111551   ,  2.37983e-09,  1.07616e-10])
20258   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.38221e-09,  1.07616e-10])
20259   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07723e-10])
20260   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20261   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20262   , -2336.77    , array([ 0.00128029 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20263   , -2336.77    , array([ 0.00127901 ,  0.111551   ,  2.37983e-09,  1.07616e-10])
20264   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.38221e-09,  1.07616e-10])
20265   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07723e-10])
20272   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20273   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20274   , -2336.77    , array([ 0.00128029 ,  0.11144    ,  2.37983e-09,  1.07616e-10])
20275   , -2336.77    , array([ 0.00127901 ,  0.111551   ,  2.37983e-09,  1.07616e-10])
20276   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.38221e-09,  1.07616e-10])
20277   , -2336.77    , array([ 0.00127901 ,  0.11144    ,  2.37983e-09,  1.07723e-10])
20278   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20279   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20280   , -2336.77    , array([ 0.0012799  ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20281   , -2336.77    , array([ 0.00127863 ,  0.111551   ,  2.38055e-09,  1.07616e-10])
20282   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38293e-09,  1.07616e-10])
20283   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07723e-10])
20290   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20291   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20292   , -2336.77    , array([ 0.0012799  ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20293   , -2336.77    , array([ 0.00127863 ,  0.111551   ,  2.38055e-09,  1.07616e-10])
20294   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38293e-09,  1.07616e-10])
20295   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07723e-10])
20296   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20297   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20298   , -2336.77    , array([ 0.0012799  ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20299   , -2336.77    , array([ 0.00127863 ,  0.111551   ,  2.38055e-09,  1.07616e-10])
20300   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38293e-09,  1.07616e-10])
20301   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07723e-10])
20302   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20303   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20304   , -2336.77    , array([ 0.0012799  ,  0.11144    ,  2.38055e-09,  1.07616e-10])
20305   , -2336.77    , array([ 0.00127863 ,  0.111551   ,  2.38055e-09,  1.07616e-10])
20306   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38293e-09,  1.07616e-10])
20307   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07723e-10])
20308   , -2336.77    , array([ 0.00127863 ,  0.11144    ,  2.38055e-09,  1.07616e-10])
