37450   , -79076.4    , array([ 18.054     ,  66.9845    ,  2.18919e-44,  1.42253e-19,  0.000166839])
37451   , -79076.5    , array([ 18.0721    ,  66.9845    ,  2.18919e-44,  1.42253e-19,  0.000166839])
37452   , -79076.4    , array([ 18.054     ,  67.0515    ,  2.18919e-44,  1.42253e-19,  0.000166839])
37453   , -79076.4    , array([ 18.054     ,  66.9845    ,  2.19138e-44,  1.42253e-19,  0.000166839])
37454   , -79076.4    , array([ 18.054     ,  66.9845    ,  2.18919e-44,  1.42395e-19,  0.000166839])
37455   , -79076.4    , array([ 18.054     ,  66.9845    ,  2.18919e-44,  1.42253e-19,  0.000167006])
37456   , -79076.4    , array([ 18.054     ,  66.9845    ,  2.18919e-44,  1.42253e-19,  0.000166839])
37457   , -79046.4    , array([ 11.0449    ,  55.1343    ,  2.18919e-44,  1.42253e-19,  0.000394524])
37458   , -79046.4    , array([ 11.0449    ,  55.1343    ,  2.18919e-44,  1.42253e-19,  0.000394524])
37459   , -79046.4    , array([ 11.056     ,  55.1343    ,  2.18919e-44,  1.42253e-19,  0.000394524])
37460   , -79046.4    , array([ 11.0449    ,  55.1894    ,  2.18919e-44,  1.42253e-19,  0.000394524])
37461   , -79046.4    , array([ 11.0449    ,  55.1343    ,  2.19138e-44,  1.42253e-19,  0.000394524])
37462   , -79046.4    , array([ 11.0449    ,  55.1343    ,  2.18919e-44,  1.42395e-19,  0.000394524])
37463   , -79046.3    , array([ 11.0449    ,  55.1343    ,  2.18919e-44,  1.42253e-19,  0.000394919])
37464   , -72705.9    , array([ 1.54708    ,  25.3053    ,  2.18919e-44,  1.42253e-19,  0.0123361  ])
37465   , -72705.9    , array([ 1.54708    ,  25.3053    ,  2.18919e-44,  1.42253e-19,  0.0123361  ])
37466   , -72711.3    , array([ 1.54862    ,  25.3053    ,  2.18919e-44,  1.42253e-19,  0.0123361  ])
37467   , -72706.4    , array([ 1.54708    ,  25.3306    ,  2.18919e-44,  1.42253e-19,  0.0123361  ])
37468   , -72705.9    , array([ 1.54708    ,  25.3053    ,  2.19138e-44,  1.42253e-19,  0.0123361  ])
37469   , -72705.9    , array([ 1.54708    ,  25.3053    ,  2.18919e-44,  1.42395e-19,  0.0123361  ])
37470   , -72700.2    , array([ 1.54708    ,  25.3053    ,  2.18919e-44,  1.42253e-19,  0.0123485  ])
37478   , -72681.1    , array([ 1.54461    ,  25.2893    ,  2.18919e-44,  1.42253e-19,  0.0123707  ])
37479   , -72681.1    , array([ 1.54461    ,  25.2893    ,  2.18919e-44,  1.42253e-19,  0.0123707  ])
37480   , -72686.5    , array([ 1.54615    ,  25.2893    ,  2.18919e-44,  1.42253e-19,  0.0123707  ])
37481   , -72681.6    , array([ 1.54461    ,  25.3146    ,  2.18919e-44,  1.42253e-19,  0.0123707  ])
37482   , -72681.1    , array([ 1.54461    ,  25.2893    ,  2.19138e-44,  1.42253e-19,  0.0123707  ])
