6118    , -2336.1     , array([ 0.0212115  ,  0.0198555  ,  7.92503e-07,  9.9416e-49 ])
6119    , -2336.1     , array([ 0.0212327  ,  0.0198555  ,  7.92503e-07,  9.9416e-49 ])
6120    , -2336.1     , array([ 0.0212115  ,  0.0198754  ,  7.92503e-07,  9.9416e-49 ])
6121    , -2336.1     , array([ 0.0212115  ,  0.0198555  ,  7.93295e-07,  9.9416e-49 ])
6122    , -2336.1     , array([ 0.0212115  ,  0.0198555  ,  7.92503e-07,  9.95155e-49])
6123    , -2336.1     , array([ 0.0212115  ,  0.0198555  ,  7.92503e-07,  9.9416e-49 ])
6124    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6125    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6126    , -2333.88    , array([ 0.0103695  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6127    , -2333.88    , array([ 0.0103591  ,  0.0198754  ,  1.59938e-06,  9.9416e-49 ])
6128    , -2333.87    , array([ 0.0103591  ,  0.0198555  ,  1.60098e-06,  9.9416e-49 ])
6129    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.95155e-49])
6136    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6137    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6138    , -2333.88    , array([ 0.0103695  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6139    , -2333.88    , array([ 0.0103591  ,  0.0198754  ,  1.59938e-06,  9.9416e-49 ])
6140    , -2333.87    , array([ 0.0103591  ,  0.0198555  ,  1.60098e-06,  9.9416e-49 ])
6141    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.95155e-49])
6142    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6143    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6144    , -2333.88    , array([ 0.0103695  ,  0.0198555  ,  1.59938e-06,  9.9416e-49 ])
6145    , -2333.88    , array([ 0.0103591  ,  0.0198754  ,  1.59938e-06,  9.9416e-49 ])
6146    , -2333.87    , array([ 0.0103591  ,  0.0198555  ,  1.60098e-06,  9.9416e-49 ])
6147    , -2333.88    , array([ 0.0103591  ,  0.0198555  ,  1.59938e-06,  9.95155e-49])
6148    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51405e-06,  9.9416e-49 ])
6149    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51405e-06,  9.9416e-49 ])
6150    , -2288.31    , array([ 0.00247322 ,  0.0198555  ,  6.51405e-06,  9.9416e-49 ])
6151    , -2288.26    , array([ 0.00247075 ,  0.0198754  ,  6.51405e-06,  9.9416e-49 ])
6152    , -2288.22    , array([ 0.00247075 ,  0.0198555  ,  6.52057e-06,  9.9416e-49 ])
6153    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51405e-06,  9.95155e-49])
6154    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51405e-06,  9.9416e-49 ])
6155    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51405e-06,  9.9416e-49 ])
6156    , -2288.31    , array([ 0.00247322 ,  0.0198555  ,  6.51405e-06,  9.9416e-49 ])
6157    , -2288.26    , array([ 0.00247075 ,  0.0198754  ,  6.51405e-06,  9.9416e-49 ])
6158    , -2288.22    , array([ 0.00247075 ,  0.0198555  ,  6.52057e-06,  9.9416e-49 ])
6159    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51405e-06,  9.95155e-49])
6160    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51406e-06,  9.9416e-49 ])
6161    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51406e-06,  9.9416e-49 ])
6162    , -2288.31    , array([ 0.00247322 ,  0.0198555  ,  6.51406e-06,  9.9416e-49 ])
6163    , -2288.26    , array([ 0.00247075 ,  0.0198754  ,  6.51406e-06,  9.9416e-49 ])
6164    , -2288.22    , array([ 0.00247075 ,  0.0198555  ,  6.52057e-06,  9.9416e-49 ])
6165    , -2288.26    , array([ 0.00247075 ,  0.0198555  ,  6.51406e-06,  9.95155e-49])
6166    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6167    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6168    , -2158.93    , array([ 0.00120786 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6169    , -2158.78    , array([ 0.00120665 ,  0.0198754  ,  1.31462e-05,  9.9416e-49 ])
6170    , -2158.63    , array([ 0.00120665 ,  0.0198555  ,  1.31594e-05,  9.9416e-49 ])
6171    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.95155e-49])
6172    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6173    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6174    , -2158.93    , array([ 0.00120786 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6175    , -2158.78    , array([ 0.00120665 ,  0.0198754  ,  1.31462e-05,  9.9416e-49 ])
6176    , -2158.63    , array([ 0.00120665 ,  0.0198555  ,  1.31594e-05,  9.9416e-49 ])
6177    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.95155e-49])
6178    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6179    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6180    , -2158.93    , array([ 0.00120786 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6181    , -2158.78    , array([ 0.00120665 ,  0.0198754  ,  1.31462e-05,  9.9416e-49 ])
6182    , -2158.63    , array([ 0.00120665 ,  0.0198555  ,  1.31594e-05,  9.9416e-49 ])
6183    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.95155e-49])
6190    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6191    , -2158.78    , array([ 0.00120665 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
6192    , -2158.93    , array([ 0.00120786 ,  0.0198555  ,  1.31462e-05,  9.9416e-49 ])
