203420  , -60813      , array([ 0.00862718 ,  9.59815    ,  6.49321e-22,  8.91291e-13,  0.000325783])
203622  , -13247.8    , array([ 2.44019    ,  0.895549   ,  6.49321e-22,  8.91291e-13,  0.228108   ])
203623  , -11645.5    , array([ 1.83364    ,  0.735812   ,  6.49321e-22,  8.91291e-13,  0.200683   ])
203624  , -11645.5    , array([ 1.83364    ,  0.735812   ,  6.49321e-22,  8.91291e-13,  0.200683   ])
203625  , -11642.3    , array([ 1.83547    ,  0.735812   ,  6.49321e-22,  8.91291e-13,  0.200683   ])
203626  , -11652.6    , array([ 1.83364    ,  0.736548   ,  6.49321e-22,  8.91291e-13,  0.200683   ])
203627  , -11645.5    , array([ 1.83364    ,  0.735812   ,  6.49971e-22,  8.91291e-13,  0.200683   ])
203628  , -11645.5    , array([ 1.83364    ,  0.735812   ,  6.49321e-22,  8.92183e-13,  0.200683   ])
203629  , -11651.3    , array([ 1.83364    ,  0.735812   ,  6.49321e-22,  8.91291e-13,  0.200884   ])
203630  , -9339.24    , array([ 1.21475    ,  0.486338   ,  6.49321e-22,  8.91291e-13,  0.153023   ])
203631  , -9339.24    , array([ 1.21475    ,  0.486338   ,  6.49321e-22,  8.91291e-13,  0.153023   ])
203632  , -9333.23    , array([ 1.21596    ,  0.486338   ,  6.49321e-22,  8.91291e-13,  0.153023   ])
203633  , -9343.36    , array([ 1.21475    ,  0.486825   ,  6.49321e-22,  8.91291e-13,  0.153023   ])
203634  , -9339.24    , array([ 1.21475    ,  0.486338   ,  6.49971e-22,  8.91291e-13,  0.153023   ])
203635  , -9339.24    , array([ 1.21475    ,  0.486338   ,  6.49321e-22,  8.92182e-13,  0.153023   ])
203636  , -9347.32    , array([ 1.21475    ,  0.486338   ,  6.49321e-22,  8.91291e-13,  0.153177   ])
203637  , -6990.33    , array([ 0.92222    ,  0.304459   ,  6.49321e-22,  8.91291e-13,  0.108537   ])
203638  , -6990.33    , array([ 0.92222    ,  0.304459   ,  6.49321e-22,  8.91291e-13,  0.108537   ])
203639  , -6984       , array([ 0.923143   ,  0.304459   ,  6.49321e-22,  8.91291e-13,  0.108537   ])
203640  , -6991.44    , array([ 0.92222    ,  0.304764   ,  6.49321e-22,  8.91291e-13,  0.108537   ])
203641  , -6990.33    , array([ 0.92222    ,  0.304459   ,  6.49971e-22,  8.91291e-13,  0.108537   ])
203642  , -6990.33    , array([ 0.92222    ,  0.304459   ,  6.49321e-22,  8.92183e-13,  0.108537   ])
203643  , -6998.86    , array([ 0.92222    ,  0.304459   ,  6.49321e-22,  8.91291e-13,  0.108646   ])
203644  , -4112.44    , array([ 0.7302     ,  0.162812   ,  6.49321e-22,  8.91291e-13,  0.0613484  ])
203645  , -4112.44    , array([ 0.7302     ,  0.162812   ,  6.49321e-22,  8.91291e-13,  0.0613484  ])
203646  , -4108.07    , array([ 0.73093    ,  0.162812   ,  6.49321e-22,  8.91291e-13,  0.0613484  ])
203647  , -4111.55    , array([ 0.7302     ,  0.162975   ,  6.49321e-22,  8.91291e-13,  0.0613484  ])
203648  , -4112.44    , array([ 0.7302     ,  0.162812   ,  6.49971e-22,  8.91291e-13,  0.0613484  ])
203649  , -4112.44    , array([ 0.7302     ,  0.162812   ,  6.49321e-22,  8.92183e-13,  0.0613484  ])
203650  , -4118.52    , array([ 0.7302     ,  0.162812   ,  6.49321e-22,  8.91291e-13,  0.0614097  ])
203651  , -2591.73    , array([ 0.674777   ,  0.105768   ,  6.49321e-22,  8.91292e-13,  0.0378661  ])
203652  , -2591.73    , array([ 0.674777   ,  0.105768   ,  6.49321e-22,  8.91292e-13,  0.0378661  ])
203653  , -2589.31    , array([ 0.675452   ,  0.105768   ,  6.49321e-22,  8.91292e-13,  0.0378661  ])
203654  , -2591.77    , array([ 0.674777   ,  0.105874   ,  6.49321e-22,  8.91292e-13,  0.0378661  ])
203655  , -2591.73    , array([ 0.674777   ,  0.105768   ,  6.49971e-22,  8.91292e-13,  0.0378661  ])
203656  , -2591.73    , array([ 0.674777   ,  0.105768   ,  6.49321e-22,  8.92183e-13,  0.0378661  ])
203657  , -2594.11    , array([ 0.674777   ,  0.105768   ,  6.49321e-22,  8.91292e-13,  0.037904   ])
203658  , -2007.53    , array([ 0.69294    ,  0.0755495  ,  6.49321e-22,  8.91292e-13,  0.0271658  ])
203659  , -2007.53    , array([ 0.69294    ,  0.0755495  ,  6.49321e-22,  8.91292e-13,  0.0271658  ])
203660  , -2006.27    , array([ 0.693633   ,  0.0755495  ,  6.49321e-22,  8.91292e-13,  0.0271658  ])
203661  , -2007.24    , array([ 0.69294    ,  0.0756251  ,  6.49321e-22,  8.91292e-13,  0.0271658  ])
203662  , -2007.53    , array([ 0.69294    ,  0.0755495  ,  6.49971e-22,  8.91292e-13,  0.0271658  ])
203663  , -2007.53    , array([ 0.69294    ,  0.0755495  ,  6.49321e-22,  8.92184e-13,  0.0271658  ])
203664  , -2008.83    , array([ 0.69294    ,  0.0755495  ,  6.49321e-22,  8.91292e-13,  0.0271929  ])
203665  , -1810.93    , array([ 0.737623   ,  0.0620268  ,  6.49321e-22,  8.91292e-13,  0.021978   ])
203666  , -1810.93    , array([ 0.737623   ,  0.0620268  ,  6.49321e-22,  8.91292e-13,  0.021978   ])
203667  , -1810.23    , array([ 0.738361   ,  0.0620268  ,  6.49321e-22,  8.91292e-13,  0.021978   ])
203668  , -1810.96    , array([ 0.737623   ,  0.0620889  ,  6.49321e-22,  8.91292e-13,  0.021978   ])
203669  , -1810.93    , array([ 0.737623   ,  0.0620268  ,  6.49971e-22,  8.91292e-13,  0.021978   ])
203670  , -1810.93    , array([ 0.737623   ,  0.0620268  ,  6.49321e-22,  8.92184e-13,  0.021978   ])
203671  , -1811.27    , array([ 0.737623   ,  0.0620268  ,  6.49321e-22,  8.91292e-13,  0.022      ])
203672  , -1741.2     , array([ 0.808862   ,  0.0550785  ,  6.49321e-22,  8.91292e-13,  0.0196352  ])
203673  , -1741.2     , array([ 0.808862   ,  0.0550785  ,  6.49321e-22,  8.91292e-13,  0.0196352  ])
203674  , -1740.8     , array([ 0.809672   ,  0.0550785  ,  6.49321e-22,  8.91292e-13,  0.0196352  ])
203675  , -1741.03    , array([ 0.808862   ,  0.0551336  ,  6.49321e-22,  8.91292e-13,  0.0196352  ])
203676  , -1741.2     , array([ 0.808862   ,  0.0550785  ,  6.49971e-22,  8.91292e-13,  0.0196352  ])
203677  , -1741.2     , array([ 0.808862   ,  0.0550785  ,  6.49321e-22,  8.92184e-13,  0.0196352  ])
203678  , -1741.44    , array([ 0.808862   ,  0.0550785  ,  6.49321e-22,  8.91292e-13,  0.0196548  ])
203679  , -1708.01    , array([ 0.901101   ,  0.0529454  ,  6.49321e-22,  8.91292e-13,  0.0187909  ])
203680  , -1708.01    , array([ 0.901101   ,  0.0529454  ,  6.49321e-22,  8.91292e-13,  0.0187909  ])
203681  , -1707.77    , array([ 0.902003   ,  0.0529454  ,  6.49321e-22,  8.91292e-13,  0.0187909  ])
203682  , -1707.98    , array([ 0.901101   ,  0.0529984  ,  6.49321e-22,  8.91292e-13,  0.0187909  ])
203683  , -1708.01    , array([ 0.901101   ,  0.0529454  ,  6.49971e-22,  8.91292e-13,  0.0187909  ])
203684  , -1708.01    , array([ 0.901101   ,  0.0529454  ,  6.49321e-22,  8.92184e-13,  0.0187909  ])
203685  , -1707.96    , array([ 0.901101   ,  0.0529454  ,  6.49321e-22,  8.91292e-13,  0.0188097  ])
203686  , -1679.41    , array([ 1.04961    ,  0.0534786  ,  6.49321e-22,  8.91292e-13,  0.019054   ])
203687  , -1679.41    , array([ 1.04961    ,  0.0534786  ,  6.49321e-22,  8.91292e-13,  0.019054   ])
203688  , -1679.3     , array([ 1.05066    ,  0.0534786  ,  6.49321e-22,  8.91292e-13,  0.019054   ])
203689  , -1679.32    , array([ 1.04961    ,  0.0535321  ,  6.49321e-22,  8.91292e-13,  0.019054   ])
203690  , -1679.41    , array([ 1.04961    ,  0.0534786  ,  6.49971e-22,  8.91292e-13,  0.019054   ])
203691  , -1679.41    , array([ 1.04961    ,  0.0534786  ,  6.49321e-22,  8.92184e-13,  0.019054   ])
