1       , -68847.5    , array([ 23.19      ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
2       , -68847.5    , array([ 23.19      ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
3       , -68849.3    , array([ 24.19      ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
4       , -68844.2    , array([ 21.572     ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
5       , -68837.7    , array([ 18.9539    ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
6       , -68822.4    , array([ 14.7179    ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
7       , -68762.7    , array([ 7.86376    ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
9       , -68762.7    , array([ 7.86376    ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
10      , -68613.8    , array([ 3.6277     ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
11      , -67910.8    , array([ 1.00966    ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
13      , -68393.1    , array([ 2.00966    ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
14      , -66450.5    , array([ 0.391628   ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
16      , -67335.5    , array([ 0.627696   ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
17      , -66450.5    , array([ 0.391628   ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
18      , -74641.6    , array([ 0.391628   ,  1.16171    ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
20      , -66450.5    , array([ 0.391628   ,  0.161706   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
22      , -73040.1    , array([ 0.391628   ,  0.543672   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
23      , -71455.7    , array([ 0.391628   ,  0.352636   ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
25      , -56425.3    , array([ 0.391628   ,  0.0715362  ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
26      , -22141.5    , array([ 0.391628   ,  0.0158081  ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
28      , -43539.3    , array([ 0.391628   ,  0.0370944  ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
30      , -32831.8    , array([ 0.391628   ,  0.0239388  ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
31      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
33      , -16779.9    , array([ 0.391628   ,  0.0127025  ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
35      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
36      , -13111.1    , array([ 0.391628   ,  0.0107831  ,  1          ,  2.46249e-91,  0.00153637 ])
38      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  1.25729e-11,  2.46249e-91,  0.00153637 ])
40      , -13095.2    , array([ 0.391628   ,  0.0107831  ,  0.381966   ,  2.46249e-91,  0.00153637 ])
41      , -13090.3    , array([ 0.391628   ,  0.0107831  ,  0.190983   ,  2.46249e-91,  0.00153637 ])
44      , -13087.3    , array([ 0.391628   ,  0.0107831  ,  0.072949   ,  2.46249e-91,  0.00153637 ])
46      , -13086.2    , array([ 0.391628   ,  0.0107831  ,  0.027864   ,  2.46249e-91,  0.00153637 ])
48      , -13085.7    , array([ 0.391628   ,  0.0107831  ,  0.0106431  ,  2.46249e-91,  0.00153637 ])
50      , -13085.5    , array([ 0.391628   ,  0.0107831  ,  0.00406531 ,  2.46249e-91,  0.00153637 ])
52      , -13085.5    , array([ 0.391628   ,  0.0107831  ,  0.00155281 ,  2.46249e-91,  0.00153637 ])
54      , -13085.5    , array([ 0.391628   ,  0.0107831  ,  0.00059312 ,  2.46249e-91,  0.00153637 ])
56      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  0.000226552,  2.46249e-91,  0.00153637 ])
58      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  8.65351e-05,  2.46249e-91,  0.00153637 ])
60      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  3.30535e-05,  2.46249e-91,  0.00153637 ])
62      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  1.26253e-05,  2.46249e-91,  0.00153637 ])
64      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  4.82245e-06,  2.46249e-91,  0.00153637 ])
66      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  1.84202e-06,  2.46249e-91,  0.00153637 ])
68      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  7.03596e-07,  2.46249e-91,  0.00153637 ])
70      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.68758e-07,  2.46249e-91,  0.00153637 ])
72      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  1.02664e-07,  2.46249e-91,  0.00153637 ])
74      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  3.92219e-08,  2.46249e-91,  0.00153637 ])
76      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  1.49892e-08,  2.46249e-91,  0.00153637 ])
78      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  5.73314e-09,  2.46249e-91,  0.00153637 ])
80      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.19764e-09,  2.46249e-91,  0.00153637 ])
82      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  8.47193e-10,  2.46249e-91,  0.00153637 ])
84      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  3.31369e-10,  2.46249e-91,  0.00153637 ])
86      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  1.34342e-10,  2.46249e-91,  0.00153637 ])
88      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  5.90846e-11,  2.46249e-91,  0.00153637 ])
90      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  3.03388e-11,  2.46249e-91,  0.00153637 ])
91      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00153637 ])
92      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00153637 ])
93      , -13125.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  1          ,  0.00153637 ])
95      , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00153637 ])
97      , -13100.7    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.381966   ,  0.00153637 ])
98      , -13093.1    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.190983   ,  0.00153637 ])
101     , -13088.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.072949   ,  0.00153637 ])
103     , -13086.6    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.027864   ,  0.00153637 ])
105     , -13085.9    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.0106431  ,  0.00153637 ])
107     , -13085.6    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.00406531 ,  0.00153637 ])
109     , -13085.5    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.00155281 ,  0.00153637 ])
111     , -13085.5    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.00059312 ,  0.00153637 ])
113     , -13085.5    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  0.000226552,  0.00153637 ])
115     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  8.65351e-05,  0.00153637 ])
117     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  3.30534e-05,  0.00153637 ])
119     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  1.26253e-05,  0.00153637 ])
121     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  4.82243e-06,  0.00153637 ])
123     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  1.84201e-06,  0.00153637 ])
125     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  7.03583e-07,  0.00153637 ])
127     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.68745e-07,  0.00153637 ])
129     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  1.02651e-07,  0.00153637 ])
131     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  3.92094e-08,  0.00153637 ])
133     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  1.49766e-08,  0.00153637 ])
135     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  5.72057e-09,  0.00153637 ])
137     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.18506e-09,  0.00153637 ])
139     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  8.3462e-10 ,  0.00153637 ])
141     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  3.18796e-10,  0.00153637 ])
143     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  1.21769e-10,  0.00153637 ])
145     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  4.65118e-11,  0.00153637 ])
147     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  1.77659e-11,  0.00153637 ])
149     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00153637 ])
150     , -1.3413e+06 , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  1.00154    ])
152     , -13085.4    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00153637 ])
154     , -1.21491e+06, array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.383502   ])
155     , -593221     , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.182981   ])
158     , -220921     , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.0708419  ])
160     , -78454.2    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.0280087  ])
162     , -23626.6    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.0116479  ])
163     , -36444.7    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.000615315])
164     , -6758.07    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00637434 ])
165     , -12806.8    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00838867 ])
166     , -3551.98    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00499484 ])
167     , -2288.52    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00367382 ])
168     , -2445.81    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00339005 ])
169     , -2284.17    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00382635 ])
170     , -2279.77    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.0037619  ])
171     , -2280.28    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00378415 ])
172     , -2280.33    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.00373964 ])
174     , -2279.77    , array([ 0.391628   ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.0037619  ])
175     , -2339.74    , array([ 1.39163    ,  0.0107831  ,  2.57289e-12,  2.46249e-91,  0.0037619  ])
