291867  , -39048.2    , array([ 0.126587   ,  0.174187   ,  5.4874e-68 ,  7.56244e-21,  0.0649687  ])
291868  , -39005.9    , array([ 0.126714   ,  0.174187   ,  5.4874e-68 ,  7.56244e-21,  0.0649687  ])
291869  , -39054.4    , array([ 0.126587   ,  0.174361   ,  5.4874e-68 ,  7.56244e-21,  0.0649687  ])
291870  , -39048.2    , array([ 0.126587   ,  0.174187   ,  5.49289e-68,  7.56244e-21,  0.0649687  ])
291871  , -39048.2    , array([ 0.126587   ,  0.174187   ,  5.4874e-68 ,  7.57001e-21,  0.0649687  ])
291872  , -39079.3    , array([ 0.126587   ,  0.174187   ,  5.4874e-68 ,  7.56244e-21,  0.0650337  ])
291873  , -39048.2    , array([ 0.126587   ,  0.174187   ,  5.4874e-68 ,  7.56244e-21,  0.0649687  ])
291874  , -9510.2     , array([ 0.284211   ,  0.154825   ,  5.4874e-68 ,  7.56244e-21,  0.0358928  ])
291875  , -9510.2     , array([ 0.284211   ,  0.154825   ,  5.4874e-68 ,  7.56244e-21,  0.0358928  ])
291876  , -9499.66    , array([ 0.284495   ,  0.154825   ,  5.4874e-68 ,  7.56244e-21,  0.0358928  ])
291877  , -9519.61    , array([ 0.284211   ,  0.15498    ,  5.4874e-68 ,  7.56244e-21,  0.0358928  ])
291878  , -9510.2     , array([ 0.284211   ,  0.154825   ,  5.49289e-68,  7.56244e-21,  0.0358928  ])
291879  , -9510.2     , array([ 0.284211   ,  0.154825   ,  5.4874e-68 ,  7.57001e-21,  0.0358928  ])
291880  , -9510       , array([ 0.284211   ,  0.154825   ,  5.4874e-68 ,  7.56244e-21,  0.0359287  ])
291881  , -1.76188e+06, array([ 2.64033    ,  0.00344027 ,  5.4874e-68 ,  7.56244e-21,  0.23372    ])
291882  , -1.76188e+06, array([ 2.64033    ,  0.00344027 ,  5.4874e-68 ,  7.56244e-21,  0.23372    ])
291883  , -1.76188e+06, array([ 2.64298    ,  0.00344027 ,  5.4874e-68 ,  7.56244e-21,  0.23372    ])
291884  , -1.76183e+06, array([ 2.64033    ,  0.00344371 ,  5.4874e-68 ,  7.56244e-21,  0.23372    ])
291885  , -1.76188e+06, array([ 2.64033    ,  0.00344027 ,  5.49289e-68,  7.56244e-21,  0.23372    ])
291886  , -1.76184e+06, array([ 2.64033    ,  0.00344027 ,  5.4874e-68 ,  7.57001e-21,  0.23372    ])
291887  , -1.76188e+06, array([ 2.64033    ,  0.00344027 ,  5.4874e-68 ,  7.56244e-21,  0.233954   ])
291888  , -9174.76    , array([ 0.287888   ,  0.151463   ,  5.4874e-68 ,  7.56244e-21,  0.0362827  ])
291889  , -9174.76    , array([ 0.287888   ,  0.151463   ,  5.4874e-68 ,  7.56244e-21,  0.0362827  ])
291890  , -9164.29    , array([ 0.288176   ,  0.151463   ,  5.4874e-68 ,  7.56244e-21,  0.0362827  ])
291891  , -9183.64    , array([ 0.287888   ,  0.151615   ,  5.4874e-68 ,  7.56244e-21,  0.0362827  ])
291892  , -9174.76    , array([ 0.287888   ,  0.151463   ,  5.49289e-68,  7.56244e-21,  0.0362827  ])
291893  , -9174.76    , array([ 0.287888   ,  0.151463   ,  5.4874e-68 ,  7.57001e-21,  0.0362827  ])
291894  , -9175.06    , array([ 0.287888   ,  0.151463   ,  5.4874e-68 ,  7.56244e-21,  0.036319   ])
291895  , -6801.16    , array([ 0.333643   ,  0.117734   ,  5.4874e-68 ,  7.56244e-21,  0.041072   ])
291896  , -6801.16    , array([ 0.333643   ,  0.117734   ,  5.4874e-68 ,  7.56244e-21,  0.041072   ])
291897  , -6791.66    , array([ 0.333977   ,  0.117734   ,  5.4874e-68 ,  7.56244e-21,  0.041072   ])
291898  , -6802.41    , array([ 0.333643   ,  0.117852   ,  5.4874e-68 ,  7.56244e-21,  0.041072   ])
291899  , -6801.16    , array([ 0.333643   ,  0.117734   ,  5.49289e-68,  7.56244e-21,  0.041072   ])
291900  , -6801.16    , array([ 0.333643   ,  0.117734   ,  5.4874e-68 ,  7.57001e-21,  0.041072   ])
291901  , -6808.35    , array([ 0.333643   ,  0.117734   ,  5.4874e-68 ,  7.56244e-21,  0.0411131  ])
291909  , -6801.12    , array([ 0.333575   ,  0.117706   ,  5.4874e-68 ,  7.56244e-21,  0.0410623  ])
291910  , -6801.12    , array([ 0.333575   ,  0.117706   ,  5.4874e-68 ,  7.56244e-21,  0.0410623  ])
291911  , -6791.62    , array([ 0.333909   ,  0.117706   ,  5.4874e-68 ,  7.56244e-21,  0.0410623  ])
291912  , -6802.37    , array([ 0.333575   ,  0.117823   ,  5.4874e-68 ,  7.56244e-21,  0.0410623  ])
291913  , -6801.12    , array([ 0.333575   ,  0.117706   ,  5.49289e-68,  7.56244e-21,  0.0410623  ])
291914  , -6801.12    , array([ 0.333575   ,  0.117706   ,  5.4874e-68 ,  7.57001e-21,  0.0410623  ])
