56339   , -2336.8     , array([ 1.2697     ,  4.03429    ,  2.64136e-23,  2.0527e-08 ])
56340   , -2336.8     , array([ 1.27097    ,  4.03429    ,  2.64136e-23,  2.0527e-08 ])
56341   , -2336.8     , array([ 1.2697     ,  4.03832    ,  2.64136e-23,  2.0527e-08 ])
56342   , -2336.8     , array([ 1.2697     ,  4.03429    ,  2.644e-23  ,  2.0527e-08 ])
56343   , -2336.8     , array([ 1.2697     ,  4.03429    ,  2.64136e-23,  2.05476e-08])
56344   , -2336.8     , array([ 1.2697     ,  4.03429    ,  2.64136e-23,  2.0527e-08 ])
56345   , -2336.8     , array([ 1.2697     ,  4.03389    ,  2.64136e-23,  2.05209e-08])
56346   , -2336.8     , array([ 1.2697     ,  4.03389    ,  2.64136e-23,  2.05209e-08])
56347   , -2336.8     , array([ 1.27097    ,  4.03389    ,  2.64136e-23,  2.05209e-08])
56348   , -2336.8     , array([ 1.2697     ,  4.03793    ,  2.64136e-23,  2.05209e-08])
56349   , -2336.8     , array([ 1.2697     ,  4.03389    ,  2.644e-23  ,  2.05209e-08])
56350   , -2336.8     , array([ 1.2697     ,  4.03389    ,  2.64136e-23,  2.05415e-08])
56351   , -2336.8     , array([ 1.2697     ,  4.03232    ,  2.64136e-23,  2.04966e-08])
56352   , -2336.8     , array([ 1.2697     ,  4.03232    ,  2.64136e-23,  2.04966e-08])
56353   , -2336.8     , array([ 1.27097    ,  4.03232    ,  2.64136e-23,  2.04966e-08])
56354   , -2336.8     , array([ 1.2697     ,  4.03635    ,  2.64136e-23,  2.04966e-08])
56355   , -2336.8     , array([ 1.2697     ,  4.03232    ,  2.644e-23  ,  2.04966e-08])
56356   , -2336.8     , array([ 1.2697     ,  4.03232    ,  2.64136e-23,  2.05171e-08])
56357   , -2336.8     , array([ 1.2697     ,  4.02602    ,  2.64136e-23,  2.03995e-08])
56358   , -2336.8     , array([ 1.2697     ,  4.02602    ,  2.64136e-23,  2.03995e-08])
56359   , -2336.8     , array([ 1.27097    ,  4.02602    ,  2.64136e-23,  2.03995e-08])
56360   , -2336.8     , array([ 1.2697     ,  4.03004    ,  2.64136e-23,  2.03995e-08])
56361   , -2336.8     , array([ 1.2697     ,  4.02602    ,  2.644e-23  ,  2.03995e-08])
56362   , -2336.8     , array([ 1.2697     ,  4.02602    ,  2.64136e-23,  2.04199e-08])
56363   , -2336.8     , array([ 1.2697     ,  4.00091    ,  2.64136e-23,  2.00157e-08])
56364   , -2336.8     , array([ 1.2697     ,  4.00091    ,  2.64136e-23,  2.00157e-08])
56365   , -2336.8     , array([ 1.27097    ,  4.00091    ,  2.64136e-23,  2.00157e-08])
56366   , -2336.8     , array([ 1.2697     ,  4.00492    ,  2.64136e-23,  2.00157e-08])
56367   , -2336.8     , array([ 1.2697     ,  4.00091    ,  2.644e-23  ,  2.00157e-08])
56368   , -2336.8     , array([ 1.2697     ,  4.00091    ,  2.64136e-23,  2.00358e-08])
56369   , -2336.8     , array([ 1.2697     ,  3.90206    ,  2.64136e-23,  1.85516e-08])
56370   , -2336.8     , array([ 1.2697     ,  3.90206    ,  2.64136e-23,  1.85516e-08])
56371   , -2336.8     , array([ 1.27097    ,  3.90206    ,  2.64136e-23,  1.85516e-08])
56372   , -2336.8     , array([ 1.2697     ,  3.90597    ,  2.64136e-23,  1.85516e-08])
56373   , -2336.8     , array([ 1.2697     ,  3.90206    ,  2.644e-23  ,  1.85516e-08])
56374   , -2336.8     , array([ 1.2697     ,  3.90206    ,  2.64136e-23,  1.85701e-08])
56375   , -2336.8     , array([ 1.2697     ,  3.63441    ,  2.64136e-23,  1.49516e-08])
56376   , -2336.8     , array([ 1.2697     ,  3.63441    ,  2.64136e-23,  1.49516e-08])
56377   , -2336.8     , array([ 1.27097    ,  3.63441    ,  2.64136e-23,  1.49516e-08])
56378   , -2336.8     , array([ 1.2697     ,  3.63804    ,  2.64136e-23,  1.49516e-08])
56379   , -2336.8     , array([ 1.2697     ,  3.63441    ,  2.644e-23  ,  1.49516e-08])
56380   , -2336.8     , array([ 1.2697     ,  3.63441    ,  2.64136e-23,  1.49665e-08])
56381   , -2336.8     , array([ 1.2697     ,  3.09246    ,  2.64136e-23,  9.15787e-09])
56382   , -2336.8     , array([ 1.2697     ,  3.09246    ,  2.64136e-23,  9.15787e-09])
56383   , -2336.8     , array([ 1.27097    ,  3.09246    ,  2.64136e-23,  9.15787e-09])
56384   , -2336.8     , array([ 1.2697     ,  3.09555    ,  2.64136e-23,  9.15787e-09])
56385   , -2336.8     , array([ 1.2697     ,  3.09246    ,  2.644e-23  ,  9.15787e-09])
56386   , -2336.8     , array([ 1.2697     ,  3.09246    ,  2.64136e-23,  9.16704e-09])
56387   , -2336.8     , array([ 1.2697     ,  2.45497    ,  2.64136e-23,  4.54448e-09])
56388   , -2336.8     , array([ 1.2697     ,  2.45497    ,  2.64136e-23,  4.54448e-09])
56389   , -2336.8     , array([ 1.27097    ,  2.45497    ,  2.64136e-23,  4.54448e-09])
56390   , -2336.8     , array([ 1.2697     ,  2.45743    ,  2.64136e-23,  4.54448e-09])
56391   , -2336.8     , array([ 1.2697     ,  2.45497    ,  2.644e-23  ,  4.54448e-09])
56392   , -2336.8     , array([ 1.2697     ,  2.45497    ,  2.64136e-23,  4.54902e-09])
56393   , -2336.8     , array([ 1.2697     ,  2.01605    ,  2.64136e-23,  2.49952e-09])
56394   , -2336.8     , array([ 1.2697     ,  2.01605    ,  2.64136e-23,  2.49952e-09])
56395   , -2336.8     , array([ 1.27097    ,  2.01605    ,  2.64136e-23,  2.49952e-09])
56396   , -2336.8     , array([ 1.2697     ,  2.01807    ,  2.64136e-23,  2.49952e-09])
