1180    , -6277.6     , array([ 0.00130689 ,  6.55896    ,  0.00221902 ,  0.0447154  ])
1181    , -6262.4     , array([ 0.0013082  ,  6.55896    ,  0.00221902 ,  0.0447154  ])
1182    , -6278.68    , array([ 0.00130689 ,  6.56553    ,  0.00221902 ,  0.0447154  ])
1183    , -6292.78    , array([ 0.00130689 ,  6.55896    ,  0.00222124 ,  0.0447154  ])
1184    , -6285.26    , array([ 0.00130689 ,  6.55896    ,  0.00221902 ,  0.0447602  ])
1185    , -6277.6     , array([ 0.00130689 ,  6.55896    ,  0.00221902 ,  0.0447154  ])
1186    , -205.612    , array([ 0.0025605  ,  6.25438    ,  0.00113384 ,  0.0318714  ])
1187    , -205.612    , array([ 0.0025605  ,  6.25438    ,  0.00113384 ,  0.0318714  ])
1188    , -205.59     , array([ 0.00256306 ,  6.25438    ,  0.00113384 ,  0.0318714  ])
1189    , -205.621    , array([ 0.0025605  ,  6.26064    ,  0.00113384 ,  0.0318714  ])
1190    , -205.631    , array([ 0.0025605  ,  6.25438    ,  0.00113497 ,  0.0318714  ])
1191    , -205.244    , array([ 0.0025605  ,  6.25438    ,  0.00113384 ,  0.0319033  ])
1198    , -205.361    , array([ 0.00256095 ,  6.25421    ,  0.00113364 ,  0.0318925  ])
1199    , -205.361    , array([ 0.00256095 ,  6.25421    ,  0.00113364 ,  0.0318925  ])
1200    , -205.34     , array([ 0.00256352 ,  6.25421    ,  0.00113364 ,  0.0318925  ])
1201    , -205.37     , array([ 0.00256095 ,  6.26047    ,  0.00113364 ,  0.0318925  ])
1202    , -205.379    , array([ 0.00256095 ,  6.25421    ,  0.00113478 ,  0.0318925  ])
1203    , -204.994    , array([ 0.00256095 ,  6.25421    ,  0.00113364 ,  0.0319244  ])
1204    , -203.76     , array([ 0.00256389 ,  6.25306    ,  0.00113238 ,  0.0320299  ])
1205    , -203.76     , array([ 0.00256389 ,  6.25306    ,  0.00113238 ,  0.0320299  ])
1206    , -203.742    , array([ 0.00256645 ,  6.25306    ,  0.00113238 ,  0.0320299  ])
1207    , -203.77     , array([ 0.00256389 ,  6.25932    ,  0.00113238 ,  0.0320299  ])
1208    , -203.775    , array([ 0.00256389 ,  6.25306    ,  0.00113351 ,  0.0320299  ])
1209    , -203.403    , array([ 0.00256389 ,  6.25306    ,  0.00113238 ,  0.032062   ])
1216    , -203.701    , array([ 0.002564   ,  6.25302    ,  0.00113233 ,  0.032035   ])
1217    , -203.701    , array([ 0.002564   ,  6.25302    ,  0.00113233 ,  0.032035   ])
1218    , -203.684    , array([ 0.00256656 ,  6.25302    ,  0.00113233 ,  0.032035   ])
1219    , -203.711    , array([ 0.002564   ,  6.25928    ,  0.00113233 ,  0.032035   ])
1220    , -203.716    , array([ 0.002564   ,  6.25302    ,  0.00113347 ,  0.032035   ])
1221    , -203.345    , array([ 0.002564   ,  6.25302    ,  0.00113233 ,  0.0320671  ])
1222    , -203.326    , array([ 0.0025647  ,  6.25275    ,  0.00113203 ,  0.032068   ])
1223    , -203.326    , array([ 0.0025647  ,  6.25275    ,  0.00113203 ,  0.032068   ])
1224    , -203.309    , array([ 0.00256726 ,  6.25275    ,  0.00113203 ,  0.032068   ])
1225    , -203.336    , array([ 0.0025647  ,  6.259      ,  0.00113203 ,  0.032068   ])
1226    , -203.34     , array([ 0.0025647  ,  6.25275    ,  0.00113316 ,  0.032068   ])
1227    , -202.972    , array([ 0.0025647  ,  6.25275    ,  0.00113203 ,  0.0321001  ])
1234    , -203.311    , array([ 0.00256473 ,  6.25274    ,  0.00113202 ,  0.0320693  ])
1235    , -203.311    , array([ 0.00256473 ,  6.25274    ,  0.00113202 ,  0.0320693  ])
1236    , -203.295    , array([ 0.00256729 ,  6.25274    ,  0.00113202 ,  0.0320693  ])
1237    , -203.322    , array([ 0.00256473 ,  6.25899    ,  0.00113202 ,  0.0320693  ])
1238    , -203.326    , array([ 0.00256473 ,  6.25274    ,  0.00113315 ,  0.0320693  ])
1239    , -202.958    , array([ 0.00256473 ,  6.25274    ,  0.00113202 ,  0.0321014  ])
1240    , -203.219    , array([ 0.0025649  ,  6.25267    ,  0.00113195 ,  0.0320774  ])
1241    , -203.219    , array([ 0.0025649  ,  6.25267    ,  0.00113195 ,  0.0320774  ])
1242    , -203.203    , array([ 0.00256747 ,  6.25267    ,  0.00113195 ,  0.0320774  ])
1243    , -203.229    , array([ 0.0025649  ,  6.25893    ,  0.00113195 ,  0.0320774  ])
1244    , -203.233    , array([ 0.0025649  ,  6.25267    ,  0.00113308 ,  0.0320774  ])
1245    , -202.866    , array([ 0.0025649  ,  6.25267    ,  0.00113195 ,  0.0321095  ])
1246    , -14169.6    , array([ 0.00753319 ,  5.26411    ,  0.000396271,  1.83271    ])
1247    , -14169.6    , array([ 0.00753319 ,  5.26411    ,  0.000396271,  1.83271    ])
1248    , -14169.4    , array([ 0.00754072 ,  5.26411    ,  0.000396271,  1.83271    ])
1249    , -14181.2    , array([ 0.00753319 ,  5.26937    ,  0.000396271,  1.83271    ])
1250    , -14169.7    , array([ 0.00753319 ,  5.26411    ,  0.000396668,  1.83271    ])
1251    , -14167.6    , array([ 0.00753319 ,  5.26411    ,  0.000396271,  1.83455    ])
1252    , -187.527    , array([ 0.00260255 ,  6.23813    ,  0.00111599 ,  0.0338815  ])
1253    , -187.527    , array([ 0.00260255 ,  6.23813    ,  0.00111599 ,  0.0338815  ])
1254    , -187.552    , array([ 0.00260515 ,  6.23813    ,  0.00111599 ,  0.0338815  ])
1255    , -187.544    , array([ 0.00260255 ,  6.24437    ,  0.00111599 ,  0.0338815  ])
1256    , -187.501    , array([ 0.00260255 ,  6.23813    ,  0.00111711 ,  0.0338815  ])
