18034   , -2629.99    , array([ 1.73164    ,  2.10692    ,  0.0318854  ,  4.7998e-46 ])
18149   , -503.467    , array([ 0.381167   ,  2.10692    ,  0.291508   ,  4.7998e-46 ])
18150   , -503.928    , array([ 0.381549   ,  2.10692    ,  0.291508   ,  4.7998e-46 ])
18151   , -503.467    , array([ 0.381167   ,  2.10903    ,  0.291508   ,  4.7998e-46 ])
18152   , -503.275    , array([ 0.381167   ,  2.10692    ,  0.2918     ,  4.7998e-46 ])
18153   , -503.467    , array([ 0.381167   ,  2.10692    ,  0.291508   ,  4.8046e-46 ])
18154   , -456.615    , array([ 0.352166   ,  2.10692    ,  0.332936   ,  4.7998e-46 ])
18155   , -456.615    , array([ 0.352166   ,  2.10692    ,  0.332936   ,  4.7998e-46 ])
18156   , -456.923    , array([ 0.352518   ,  2.10692    ,  0.332936   ,  4.7998e-46 ])
18157   , -456.615    , array([ 0.352166   ,  2.10903    ,  0.332936   ,  4.7998e-46 ])
18158   , -456.555    , array([ 0.352166   ,  2.10692    ,  0.333269   ,  4.7998e-46 ])
18159   , -456.615    , array([ 0.352166   ,  2.10692    ,  0.332936   ,  4.8046e-46 ])
18160   , -424.159    , array([ 0.305776   ,  2.10692    ,  0.361078   ,  4.7998e-46 ])
18161   , -424.159    , array([ 0.305776   ,  2.10692    ,  0.361078   ,  4.7998e-46 ])
18162   , -424.308    , array([ 0.306082   ,  2.10692    ,  0.361078   ,  4.7998e-46 ])
18163   , -424.159    , array([ 0.305776   ,  2.10903    ,  0.361078   ,  4.7998e-46 ])
18164   , -424.185    , array([ 0.305776   ,  2.10692    ,  0.361439   ,  4.7998e-46 ])
18165   , -424.159    , array([ 0.305776   ,  2.10692    ,  0.361078   ,  4.8046e-46 ])
18166   , -410.888    , array([ 0.270347   ,  2.10692    ,  0.358926   ,  4.7998e-46 ])
18167   , -410.888    , array([ 0.270347   ,  2.10692    ,  0.358926   ,  4.7998e-46 ])
18168   , -410.963    , array([ 0.270618   ,  2.10692    ,  0.358926   ,  4.7998e-46 ])
18169   , -410.888    , array([ 0.270347   ,  2.10903    ,  0.358926   ,  4.7998e-46 ])
18170   , -410.884    , array([ 0.270347   ,  2.10692    ,  0.359285   ,  4.7998e-46 ])
18171   , -410.888    , array([ 0.270347   ,  2.10692    ,  0.358926   ,  4.8046e-46 ])
18172   , -404.387    , array([ 0.237188   ,  2.10692    ,  0.366233   ,  4.7998e-46 ])
18173   , -404.387    , array([ 0.237188   ,  2.10692    ,  0.366233   ,  4.7998e-46 ])
18174   , -404.418    , array([ 0.237425   ,  2.10692    ,  0.366233   ,  4.7998e-46 ])
18175   , -404.387    , array([ 0.237188   ,  2.10903    ,  0.366233   ,  4.7998e-46 ])
18176   , -404.452    , array([ 0.237188   ,  2.10692    ,  0.3666     ,  4.7998e-46 ])
18177   , -404.387    , array([ 0.237188   ,  2.10692    ,  0.366233   ,  4.8046e-46 ])
18178   , -399.613    , array([ 0.206129   ,  2.10692    ,  0.349673   ,  4.7998e-46 ])
18179   , -399.613    , array([ 0.206129   ,  2.10692    ,  0.349673   ,  4.7998e-46 ])
18180   , -399.636    , array([ 0.206336   ,  2.10692    ,  0.349673   ,  4.7998e-46 ])
18181   , -399.613    , array([ 0.206129   ,  2.10903    ,  0.349673   ,  4.7998e-46 ])
18182   , -399.609    , array([ 0.206129   ,  2.10692    ,  0.350023   ,  4.7998e-46 ])
18183   , -399.613    , array([ 0.206129   ,  2.10692    ,  0.349673   ,  4.8046e-46 ])
18184   , -398.821    , array([ 0.173384   ,  2.10692    ,  0.342086   ,  4.7998e-46 ])
18185   , -398.821    , array([ 0.173384   ,  2.10692    ,  0.342086   ,  4.7998e-46 ])
18186   , -398.779    , array([ 0.173557   ,  2.10692    ,  0.342086   ,  4.7998e-46 ])
18187   , -398.821    , array([ 0.173384   ,  2.10903    ,  0.342086   ,  4.7998e-46 ])
18188   , -398.967    , array([ 0.173384   ,  2.10692    ,  0.342429   ,  4.7998e-46 ])
18189   , -398.821    , array([ 0.173384   ,  2.10692    ,  0.342086   ,  4.8046e-46 ])
18190   , -398.269    , array([ 0.189225   ,  2.10692    ,  0.3459     ,  4.7998e-46 ])
18191   , -398.269    , array([ 0.189225   ,  2.10692    ,  0.3459     ,  4.7998e-46 ])
18192   , -398.271    , array([ 0.189415   ,  2.10692    ,  0.3459     ,  4.7998e-46 ])
18193   , -398.269    , array([ 0.189225   ,  2.10903    ,  0.3459     ,  4.7998e-46 ])
18194   , -398.316    , array([ 0.189225   ,  2.10692    ,  0.346246   ,  4.7998e-46 ])
18195   , -398.269    , array([ 0.189225   ,  2.10692    ,  0.3459     ,  4.8046e-46 ])
18196   , -396.761    , array([ 0.162098   ,  2.10692    ,  0.32929    ,  4.7998e-46 ])
18197   , -396.761    , array([ 0.162098   ,  2.10692    ,  0.32929    ,  4.7998e-46 ])
18198   , -396.738    , array([ 0.16226    ,  2.10692    ,  0.32929    ,  4.7998e-46 ])
18199   , -396.761    , array([ 0.162098   ,  2.10903    ,  0.32929    ,  4.7998e-46 ])
18200   , -396.844    , array([ 0.162098   ,  2.10692    ,  0.329619   ,  4.7998e-46 ])
18201   , -396.761    , array([ 0.162098   ,  2.10692    ,  0.32929    ,  4.8046e-46 ])
18202   , -395.353    , array([ 0.144695   ,  2.10692    ,  0.310097   ,  4.7998e-46 ])
18203   , -395.353    , array([ 0.144695   ,  2.10692    ,  0.310097   ,  4.7998e-46 ])
18204   , -395.357    , array([ 0.144839   ,  2.10692    ,  0.310097   ,  4.7998e-46 ])
18205   , -395.353    , array([ 0.144695   ,  2.10903    ,  0.310097   ,  4.7998e-46 ])
18206   , -395.363    , array([ 0.144695   ,  2.10692    ,  0.310408   ,  4.7998e-46 ])
18207   , -395.353    , array([ 0.144695   ,  2.10692    ,  0.310097   ,  4.8046e-46 ])
18208   , -395.546    , array([ 0.113743   ,  2.10692    ,  0.280201   ,  4.7998e-46 ])
18209   , -395.546    , array([ 0.113743   ,  2.10692    ,  0.280201   ,  4.7998e-46 ])
18210   , -395.469    , array([ 0.113856   ,  2.10692    ,  0.280201   ,  4.7998e-46 ])
18211   , -395.546    , array([ 0.113743   ,  2.10903    ,  0.280201   ,  4.7998e-46 ])
18212   , -395.701    , array([ 0.113743   ,  2.10692    ,  0.280482   ,  4.7998e-46 ])
18213   , -395.546    , array([ 0.113743   ,  2.10692    ,  0.280201   ,  4.8046e-46 ])
18214   , -394.883    , array([ 0.12937    ,  2.10692    ,  0.295815   ,  4.7998e-46 ])
18215   , -394.883    , array([ 0.12937    ,  2.10692    ,  0.295815   ,  4.7998e-46 ])
18216   , -394.866    , array([ 0.129499   ,  2.10692    ,  0.295815   ,  4.7998e-46 ])
18217   , -394.883    , array([ 0.12937    ,  2.10903    ,  0.295815   ,  4.7998e-46 ])
18218   , -394.932    , array([ 0.12937    ,  2.10692    ,  0.29611    ,  4.7998e-46 ])
18219   , -394.883    , array([ 0.12937    ,  2.10692    ,  0.295815   ,  4.8046e-46 ])
18220   , -394.621    , array([ 0.113136   ,  2.10692    ,  0.277233   ,  4.7998e-46 ])
18221   , -394.621    , array([ 0.113136   ,  2.10692    ,  0.277233   ,  4.7998e-46 ])
18222   , -394.581    , array([ 0.113249   ,  2.10692    ,  0.277233   ,  4.7998e-46 ])
18223   , -394.621    , array([ 0.113136   ,  2.10903    ,  0.277233   ,  4.7998e-46 ])
18224   , -394.707    , array([ 0.113136   ,  2.10692    ,  0.27751    ,  4.7998e-46 ])
18225   , -394.621    , array([ 0.113136   ,  2.10692    ,  0.277233   ,  4.8046e-46 ])
18226   , -394.366    , array([ 0.106788   ,  2.10692    ,  0.268386   ,  4.7998e-46 ])
18227   , -394.366    , array([ 0.106788   ,  2.10692    ,  0.268386   ,  4.7998e-46 ])
18228   , -394.329    , array([ 0.106894   ,  2.10692    ,  0.268386   ,  4.7998e-46 ])
18229   , -394.366    , array([ 0.106788   ,  2.10903    ,  0.268386   ,  4.7998e-46 ])
18230   , -394.445    , array([ 0.106788   ,  2.10692    ,  0.268655   ,  4.7998e-46 ])
18231   , -394.366    , array([ 0.106788   ,  2.10692    ,  0.268386   ,  4.8046e-46 ])
18232   , -394.114    , array([ 0.101481   ,  2.10692    ,  0.260399   ,  4.7998e-46 ])
18233   , -394.114    , array([ 0.101481   ,  2.10692    ,  0.260399   ,  4.7998e-46 ])
18234   , -394.086    , array([ 0.101583   ,  2.10692    ,  0.260399   ,  4.7998e-46 ])
18235   , -394.114    , array([ 0.101481   ,  2.10903    ,  0.260399   ,  4.7998e-46 ])
18236   , -394.177    , array([ 0.101481   ,  2.10692    ,  0.26066    ,  4.7998e-46 ])
18237   , -394.114    , array([ 0.101481   ,  2.10692    ,  0.260399   ,  4.8046e-46 ])
18238   , -393.966    , array([ 0.0945446  ,  2.10692    ,  0.250103   ,  4.7998e-46 ])
18239   , -393.966    , array([ 0.0945446  ,  2.10692    ,  0.250103   ,  4.7998e-46 ])
18240   , -393.935    , array([ 0.0946392  ,  2.10692    ,  0.250103   ,  4.7998e-46 ])
18241   , -393.966    , array([ 0.0945446  ,  2.10903    ,  0.250103   ,  4.7998e-46 ])
18242   , -394.032    , array([ 0.0945446  ,  2.10692    ,  0.250353   ,  4.7998e-46 ])
18243   , -393.966    , array([ 0.0945446  ,  2.10692    ,  0.250103   ,  4.8046e-46 ])
18244   , -393.859    , array([ 0.0912055  ,  2.10692    ,  0.244744   ,  4.7998e-46 ])
18245   , -393.859    , array([ 0.0912055  ,  2.10692    ,  0.244744   ,  4.7998e-46 ])
18246   , -393.83     , array([ 0.0912967  ,  2.10692    ,  0.244744   ,  4.7998e-46 ])
18247   , -393.859    , array([ 0.0912055  ,  2.10903    ,  0.244744   ,  4.7998e-46 ])
18248   , -393.918    , array([ 0.0912055  ,  2.10692    ,  0.244989   ,  4.7998e-46 ])
18249   , -393.859    , array([ 0.0912055  ,  2.10692    ,  0.244744   ,  4.8046e-46 ])
18250   , -393.637    , array([ 0.0789873  ,  2.10692    ,  0.224432   ,  4.7998e-46 ])
18251   , -393.637    , array([ 0.0789873  ,  2.10692    ,  0.224432   ,  4.7998e-46 ])
18252   , -393.605    , array([ 0.0790663  ,  2.10692    ,  0.224432   ,  4.7998e-46 ])
18253   , -393.637    , array([ 0.0789873  ,  2.10903    ,  0.224432   ,  4.7998e-46 ])
18254   , -393.7      , array([ 0.0789873  ,  2.10692    ,  0.224656   ,  4.7998e-46 ])
18255   , -393.637    , array([ 0.0789873  ,  2.10692    ,  0.224432   ,  4.8046e-46 ])
18256   , -393.551    , array([ 0.0724393  ,  2.10692    ,  0.212687   ,  4.7998e-46 ])
18257   , -393.551    , array([ 0.0724393  ,  2.10692    ,  0.212687   ,  4.7998e-46 ])
18258   , -393.516    , array([ 0.0725118  ,  2.10692    ,  0.212687   ,  4.7998e-46 ])
18259   , -393.551    , array([ 0.0724393  ,  2.10903    ,  0.212687   ,  4.7998e-46 ])
18260   , -393.62     , array([ 0.0724393  ,  2.10692    ,  0.2129     ,  4.7998e-46 ])
18261   , -393.551    , array([ 0.0724393  ,  2.10692    ,  0.212687   ,  4.8046e-46 ])
18262   , -395.503    , array([ 0.051244   ,  2.10692    ,  0.171541   ,  4.7998e-46 ])
18263   , -395.503    , array([ 0.051244   ,  2.10692    ,  0.171541   ,  4.7998e-46 ])
18264   , -395.316    , array([ 0.0512953  ,  2.10692    ,  0.171541   ,  4.7998e-46 ])
18265   , -395.503    , array([ 0.051244   ,  2.10903    ,  0.171541   ,  4.7998e-46 ])
18266   , -395.791    , array([ 0.051244   ,  2.10692    ,  0.171713   ,  4.7998e-46 ])
18267   , -395.503    , array([ 0.051244   ,  2.10692    ,  0.171541   ,  4.8046e-46 ])
18268   , -393.557    , array([ 0.0681755  ,  2.10692    ,  0.204822   ,  4.7998e-46 ])
18269   , -393.557    , array([ 0.0681755  ,  2.10692    ,  0.204822   ,  4.7998e-46 ])
18270   , -393.512    , array([ 0.0682437  ,  2.10692    ,  0.204822   ,  4.7998e-46 ])
18271   , -393.557    , array([ 0.0681755  ,  2.10903    ,  0.204822   ,  4.7998e-46 ])
18272   , -393.64     , array([ 0.0681755  ,  2.10692    ,  0.205027   ,  4.7998e-46 ])
18273   , -393.557    , array([ 0.0681755  ,  2.10692    ,  0.204822   ,  4.8046e-46 ])
18274   , -393.528    , array([ 0.0669911  ,  2.10692    ,  0.202489   ,  4.7998e-46 ])
18275   , -393.528    , array([ 0.0669911  ,  2.10692    ,  0.202489   ,  4.7998e-46 ])
18276   , -393.484    , array([ 0.0670582  ,  2.10692    ,  0.202489   ,  4.7998e-46 ])
18277   , -393.528    , array([ 0.0669911  ,  2.10903    ,  0.202489   ,  4.7998e-46 ])
18278   , -393.609    , array([ 0.0669911  ,  2.10692    ,  0.202691   ,  4.7998e-46 ])
18279   , -393.528    , array([ 0.0669911  ,  2.10692    ,  0.202489   ,  4.8046e-46 ])
18280   , -393.451    , array([ 0.0624558  ,  2.10692    ,  0.193418   ,  4.7998e-46 ])
18281   , -393.451    , array([ 0.0624558  ,  2.10692    ,  0.193418   ,  4.7998e-46 ])
18282   , -393.408    , array([ 0.0625183  ,  2.10692    ,  0.193418   ,  4.7998e-46 ])
18283   , -393.451    , array([ 0.0624558  ,  2.10903    ,  0.193418   ,  4.7998e-46 ])
18284   , -393.529    , array([ 0.0624558  ,  2.10692    ,  0.193612   ,  4.7998e-46 ])
18285   , -393.451    , array([ 0.0624558  ,  2.10692    ,  0.193418   ,  4.8046e-46 ])
18286   , -393.996    , array([ 0.0471841  ,  2.10692    ,  0.16102    ,  4.7998e-46 ])
18287   , -393.996    , array([ 0.0471841  ,  2.10692    ,  0.16102    ,  4.7998e-46 ])
18288   , -393.879    , array([ 0.0472313  ,  2.10692    ,  0.16102    ,  4.7998e-46 ])
18289   , -393.996    , array([ 0.0471841  ,  2.10903    ,  0.16102    ,  4.7998e-46 ])
18290   , -394.18     , array([ 0.0471841  ,  2.10692    ,  0.161181   ,  4.7998e-46 ])
18291   , -393.996    , array([ 0.0471841  ,  2.10692    ,  0.16102    ,  4.8046e-46 ])
18292   , -393.433    , array([ 0.0591186  ,  2.10692    ,  0.186597   ,  4.7998e-46 ])
18293   , -393.433    , array([ 0.0591186  ,  2.10692    ,  0.186597   ,  4.7998e-46 ])
18294   , -393.386    , array([ 0.0591777  ,  2.10692    ,  0.186597   ,  4.7998e-46 ])
18295   , -393.433    , array([ 0.0591186  ,  2.10903    ,  0.186597   ,  4.7998e-46 ])
18296   , -393.517    , array([ 0.0591186  ,  2.10692    ,  0.186784   ,  4.7998e-46 ])
18297   , -393.433    , array([ 0.0591186  ,  2.10692    ,  0.186597   ,  4.8046e-46 ])
18298   , -393.638    , array([ 0.0509438  ,  2.10692    ,  0.169297   ,  4.7998e-46 ])
18299   , -393.638    , array([ 0.0509438  ,  2.10692    ,  0.169297   ,  4.7998e-46 ])
18300   , -393.556    , array([ 0.0509948  ,  2.10692    ,  0.169297   ,  4.7998e-46 ])
18301   , -393.638    , array([ 0.0509438  ,  2.10903    ,  0.169297   ,  4.7998e-46 ])
18302   , -393.774    , array([ 0.0509438  ,  2.10692    ,  0.169466   ,  4.7998e-46 ])
18303   , -393.638    , array([ 0.0509438  ,  2.10692    ,  0.169297   ,  4.8046e-46 ])
18304   , -393.439    , array([ 0.0574905  ,  2.10692    ,  0.183221   ,  4.7998e-46 ])
18305   , -393.439    , array([ 0.0574905  ,  2.10692    ,  0.183221   ,  4.7998e-46 ])
18306   , -393.388    , array([ 0.057548   ,  2.10692    ,  0.183221   ,  4.7998e-46 ])
18307   , -393.439    , array([ 0.0574905  ,  2.10903    ,  0.183221   ,  4.7998e-46 ])
18308   , -393.529    , array([ 0.0574905  ,  2.10692    ,  0.183405   ,  4.7998e-46 ])
18309   , -393.439    , array([ 0.0574905  ,  2.10692    ,  0.183221   ,  4.8046e-46 ])
18310   , -393.416    , array([ 0.0560987  ,  2.10692    ,  0.180227   ,  4.7998e-46 ])
18311   , -393.416    , array([ 0.0560987  ,  2.10692    ,  0.180227   ,  4.7998e-46 ])
18312   , -393.366    , array([ 0.0561548  ,  2.10692    ,  0.180227   ,  4.7998e-46 ])
18313   , -393.416    , array([ 0.0560987  ,  2.10903    ,  0.180227   ,  4.7998e-46 ])
18314   , -393.505    , array([ 0.0560987  ,  2.10692    ,  0.180407   ,  4.7998e-46 ])
18315   , -393.416    , array([ 0.0560987  ,  2.10692    ,  0.180227   ,  4.8046e-46 ])
18316   , -393.396    , array([ 0.0508602  ,  2.10692    ,  0.168731   ,  4.7998e-46 ])
18317   , -393.396    , array([ 0.0508602  ,  2.10692    ,  0.168731   ,  4.7998e-46 ])
18318   , -393.339    , array([ 0.0509111  ,  2.10692    ,  0.168731   ,  4.7998e-46 ])
18319   , -393.396    , array([ 0.0508602  ,  2.10903    ,  0.168731   ,  4.7998e-46 ])
18320   , -393.494    , array([ 0.0508602  ,  2.10692    ,  0.1689     ,  4.7998e-46 ])
18321   , -393.396    , array([ 0.0508602  ,  2.10692    ,  0.168731   ,  4.8046e-46 ])
18322   , -396.048    , array([ 0.034362   ,  2.10692    ,  0.129626   ,  4.7998e-46 ])
18323   , -396.048    , array([ 0.034362   ,  2.10692    ,  0.129626   ,  4.7998e-46 ])
18324   , -395.794    , array([ 0.0343964  ,  2.10692    ,  0.129626   ,  4.7998e-46 ])
18325   , -396.048    , array([ 0.034362   ,  2.10903    ,  0.129626   ,  4.7998e-46 ])
