294930  , -115681     , array([ 29.3742    ,  0.0204709  ,  2.21495e-37,  7.63678e-58,  0.0750547  ])
294931  , -115681     , array([ 29.4036    ,  0.0204709  ,  2.21495e-37,  7.63678e-58,  0.0750547  ])
294932  , -115550     , array([ 29.3742    ,  0.0204914  ,  2.21495e-37,  7.63678e-58,  0.0750547  ])
294933  , -115681     , array([ 29.3742    ,  0.0204709  ,  2.21717e-37,  7.63678e-58,  0.0750547  ])
294934  , -115681     , array([ 29.3742    ,  0.0204709  ,  2.21495e-37,  7.64442e-58,  0.0750547  ])
294935  , -115813     , array([ 29.3742    ,  0.0204709  ,  2.21495e-37,  7.63678e-58,  0.0751298  ])
294936  , -115681     , array([ 29.3742    ,  0.0204709  ,  2.21495e-37,  7.63678e-58,  0.0750547  ])
294937  , -15115      , array([ 29.3423    ,  0.0416911  ,  2.21495e-37,  7.63678e-58,  0.0366406  ])
294938  , -15115      , array([ 29.3423    ,  0.0416911  ,  2.21495e-37,  7.63678e-58,  0.0366406  ])
294939  , -15115      , array([ 29.3717    ,  0.0416911  ,  2.21495e-37,  7.63678e-58,  0.0366406  ])
294940  , -15084.2    , array([ 29.3423    ,  0.0417329  ,  2.21495e-37,  7.63678e-58,  0.0366406  ])
294941  , -15115      , array([ 29.3423    ,  0.0416911  ,  2.21717e-37,  7.63678e-58,  0.0366406  ])
294942  , -15115      , array([ 29.3423    ,  0.0416911  ,  2.21495e-37,  7.64442e-58,  0.0366406  ])
294943  , -15145.7    , array([ 29.3423    ,  0.0416911  ,  2.21495e-37,  7.63678e-58,  0.0366773  ])
294951  , -15105.8    , array([ 29.3058    ,  0.0425877  ,  2.21495e-37,  7.63678e-58,  0.0374182  ])
294952  , -15105.8    , array([ 29.3058    ,  0.0425877  ,  2.21495e-37,  7.63678e-58,  0.0374182  ])
294953  , -15105.9    , array([ 29.3351    ,  0.0425877  ,  2.21495e-37,  7.63678e-58,  0.0374182  ])
294954  , -15075.1    , array([ 29.3058    ,  0.0426303  ,  2.21495e-37,  7.63678e-58,  0.0374182  ])
294955  , -15105.8    , array([ 29.3058    ,  0.0425877  ,  2.21717e-37,  7.63678e-58,  0.0374182  ])
294956  , -15105.8    , array([ 29.3058    ,  0.0425877  ,  2.21495e-37,  7.64442e-58,  0.0374182  ])
294957  , -15136.6    , array([ 29.3058    ,  0.0425877  ,  2.21495e-37,  7.63678e-58,  0.0374556  ])
294958  , -15087.3    , array([ 28.4834    ,  0.0426384  ,  2.21495e-37,  7.63678e-58,  0.0374421  ])
294959  , -15087.3    , array([ 28.4834    ,  0.0426384  ,  2.21495e-37,  7.63678e-58,  0.0374421  ])
294960  , -15087.4    , array([ 28.5119    ,  0.0426384  ,  2.21495e-37,  7.63678e-58,  0.0374421  ])
294961  , -15056.7    , array([ 28.4834    ,  0.0426811  ,  2.21495e-37,  7.63678e-58,  0.0374421  ])
294962  , -15087.3    , array([ 28.4834    ,  0.0426384  ,  2.21717e-37,  7.63678e-58,  0.0374421  ])
294963  , -15087.3    , array([ 28.4834    ,  0.0426384  ,  2.21495e-37,  7.64442e-58,  0.0374421  ])
294964  , -15118.1    , array([ 28.4834    ,  0.0426384  ,  2.21495e-37,  7.63678e-58,  0.0374796  ])
294965  , -15013      , array([ 25.418     ,  0.0428419  ,  2.21495e-37,  7.63678e-58,  0.0375382  ])
294966  , -15013      , array([ 25.418     ,  0.0428419  ,  2.21495e-37,  7.63678e-58,  0.0375382  ])
294967  , -15013.1    , array([ 25.4435    ,  0.0428419  ,  2.21495e-37,  7.63678e-58,  0.0375382  ])
294968  , -14982.4    , array([ 25.418     ,  0.0428847  ,  2.21495e-37,  7.63678e-58,  0.0375382  ])
294969  , -15013      , array([ 25.418     ,  0.0428419  ,  2.21717e-37,  7.63678e-58,  0.0375382  ])
294970  , -15013      , array([ 25.418     ,  0.0428419  ,  2.21495e-37,  7.64442e-58,  0.0375382  ])
294971  , -15043.7    , array([ 25.418     ,  0.0428419  ,  2.21495e-37,  7.63678e-58,  0.0375758  ])
294972  , -14709      , array([ 16.1193    ,  0.0436654  ,  2.21495e-37,  7.63678e-58,  0.0379249  ])
294973  , -14709      , array([ 16.1193    ,  0.0436654  ,  2.21495e-37,  7.63678e-58,  0.0379249  ])
294974  , -14709.1    , array([ 16.1354    ,  0.0436654  ,  2.21495e-37,  7.63678e-58,  0.0379249  ])
294975  , -14678.8    , array([ 16.1193    ,  0.0437091  ,  2.21495e-37,  7.63678e-58,  0.0379249  ])
294976  , -14709      , array([ 16.1193    ,  0.0436654  ,  2.21717e-37,  7.63678e-58,  0.0379249  ])
294977  , -14709      , array([ 16.1193    ,  0.0436654  ,  2.21495e-37,  7.64442e-58,  0.0379249  ])
294978  , -14739.3    , array([ 16.1193    ,  0.0436654  ,  2.21495e-37,  7.63678e-58,  0.0379629  ])
294979  , -13326.5    , array([ 2.60709    ,  0.0471208  ,  2.21495e-37,  7.63678e-58,  0.0395121  ])
294980  , -13326.5    , array([ 2.60709    ,  0.0471208  ,  2.21495e-37,  7.63678e-58,  0.0395121  ])
294981  , -13326.7    , array([ 2.6097     ,  0.0471208  ,  2.21495e-37,  7.63678e-58,  0.0395121  ])
294982  , -13297.8    , array([ 2.60709    ,  0.0471679  ,  2.21495e-37,  7.63678e-58,  0.0395121  ])
294983  , -13326.5    , array([ 2.60709    ,  0.0471208  ,  2.21717e-37,  7.63678e-58,  0.0395121  ])
294984  , -13326.5    , array([ 2.60709    ,  0.0471208  ,  2.21495e-37,  7.64442e-58,  0.0395121  ])
294985  , -13354.9    , array([ 2.60709    ,  0.0471208  ,  2.21495e-37,  7.63678e-58,  0.0395516  ])
294986  , -1.15591e+06, array([ 0.00178401 ,  0.0639016  ,  2.21495e-37,  7.63678e-58,  0.0465532  ])
294987  , -1.15591e+06, array([ 0.00178401 ,  0.0639016  ,  2.21495e-37,  7.63678e-58,  0.0465532  ])
294988  , -1.15488e+06, array([ 0.0017858  ,  0.0639016  ,  2.21495e-37,  7.63678e-58,  0.0465532  ])
294989  , -1.15591e+06, array([ 0.00178401 ,  0.0639656  ,  2.21495e-37,  7.63678e-58,  0.0465532  ])
294990  , -1.15591e+06, array([ 0.00178401 ,  0.0639016  ,  2.21717e-37,  7.63678e-58,  0.0465532  ])
294991  , -1.15591e+06, array([ 0.00178401 ,  0.0639016  ,  2.21495e-37,  7.64442e-58,  0.0465532  ])
294992  , -1.15691e+06, array([ 0.00178401 ,  0.0639016  ,  2.21495e-37,  7.63678e-58,  0.0465998  ])
294993  , -15059.7    , array([ 0.381571   ,  0.0510624  ,  2.21495e-37,  7.63678e-58,  0.0412583  ])
