625     , -53885.5    , array([ 0.00592302 ,  1.26978    ,  0.00304134 ,  0.0329639  ])
626     , -53886.6    , array([ 0.00592894 ,  1.26978    ,  0.00304134 ,  0.0329639  ])
627     , -53885.2    , array([ 0.00592302 ,  1.27105    ,  0.00304134 ,  0.0329639  ])
628     , -53884.5    , array([ 0.00592302 ,  1.26978    ,  0.00304438 ,  0.0329639  ])
629     , -53885.9    , array([ 0.00592302 ,  1.26978    ,  0.00304134 ,  0.0329968  ])
630     , -53885.5    , array([ 0.00592302 ,  1.26978    ,  0.00304134 ,  0.0329639  ])
631     , -57106.3    , array([ 0.00295479 ,  1.54943    ,  0.00594948 ,  0.026562   ])
632     , -57106.3    , array([ 0.00295479 ,  1.54943    ,  0.00594948 ,  0.026562   ])
633     , -57093.2    , array([ 0.00295775 ,  1.54943    ,  0.00594948 ,  0.026562   ])
634     , -57106.6    , array([ 0.00295479 ,  1.55098    ,  0.00594948 ,  0.026562   ])
635     , -57119.5    , array([ 0.00295479 ,  1.54943    ,  0.00595544 ,  0.026562   ])
636     , -57112.5    , array([ 0.00295479 ,  1.54943    ,  0.00594948 ,  0.0265886  ])
637     , -53656.8    , array([ 0.00481043 ,  1.3477     ,  0.00371751 ,  0.0309016  ])
638     , -53656.8    , array([ 0.00481043 ,  1.3477     ,  0.00371751 ,  0.0309016  ])
639     , -53656.6    , array([ 0.00481524 ,  1.3477     ,  0.00371751 ,  0.0309016  ])
640     , -53656.5    , array([ 0.00481043 ,  1.34904    ,  0.00371751 ,  0.0309016  ])
641     , -53657      , array([ 0.00481043 ,  1.3477     ,  0.00372123 ,  0.0309016  ])
642     , -53657.4    , array([ 0.00481043 ,  1.3477     ,  0.00371751 ,  0.0309325  ])
643     , -53601.7    , array([ 0.00432439 ,  1.80022    ,  0.0039848  ,  0.0170044  ])
644     , -53601.7    , array([ 0.00432439 ,  1.80022    ,  0.0039848  ,  0.0170044  ])
645     , -53602      , array([ 0.00432871 ,  1.80022    ,  0.0039848  ,  0.0170044  ])
646     , -53601.5    , array([ 0.00432439 ,  1.80202    ,  0.0039848  ,  0.0170044  ])
647     , -53601.3    , array([ 0.00432439 ,  1.80022    ,  0.00398878 ,  0.0170044  ])
648     , -53601      , array([ 0.00432439 ,  1.80022    ,  0.0039848  ,  0.0170214  ])
649     , -53507.8    , array([ 0.00423419 ,  2.9357     ,  0.00382829 ,  0.017928   ])
650     , -53507.8    , array([ 0.00423419 ,  2.9357     ,  0.00382829 ,  0.017928   ])
651     , -53508.2    , array([ 0.00423843 ,  2.9357     ,  0.00382829 ,  0.017928   ])
652     , -53507.7    , array([ 0.00423419 ,  2.93864    ,  0.00382829 ,  0.017928   ])
653     , -53507.6    , array([ 0.00423419 ,  2.9357     ,  0.00383212 ,  0.017928   ])
654     , -53507.2    , array([ 0.00423419 ,  2.9357     ,  0.00382829 ,  0.017946   ])
661     , -53507.8    , array([ 0.00423419 ,  2.93571    ,  0.00382829 ,  0.017928   ])
662     , -53507.8    , array([ 0.00423419 ,  2.93571    ,  0.00382829 ,  0.017928   ])
663     , -53508.2    , array([ 0.00423842 ,  2.93571    ,  0.00382829 ,  0.017928   ])
664     , -53507.7    , array([ 0.00423419 ,  2.93864    ,  0.00382829 ,  0.017928   ])
665     , -53507.6    , array([ 0.00423419 ,  2.93571    ,  0.00383212 ,  0.017928   ])
666     , -53507.2    , array([ 0.00423419 ,  2.93571    ,  0.00382829 ,  0.017946   ])
673     , -53507.8    , array([ 0.00423418 ,  2.93571    ,  0.00382829 ,  0.017928   ])
674     , -53507.8    , array([ 0.00423418 ,  2.93571    ,  0.00382829 ,  0.017928   ])
675     , -53508.2    , array([ 0.00423842 ,  2.93571    ,  0.00382829 ,  0.017928   ])
676     , -53507.7    , array([ 0.00423418 ,  2.93864    ,  0.00382829 ,  0.017928   ])
677     , -53507.6    , array([ 0.00423418 ,  2.93571    ,  0.00383212 ,  0.017928   ])
678     , -53507.2    , array([ 0.00423418 ,  2.93571    ,  0.00382829 ,  0.017946   ])
685     , -53507.8    , array([ 0.00423418 ,  2.93571    ,  0.00382828 ,  0.017928   ])
686     , -53507.8    , array([ 0.00423418 ,  2.93571    ,  0.00382828 ,  0.017928   ])
687     , -53508.2    , array([ 0.00423842 ,  2.93571    ,  0.00382828 ,  0.017928   ])
688     , -53507.7    , array([ 0.00423418 ,  2.93864    ,  0.00382828 ,  0.017928   ])
689     , -53507.6    , array([ 0.00423418 ,  2.93571    ,  0.00383211 ,  0.017928   ])
690     , -53507.2    , array([ 0.00423418 ,  2.93571    ,  0.00382828 ,  0.017946   ])
691     , -53464.5    , array([ 0.00145294 ,  3.21992    ,  0.0012961  ,  0.0186747  ])
692     , -53464.5    , array([ 0.00145294 ,  3.21992    ,  0.0012961  ,  0.0186747  ])
693     , -53464.8    , array([ 0.00145439 ,  3.21992    ,  0.0012961  ,  0.0186747  ])
694     , -53464.4    , array([ 0.00145294 ,  3.22314    ,  0.0012961  ,  0.0186747  ])
695     , -53464.3    , array([ 0.00145294 ,  3.21992    ,  0.0012974  ,  0.0186747  ])
696     , -53464      , array([ 0.00145294 ,  3.21992    ,  0.0012961  ,  0.0186934  ])
697     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
698     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
699     , -53391.4    , array([ 0.00109765 ,  4.47173    ,  0.000933129,  0.0209459  ])
700     , -53391.2    , array([ 0.00109656 ,  4.4762     ,  0.000933129,  0.0209459  ])
701     , -53391.1    , array([ 0.00109656 ,  4.47173    ,  0.000934063,  0.0209459  ])
702     , -53390.9    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209669  ])
709     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
710     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
711     , -53391.4    , array([ 0.00109765 ,  4.47173    ,  0.000933129,  0.0209459  ])
712     , -53391.2    , array([ 0.00109656 ,  4.4762     ,  0.000933129,  0.0209459  ])
713     , -53391.1    , array([ 0.00109656 ,  4.47173    ,  0.000934063,  0.0209459  ])
714     , -53390.9    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209669  ])
721     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
722     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
723     , -53391.4    , array([ 0.00109765 ,  4.47173    ,  0.000933129,  0.0209459  ])
724     , -53391.2    , array([ 0.00109656 ,  4.4762     ,  0.000933129,  0.0209459  ])
725     , -53391.1    , array([ 0.00109656 ,  4.47173    ,  0.000934063,  0.0209459  ])
726     , -53390.9    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209669  ])
733     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
734     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
735     , -53391.4    , array([ 0.00109765 ,  4.47173    ,  0.000933129,  0.0209459  ])
736     , -53391.2    , array([ 0.00109656 ,  4.4762     ,  0.000933129,  0.0209459  ])
737     , -53391.1    , array([ 0.00109656 ,  4.47173    ,  0.000934063,  0.0209459  ])
738     , -53390.9    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209669  ])
745     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
746     , -53391.3    , array([ 0.00109656 ,  4.47173    ,  0.000933129,  0.0209459  ])
747     , -53391.4    , array([ 0.00109765 ,  4.47173    ,  0.000933129,  0.0209459  ])
