4973    , -4215.2     , array([ 9.7004     ,  36.7475    ,  0.0704387  ,  1.8712e-94 ])
5117    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5118    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5119    , -2692.51    , array([ 99.9492    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5120    , -2692.51    , array([ 99.8493    ,  36.7843    ,  0.0153816  ,  1.8712e-94 ])
5121    , -2692.92    , array([ 99.8493    ,  36.7475    ,  0.0153969  ,  1.8712e-94 ])
5122    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.87307e-94])
5123    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5124    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5125    , -2692.51    , array([ 99.9492    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5126    , -2692.51    , array([ 99.8493    ,  36.7843    ,  0.0153816  ,  1.8712e-94 ])
5127    , -2692.92    , array([ 99.8493    ,  36.7475    ,  0.0153969  ,  1.8712e-94 ])
5128    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.87307e-94])
5129    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5130    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5132    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5133    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5134    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5135    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5136    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5137    , -2692.51    , array([ 99.9492    ,  36.7475    ,  0.0153816  ,  1.8712e-94 ])
5138    , -2692.51    , array([ 99.8493    ,  36.7843    ,  0.0153816  ,  1.8712e-94 ])
5139    , -2692.92    , array([ 99.8493    ,  36.7475    ,  0.0153969  ,  1.8712e-94 ])
5140    , -2692.51    , array([ 99.8493    ,  36.7475    ,  0.0153816  ,  1.87307e-94])
5141    , -2692.44    , array([ 99.9332    ,  36.7475    ,  0.0153788  ,  1.8712e-94 ])
5142    , -2692.44    , array([ 99.9332    ,  36.7475    ,  0.0153788  ,  1.8712e-94 ])
5144    , -2692.44    , array([ 99.9332    ,  36.7843    ,  0.0153788  ,  1.8712e-94 ])
5145    , -2692.85    , array([ 99.9332    ,  36.7475    ,  0.0153942  ,  1.8712e-94 ])
5146    , -2692.44    , array([ 99.9332    ,  36.7475    ,  0.0153788  ,  1.87307e-94])
5147    , -2692.41    , array([ 99.9663    ,  36.7475    ,  0.0153778  ,  1.8712e-94 ])
5148    , -2692.41    , array([ 99.9663    ,  36.7475    ,  0.0153778  ,  1.8712e-94 ])
5150    , -2692.41    , array([ 99.9663    ,  36.7843    ,  0.0153778  ,  1.8712e-94 ])
5151    , -2692.82    , array([ 99.9663    ,  36.7475    ,  0.0153932  ,  1.8712e-94 ])
5152    , -2692.41    , array([ 99.9663    ,  36.7475    ,  0.0153778  ,  1.87307e-94])
5153    , -2692.4     , array([ 99.9733    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5154    , -2692.4     , array([ 99.9733    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5156    , -2692.4     , array([ 99.9733    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5157    , -2692.81    , array([ 99.9733    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5158    , -2692.4     , array([ 99.9733    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5159    , -2692.4     , array([ 99.9748    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5160    , -2692.4     , array([ 99.9748    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5162    , -2692.4     , array([ 99.9748    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5163    , -2692.81    , array([ 99.9748    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5164    , -2692.4     , array([ 99.9748    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5165    , -2692.4     , array([ 99.9751    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5166    , -2692.4     , array([ 99.9751    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5168    , -2692.4     , array([ 99.9751    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5169    , -2692.81    , array([ 99.9751    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5170    , -2692.4     , array([ 99.9751    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5171    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5172    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5174    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5175    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5176    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5177    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5178    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5180    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5181    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5182    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5183    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5184    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5186    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5187    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5188    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5189    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5190    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5192    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5193    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5194    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5195    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5196    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5198    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5199    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5200    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5201    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5202    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5204    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5205    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5206    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5207    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5208    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5210    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5211    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5212    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5213    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5214    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5216    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5217    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5218    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5219    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5220    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5222    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5223    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5224    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5225    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5226    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5228    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5229    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5230    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5231    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5232    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5234    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5235    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5236    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5237    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5238    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5240    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5241    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5242    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5243    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5244    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.8712e-94 ])
5246    , -2692.4     , array([ 99.9752    ,  36.7843    ,  0.0153775  ,  1.8712e-94 ])
5247    , -2692.81    , array([ 99.9752    ,  36.7475    ,  0.0153929  ,  1.8712e-94 ])
5248    , -2692.4     , array([ 99.9752    ,  36.7475    ,  0.0153775  ,  1.87307e-94])
5252    , -2798.52    , array([ 30.6124    ,  36.7475    ,  0.0197254  ,  1.8712e-94 ])
5253    , -2798.52    , array([ 30.6124    ,  36.7475    ,  0.0197254  ,  1.8712e-94 ])
5254    , -2798.54    , array([ 30.6431    ,  36.7475    ,  0.0197254  ,  1.8712e-94 ])
5255    , -2798.52    , array([ 30.6124    ,  36.7843    ,  0.0197254  ,  1.8712e-94 ])
5256    , -2799.06    , array([ 30.6124    ,  36.7475    ,  0.0197452  ,  1.8712e-94 ])
5257    , -2798.52    , array([ 30.6124    ,  36.7475    ,  0.0197254  ,  1.87307e-94])
5258    , -2737.76    , array([ 58.9905    ,  36.7475    ,  0.0171826  ,  1.8712e-94 ])
5259    , -2737.76    , array([ 58.9905    ,  36.7475    ,  0.0171826  ,  1.8712e-94 ])
5260    , -2737.76    , array([ 59.0495    ,  36.7475    ,  0.0171826  ,  1.8712e-94 ])
5261    , -2737.76    , array([ 58.9905    ,  36.7843    ,  0.0171826  ,  1.8712e-94 ])
5262    , -2738.22    , array([ 58.9905    ,  36.7475    ,  0.0171998  ,  1.8712e-94 ])
5263    , -2737.76    , array([ 58.9905    ,  36.7475    ,  0.0171826  ,  1.87307e-94])
5264    , -2709.08    , array([ 81.8887    ,  36.7475    ,  0.0160369  ,  1.8712e-94 ])
5265    , -2709.08    , array([ 81.8887    ,  36.7475    ,  0.0160369  ,  1.8712e-94 ])
5266    , -2709.09    , array([ 81.9706    ,  36.7475    ,  0.0160369  ,  1.8712e-94 ])
5267    , -2709.08    , array([ 81.8887    ,  36.7843    ,  0.0160369  ,  1.8712e-94 ])
5268    , -2709.51    , array([ 81.8887    ,  36.7475    ,  0.0160529  ,  1.8712e-94 ])
5269    , -2709.08    , array([ 81.8887    ,  36.7475    ,  0.0160369  ,  1.87307e-94])
5270    , -2695.33    , array([ 96.4817    ,  36.7475    ,  0.015493   ,  1.8712e-94 ])
5271    , -2695.33    , array([ 96.4817    ,  36.7475    ,  0.015493   ,  1.8712e-94 ])
5272    , -2695.33    , array([ 96.5782    ,  36.7475    ,  0.015493   ,  1.8712e-94 ])
5273    , -2695.33    , array([ 96.4817    ,  36.7843    ,  0.015493   ,  1.8712e-94 ])
5274    , -2695.74    , array([ 96.4817    ,  36.7475    ,  0.0155085  ,  1.8712e-94 ])
5275    , -2695.33    , array([ 96.4817    ,  36.7475    ,  0.015493   ,  1.87307e-94])
5278    , -2693.64    , array([ 98.4799    ,  36.7475    ,  0.0154263  ,  1.8712e-94 ])
5279    , -2693.64    , array([ 98.4799    ,  36.7475    ,  0.0154263  ,  1.8712e-94 ])
5280    , -2693.64    , array([ 98.5784    ,  36.7475    ,  0.0154263  ,  1.8712e-94 ])
5281    , -2693.64    , array([ 98.4799    ,  36.7843    ,  0.0154263  ,  1.8712e-94 ])
5282    , -2694.05    , array([ 98.4799    ,  36.7475    ,  0.0154417  ,  1.8712e-94 ])
5283    , -2693.64    , array([ 98.4799    ,  36.7475    ,  0.0154263  ,  1.87307e-94])
5284    , -2692.8     , array([ 99.4944    ,  36.7475    ,  0.0153931  ,  1.8712e-94 ])
5285    , -2692.8     , array([ 99.4944    ,  36.7475    ,  0.0153931  ,  1.8712e-94 ])
5286    , -2692.8     , array([ 99.594     ,  36.7475    ,  0.0153931  ,  1.8712e-94 ])
5287    , -2692.8     , array([ 99.4944    ,  36.7843    ,  0.0153931  ,  1.8712e-94 ])
5288    , -2693.21    , array([ 99.4944    ,  36.7475    ,  0.0154085  ,  1.8712e-94 ])
5289    , -2692.8     , array([ 99.4944    ,  36.7475    ,  0.0153931  ,  1.87307e-94])
