14988   , -2335.77    , array([ 0.0406152  ,  0.0711165  ,  2.2846e-06 ,  2.14142e-16])
14989   , -2335.77    , array([ 0.0406558  ,  0.0711165  ,  2.2846e-06 ,  2.14142e-16])
14990   , -2335.77    , array([ 0.0406152  ,  0.0711877  ,  2.2846e-06 ,  2.14142e-16])
14991   , -2335.77    , array([ 0.0406152  ,  0.0711165  ,  2.28688e-06,  2.14142e-16])
14992   , -2335.77    , array([ 0.0406152  ,  0.0711165  ,  2.2846e-06 ,  2.14356e-16])
14993   , -2335.77    , array([ 0.0406152  ,  0.0711165  ,  2.2846e-06 ,  2.14142e-16])
14994   , -2332.4     , array([ 0.0196027  ,  0.0711165  ,  4.59871e-06,  2.14142e-16])
14995   , -2332.4     , array([ 0.0196027  ,  0.0711165  ,  4.59871e-06,  2.14142e-16])
14996   , -2332.41    , array([ 0.0196223  ,  0.0711165  ,  4.59871e-06,  2.14142e-16])
14997   , -2332.4     , array([ 0.0196027  ,  0.0711877  ,  4.59871e-06,  2.14142e-16])
14998   , -2332.4     , array([ 0.0196027  ,  0.0711165  ,  4.60332e-06,  2.14142e-16])
14999   , -2332.4     , array([ 0.0196027  ,  0.0711165  ,  4.59871e-06,  2.14356e-16])
15000   , -1801.07    , array([ 0.00106371 ,  0.0711165  ,  7.54997e-05,  2.14142e-16])
15001   , -1801.07    , array([ 0.00106371 ,  0.0711165  ,  7.54997e-05,  2.14142e-16])
15002   , -1801.13    , array([ 0.00106477 ,  0.0711165  ,  7.54997e-05,  2.14142e-16])
15003   , -1801.07    , array([ 0.00106371 ,  0.0711877  ,  7.54997e-05,  2.14142e-16])
15004   , -1801.01    , array([ 0.00106371 ,  0.0711165  ,  7.55752e-05,  2.14142e-16])
15005   , -1801.07    , array([ 0.00106371 ,  0.0711165  ,  7.54997e-05,  2.14356e-16])
15012   , -1801.07    , array([ 0.00106368 ,  0.0711165  ,  7.55016e-05,  2.14142e-16])
15013   , -1801.07    , array([ 0.00106368 ,  0.0711165  ,  7.55016e-05,  2.14142e-16])
15014   , -1801.13    , array([ 0.00106475 ,  0.0711165  ,  7.55016e-05,  2.14142e-16])
15015   , -1801.07    , array([ 0.00106368 ,  0.0711877  ,  7.55016e-05,  2.14142e-16])
15016   , -1801.01    , array([ 0.00106368 ,  0.0711165  ,  7.55771e-05,  2.14142e-16])
15017   , -1801.07    , array([ 0.00106368 ,  0.0711165  ,  7.55016e-05,  2.14356e-16])
15018   , -1797.84    , array([ 0.00100178 ,  0.0711165  ,  7.99762e-05,  2.14142e-16])
15019   , -1797.84    , array([ 0.00100178 ,  0.0711165  ,  7.99762e-05,  2.14142e-16])
15020   , -1797.83    , array([ 0.00100279 ,  0.0711165  ,  7.99762e-05,  2.14142e-16])
15021   , -1797.84    , array([ 0.00100178 ,  0.0711877  ,  7.99762e-05,  2.14142e-16])
15022   , -1797.84    , array([ 0.00100178 ,  0.0711165  ,  8.00563e-05,  2.14142e-16])
15023   , -1797.84    , array([ 0.00100178 ,  0.0711165  ,  7.99762e-05,  2.14356e-16])
15024   , -1797.8     , array([ 0.00100816 ,  0.0711165  ,  7.94906e-05,  2.14142e-16])
15025   , -1797.8     , array([ 0.00100816 ,  0.0711165  ,  7.94906e-05,  2.14142e-16])
15026   , -1797.8     , array([ 0.00100917 ,  0.0711165  ,  7.94906e-05,  2.14142e-16])
15027   , -1797.8     , array([ 0.00100816 ,  0.0711877  ,  7.94906e-05,  2.14142e-16])
15028   , -1797.8     , array([ 0.00100816 ,  0.0711165  ,  7.95701e-05,  2.14142e-16])
