29677   , -2214.75    , array([ 1.26346    ,  0.0700846  ,  3.73552e-25,  0.00053138 ])
29678   , -2214.75    , array([ 1.26473    ,  0.0700846  ,  3.73552e-25,  0.00053138 ])
29679   , -2214.87    , array([ 1.26346    ,  0.0701547  ,  3.73552e-25,  0.00053138 ])
29680   , -2214.75    , array([ 1.26346    ,  0.0700846  ,  3.73926e-25,  0.00053138 ])
29681   , -2214.64    , array([ 1.26346    ,  0.0700846  ,  3.73552e-25,  0.000531912])
29682   , -2214.75    , array([ 1.26346    ,  0.0700846  ,  3.73552e-25,  0.00053138 ])
29683   , -1950.17    , array([ 1.26346    ,  0.0334783  ,  3.73552e-25,  0.00105801 ])
29684   , -1950.17    , array([ 1.26346    ,  0.0334783  ,  3.73552e-25,  0.00105801 ])
29685   , -1950.17    , array([ 1.26473    ,  0.0334783  ,  3.73552e-25,  0.00105801 ])
29686   , -1950.42    , array([ 1.26346    ,  0.0335118  ,  3.73552e-25,  0.00105801 ])
29687   , -1950.17    , array([ 1.26346    ,  0.0334783  ,  3.73926e-25,  0.00105801 ])
29688   , -1949.93    , array([ 1.26346    ,  0.0334783  ,  3.73552e-25,  0.00105907 ])
29689   , -1993.83    , array([ 1.26346    ,  0.00174312 ,  3.73552e-25,  0.0166278  ])
29690   , -1993.83    , array([ 1.26346    ,  0.00174312 ,  3.73552e-25,  0.0166278  ])
29691   , -1993.83    , array([ 1.26473    ,  0.00174312 ,  3.73552e-25,  0.0166278  ])
29692   , -1991.12    , array([ 1.26346    ,  0.00174487 ,  3.73552e-25,  0.0166278  ])
29693   , -1993.83    , array([ 1.26346    ,  0.00174312 ,  3.73926e-25,  0.0166278  ])
29694   , -1996.83    , array([ 1.26346    ,  0.00174312 ,  3.73552e-25,  0.0166444  ])
29695   , -5867.4     , array([ 1.26346    ,  0.00625749 ,  3.73552e-25,  0.0050516  ])
29696   , -5867.4     , array([ 1.26346    ,  0.00625749 ,  3.73552e-25,  0.0050516  ])
29697   , -5867.4     , array([ 1.26473    ,  0.00625749 ,  3.73552e-25,  0.0050516  ])
29698   , -5863.43    , array([ 1.26346    ,  0.00626375 ,  3.73552e-25,  0.0050516  ])
29699   , -5867.4     , array([ 1.26346    ,  0.00625749 ,  3.73926e-25,  0.0050516  ])
29700   , -5870.95    , array([ 1.26346    ,  0.00625749 ,  3.73552e-25,  0.00505666 ])
29701   , -1848.42    , array([ 1.26346    ,  0.0267193  ,  3.73552e-25,  0.00130552 ])
29702   , -1848.42    , array([ 1.26346    ,  0.0267193  ,  3.73552e-25,  0.00130552 ])
29703   , -1848.42    , array([ 1.26473    ,  0.0267193  ,  3.73552e-25,  0.00130552 ])
29704   , -1848.63    , array([ 1.26346    ,  0.0267461  ,  3.73552e-25,  0.00130552 ])
29705   , -1848.42    , array([ 1.26346    ,  0.0267193  ,  3.73926e-25,  0.00130552 ])
29706   , -1848.21    , array([ 1.26346    ,  0.0267193  ,  3.73552e-25,  0.00130682 ])
29707   , -1784.68    , array([ 1.26346    ,  0.0188043  ,  3.73552e-25,  0.00181133 ])
29708   , -1784.68    , array([ 1.26346    ,  0.0188043  ,  3.73552e-25,  0.00181133 ])
29709   , -1784.68    , array([ 1.26473    ,  0.0188043  ,  3.73552e-25,  0.00181133 ])
