101682  , -79089.2    , array([ 0.208323   ,  0.0851059  ,  0.024908   ,  1.62532e-57,  1.23774e-08])
101683  , -79089.2    , array([ 0.208532   ,  0.0851059  ,  0.024908   ,  1.62532e-57,  1.23774e-08])
101684  , -79089.2    , array([ 0.208323   ,  0.085191   ,  0.024908   ,  1.62532e-57,  1.23774e-08])
101685  , -79089.2    , array([ 0.208323   ,  0.0851059  ,  0.0249329  ,  1.62532e-57,  1.23774e-08])
101686  , -79089.2    , array([ 0.208323   ,  0.0851059  ,  0.024908   ,  1.62695e-57,  1.23774e-08])
101687  , -79089.2    , array([ 0.208323   ,  0.0851059  ,  0.024908   ,  1.62532e-57,  1.23898e-08])
101688  , -79089.2    , array([ 0.208323   ,  0.0851059  ,  0.024908   ,  1.62532e-57,  1.23774e-08])
101689  , -79089.1    , array([ 0.198674   ,  0.0717437  ,  0.024908   ,  1.62532e-57,  1.54023e-08])
101690  , -79089.1    , array([ 0.198674   ,  0.0717437  ,  0.024908   ,  1.62532e-57,  1.54023e-08])
101691  , -79089.1    , array([ 0.198873   ,  0.0717437  ,  0.024908   ,  1.62532e-57,  1.54023e-08])
101692  , -79089.1    , array([ 0.198674   ,  0.0718155  ,  0.024908   ,  1.62532e-57,  1.54023e-08])
101693  , -79089.1    , array([ 0.198674   ,  0.0717437  ,  0.0249329  ,  1.62532e-57,  1.54023e-08])
101694  , -79089.1    , array([ 0.198674   ,  0.0717437  ,  0.024908   ,  1.62695e-57,  1.54023e-08])
101695  , -79089.1    , array([ 0.198674   ,  0.0717437  ,  0.024908   ,  1.62532e-57,  1.54177e-08])
101696  , -79088.1    , array([ 0.164344   ,  0.0362311  ,  0.0249081  ,  1.62532e-57,  3.69328e-08])
101697  , -79088.1    , array([ 0.164344   ,  0.0362311  ,  0.0249081  ,  1.62532e-57,  3.69328e-08])
101698  , -79088.1    , array([ 0.164509   ,  0.0362311  ,  0.0249081  ,  1.62532e-57,  3.69328e-08])
101699  , -79088.1    , array([ 0.164344   ,  0.0362673  ,  0.0249081  ,  1.62532e-57,  3.69328e-08])
101700  , -79088.1    , array([ 0.164344   ,  0.0362311  ,  0.024933   ,  1.62532e-57,  3.69328e-08])
101701  , -79088.1    , array([ 0.164344   ,  0.0362311  ,  0.0249081  ,  1.62695e-57,  3.69328e-08])
101702  , -79088.1    , array([ 0.164344   ,  0.0362311  ,  0.0249081  ,  1.62532e-57,  3.69698e-08])
101703  , -78471.3    , array([ 0.0769498  ,  0.00235652 ,  0.0249083  ,  1.62532e-57,  1.22101e-06])
101704  , -78471.3    , array([ 0.0769498  ,  0.00235652 ,  0.0249083  ,  1.62532e-57,  1.22101e-06])
101705  , -78471.3    , array([ 0.0770268  ,  0.00235652 ,  0.0249083  ,  1.62532e-57,  1.22101e-06])
101706  , -78471.9    , array([ 0.0769498  ,  0.00235888 ,  0.0249083  ,  1.62532e-57,  1.22101e-06])
101707  , -78471.3    , array([ 0.0769498  ,  0.00235652 ,  0.0249332  ,  1.62532e-57,  1.22101e-06])
101708  , -78471.3    , array([ 0.0769498  ,  0.00235652 ,  0.0249083  ,  1.62695e-57,  1.22101e-06])
101709  , -78470.7    , array([ 0.0769498  ,  0.00235652 ,  0.0249083  ,  1.62532e-57,  1.22223e-06])
101717  , -78470.9    , array([ 0.0769439  ,  0.00235586 ,  0.0249083  ,  1.62532e-57,  1.22144e-06])
101718  , -78470.9    , array([ 0.0769439  ,  0.00235586 ,  0.0249083  ,  1.62532e-57,  1.22144e-06])
101719  , -78470.9    , array([ 0.0770209  ,  0.00235586 ,  0.0249083  ,  1.62532e-57,  1.22144e-06])
101720  , -78471.5    , array([ 0.0769439  ,  0.00235822 ,  0.0249083  ,  1.62532e-57,  1.22144e-06])
101721  , -78470.9    , array([ 0.0769439  ,  0.00235586 ,  0.0249332  ,  1.62532e-57,  1.22144e-06])
101722  , -78470.9    , array([ 0.0769439  ,  0.00235586 ,  0.0249083  ,  1.62695e-57,  1.22144e-06])
101723  , -78470.3    , array([ 0.0769439  ,  0.00235586 ,  0.0249083  ,  1.62532e-57,  1.22266e-06])
101724  , -78470.5    , array([ 0.076938   ,  0.00235521 ,  0.0249083  ,  1.62532e-57,  1.22188e-06])
101725  , -78470.5    , array([ 0.076938   ,  0.00235521 ,  0.0249083  ,  1.62532e-57,  1.22188e-06])
101726  , -78470.5    , array([ 0.0770149  ,  0.00235521 ,  0.0249083  ,  1.62532e-57,  1.22188e-06])
