7       , -2341.65    , array([ 0.0144286  ,  64.193     ,  7.34961e-41,  0.000255361])
8       , -2341.65    , array([ 0.0144431  ,  64.193     ,  7.34961e-41,  0.000255361])
9       , -2341.65    , array([ 0.0144286  ,  64.2572    ,  7.34961e-41,  0.000255361])
10      , -2341.65    , array([ 0.0144286  ,  64.193     ,  7.35697e-41,  0.000255361])
11      , -2341.66    , array([ 0.0144286  ,  64.193     ,  7.34961e-41,  0.000255617])
12      , -2341.65    , array([ 0.0144286  ,  64.193     ,  7.34961e-41,  0.000255361])
13      , -2338.57    , array([ 0.0144286  ,  63.1765    ,  7.34961e-41,  9.30191e-05])
14      , -2338.57    , array([ 0.0144286  ,  63.1765    ,  7.34961e-41,  9.30191e-05])
15      , -2338.57    , array([ 0.0144431  ,  63.1765    ,  7.34961e-41,  9.30191e-05])
16      , -2338.57    , array([ 0.0144286  ,  63.2397    ,  7.34961e-41,  9.30191e-05])
17      , -2338.57    , array([ 0.0144286  ,  63.1765    ,  7.35697e-41,  9.30191e-05])
18      , -2338.57    , array([ 0.0144286  ,  63.1765    ,  7.34961e-41,  9.31121e-05])
19      , -2337.8     , array([ 0.0144286  ,  62.5611    ,  7.34961e-41,  5.24076e-05])
20      , -2337.8     , array([ 0.0144286  ,  62.5611    ,  7.34961e-41,  5.24076e-05])
21      , -2337.8     , array([ 0.0144431  ,  62.5611    ,  7.34961e-41,  5.24076e-05])
22      , -2337.8     , array([ 0.0144286  ,  62.6237    ,  7.34961e-41,  5.24076e-05])
23      , -2337.8     , array([ 0.0144286  ,  62.5611    ,  7.35697e-41,  5.24076e-05])
24      , -2337.8     , array([ 0.0144286  ,  62.5611    ,  7.34961e-41,  5.24601e-05])
25      , -2337.28    , array([ 0.0144286  ,  61.7558    ,  7.34961e-41,  2.50557e-05])
26      , -2337.28    , array([ 0.0144286  ,  61.7558    ,  7.34961e-41,  2.50557e-05])
27      , -2337.28    , array([ 0.0144431  ,  61.7558    ,  7.34961e-41,  2.50557e-05])
28      , -2337.28    , array([ 0.0144286  ,  61.8176    ,  7.34961e-41,  2.50557e-05])
29      , -2337.28    , array([ 0.0144286  ,  61.7558    ,  7.35697e-41,  2.50557e-05])
30      , -2337.28    , array([ 0.0144286  ,  61.7558    ,  7.34961e-41,  2.50808e-05])
31      , -2337.05    , array([ 0.0144286  ,  61.0168    ,  7.34961e-41,  1.27624e-05])
32      , -2337.05    , array([ 0.0144286  ,  61.0168    ,  7.34961e-41,  1.27624e-05])
33      , -2337.05    , array([ 0.0144431  ,  61.0168    ,  7.34961e-41,  1.27624e-05])
34      , -2337.05    , array([ 0.0144286  ,  61.0778    ,  7.34961e-41,  1.27624e-05])
35      , -2337.05    , array([ 0.0144286  ,  61.0168    ,  7.35697e-41,  1.27624e-05])
36      , -2337.05    , array([ 0.0144286  ,  61.0168    ,  7.34961e-41,  1.27752e-05])
37      , -2336.92    , array([ 0.0144286  ,  60.2538    ,  7.34961e-41,  6.34079e-06])
38      , -2336.92    , array([ 0.0144286  ,  60.2538    ,  7.34961e-41,  6.34079e-06])
39      , -2336.92    , array([ 0.0144431  ,  60.2538    ,  7.34961e-41,  6.34079e-06])
40      , -2336.92    , array([ 0.0144286  ,  60.3141    ,  7.34961e-41,  6.34079e-06])
41      , -2336.92    , array([ 0.0144286  ,  60.2538    ,  7.35697e-41,  6.34079e-06])
42      , -2336.92    , array([ 0.0144286  ,  60.2538    ,  7.34961e-41,  6.34713e-06])
43      , -2336.86    , array([ 0.0144286  ,  59.5074    ,  7.34961e-41,  3.17997e-06])
44      , -2336.86    , array([ 0.0144286  ,  59.5074    ,  7.34961e-41,  3.17997e-06])
45      , -2336.86    , array([ 0.0144431  ,  59.5074    ,  7.34961e-41,  3.17997e-06])
46      , -2336.86    , array([ 0.0144286  ,  59.5669    ,  7.34961e-41,  3.17997e-06])
47      , -2336.86    , array([ 0.0144286  ,  59.5074    ,  7.35697e-41,  3.17997e-06])
48      , -2336.86    , array([ 0.0144286  ,  59.5074    ,  7.34961e-41,  3.18316e-06])
49      , -2336.83    , array([ 0.0144286  ,  58.7647    ,  7.34961e-41,  1.58882e-06])
50      , -2336.83    , array([ 0.0144286  ,  58.7647    ,  7.34961e-41,  1.58882e-06])
51      , -2336.83    , array([ 0.0144431  ,  58.7647    ,  7.34961e-41,  1.58882e-06])
52      , -2336.83    , array([ 0.0144286  ,  58.8235    ,  7.34961e-41,  1.58882e-06])
53      , -2336.83    , array([ 0.0144286  ,  58.7647    ,  7.35697e-41,  1.58882e-06])
54      , -2336.83    , array([ 0.0144286  ,  58.7647    ,  7.34961e-41,  1.59041e-06])
55      , -2336.82    , array([ 0.0144286  ,  58.032     ,  7.34961e-41,  7.94924e-07])
56      , -2336.82    , array([ 0.0144286  ,  58.032     ,  7.34961e-41,  7.94924e-07])
57      , -2336.82    , array([ 0.0144431  ,  58.032     ,  7.34961e-41,  7.94924e-07])
58      , -2336.82    , array([ 0.0144286  ,  58.09      ,  7.34961e-41,  7.94924e-07])
59      , -2336.82    , array([ 0.0144286  ,  58.032     ,  7.35697e-41,  7.94924e-07])
60      , -2336.82    , array([ 0.0144286  ,  58.032     ,  7.34961e-41,  7.9572e-07 ])
61      , -2336.81    , array([ 0.0144286  ,  57.3074    ,  7.34961e-41,  3.97495e-07])
62      , -2336.81    , array([ 0.0144286  ,  57.3074    ,  7.34961e-41,  3.97495e-07])
63      , -2336.81    , array([ 0.0144431  ,  57.3074    ,  7.34961e-41,  3.97495e-07])
64      , -2336.81    , array([ 0.0144286  ,  57.3648    ,  7.34961e-41,  3.97495e-07])
65      , -2336.81    , array([ 0.0144286  ,  57.3074    ,  7.35697e-41,  3.97495e-07])
66      , -2336.81    , array([ 0.0144286  ,  57.3074    ,  7.34961e-41,  3.97893e-07])
67      , -2336.81    , array([ 0.0144286  ,  56.5919    ,  7.34961e-41,  1.98803e-07])
68      , -2336.81    , array([ 0.0144286  ,  56.5919    ,  7.34961e-41,  1.98803e-07])
69      , -2336.81    , array([ 0.0144431  ,  56.5919    ,  7.34961e-41,  1.98803e-07])
