122733  , -67114.3    , array([ 1.1655     ,  0.00724385 ,  5.90522e-39,  1.70871    ,  8.19781e-05])
122734  , -67114.3    , array([ 1.16666    ,  0.00724385 ,  5.90522e-39,  1.70871    ,  8.19781e-05])
122735  , -67125      , array([ 1.1655     ,  0.0072511  ,  5.90522e-39,  1.70871    ,  8.19781e-05])
122736  , -67114.3    , array([ 1.1655     ,  0.00724385 ,  5.91112e-39,  1.70871    ,  8.19781e-05])
122737  , -67114.3    , array([ 1.1655     ,  0.00724385 ,  5.90522e-39,  1.71042    ,  8.19781e-05])
122738  , -67103.6    , array([ 1.1655     ,  0.00724385 ,  5.90522e-39,  1.70871    ,  8.20602e-05])
122739  , -67114.3    , array([ 1.1655     ,  0.00724385 ,  5.90522e-39,  1.70871    ,  8.19781e-05])
122740  , -41679.1    , array([ 1.16207    ,  0.00355272 ,  5.90522e-39,  1.70853    ,  0.00016773 ])
122741  , -41679.1    , array([ 1.16207    ,  0.00355272 ,  5.90522e-39,  1.70853    ,  0.00016773 ])
122742  , -41679.1    , array([ 1.16323    ,  0.00355272 ,  5.90522e-39,  1.70853    ,  0.00016773 ])
122743  , -41703.9    , array([ 1.16207    ,  0.00355627 ,  5.90522e-39,  1.70853    ,  0.00016773 ])
122744  , -41679.1    , array([ 1.16207    ,  0.00355272 ,  5.91112e-39,  1.70853    ,  0.00016773 ])
122745  , -41679.1    , array([ 1.16207    ,  0.00355272 ,  5.90522e-39,  1.71024    ,  0.00016773 ])
122746  , -41654.2    , array([ 1.16207    ,  0.00355272 ,  5.90522e-39,  1.70853    ,  0.000167898])
122754  , -41645.5    , array([ 1.16207    ,  0.00355032 ,  5.90522e-39,  1.70853    ,  0.000167844])
122755  , -41645.5    , array([ 1.16207    ,  0.00355032 ,  5.90522e-39,  1.70853    ,  0.000167844])
122756  , -41645.5    , array([ 1.16323    ,  0.00355032 ,  5.90522e-39,  1.70853    ,  0.000167844])
122757  , -41670.3    , array([ 1.16207    ,  0.00355388 ,  5.90522e-39,  1.70853    ,  0.000167844])
122758  , -41645.5    , array([ 1.16207    ,  0.00355032 ,  5.91112e-39,  1.70853    ,  0.000167844])
122759  , -41645.5    , array([ 1.16207    ,  0.00355032 ,  5.90522e-39,  1.71024    ,  0.000167844])
122760  , -41620.6    , array([ 1.16207    ,  0.00355032 ,  5.90522e-39,  1.70853    ,  0.000168012])
122761  , -41611.8    , array([ 1.16207    ,  0.00354793 ,  5.90522e-39,  1.70853    ,  0.000167958])
122762  , -41611.8    , array([ 1.16207    ,  0.00354793 ,  5.90522e-39,  1.70853    ,  0.000167958])
122763  , -41611.9    , array([ 1.16323    ,  0.00354793 ,  5.90522e-39,  1.70853    ,  0.000167958])
122764  , -41636.7    , array([ 1.16207    ,  0.00355148 ,  5.90522e-39,  1.70853    ,  0.000167958])
122765  , -41611.8    , array([ 1.16207    ,  0.00354793 ,  5.91112e-39,  1.70853    ,  0.000167958])
122766  , -41611.9    , array([ 1.16207    ,  0.00354793 ,  5.90522e-39,  1.71024    ,  0.000167958])
122767  , -41586.9    , array([ 1.16207    ,  0.00354793 ,  5.90522e-39,  1.70853    ,  0.000168126])
122775  , -41603.4    , array([ 1.16206    ,  0.00354733 ,  5.90522e-39,  1.70853    ,  0.000167986])
122776  , -41603.4    , array([ 1.16206    ,  0.00354733 ,  5.90522e-39,  1.70853    ,  0.000167986])
122777  , -41603.5    , array([ 1.16323    ,  0.00354733 ,  5.90522e-39,  1.70853    ,  0.000167986])
122778  , -41628.3    , array([ 1.16206    ,  0.00355088 ,  5.90522e-39,  1.70853    ,  0.000167986])
122779  , -41603.4    , array([ 1.16206    ,  0.00354733 ,  5.91112e-39,  1.70853    ,  0.000167986])
122780  , -41603.4    , array([ 1.16206    ,  0.00354733 ,  5.90522e-39,  1.71024    ,  0.000167986])
122781  , -41578.5    , array([ 1.16206    ,  0.00354733 ,  5.90522e-39,  1.70853    ,  0.000168154])
122782  , -41595      , array([ 1.16206    ,  0.00354673 ,  5.90522e-39,  1.70853    ,  0.000168015])
122783  , -41595      , array([ 1.16206    ,  0.00354673 ,  5.90522e-39,  1.70853    ,  0.000168015])
122784  , -41595.1    , array([ 1.16323    ,  0.00354673 ,  5.90522e-39,  1.70853    ,  0.000168015])
122785  , -41619.9    , array([ 1.16206    ,  0.00355028 ,  5.90522e-39,  1.70853    ,  0.000168015])
122786  , -41595      , array([ 1.16206    ,  0.00354673 ,  5.91112e-39,  1.70853    ,  0.000168015])
122787  , -41595      , array([ 1.16206    ,  0.00354673 ,  5.90522e-39,  1.71024    ,  0.000168015])
122788  , -41570.1    , array([ 1.16206    ,  0.00354673 ,  5.90522e-39,  1.70853    ,  0.000168183])
122789  , -7251.46    , array([ 1.15865    ,  0.00174036 ,  5.90522e-39,  1.70834    ,  0.00034359 ])
122790  , -7251.46    , array([ 1.15865    ,  0.00174036 ,  5.90522e-39,  1.70834    ,  0.00034359 ])
122791  , -7251.48    , array([ 1.15981    ,  0.00174036 ,  5.90522e-39,  1.70834    ,  0.00034359 ])
122792  , -7267.1     , array([ 1.15865    ,  0.0017421  ,  5.90522e-39,  1.70834    ,  0.00034359 ])
122793  , -7251.46    , array([ 1.15865    ,  0.00174036 ,  5.91112e-39,  1.70834    ,  0.00034359 ])
122794  , -7251.47    , array([ 1.15865    ,  0.00174036 ,  5.90522e-39,  1.71005    ,  0.00034359 ])
122795  , -7235.83    , array([ 1.15865    ,  0.00174036 ,  5.90522e-39,  1.70834    ,  0.000343934])
122796  , -2664.33    , array([ 1.15735    ,  0.0013249  ,  5.90522e-39,  1.70827    ,  0.000451933])
122797  , -2664.33    , array([ 1.15735    ,  0.0013249  ,  5.90522e-39,  1.70827    ,  0.000451933])
122798  , -2664.34    , array([ 1.15851    ,  0.0013249  ,  5.90522e-39,  1.70827    ,  0.000451933])
122799  , -2664.63    , array([ 1.15735    ,  0.00132622 ,  5.90522e-39,  1.70827    ,  0.000451933])
122800  , -2664.33    , array([ 1.15735    ,  0.0013249  ,  5.91112e-39,  1.70827    ,  0.000451933])
122801  , -2664.33    , array([ 1.15735    ,  0.0013249  ,  5.90522e-39,  1.70997    ,  0.000451933])
122802  , -2664.01    , array([ 1.15735    ,  0.0013249  ,  5.90522e-39,  1.70827    ,  0.000452385])
122810  , -2664.33    , array([ 1.15734    ,  0.00132491 ,  5.90522e-39,  1.70827    ,  0.000451936])
122811  , -2664.33    , array([ 1.15734    ,  0.00132491 ,  5.90522e-39,  1.70827    ,  0.000451936])
122812  , -2664.34    , array([ 1.1585     ,  0.00132491 ,  5.90522e-39,  1.70827    ,  0.000451936])
122813  , -2664.63    , array([ 1.15734    ,  0.00132623 ,  5.90522e-39,  1.70827    ,  0.000451936])
122814  , -2664.33    , array([ 1.15734    ,  0.00132491 ,  5.91112e-39,  1.70827    ,  0.000451936])
122815  , -2664.33    , array([ 1.15734    ,  0.00132491 ,  5.90522e-39,  1.70998    ,  0.000451936])
122816  , -2664.01    , array([ 1.15734    ,  0.00132491 ,  5.90522e-39,  1.70827    ,  0.000452388])
122817  , -2664.33    , array([ 1.15734    ,  0.00132491 ,  5.90522e-39,  1.70827    ,  0.000451939])
122818  , -2664.33    , array([ 1.15734    ,  0.00132491 ,  5.90522e-39,  1.70827    ,  0.000451939])
122819  , -2664.34    , array([ 1.1585     ,  0.00132491 ,  5.90522e-39,  1.70827    ,  0.000451939])
122820  , -2664.63    , array([ 1.15734    ,  0.00132624 ,  5.90522e-39,  1.70827    ,  0.000451939])
122821  , -2664.33    , array([ 1.15734    ,  0.00132491 ,  5.91112e-39,  1.70827    ,  0.000451939])
122822  , -2664.33    , array([ 1.15734    ,  0.00132491 ,  5.90522e-39,  1.70998    ,  0.000451939])
122823  , -2664.01    , array([ 1.15734    ,  0.00132491 ,  5.90522e-39,  1.70827    ,  0.000452391])
122824  , -256000     , array([ 0.0219     ,  0.335595   ,  5.90522e-39,  6.32062    ,  0.117061   ])
122825  , -256000     , array([ 0.0219     ,  0.335595   ,  5.90522e-39,  6.32062    ,  0.117061   ])
122826  , -255812     , array([ 0.0219219  ,  0.335595   ,  5.90522e-39,  6.32062    ,  0.117061   ])
122827  , -256029     , array([ 0.0219     ,  0.33593    ,  5.90522e-39,  6.32062    ,  0.117061   ])
122828  , -256000     , array([ 0.0219     ,  0.335595   ,  5.91112e-39,  6.32062    ,  0.117061   ])
122829  , -255983     , array([ 0.0219     ,  0.335595   ,  5.90522e-39,  6.32694    ,  0.117061   ])
122830  , -256112     , array([ 0.0219     ,  0.335595   ,  5.90522e-39,  6.32062    ,  0.117178   ])
122831  , -2462.68    , array([ 0.430776   ,  0.00525943 ,  5.90522e-39,  2.36645    ,  0.00180405 ])
122832  , -2462.68    , array([ 0.430776   ,  0.00525943 ,  5.90522e-39,  2.36645    ,  0.00180405 ])
122833  , -2462.74    , array([ 0.431207   ,  0.00525943 ,  5.90522e-39,  2.36645    ,  0.00180405 ])
122834  , -2463.06    , array([ 0.430776   ,  0.00526469 ,  5.90522e-39,  2.36645    ,  0.00180405 ])
122835  , -2462.68    , array([ 0.430776   ,  0.00525943 ,  5.91112e-39,  2.36645    ,  0.00180405 ])
122836  , -2462.67    , array([ 0.430776   ,  0.00525943 ,  5.90522e-39,  2.36882    ,  0.00180405 ])
122837  , -2462.11    , array([ 0.430776   ,  0.00525943 ,  5.90522e-39,  2.36645    ,  0.00180585 ])
122838  , -4458.15    , array([ 0.132407   ,  0.0272683  ,  5.90522e-39,  3.49183    ,  0.00941574 ])
122839  , -4458.15    , array([ 0.132407   ,  0.0272683  ,  5.90522e-39,  3.49183    ,  0.00941574 ])
122840  , -4453.18    , array([ 0.13254    ,  0.0272683  ,  5.90522e-39,  3.49183    ,  0.00941574 ])
122841  , -4460.03    , array([ 0.132407   ,  0.0272956  ,  5.90522e-39,  3.49183    ,  0.00941574 ])
122842  , -4458.15    , array([ 0.132407   ,  0.0272683  ,  5.91112e-39,  3.49183    ,  0.00941574 ])
122843  , -4458.19    , array([ 0.132407   ,  0.0272683  ,  5.90522e-39,  3.49532    ,  0.00941574 ])
122844  , -4460.55    , array([ 0.132407   ,  0.0272683  ,  5.90522e-39,  3.49183    ,  0.00942516 ])
122845  , -2329.04    , array([ 0.304209   ,  0.00854469 ,  5.90522e-39,  2.65411    ,  0.00293668 ])
122846  , -2329.04    , array([ 0.304209   ,  0.00854469 ,  5.90522e-39,  2.65411    ,  0.00293668 ])
122847  , -2329.04    , array([ 0.304513   ,  0.00854469 ,  5.90522e-39,  2.65411    ,  0.00293668 ])
122848  , -2329.55    , array([ 0.304209   ,  0.00855324 ,  5.90522e-39,  2.65411    ,  0.00293668 ])
122849  , -2329.04    , array([ 0.304209   ,  0.00854469 ,  5.91112e-39,  2.65411    ,  0.00293668 ])
122850  , -2329.03    , array([ 0.304209   ,  0.00854469 ,  5.90522e-39,  2.65677    ,  0.00293668 ])
122851  , -2328.31    , array([ 0.304209   ,  0.00854469 ,  5.90522e-39,  2.65411    ,  0.00293962 ])
122852  , -2290.43    , array([ 0.259625   ,  0.0106588  ,  5.90522e-39,  2.79651    ,  0.00366654 ])
122853  , -2290.43    , array([ 0.259625   ,  0.0106588  ,  5.90522e-39,  2.79651    ,  0.00366654 ])
122854  , -2290.3     , array([ 0.259885   ,  0.0106588  ,  5.90522e-39,  2.79651    ,  0.00366654 ])
122855  , -2291.04    , array([ 0.259625   ,  0.0106695  ,  5.90522e-39,  2.79651    ,  0.00366654 ])
122856  , -2290.43    , array([ 0.259625   ,  0.0106588  ,  5.91112e-39,  2.79651    ,  0.00366654 ])
122857  , -2290.42    , array([ 0.259625   ,  0.0106588  ,  5.90522e-39,  2.79931    ,  0.00366654 ])
122858  , -2289.7     , array([ 0.259625   ,  0.0106588  ,  5.90522e-39,  2.79651    ,  0.00367021 ])
122859  , -2289.33    , array([ 0.256112   ,  0.0108633  ,  5.90522e-39,  2.8091     ,  0.00373717 ])
122860  , -2289.33    , array([ 0.256112   ,  0.0108633  ,  5.90522e-39,  2.8091     ,  0.00373717 ])
122861  , -2289.18    , array([ 0.256369   ,  0.0108633  ,  5.90522e-39,  2.8091     ,  0.00373717 ])
122862  , -2289.94    , array([ 0.256112   ,  0.0108742  ,  5.90522e-39,  2.8091     ,  0.00373717 ])
122863  , -2289.33    , array([ 0.256112   ,  0.0108633  ,  5.91112e-39,  2.8091     ,  0.00373717 ])
122864  , -2289.32    , array([ 0.256112   ,  0.0108633  ,  5.90522e-39,  2.81191    ,  0.00373717 ])
122865  , -2288.6     , array([ 0.256112   ,  0.0108633  ,  5.90522e-39,  2.8091     ,  0.00374091 ])
122873  , -2289.33    , array([ 0.256108   ,  0.0108636  ,  5.90522e-39,  2.80912    ,  0.00373729 ])
122874  , -2289.33    , array([ 0.256108   ,  0.0108636  ,  5.90522e-39,  2.80912    ,  0.00373729 ])
122875  , -2289.18    , array([ 0.256364   ,  0.0108636  ,  5.90522e-39,  2.80912    ,  0.00373729 ])
122876  , -2289.94    , array([ 0.256108   ,  0.0108745  ,  5.90522e-39,  2.80912    ,  0.00373729 ])
122877  , -2289.33    , array([ 0.256108   ,  0.0108636  ,  5.91112e-39,  2.80912    ,  0.00373729 ])
122878  , -2289.32    , array([ 0.256108   ,  0.0108636  ,  5.90522e-39,  2.81193    ,  0.00373729 ])
122879  , -2288.6     , array([ 0.256108   ,  0.0108636  ,  5.90522e-39,  2.80912    ,  0.00374103 ])
122880  , -2289.33    , array([ 0.256107   ,  0.0108637  ,  5.90522e-39,  2.80912    ,  0.00373731 ])
122881  , -2289.33    , array([ 0.256107   ,  0.0108637  ,  5.90522e-39,  2.80912    ,  0.00373731 ])
122882  , -2289.18    , array([ 0.256363   ,  0.0108637  ,  5.90522e-39,  2.80912    ,  0.00373731 ])
122883  , -2289.94    , array([ 0.256107   ,  0.0108746  ,  5.90522e-39,  2.80912    ,  0.00373731 ])
122884  , -2289.33    , array([ 0.256107   ,  0.0108637  ,  5.91112e-39,  2.80912    ,  0.00373731 ])
122885  , -2289.32    , array([ 0.256107   ,  0.0108637  ,  5.90522e-39,  2.81193    ,  0.00373731 ])
122886  , -2288.6     , array([ 0.256107   ,  0.0108637  ,  5.90522e-39,  2.80912    ,  0.00374105 ])
122894  , -2289.33    , array([ 0.256106   ,  0.0108638  ,  5.90522e-39,  2.80913    ,  0.00373734 ])
122895  , -2289.33    , array([ 0.256106   ,  0.0108638  ,  5.90522e-39,  2.80913    ,  0.00373734 ])
122896  , -2289.18    , array([ 0.256362   ,  0.0108638  ,  5.90522e-39,  2.80913    ,  0.00373734 ])
122897  , -2289.94    , array([ 0.256106   ,  0.0108746  ,  5.90522e-39,  2.80913    ,  0.00373734 ])
122898  , -2289.33    , array([ 0.256106   ,  0.0108638  ,  5.91112e-39,  2.80913    ,  0.00373734 ])
122899  , -2289.32    , array([ 0.256106   ,  0.0108638  ,  5.90522e-39,  2.81194    ,  0.00373734 ])
122900  , -2288.6     , array([ 0.256106   ,  0.0108638  ,  5.90522e-39,  2.80913    ,  0.00374108 ])
122901  , -2289.33    , array([ 0.256105   ,  0.0108638  ,  5.90522e-39,  2.80913    ,  0.00373734 ])
122902  , -2289.33    , array([ 0.256105   ,  0.0108638  ,  5.90522e-39,  2.80913    ,  0.00373734 ])
122903  , -2289.18    , array([ 0.256362   ,  0.0108638  ,  5.90522e-39,  2.80913    ,  0.00373734 ])
122904  , -2289.94    , array([ 0.256105   ,  0.0108747  ,  5.90522e-39,  2.80913    ,  0.00373734 ])
122905  , -2289.33    , array([ 0.256105   ,  0.0108638  ,  5.91112e-39,  2.80913    ,  0.00373734 ])
122906  , -2289.32    , array([ 0.256105   ,  0.0108638  ,  5.90522e-39,  2.81194    ,  0.00373734 ])
