239792  , -79089.2    , array([ 1.24556    ,  0.0214843  ,  5.5725e-13 ,  0.0133516  ,  3.87629e-09])
239793  , -79089.2    , array([ 1.24681    ,  0.0214843  ,  5.5725e-13 ,  0.0133516  ,  3.87629e-09])
239794  , -79089.2    , array([ 1.24556    ,  0.0215057  ,  5.5725e-13 ,  0.0133516  ,  3.87629e-09])
239795  , -79089.2    , array([ 1.24556    ,  0.0214843  ,  5.57807e-13,  0.0133516  ,  3.87629e-09])
239796  , -79089.2    , array([ 1.24556    ,  0.0214843  ,  5.5725e-13 ,  0.0133649  ,  3.87629e-09])
239797  , -79089.2    , array([ 1.24556    ,  0.0214843  ,  5.5725e-13 ,  0.0133516  ,  3.88017e-09])
239798  , -79089.2    , array([ 1.24556    ,  0.0214843  ,  5.5725e-13 ,  0.0133516  ,  3.87629e-09])
239799  , -79089.1    , array([ 1.24247    ,  0.017382   ,  5.5725e-13 ,  0.0133516  ,  4.80439e-09])
239800  , -79089.1    , array([ 1.24247    ,  0.017382   ,  5.5725e-13 ,  0.0133516  ,  4.80439e-09])
239801  , -79089.1    , array([ 1.24371    ,  0.017382   ,  5.5725e-13 ,  0.0133516  ,  4.80439e-09])
239802  , -79089.1    , array([ 1.24247    ,  0.0173994  ,  5.5725e-13 ,  0.0133516  ,  4.80439e-09])
239803  , -79089.1    , array([ 1.24247    ,  0.017382   ,  5.57807e-13,  0.0133516  ,  4.80439e-09])
239804  , -79089.1    , array([ 1.24247    ,  0.017382   ,  5.5725e-13 ,  0.0133649  ,  4.80439e-09])
239805  , -79089.1    , array([ 1.24247    ,  0.017382   ,  5.5725e-13 ,  0.0133516  ,  4.80919e-09])
239806  , -79087.6    , array([ 1.23019    ,  0.00744757 ,  5.5725e-13 ,  0.0133516  ,  1.13376e-08])
239807  , -79087.6    , array([ 1.23019    ,  0.00744757 ,  5.5725e-13 ,  0.0133516  ,  1.13376e-08])
239808  , -79087.6    , array([ 1.23142    ,  0.00744757 ,  5.5725e-13 ,  0.0133516  ,  1.13376e-08])
239809  , -79087.6    , array([ 1.23019    ,  0.00745502 ,  5.5725e-13 ,  0.0133516  ,  1.13376e-08])
239810  , -79087.6    , array([ 1.23019    ,  0.00744757 ,  5.57807e-13,  0.0133516  ,  1.13376e-08])
239811  , -79087.6    , array([ 1.23019    ,  0.00744757 ,  5.5725e-13 ,  0.0133649  ,  1.13376e-08])
