6373    , -2222.59    , array([ 0.0899236  ,  0.710971   ,  0.145106   ,  0.0650081  ])
6374    , -2216.16    , array([ 0.0900136  ,  0.710971   ,  0.145106   ,  0.0650081  ])
6375    , -2224.64    , array([ 0.0899236  ,  0.711682   ,  0.145106   ,  0.0650081  ])
6376    , -2228.45    , array([ 0.0899236  ,  0.710971   ,  0.145251   ,  0.0650081  ])
6377    , -2225.19    , array([ 0.0899236  ,  0.710971   ,  0.145106   ,  0.0650732  ])
6378    , -2222.59    , array([ 0.0899236  ,  0.710971   ,  0.145106   ,  0.0650081  ])
6379    , -308.552    , array([ 0.180785   ,  0.569743   ,  0.0768589  ,  0.0490344  ])
6380    , -308.552    , array([ 0.180785   ,  0.569743   ,  0.0768589  ,  0.0490344  ])
6381    , -309.15     , array([ 0.180966   ,  0.569743   ,  0.0768589  ,  0.0490344  ])
6382    , -308.358    , array([ 0.180785   ,  0.570313   ,  0.0768589  ,  0.0490344  ])
6383    , -308.133    , array([ 0.180785   ,  0.569743   ,  0.0769358  ,  0.0490344  ])
6384    , -308.517    , array([ 0.180785   ,  0.569743   ,  0.0768589  ,  0.0490835  ])
6391    , -308.527    , array([ 0.180774   ,  0.569756   ,  0.0768567  ,  0.0490288  ])
6392    , -308.527    , array([ 0.180774   ,  0.569756   ,  0.0768567  ,  0.0490288  ])
6393    , -309.125    , array([ 0.180955   ,  0.569756   ,  0.0768567  ,  0.0490288  ])
6394    , -308.333    , array([ 0.180774   ,  0.570326   ,  0.0768567  ,  0.0490288  ])
6395    , -308.108    , array([ 0.180774   ,  0.569756   ,  0.0769336  ,  0.0490288  ])
6396    , -308.492    , array([ 0.180774   ,  0.569756   ,  0.0768567  ,  0.0490779  ])
6397    , -277.243    , array([ 0.143778   ,  0.620858   ,  0.0690981  ,  0.0318943  ])
6398    , -277.243    , array([ 0.143778   ,  0.620858   ,  0.0690981  ,  0.0318943  ])
6399    , -277.661    , array([ 0.143921   ,  0.620858   ,  0.0690981  ,  0.0318943  ])
6400    , -276.939    , array([ 0.143778   ,  0.621479   ,  0.0690981  ,  0.0318943  ])
6401    , -276.83     , array([ 0.143778   ,  0.620858   ,  0.0691673  ,  0.0318943  ])
6402    , -276.96     , array([ 0.143778   ,  0.620858   ,  0.0690981  ,  0.0319262  ])
6403    , -278.255    , array([ 0.13443    ,  1.08871    ,  0.0572022  ,  0.0260019  ])
6404    , -278.255    , array([ 0.13443    ,  1.08871    ,  0.0572022  ,  0.0260019  ])
6405    , -278.726    , array([ 0.134564   ,  1.08871    ,  0.0572022  ,  0.0260019  ])
6406    , -278.111    , array([ 0.13443    ,  1.0898     ,  0.0572022  ,  0.0260019  ])
6407    , -277.765    , array([ 0.13443    ,  1.08871    ,  0.0572594  ,  0.0260019  ])
6408    , -277.896    , array([ 0.13443    ,  1.08871    ,  0.0572022  ,  0.026028   ])
6409    , -263.218    , array([ 0.13934    ,  0.806781   ,  0.0632698  ,  0.0289961  ])
6410    , -263.218    , array([ 0.13934    ,  0.806781   ,  0.0632698  ,  0.0289961  ])
6411    , -263.664    , array([ 0.139479   ,  0.806781   ,  0.0632698  ,  0.0289961  ])
6412    , -263.006    , array([ 0.13934    ,  0.807588   ,  0.0632698  ,  0.0289961  ])
6413    , -262.77     , array([ 0.13934    ,  0.806781   ,  0.0633331  ,  0.0289961  ])
6414    , -262.903    , array([ 0.13934    ,  0.806781   ,  0.0632698  ,  0.0290251  ])
6415    , -261.764    , array([ 0.0702253  ,  0.820138   ,  0.0240538  ,  0.0469409  ])
6416    , -261.764    , array([ 0.0702253  ,  0.820138   ,  0.0240538  ,  0.0469409  ])
6417    , -262.378    , array([ 0.0702955  ,  0.820138   ,  0.0240538  ,  0.0469409  ])
6418    , -261.647    , array([ 0.0702253  ,  0.820959   ,  0.0240538  ,  0.0469409  ])
6419    , -261.206    , array([ 0.0702253  ,  0.820138   ,  0.0240779  ,  0.0469409  ])
