16170   , -4211.73    , array([ 0.0740824  ,  0.0297481  ,  1.87978e-21,  0.0487891  ])
16171   , -4211.73    , array([ 0.0741565  ,  0.0297481  ,  1.87978e-21,  0.0487891  ])
16172   , -4212.34    , array([ 0.0740824  ,  0.0297778  ,  1.87978e-21,  0.0487891  ])
16173   , -4211.73    , array([ 0.0740824  ,  0.0297481  ,  1.88166e-21,  0.0487891  ])
16174   , -4208.36    , array([ 0.0740824  ,  0.0297481  ,  1.87978e-21,  0.0488379  ])
16175   , -4211.73    , array([ 0.0740824  ,  0.0297481  ,  1.87978e-21,  0.0487891  ])
16176   , -1118       , array([ 0.0740824  ,  0.0248265  ,  1.87978e-21,  0.131786   ])
16177   , -1118       , array([ 0.0740824  ,  0.0248265  ,  1.87978e-21,  0.131786   ])
16178   , -1118       , array([ 0.0741565  ,  0.0248265  ,  1.87978e-21,  0.131786   ])
16179   , -1114.66    , array([ 0.0740824  ,  0.0248513  ,  1.87978e-21,  0.131786   ])
16180   , -1118       , array([ 0.0740824  ,  0.0248265  ,  1.88166e-21,  0.131786   ])
16181   , -1122.14    , array([ 0.0740824  ,  0.0248265  ,  1.87978e-21,  0.131918   ])
16182   , -1827.2     , array([ 0.0740824  ,  0.0275587  ,  1.87978e-21,  0.0742567  ])
16183   , -1827.2     , array([ 0.0740824  ,  0.0275587  ,  1.87978e-21,  0.0742567  ])
16184   , -1827.2     , array([ 0.0741565  ,  0.0275587  ,  1.87978e-21,  0.0742567  ])
16185   , -1830.96    , array([ 0.0740824  ,  0.0275863  ,  1.87978e-21,  0.0742567  ])
16186   , -1827.2     , array([ 0.0740824  ,  0.0275587  ,  1.88166e-21,  0.0742567  ])
16187   , -1821.07    , array([ 0.0740824  ,  0.0275587  ,  1.87978e-21,  0.074331   ])
16188   , -398.363    , array([ 0.0740824  ,  0.0258463  ,  1.87978e-21,  0.105636   ])
16189   , -398.363    , array([ 0.0740824  ,  0.0258463  ,  1.87978e-21,  0.105636   ])
16190   , -398.363    , array([ 0.0741565  ,  0.0258463  ,  1.87978e-21,  0.105636   ])
16191   , -397.986    , array([ 0.0740824  ,  0.0258722  ,  1.87978e-21,  0.105636   ])
16192   , -398.363    , array([ 0.0740824  ,  0.0258463  ,  1.88166e-21,  0.105636   ])
16193   , -398.888    , array([ 0.0740824  ,  0.0258463  ,  1.87978e-21,  0.105741   ])
16200   , -398.26     , array([ 0.0740824  ,  0.0258568  ,  1.87978e-21,  0.105646   ])
16201   , -398.26     , array([ 0.0740824  ,  0.0258568  ,  1.87978e-21,  0.105646   ])
16202   , -398.26     , array([ 0.0741565  ,  0.0258568  ,  1.87978e-21,  0.105646   ])
16203   , -397.887    , array([ 0.0740824  ,  0.0258827  ,  1.87978e-21,  0.105646   ])
16204   , -398.26     , array([ 0.0740824  ,  0.0258568  ,  1.88166e-21,  0.105646   ])
16205   , -398.781    , array([ 0.0740824  ,  0.0258568  ,  1.87978e-21,  0.105752   ])
16206   , -398.104    , array([ 0.0740824  ,  0.025873   ,  1.87978e-21,  0.105663   ])
16207   , -398.104    , array([ 0.0740824  ,  0.025873   ,  1.87978e-21,  0.105663   ])
16208   , -398.104    , array([ 0.0741565  ,  0.025873   ,  1.87978e-21,  0.105663   ])
16209   , -397.736    , array([ 0.0740824  ,  0.0258989  ,  1.87978e-21,  0.105663   ])
16210   , -398.104    , array([ 0.0740824  ,  0.025873   ,  1.88166e-21,  0.105663   ])
16211   , -398.616    , array([ 0.0740824  ,  0.025873   ,  1.87978e-21,  0.105769   ])
16218   , -398.079    , array([ 0.0740824  ,  0.0258756  ,  1.87978e-21,  0.105666   ])
16219   , -398.079    , array([ 0.0740824  ,  0.0258756  ,  1.87978e-21,  0.105666   ])
16220   , -398.079    , array([ 0.0741565  ,  0.0258756  ,  1.87978e-21,  0.105666   ])
16221   , -397.712    , array([ 0.0740824  ,  0.0259015  ,  1.87978e-21,  0.105666   ])
16222   , -398.079    , array([ 0.0740824  ,  0.0258756  ,  1.88166e-21,  0.105666   ])
16223   , -398.59     , array([ 0.0740824  ,  0.0258756  ,  1.87978e-21,  0.105772   ])
16224   , -398.042    , array([ 0.0740824  ,  0.0258795  ,  1.87978e-21,  0.10567    ])
16225   , -398.042    , array([ 0.0740824  ,  0.0258795  ,  1.87978e-21,  0.10567    ])
16226   , -398.042    , array([ 0.0741565  ,  0.0258795  ,  1.87978e-21,  0.10567    ])
16227   , -397.676    , array([ 0.0740824  ,  0.0259054  ,  1.87978e-21,  0.10567    ])
16228   , -398.042    , array([ 0.0740824  ,  0.0258795  ,  1.88166e-21,  0.10567    ])
16229   , -398.551    , array([ 0.0740824  ,  0.0258795  ,  1.87978e-21,  0.105776   ])
16230   , -25878.8    , array([ 0.0740824  ,  69.4243    ,  1.87978e-21,  0.784071   ])
16231   , -25878.8    , array([ 0.0740824  ,  69.4243    ,  1.87978e-21,  0.784071   ])
16232   , -25878.8    , array([ 0.0741565  ,  69.4243    ,  1.87978e-21,  0.784071   ])
16233   , -25881.1    , array([ 0.0740824  ,  69.4937    ,  1.87978e-21,  0.784071   ])
16234   , -25878.8    , array([ 0.0740824  ,  69.4243    ,  1.88166e-21,  0.784071   ])
16235   , -25894      , array([ 0.0740824  ,  69.4243    ,  1.87978e-21,  0.784855   ])
16236   , -485.801    , array([ 0.0740824  ,  0.0327015  ,  1.87978e-21,  0.112137   ])
16237   , -485.801    , array([ 0.0740824  ,  0.0327015  ,  1.87978e-21,  0.112137   ])
16238   , -485.801    , array([ 0.0741565  ,  0.0327015  ,  1.87978e-21,  0.112137   ])
16239   , -487.196    , array([ 0.0740824  ,  0.0327342  ,  1.87978e-21,  0.112137   ])
16240   , -485.801    , array([ 0.0740824  ,  0.0327015  ,  1.88166e-21,  0.112137   ])
16241   , -483.82     , array([ 0.0740824  ,  0.0327015  ,  1.87978e-21,  0.112249   ])
16242   , -392.999    , array([ 0.0740824  ,  0.0269509  ,  1.87978e-21,  0.106764   ])
16243   , -392.999    , array([ 0.0740824  ,  0.0269509  ,  1.87978e-21,  0.106764   ])
16244   , -392.999    , array([ 0.0741565  ,  0.0269509  ,  1.87978e-21,  0.106764   ])
16245   , -392.998    , array([ 0.0740824  ,  0.0269778  ,  1.87978e-21,  0.106764   ])
16246   , -392.999    , array([ 0.0740824  ,  0.0269509  ,  1.88166e-21,  0.106764   ])
16247   , -393.022    , array([ 0.0740824  ,  0.0269509  ,  1.87978e-21,  0.106871   ])
16248   , -393.002    , array([ 0.0740824  ,  0.0265673  ,  1.87978e-21,  0.105666   ])
16249   , -393.002    , array([ 0.0740824  ,  0.0265673  ,  1.87978e-21,  0.105666   ])
16250   , -393.002    , array([ 0.0741565  ,  0.0265673  ,  1.87978e-21,  0.105666   ])
16251   , -392.995    , array([ 0.0740824  ,  0.0265939  ,  1.87978e-21,  0.105666   ])
16252   , -393.002    , array([ 0.0740824  ,  0.0265673  ,  1.88166e-21,  0.105666   ])
16253   , -393.031    , array([ 0.0740824  ,  0.0265673  ,  1.87978e-21,  0.105772   ])
16254   , -392.999    , array([ 0.0740824  ,  0.0268705  ,  1.87978e-21,  0.106534   ])
16255   , -392.999    , array([ 0.0740824  ,  0.0268705  ,  1.87978e-21,  0.106534   ])
16256   , -392.999    , array([ 0.0741565  ,  0.0268705  ,  1.87978e-21,  0.106534   ])
16257   , -392.997    , array([ 0.0740824  ,  0.0268974  ,  1.87978e-21,  0.106534   ])
16258   , -392.999    , array([ 0.0740824  ,  0.0268705  ,  1.88166e-21,  0.106534   ])
16259   , -393.023    , array([ 0.0740824  ,  0.0268705  ,  1.87978e-21,  0.106641   ])
16260   , -392.999    , array([ 0.0740824  ,  0.026934   ,  1.87978e-21,  0.106716   ])
16261   , -392.999    , array([ 0.0740824  ,  0.026934   ,  1.87978e-21,  0.106716   ])
16262   , -392.999    , array([ 0.0741565  ,  0.026934   ,  1.87978e-21,  0.106716   ])
16263   , -392.998    , array([ 0.0740824  ,  0.026961   ,  1.87978e-21,  0.106716   ])
16264   , -392.999    , array([ 0.0740824  ,  0.026934   ,  1.88166e-21,  0.106716   ])
16265   , -393.022    , array([ 0.0740824  ,  0.026934   ,  1.87978e-21,  0.106822   ])
16266   , -392.999    , array([ 0.0740824  ,  0.0269473  ,  1.87978e-21,  0.106754   ])
16267   , -392.999    , array([ 0.0740824  ,  0.0269473  ,  1.87978e-21,  0.106754   ])
16268   , -392.999    , array([ 0.0741565  ,  0.0269473  ,  1.87978e-21,  0.106754   ])
16269   , -392.998    , array([ 0.0740824  ,  0.0269743  ,  1.87978e-21,  0.106754   ])
16270   , -392.999    , array([ 0.0740824  ,  0.0269473  ,  1.88166e-21,  0.106754   ])
16271   , -393.022    , array([ 0.0740824  ,  0.0269473  ,  1.87978e-21,  0.10686    ])
16272   , -392.999    , array([ 0.0740824  ,  0.0269501  ,  1.87978e-21,  0.106762   ])
16273   , -392.999    , array([ 0.0740824  ,  0.0269501  ,  1.87978e-21,  0.106762   ])
16274   , -392.999    , array([ 0.0741565  ,  0.0269501  ,  1.87978e-21,  0.106762   ])
16275   , -392.998    , array([ 0.0740824  ,  0.0269771  ,  1.87978e-21,  0.106762   ])
16276   , -392.999    , array([ 0.0740824  ,  0.0269501  ,  1.88166e-21,  0.106762   ])
16277   , -393.022    , array([ 0.0740824  ,  0.0269501  ,  1.87978e-21,  0.106868   ])
16278   , -392.999    , array([ 0.0740824  ,  0.0269507  ,  1.87978e-21,  0.106763   ])
16279   , -392.999    , array([ 0.0740824  ,  0.0269507  ,  1.87978e-21,  0.106763   ])
16280   , -392.999    , array([ 0.0741565  ,  0.0269507  ,  1.87978e-21,  0.106763   ])
16281   , -392.998    , array([ 0.0740824  ,  0.0269777  ,  1.87978e-21,  0.106763   ])
16282   , -392.999    , array([ 0.0740824  ,  0.0269507  ,  1.88166e-21,  0.106763   ])
16283   , -393.022    , array([ 0.0740824  ,  0.0269507  ,  1.87978e-21,  0.10687    ])
16284   , -392.999    , array([ 0.0740824  ,  0.0269508  ,  1.87978e-21,  0.106764   ])
16285   , -392.999    , array([ 0.0740824  ,  0.0269508  ,  1.87978e-21,  0.106764   ])
16286   , -392.999    , array([ 0.0741565  ,  0.0269508  ,  1.87978e-21,  0.106764   ])
