69537   , -75086.7    , array([ 0.00187631 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01802e-05])
69538   , -75090.3    , array([ 0.00187818 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01802e-05])
69539   , -75086.7    , array([ 0.00187631 ,  3.10253    ,  1.91285e-58,  1.32384    ,  1.01802e-05])
69540   , -75086.7    , array([ 0.00187631 ,  3.09943    ,  1.91476e-58,  1.32384    ,  1.01802e-05])
69541   , -75086.7    , array([ 0.00187631 ,  3.09943    ,  1.91285e-58,  1.32516    ,  1.01802e-05])
69542   , -75083      , array([ 0.00187631 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01904e-05])
69543   , -75086.7    , array([ 0.00187631 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01802e-05])
69551   , -75086.6    , array([ 0.00187629 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01802e-05])
69552   , -75086.6    , array([ 0.00187629 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01802e-05])
69553   , -75090.3    , array([ 0.00187817 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01802e-05])
69554   , -75086.6    , array([ 0.00187629 ,  3.10253    ,  1.91285e-58,  1.32384    ,  1.01802e-05])
69555   , -75086.6    , array([ 0.00187629 ,  3.09943    ,  1.91476e-58,  1.32384    ,  1.01802e-05])
69556   , -75086.6    , array([ 0.00187629 ,  3.09943    ,  1.91285e-58,  1.32516    ,  1.01802e-05])
69557   , -75082.9    , array([ 0.00187629 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01904e-05])
69558   , -75086.6    , array([ 0.00187628 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01803e-05])
69559   , -75086.6    , array([ 0.00187628 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01803e-05])
69560   , -75090.2    , array([ 0.00187816 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01803e-05])
69561   , -75086.6    , array([ 0.00187628 ,  3.10253    ,  1.91285e-58,  1.32384    ,  1.01803e-05])
69562   , -75086.6    , array([ 0.00187628 ,  3.09943    ,  1.91476e-58,  1.32384    ,  1.01803e-05])
69563   , -75086.6    , array([ 0.00187628 ,  3.09943    ,  1.91285e-58,  1.32516    ,  1.01803e-05])
69564   , -75082.9    , array([ 0.00187628 ,  3.09943    ,  1.91285e-58,  1.32384    ,  1.01905e-05])
69565   , -71545      , array([ 0.00131331 ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69566   , -71545      , array([ 0.00131331 ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69567   , -71551.4    , array([ 0.00131462 ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69568   , -71545      , array([ 0.00131331 ,  3.10146    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69569   , -71545      , array([ 0.00131331 ,  3.09836    ,  1.91476e-58,  1.32383    ,  1.45542e-05])
69570   , -71545      , array([ 0.00131331 ,  3.09836    ,  1.91285e-58,  1.32515    ,  1.45542e-05])
69571   , -71538.6    , array([ 0.00131331 ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45687e-05])
69572   , -71545      , array([ 0.0013133  ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69573   , -71545      , array([ 0.0013133  ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69574   , -71551.4    , array([ 0.00131462 ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69575   , -71545      , array([ 0.0013133  ,  3.10146    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69576   , -71545      , array([ 0.0013133  ,  3.09836    ,  1.91476e-58,  1.32383    ,  1.45542e-05])
69577   , -71545      , array([ 0.0013133  ,  3.09836    ,  1.91285e-58,  1.32515    ,  1.45542e-05])
69578   , -71538.6    , array([ 0.0013133  ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45688e-05])
69579   , -71544.9    , array([ 0.0013133  ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69580   , -71544.9    , array([ 0.0013133  ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69581   , -71551.3    , array([ 0.00131461 ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69582   , -71544.9    , array([ 0.0013133  ,  3.10146    ,  1.91285e-58,  1.32383    ,  1.45542e-05])
69583   , -71544.9    , array([ 0.0013133  ,  3.09836    ,  1.91476e-58,  1.32383    ,  1.45542e-05])
69584   , -71544.9    , array([ 0.0013133  ,  3.09836    ,  1.91285e-58,  1.32515    ,  1.45542e-05])
69585   , -71538.6    , array([ 0.0013133  ,  3.09836    ,  1.91285e-58,  1.32383    ,  1.45688e-05])
69586   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69587   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69588   , -68995.1    , array([ 0.00109985 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69589   , -68987.2    , array([ 0.00109875 ,  3.10092    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69590   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91476e-58,  1.32382    ,  1.74021e-05])
69591   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32515    ,  1.74021e-05])
69592   , -68979.3    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74195e-05])
69593   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69594   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69595   , -68995.1    , array([ 0.00109985 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69596   , -68987.2    , array([ 0.00109875 ,  3.10092    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69597   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91476e-58,  1.32382    ,  1.74021e-05])
69598   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32515    ,  1.74021e-05])
69599   , -68979.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74195e-05])
69600   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69601   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69602   , -68995.1    , array([ 0.00109985 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69603   , -68987.2    , array([ 0.00109875 ,  3.10092    ,  1.91285e-58,  1.32382    ,  1.74021e-05])
69604   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91476e-58,  1.32382    ,  1.74021e-05])
69605   , -68987.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32515    ,  1.74021e-05])
69606   , -68979.2    , array([ 0.00109875 ,  3.09782    ,  1.91285e-58,  1.32382    ,  1.74195e-05])
69607   , -67502.2    , array([ 0.001005   ,  3.09756    ,  1.91285e-58,  1.32382    ,  1.90286e-05])
69608   , -67502.2    , array([ 0.001005   ,  3.09756    ,  1.91285e-58,  1.32382    ,  1.90286e-05])
69609   , -67510.9    , array([ 0.00100601 ,  3.09756    ,  1.91285e-58,  1.32382    ,  1.90286e-05])
69610   , -67502.2    , array([ 0.001005   ,  3.10066    ,  1.91285e-58,  1.32382    ,  1.90286e-05])
