16706   , -20646.7    , array([ 0.0888048  ,  0.069089   ,  4.78822e-21,  6.0658e-51 ,  0.0229043  ])
16707   , -20620.8    , array([ 0.0888936  ,  0.069089   ,  4.78822e-21,  6.0658e-51 ,  0.0229043  ])
16708   , -20651.8    , array([ 0.0888048  ,  0.0691581  ,  4.78822e-21,  6.0658e-51 ,  0.0229043  ])
16709   , -20646.7    , array([ 0.0888048  ,  0.069089   ,  4.79301e-21,  6.0658e-51 ,  0.0229043  ])
16710   , -20646.7    , array([ 0.0888048  ,  0.069089   ,  4.78822e-21,  6.07187e-51,  0.0229043  ])
16711   , -20664.7    , array([ 0.0888048  ,  0.069089   ,  4.78822e-21,  6.0658e-51 ,  0.0229273  ])
16712   , -20646.7    , array([ 0.0888048  ,  0.069089   ,  4.78822e-21,  6.0658e-51 ,  0.0229043  ])
16713   , -6402.08    , array([ 0.201421   ,  0.0587918  ,  4.78822e-21,  6.0658e-51 ,  0.0129705  ])
16714   , -6402.08    , array([ 0.201421   ,  0.0587918  ,  4.78822e-21,  6.0658e-51 ,  0.0129705  ])
16715   , -6398.06    , array([ 0.201623   ,  0.0587918  ,  4.78822e-21,  6.0658e-51 ,  0.0129705  ])
16716   , -6412.8     , array([ 0.201421   ,  0.0588506  ,  4.78822e-21,  6.0658e-51 ,  0.0129705  ])
16717   , -6402.08    , array([ 0.201421   ,  0.0587918  ,  4.79301e-21,  6.0658e-51 ,  0.0129705  ])
16718   , -6402.08    , array([ 0.201421   ,  0.0587918  ,  4.78822e-21,  6.07187e-51,  0.0129705  ])
16719   , -6394.67    , array([ 0.201421   ,  0.0587918  ,  4.78822e-21,  6.0658e-51 ,  0.0129835  ])
16720   , -74751.7    , array([ 0.696583   ,  0.010243   ,  4.78822e-21,  6.0658e-51 ,  0.0256612  ])
16721   , -74751.7    , array([ 0.696583   ,  0.010243   ,  4.78822e-21,  6.0658e-51 ,  0.0256612  ])
16722   , -74751.5    , array([ 0.697279   ,  0.010243   ,  4.78822e-21,  6.0658e-51 ,  0.0256612  ])
16723   , -74659.9    , array([ 0.696583   ,  0.0102532  ,  4.78822e-21,  6.0658e-51 ,  0.0256612  ])
16724   , -74751.7    , array([ 0.696583   ,  0.010243   ,  4.79301e-21,  6.0658e-51 ,  0.0256612  ])
16725   , -74751.7    , array([ 0.696583   ,  0.010243   ,  4.78822e-21,  6.07187e-51,  0.0256612  ])
16726   , -74840.8    , array([ 0.696583   ,  0.010243   ,  4.78822e-21,  6.0658e-51 ,  0.0256869  ])
16727   , -3248.66    , array([ 0.255433   ,  0.0420746  ,  4.78822e-21,  6.0658e-51 ,  0.0147805  ])
16728   , -3248.66    , array([ 0.255433   ,  0.0420746  ,  4.78822e-21,  6.0658e-51 ,  0.0147805  ])
16729   , -3245.3     , array([ 0.255688   ,  0.0420746  ,  4.78822e-21,  6.0658e-51 ,  0.0147805  ])
16730   , -3248.65    , array([ 0.255433   ,  0.0421167  ,  4.78822e-21,  6.0658e-51 ,  0.0147805  ])
16731   , -3248.66    , array([ 0.255433   ,  0.0420746  ,  4.79301e-21,  6.0658e-51 ,  0.0147805  ])
16732   , -3248.66    , array([ 0.255433   ,  0.0420746  ,  4.78822e-21,  6.07187e-51,  0.0147805  ])
16733   , -3251.24    , array([ 0.255433   ,  0.0420746  ,  4.78822e-21,  6.0658e-51 ,  0.0147953  ])
