842     , -26996.6    , array([ 0.0109245  ,  1.72721    ,  0.00995076 ,  0.0636673  ])
843     , -27001.8    , array([ 0.0109355  ,  1.72721    ,  0.00995076 ,  0.0636673  ])
844     , -26995      , array([ 0.0109245  ,  1.72894    ,  0.00995076 ,  0.0636673  ])
845     , -26991.5    , array([ 0.0109245  ,  1.72721    ,  0.00996071 ,  0.0636673  ])
846     , -26994.2    , array([ 0.0109245  ,  1.72721    ,  0.00995076 ,  0.063731   ])
847     , -26996.6    , array([ 0.0109245  ,  1.72721    ,  0.00995076 ,  0.0636673  ])
848     , -38666.8    , array([ 0.00559263 ,  2.1314     ,  0.0192375  ,  0.0863714  ])
849     , -38666.8    , array([ 0.00559263 ,  2.1314     ,  0.0192375  ,  0.0863714  ])
850     , -38629.5    , array([ 0.00559823 ,  2.1314     ,  0.0192375  ,  0.0863714  ])
851     , -38668.1    , array([ 0.00559263 ,  2.13353    ,  0.0192375  ,  0.0863714  ])
852     , -38703.1    , array([ 0.00559263 ,  2.1314     ,  0.0192567  ,  0.0863714  ])
853     , -38677      , array([ 0.00559263 ,  2.1314     ,  0.0192375  ,  0.0864578  ])
854     , -25209.3    , array([ 0.00899529 ,  1.83589    ,  0.0120487  ,  0.0695593  ])
855     , -25209.3    , array([ 0.00899529 ,  1.83589    ,  0.0120487  ,  0.0695593  ])
856     , -25211.7    , array([ 0.00900429 ,  1.83589    ,  0.0120487  ,  0.0695593  ])
857     , -25208.1    , array([ 0.00899529 ,  1.83773    ,  0.0120487  ,  0.0695593  ])
858     , -25207.1    , array([ 0.00899529 ,  1.83589    ,  0.0120607  ,  0.0695593  ])
859     , -25209.6    , array([ 0.00899529 ,  1.83589    ,  0.0120487  ,  0.0696289  ])
860     , -28698.1    , array([ 0.00507857 ,  3.85107    ,  0.0192191  ,  0.0198761  ])
861     , -28698.1    , array([ 0.00507857 ,  3.85107    ,  0.0192191  ,  0.0198761  ])
862     , -28670.7    , array([ 0.00508365 ,  3.85107    ,  0.0192191  ,  0.0198761  ])
863     , -28698.4    , array([ 0.00507857 ,  3.85493    ,  0.0192191  ,  0.0198761  ])
864     , -28724.7    , array([ 0.00507857 ,  3.85107    ,  0.0192383  ,  0.0198761  ])
865     , -28705.6    , array([ 0.00507857 ,  3.85107    ,  0.0192191  ,  0.019896   ])
866     , -24398.3    , array([ 0.00739239 ,  2.36753    ,  0.0141435  ,  0.0452476  ])
867     , -24398.3    , array([ 0.00739239 ,  2.36753    ,  0.0141435  ,  0.0452476  ])
868     , -24397.7    , array([ 0.00739978 ,  2.36753    ,  0.0141435  ,  0.0452476  ])
869     , -24397.8    , array([ 0.00739239 ,  2.3699     ,  0.0141435  ,  0.0452476  ])
870     , -24399      , array([ 0.00739239 ,  2.36753    ,  0.0141576  ,  0.0452476  ])
871     , -24399.3    , array([ 0.00739239 ,  2.36753    ,  0.0141435  ,  0.0452929  ])
872     , -25729.4    , array([ 0.00782086 ,  62.1558    ,  0.00553195 ,  0.0815742  ])
873     , -25729.4    , array([ 0.00782086 ,  62.1558    ,  0.00553195 ,  0.0815742  ])
874     , -25733.2    , array([ 0.00782869 ,  62.1558    ,  0.00553195 ,  0.0815742  ])
875     , -25729.3    , array([ 0.00782086 ,  62.218     ,  0.00553195 ,  0.0815742  ])
876     , -25725.6    , array([ 0.00782086 ,  62.1558    ,  0.00553748 ,  0.0815742  ])
877     , -25727      , array([ 0.00782086 ,  62.1558    ,  0.00553195 ,  0.0816558  ])
878     , -24293.6    , array([ 0.00746868 ,  4.29469    ,  0.0119196  ,  0.0503781  ])
879     , -24293.6    , array([ 0.00746868 ,  4.29469    ,  0.0119196  ,  0.0503781  ])
880     , -24295.2    , array([ 0.00747616 ,  4.29469    ,  0.0119196  ,  0.0503781  ])
881     , -24293.3    , array([ 0.00746868 ,  4.29899    ,  0.0119196  ,  0.0503781  ])
882     , -24292.1    , array([ 0.00746868 ,  4.29469    ,  0.0119315  ,  0.0503781  ])
883     , -24293.3    , array([ 0.00746868 ,  4.29469    ,  0.0119196  ,  0.0504285  ])
884     , -24204.4    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0507694  ])
885     , -24204.4    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0507694  ])
886     , -24205.5    , array([ 0.00126401 ,  4.19708    ,  0.002053   ,  0.0507694  ])
887     , -24204.2    , array([ 0.00126275 ,  4.20128    ,  0.002053   ,  0.0507694  ])
888     , -24203.4    , array([ 0.00126275 ,  4.19708    ,  0.00205506 ,  0.0507694  ])
889     , -24204.5    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0508202  ])
896     , -24204.4    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0507694  ])
897     , -24204.4    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0507694  ])
898     , -24205.5    , array([ 0.00126401 ,  4.19708    ,  0.002053   ,  0.0507694  ])
899     , -24204.2    , array([ 0.00126275 ,  4.20128    ,  0.002053   ,  0.0507694  ])
900     , -24203.4    , array([ 0.00126275 ,  4.19708    ,  0.00205506 ,  0.0507694  ])
901     , -24204.5    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0508202  ])
908     , -24204.4    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0507694  ])
909     , -24204.4    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0507694  ])
910     , -24205.5    , array([ 0.00126401 ,  4.19708    ,  0.002053   ,  0.0507694  ])
911     , -24204.2    , array([ 0.00126275 ,  4.20128    ,  0.002053   ,  0.0507694  ])
912     , -24203.4    , array([ 0.00126275 ,  4.19708    ,  0.00205506 ,  0.0507694  ])
913     , -24204.5    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0508202  ])
920     , -24204.4    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0507694  ])
921     , -24204.4    , array([ 0.00126275 ,  4.19708    ,  0.002053   ,  0.0507694  ])
922     , -24205.5    , array([ 0.00126401 ,  4.19708    ,  0.002053   ,  0.0507694  ])
923     , -24204.2    , array([ 0.00126275 ,  4.20128    ,  0.002053   ,  0.0507694  ])
924     , -24203.4    , array([ 0.00126275 ,  4.19708    ,  0.00205506 ,  0.0507694  ])
