195975  , -78315      , array([ 23.2994    ,  0.291288   ,  7.75614e-36,  2.10419e-66,  0.000190905])
195976  , -78315      , array([ 23.3227    ,  0.291288   ,  7.75614e-36,  2.10419e-66,  0.000190905])
195977  , -78315.8    , array([ 23.2994    ,  0.29158    ,  7.75614e-36,  2.10419e-66,  0.000190905])
195978  , -78315      , array([ 23.2994    ,  0.291288   ,  7.7639e-36 ,  2.10419e-66,  0.000190905])
195979  , -78315      , array([ 23.2994    ,  0.291288   ,  7.75614e-36,  2.10629e-66,  0.000190905])
195980  , -78314.2    , array([ 23.2994    ,  0.291288   ,  7.75614e-36,  2.10419e-66,  0.000191096])
195981  , -78315      , array([ 23.2994    ,  0.291288   ,  7.75614e-36,  2.10419e-66,  0.000190905])
195982  , -75945.1    , array([ 23.1594    ,  0.143292   ,  7.75614e-36,  2.10419e-66,  0.00039176 ])
195983  , -75945.1    , array([ 23.1594    ,  0.143292   ,  7.75614e-36,  2.10419e-66,  0.00039176 ])
195984  , -75945.1    , array([ 23.1826    ,  0.143292   ,  7.75614e-36,  2.10419e-66,  0.00039176 ])
195985  , -75948.1    , array([ 23.1594    ,  0.143436   ,  7.75614e-36,  2.10419e-66,  0.00039176 ])
195986  , -75945.1    , array([ 23.1594    ,  0.143292   ,  7.7639e-36 ,  2.10419e-66,  0.00039176 ])
195987  , -75945.1    , array([ 23.1594    ,  0.143292   ,  7.75614e-36,  2.10629e-66,  0.00039176 ])
195988  , -75942      , array([ 23.1594    ,  0.143292   ,  7.75614e-36,  2.10419e-66,  0.000392152])
195989  , -14947.1    , array([ 22.6078    ,  0.00839116 ,  7.75614e-36,  2.10419e-66,  0.00694751 ])
195990  , -14947.1    , array([ 22.6078    ,  0.00839116 ,  7.75614e-36,  2.10419e-66,  0.00694751 ])
195991  , -14947.1    , array([ 22.6304    ,  0.00839116 ,  7.75614e-36,  2.10419e-66,  0.00694751 ])
195992  , -14916.4    , array([ 22.6078    ,  0.00839956 ,  7.75614e-36,  2.10419e-66,  0.00694751 ])
