141611  , -63563      , array([ 0.019155   ,  14.31      ,  1.23982e-18,  4.45581e-60,  0.000547198])
141739  , -31594.5    , array([ 3.09961    ,  3.32168    ,  1.23982e-18,  4.45581e-60,  0.408657   ])
141740  , -31609.5    , array([ 3.09651    ,  3.32501    ,  1.23982e-18,  4.45581e-60,  0.408657   ])
141741  , -31594.8    , array([ 3.09651    ,  3.32168    ,  1.24106e-18,  4.45581e-60,  0.408657   ])
141742  , -31594.8    , array([ 3.09651    ,  3.32168    ,  1.23982e-18,  4.46026e-60,  0.408657   ])
141743  , -31598.9    , array([ 3.09651    ,  3.32168    ,  1.23982e-18,  4.45581e-60,  0.409065   ])
141744  , -31495.2    , array([ 3.13362    ,  3.29994    ,  1.23982e-18,  4.45581e-60,  0.4087     ])
141745  , -31495.2    , array([ 3.13362    ,  3.29994    ,  1.23982e-18,  4.45581e-60,  0.4087     ])
141746  , -31495      , array([ 3.13675    ,  3.29994    ,  1.23982e-18,  4.45581e-60,  0.4087     ])
141747  , -31509.9    , array([ 3.13362    ,  3.30324    ,  1.23982e-18,  4.45581e-60,  0.4087     ])
141748  , -31495.2    , array([ 3.13362    ,  3.29994    ,  1.24106e-18,  4.45581e-60,  0.4087     ])
141749  , -31495.2    , array([ 3.13362    ,  3.29994    ,  1.23982e-18,  4.46026e-60,  0.4087     ])
141750  , -31499.1    , array([ 3.13362    ,  3.29994    ,  1.23982e-18,  4.45581e-60,  0.409109   ])
141751  , -31112.6    , array([ 3.28652    ,  3.21435    ,  1.23982e-18,  4.45581e-60,  0.408875   ])
141752  , -31112.6    , array([ 3.28652    ,  3.21435    ,  1.23982e-18,  4.45581e-60,  0.408875   ])
141753  , -31113      , array([ 3.28981    ,  3.21435    ,  1.23982e-18,  4.45581e-60,  0.408875   ])
141754  , -31127.5    , array([ 3.28652    ,  3.21757    ,  1.23982e-18,  4.45581e-60,  0.408875   ])
141755  , -31112.6    , array([ 3.28652    ,  3.21435    ,  1.24106e-18,  4.45581e-60,  0.408875   ])
141756  , -31112.6    , array([ 3.28652    ,  3.21435    ,  1.23982e-18,  4.46026e-60,  0.408875   ])
141757  , -31116      , array([ 3.28652    ,  3.21435    ,  1.23982e-18,  4.45581e-60,  0.409284   ])
141758  , -29804.1    , array([ 3.9765     ,  2.89366    ,  1.23982e-18,  4.45581e-60,  0.409575   ])
141759  , -29804.1    , array([ 3.9765     ,  2.89366    ,  1.23982e-18,  4.45581e-60,  0.409575   ])
141760  , -29806.5    , array([ 3.98048    ,  2.89366    ,  1.23982e-18,  4.45581e-60,  0.409575   ])
141761  , -29819.4    , array([ 3.9765     ,  2.89655    ,  1.23982e-18,  4.45581e-60,  0.409575   ])
141762  , -29804.1    , array([ 3.9765     ,  2.89366    ,  1.24106e-18,  4.45581e-60,  0.409575   ])
141763  , -29804.1    , array([ 3.9765     ,  2.89366    ,  1.23982e-18,  4.46026e-60,  0.409575   ])
141764  , -29806      , array([ 3.9765     ,  2.89366    ,  1.23982e-18,  4.45581e-60,  0.409984   ])
141765  , -26505.2    , array([ 5.54126    ,  2.1698     ,  1.23982e-18,  4.45581e-60,  0.395136   ])
141766  , -26505.2    , array([ 5.54126    ,  2.1698     ,  1.23982e-18,  4.45581e-60,  0.395136   ])
141767  , -26509.2    , array([ 5.5468     ,  2.1698     ,  1.23982e-18,  4.45581e-60,  0.395136   ])
141768  , -26519.9    , array([ 5.54126    ,  2.17197    ,  1.23982e-18,  4.45581e-60,  0.395136   ])
141769  , -26505.2    , array([ 5.54126    ,  2.1698     ,  1.24106e-18,  4.45581e-60,  0.395136   ])
141770  , -26505.2    , array([ 5.54126    ,  2.1698     ,  1.23982e-18,  4.46026e-60,  0.395136   ])
141771  , -26506.7    , array([ 5.54126    ,  2.1698     ,  1.23982e-18,  4.45581e-60,  0.395531   ])
141772  , -20329.6    , array([ 8.28214    ,  1.27063    ,  1.23982e-18,  4.45581e-60,  0.306403   ])
141773  , -20329.6    , array([ 8.28214    ,  1.27063    ,  1.23982e-18,  4.45581e-60,  0.306403   ])
141774  , -20333.4    , array([ 8.29042    ,  1.27063    ,  1.23982e-18,  4.45581e-60,  0.306403   ])
141775  , -20341.8    , array([ 8.28214    ,  1.2719     ,  1.23982e-18,  4.45581e-60,  0.306403   ])
141776  , -20329.6    , array([ 8.28214    ,  1.27063    ,  1.24106e-18,  4.45581e-60,  0.306403   ])
141777  , -20329.6    , array([ 8.28214    ,  1.27063    ,  1.23982e-18,  4.46026e-60,  0.306403   ])
141778  , -20332.5    , array([ 8.28214    ,  1.27063    ,  1.23982e-18,  4.45581e-60,  0.306709   ])
141779  , -9472.02    , array([ 15.2205    ,  0.453267   ,  1.23982e-18,  4.45581e-60,  0.14724    ])
141780  , -9472.02    , array([ 15.2205    ,  0.453267   ,  1.23982e-18,  4.45581e-60,  0.14724    ])
141781  , -9473.22    , array([ 15.2357    ,  0.453267   ,  1.23982e-18,  4.45581e-60,  0.14724    ])
141782  , -9477.71    , array([ 15.2205    ,  0.45372    ,  1.23982e-18,  4.45581e-60,  0.14724    ])
141783  , -9472.02    , array([ 15.2205    ,  0.453267   ,  1.24106e-18,  4.45581e-60,  0.14724    ])
141784  , -9472.02    , array([ 15.2205    ,  0.453267   ,  1.23982e-18,  4.46026e-60,  0.14724    ])
141785  , -9476.74    , array([ 15.2205    ,  0.453267   ,  1.23982e-18,  4.45581e-60,  0.147387   ])
141786  , -2596.67    , array([ 53.6394    ,  0.0427176  ,  1.23982e-18,  4.45581e-60,  0.0188795  ])
141787  , -2596.67    , array([ 53.6394    ,  0.0427176  ,  1.23982e-18,  4.45581e-60,  0.0188795  ])
141788  , -2596.68    , array([ 53.6931    ,  0.0427176  ,  1.23982e-18,  4.45581e-60,  0.0188795  ])
141789  , -2589.97    , array([ 53.6394    ,  0.0427603  ,  1.23982e-18,  4.45581e-60,  0.0188795  ])
141790  , -2596.67    , array([ 53.6394    ,  0.0427176  ,  1.24106e-18,  4.45581e-60,  0.0188795  ])
141791  , -2596.67    , array([ 53.6394    ,  0.0427176  ,  1.23982e-18,  4.46026e-60,  0.0188795  ])
141792  , -2603.15    , array([ 53.6394    ,  0.0427176  ,  1.23982e-18,  4.45581e-60,  0.0188983  ])
141793  , -3159.6     , array([ 35.4388    ,  0.0523531  ,  1.23982e-18,  4.45581e-60,  0.01412    ])
141794  , -3159.6     , array([ 35.4388    ,  0.0523531  ,  1.23982e-18,  4.45581e-60,  0.01412    ])
141795  , -3159.61    , array([ 35.4743    ,  0.0523531  ,  1.23982e-18,  4.45581e-60,  0.01412    ])
141796  , -3168.03    , array([ 35.4388    ,  0.0524055  ,  1.23982e-18,  4.45581e-60,  0.01412    ])
141797  , -3159.6     , array([ 35.4388    ,  0.0523531  ,  1.24106e-18,  4.45581e-60,  0.01412    ])
141798  , -3159.6     , array([ 35.4388    ,  0.0523531  ,  1.23982e-18,  4.46026e-60,  0.01412    ])
141799  , -3151.16    , array([ 35.4388    ,  0.0523531  ,  1.23982e-18,  4.45581e-60,  0.0141342  ])
141800  , -1924.61    , array([ 45.1211    ,  0.0465012  ,  1.23982e-18,  4.45581e-60,  0.0167245  ])
141801  , -1924.61    , array([ 45.1211    ,  0.0465012  ,  1.23982e-18,  4.45581e-60,  0.0167245  ])
141802  , -1924.63    , array([ 45.1662    ,  0.0465012  ,  1.23982e-18,  4.45581e-60,  0.0167245  ])
141803  , -1924.54    , array([ 45.1211    ,  0.0465477  ,  1.23982e-18,  4.45581e-60,  0.0167245  ])
141804  , -1924.61    , array([ 45.1211    ,  0.0465012  ,  1.24106e-18,  4.45581e-60,  0.0167245  ])
141805  , -1924.61    , array([ 45.1211    ,  0.0465012  ,  1.23982e-18,  4.46026e-60,  0.0167245  ])
141806  , -1924.56    , array([ 45.1211    ,  0.0465012  ,  1.23982e-18,  4.45581e-60,  0.0167412  ])
141807  , -1920.55    , array([ 44.5352    ,  0.0478224  ,  1.23982e-18,  4.45581e-60,  0.017202   ])
141808  , -1920.55    , array([ 44.5352    ,  0.0478224  ,  1.23982e-18,  4.45581e-60,  0.017202   ])
141809  , -1920.57    , array([ 44.5798    ,  0.0478224  ,  1.23982e-18,  4.45581e-60,  0.017202   ])
141810  , -1920.51    , array([ 44.5352    ,  0.0478702  ,  1.23982e-18,  4.45581e-60,  0.017202   ])
141811  , -1920.55    , array([ 44.5352    ,  0.0478224  ,  1.24106e-18,  4.45581e-60,  0.017202   ])
141812  , -1920.55    , array([ 44.5352    ,  0.0478224  ,  1.23982e-18,  4.46026e-60,  0.017202   ])
141813  , -1920.5     , array([ 44.5352    ,  0.0478224  ,  1.23982e-18,  4.45581e-60,  0.0172192  ])
141814  , -1912.73    , array([ 42.9144    ,  0.0518082  ,  1.23982e-18,  4.45581e-60,  0.0186572  ])
141815  , -1912.73    , array([ 42.9144    ,  0.0518082  ,  1.23982e-18,  4.45581e-60,  0.0186572  ])
141816  , -1912.74    , array([ 42.9573    ,  0.0518082  ,  1.23982e-18,  4.45581e-60,  0.0186572  ])
141817  , -1912.73    , array([ 42.9144    ,  0.05186    ,  1.23982e-18,  4.45581e-60,  0.0186572  ])
141818  , -1912.73    , array([ 42.9144    ,  0.0518082  ,  1.24106e-18,  4.45581e-60,  0.0186572  ])
141819  , -1912.73    , array([ 42.9144    ,  0.0518082  ,  1.23982e-18,  4.46026e-60,  0.0186572  ])
141820  , -1912.71    , array([ 42.9144    ,  0.0518082  ,  1.23982e-18,  4.45581e-60,  0.0186759  ])
141821  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141822  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141823  , -1911.43    , array([ 42.348     ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141824  , -1911.44    , array([ 42.3056    ,  0.0534338  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141825  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.24106e-18,  4.45581e-60,  0.0192294  ])
141826  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.46026e-60,  0.0192294  ])
141827  , -1911.41    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192486  ])
141828  , -1911.51    , array([ 42.3533    ,  0.0532101  ,  1.23982e-18,  4.45581e-60,  0.0191663  ])
141829  , -1911.51    , array([ 42.3533    ,  0.0532101  ,  1.23982e-18,  4.45581e-60,  0.0191663  ])
141830  , -1911.52    , array([ 42.3957    ,  0.0532101  ,  1.23982e-18,  4.45581e-60,  0.0191663  ])
141831  , -1911.53    , array([ 42.3533    ,  0.0532634  ,  1.23982e-18,  4.45581e-60,  0.0191663  ])
141832  , -1911.51    , array([ 42.3533    ,  0.0532101  ,  1.24106e-18,  4.45581e-60,  0.0191663  ])
141833  , -1911.51    , array([ 42.3533    ,  0.0532101  ,  1.23982e-18,  4.46026e-60,  0.0191663  ])
141834  , -1911.5     , array([ 42.3533    ,  0.0532101  ,  1.23982e-18,  4.45581e-60,  0.0191855  ])
141835  , -1911.42    , array([ 42.307     ,  0.0533756  ,  1.23982e-18,  4.45581e-60,  0.0192276  ])
141836  , -1911.42    , array([ 42.307     ,  0.0533756  ,  1.23982e-18,  4.45581e-60,  0.0192276  ])
141837  , -1911.44    , array([ 42.3493    ,  0.0533756  ,  1.23982e-18,  4.45581e-60,  0.0192276  ])
141838  , -1911.44    , array([ 42.307     ,  0.053429   ,  1.23982e-18,  4.45581e-60,  0.0192276  ])
141839  , -1911.42    , array([ 42.307     ,  0.0533756  ,  1.24106e-18,  4.45581e-60,  0.0192276  ])
141840  , -1911.42    , array([ 42.307     ,  0.0533756  ,  1.23982e-18,  4.46026e-60,  0.0192276  ])
141841  , -1911.41    , array([ 42.307     ,  0.0533756  ,  1.23982e-18,  4.45581e-60,  0.0192468  ])
141842  , -1911.42    , array([ 42.3057    ,  0.0533803  ,  1.23982e-18,  4.45581e-60,  0.0192293  ])
141843  , -1911.42    , array([ 42.3057    ,  0.0533803  ,  1.23982e-18,  4.45581e-60,  0.0192293  ])
141844  , -1911.43    , array([ 42.348     ,  0.0533803  ,  1.23982e-18,  4.45581e-60,  0.0192293  ])
141845  , -1911.44    , array([ 42.3057    ,  0.0534337  ,  1.23982e-18,  4.45581e-60,  0.0192293  ])
141846  , -1911.42    , array([ 42.3057    ,  0.0533803  ,  1.24106e-18,  4.45581e-60,  0.0192293  ])
141847  , -1911.42    , array([ 42.3057    ,  0.0533803  ,  1.23982e-18,  4.46026e-60,  0.0192293  ])
141848  , -1911.41    , array([ 42.3057    ,  0.0533803  ,  1.23982e-18,  4.45581e-60,  0.0192485  ])
141849  , -1911.42    , array([ 42.3057    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141850  , -1911.42    , array([ 42.3057    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141851  , -1911.43    , array([ 42.348     ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141852  , -1911.44    , array([ 42.3057    ,  0.0534338  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141853  , -1911.42    , array([ 42.3057    ,  0.0533804  ,  1.24106e-18,  4.45581e-60,  0.0192294  ])
141854  , -1911.42    , array([ 42.3057    ,  0.0533804  ,  1.23982e-18,  4.46026e-60,  0.0192294  ])
141855  , -1911.41    , array([ 42.3057    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192486  ])
141856  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141857  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141858  , -1911.43    , array([ 42.348     ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141859  , -1911.44    , array([ 42.3056    ,  0.0534338  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141860  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.24106e-18,  4.45581e-60,  0.0192294  ])
141861  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.46026e-60,  0.0192294  ])
141862  , -1911.41    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192486  ])
141863  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141864  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141865  , -1911.43    , array([ 42.348     ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141866  , -1911.44    , array([ 42.3056    ,  0.0534338  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141867  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.24106e-18,  4.45581e-60,  0.0192294  ])
141868  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.46026e-60,  0.0192294  ])
141869  , -1911.41    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192486  ])
141870  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141871  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141872  , -1911.43    , array([ 42.348     ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141873  , -1911.44    , array([ 42.3056    ,  0.0534338  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141874  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.24106e-18,  4.45581e-60,  0.0192294  ])
141875  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.46026e-60,  0.0192294  ])
141876  , -1911.41    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192486  ])
141877  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
141878  , -1911.42    , array([ 42.3056    ,  0.0533804  ,  1.23982e-18,  4.45581e-60,  0.0192294  ])
