270     , -3116.39    , array([ 0.00481034 ,  2.63657    ,  0.00216866 ,  0.166551   ])
271     , -3114.69    , array([ 0.00481516 ,  2.63657    ,  0.00216866 ,  0.166551   ])
272     , -3118.42    , array([ 0.00481034 ,  2.6392     ,  0.00216866 ,  0.166551   ])
273     , -3118.1     , array([ 0.00481034 ,  2.63657    ,  0.00217083 ,  0.166551   ])
274     , -3120.54    , array([ 0.00481034 ,  2.63657    ,  0.00216866 ,  0.166718   ])
275     , -3116.39    , array([ 0.00481034 ,  2.63657    ,  0.00216866 ,  0.166551   ])
276     , -725.677    , array([ 0.00668889 ,  1.77842    ,  0.00155671 ,  0.0745358  ])
277     , -725.677    , array([ 0.00668889 ,  1.77842    ,  0.00155671 ,  0.0745358  ])
278     , -726.567    , array([ 0.00669559 ,  1.77842    ,  0.00155671 ,  0.0745358  ])
279     , -726.06     , array([ 0.00668889 ,  1.7802     ,  0.00155671 ,  0.0745358  ])
280     , -724.8      , array([ 0.00668889 ,  1.77842    ,  0.00155827 ,  0.0745358  ])
281     , -726.668    , array([ 0.00668889 ,  1.77842    ,  0.00155671 ,  0.0746104  ])
282     , -18051      , array([ 0.00154218 ,  0.809311   ,  0.0065916  ,  0.0103405  ])
283     , -18051      , array([ 0.00154218 ,  0.809311   ,  0.0065916  ,  0.0103405  ])
284     , -17986.3    , array([ 0.00154373 ,  0.809311   ,  0.0065916  ,  0.0103405  ])
285     , -18053.8    , array([ 0.00154218 ,  0.810121   ,  0.0065916  ,  0.0103405  ])
286     , -18114.3    , array([ 0.00154218 ,  0.809311   ,  0.00659819 ,  0.0103405  ])
287     , -18064.4    , array([ 0.00154218 ,  0.809311   ,  0.0065916  ,  0.0103508  ])
288     , -181.01     , array([ 0.00407796 ,  1.36369    ,  0.0025328  ,  0.0382869  ])
289     , -181.01     , array([ 0.00407796 ,  1.36369    ,  0.0025328  ,  0.0382869  ])
290     , -180.589    , array([ 0.00408204 ,  1.36369    ,  0.0025328  ,  0.0382869  ])
291     , -181.061    , array([ 0.00407796 ,  1.36506    ,  0.0025328  ,  0.0382869  ])
292     , -181.425    , array([ 0.00407796 ,  1.36369    ,  0.00253533 ,  0.0382869  ])
293     , -180.746    , array([ 0.00407796 ,  1.36369    ,  0.0025328  ,  0.0383253  ])
300     , -181.008    , array([ 0.00407795 ,  1.36367    ,  0.0025328  ,  0.0382873  ])
301     , -181.008    , array([ 0.00407795 ,  1.36367    ,  0.0025328  ,  0.0382873  ])
302     , -180.587    , array([ 0.00408203 ,  1.36367    ,  0.0025328  ,  0.0382873  ])
303     , -181.059    , array([ 0.00407795 ,  1.36503    ,  0.0025328  ,  0.0382873  ])
304     , -181.423    , array([ 0.00407795 ,  1.36367    ,  0.00253533 ,  0.0382873  ])
305     , -180.744    , array([ 0.00407795 ,  1.36367    ,  0.0025328  ,  0.0383256  ])
306     , -180.995    , array([ 0.00407792 ,  1.36349    ,  0.00253282 ,  0.0382893  ])
307     , -180.995    , array([ 0.00407792 ,  1.36349    ,  0.00253282 ,  0.0382893  ])
308     , -180.574    , array([ 0.004082   ,  1.36349    ,  0.00253282 ,  0.0382893  ])
309     , -181.046    , array([ 0.00407792 ,  1.36486    ,  0.00253282 ,  0.0382893  ])
310     , -181.41     , array([ 0.00407792 ,  1.36349    ,  0.00253536 ,  0.0382893  ])
311     , -180.731    , array([ 0.00407792 ,  1.36349    ,  0.00253282 ,  0.0383276  ])
312     , -2336.8     , array([ 0.00297021 ,  0.00641736 ,  0.00381826 ,  0.345144   ])
313     , -2336.8     , array([ 0.00297021 ,  0.00641736 ,  0.00381826 ,  0.345144   ])
314     , -2336.8     , array([ 0.00297318 ,  0.00641736 ,  0.00381826 ,  0.345144   ])
315     , -2336.8     , array([ 0.00297021 ,  0.00642378 ,  0.00381826 ,  0.345144   ])
316     , -2336.8     , array([ 0.00297021 ,  0.00641736 ,  0.00382208 ,  0.345144   ])
317     , -2336.8     , array([ 0.00297021 ,  0.00641736 ,  0.00381826 ,  0.345489   ])
318     , -163.377    , array([ 0.00402947 ,  1.11402    ,  0.00257233 ,  0.0415994  ])
319     , -163.377    , array([ 0.00402947 ,  1.11402    ,  0.00257233 ,  0.0415994  ])
320     , -162.953    , array([ 0.0040335  ,  1.11402    ,  0.00257233 ,  0.0415994  ])
321     , -163.431    , array([ 0.00402947 ,  1.11513    ,  0.00257233 ,  0.0415994  ])
322     , -163.796    , array([ 0.00402947 ,  1.11402    ,  0.00257491 ,  0.0415994  ])
323     , -163.198    , array([ 0.00402947 ,  1.11402    ,  0.00257233 ,  0.041641   ])
324     , -132.486    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
325     , -132.486    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
326     , -132.173    , array([ 0.00304018 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
327     , -132.51     , array([ 0.00303714 ,  1.02942    ,  0.00183625 ,  0.0439813  ])
328     , -132.798    , array([ 0.00303714 ,  1.02839    ,  0.00183809 ,  0.0439813  ])
329     , -132.328    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0440253  ])
336     , -132.486    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
337     , -132.486    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
338     , -132.173    , array([ 0.00304018 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
339     , -132.51     , array([ 0.00303714 ,  1.02942    ,  0.00183625 ,  0.0439813  ])
340     , -132.798    , array([ 0.00303714 ,  1.02839    ,  0.00183809 ,  0.0439813  ])
341     , -132.328    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0440253  ])
348     , -132.486    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
349     , -132.486    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
350     , -132.173    , array([ 0.00304018 ,  1.02839    ,  0.00183625 ,  0.0439813  ])
351     , -132.51     , array([ 0.00303714 ,  1.02942    ,  0.00183625 ,  0.0439813  ])
352     , -132.798    , array([ 0.00303714 ,  1.02839    ,  0.00183809 ,  0.0439813  ])
353     , -132.328    , array([ 0.00303714 ,  1.02839    ,  0.00183625 ,  0.0440253  ])
354     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0462802  ])
355     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0462802  ])
356     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610586,  0.0462802  ])
357     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610586,  0.0462802  ])
358     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611197,  0.0462802  ])
359     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0463265  ])
366     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0462802  ])
367     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0462802  ])
368     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610586,  0.0462802  ])
369     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610586,  0.0462802  ])
370     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
371     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0463265  ])
378     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0462802  ])
379     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0462802  ])
380     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610586,  0.0462802  ])
381     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610586,  0.0462802  ])
382     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
383     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0463265  ])
390     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0462802  ])
391     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0462802  ])
392     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610586,  0.0462802  ])
393     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610586,  0.0462802  ])
394     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
395     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610586,  0.0463265  ])
402     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
403     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
404     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610585,  0.0462802  ])
405     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610585,  0.0462802  ])
406     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
407     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0463265  ])
414     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
415     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
416     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610585,  0.0462802  ])
417     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610585,  0.0462802  ])
418     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
419     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0463265  ])
426     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
427     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
428     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610585,  0.0462802  ])
429     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610585,  0.0462802  ])
430     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
431     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0463265  ])
438     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
439     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
440     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610585,  0.0462802  ])
441     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610585,  0.0462802  ])
442     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
443     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0463265  ])
444     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
445     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
446     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610585,  0.0462802  ])
447     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610585,  0.0462802  ])
448     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
449     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0463265  ])
456     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
457     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
458     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610585,  0.0462802  ])
459     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610585,  0.0462802  ])
460     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
461     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0463265  ])
462     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
463     , -109.722    , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0462802  ])
464     , -109.511    , array([ 0.0010798  ,  1.00085    ,  0.000610585,  0.0462802  ])
465     , -109.728    , array([ 0.00107872 ,  1.00185    ,  0.000610585,  0.0462802  ])
466     , -109.934    , array([ 0.00107872 ,  1.00085    ,  0.000611196,  0.0462802  ])
467     , -109.6      , array([ 0.00107872 ,  1.00085    ,  0.000610585,  0.0463265  ])
468     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
469     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
470     , -108.702    , array([ 0.00100583 ,  0.999816   ,  0.000567165,  0.0463877  ])
471     , -108.914    , array([ 0.00100482 ,  1.00082    ,  0.000567165,  0.0463877  ])
472     , -109.117    , array([ 0.00100482 ,  0.999816   ,  0.000567733,  0.0463877  ])
473     , -108.789    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0464341  ])
480     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
481     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
482     , -108.702    , array([ 0.00100583 ,  0.999816   ,  0.000567165,  0.0463877  ])
483     , -108.914    , array([ 0.00100482 ,  1.00082    ,  0.000567165,  0.0463877  ])
484     , -109.117    , array([ 0.00100482 ,  0.999816   ,  0.000567733,  0.0463877  ])
485     , -108.789    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0464341  ])
492     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
493     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
494     , -108.702    , array([ 0.00100583 ,  0.999816   ,  0.000567165,  0.0463877  ])
495     , -108.914    , array([ 0.00100482 ,  1.00082    ,  0.000567165,  0.0463877  ])
496     , -109.117    , array([ 0.00100482 ,  0.999816   ,  0.000567733,  0.0463877  ])
497     , -108.789    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0464341  ])
498     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
499     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
500     , -108.702    , array([ 0.00100583 ,  0.999816   ,  0.000567165,  0.0463877  ])
501     , -108.914    , array([ 0.00100482 ,  1.00082    ,  0.000567165,  0.0463877  ])
502     , -109.117    , array([ 0.00100482 ,  0.999816   ,  0.000567733,  0.0463877  ])
503     , -108.789    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0464341  ])
510     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
511     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
512     , -108.702    , array([ 0.00100583 ,  0.999816   ,  0.000567165,  0.0463877  ])
513     , -108.914    , array([ 0.00100482 ,  1.00082    ,  0.000567165,  0.0463877  ])
514     , -109.117    , array([ 0.00100482 ,  0.999816   ,  0.000567733,  0.0463877  ])
515     , -108.789    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0464341  ])
522     , -108.909    , array([ 0.00100482 ,  0.999816   ,  0.000567165,  0.0463877  ])
