119911  , -33041.8    , array([ 15.4472    ,  1.9452     ,  2.33614e-40,  4.70462e-94,  0.212407   ])
119912  , -33045.8    , array([ 15.4626    ,  1.9452     ,  2.33614e-40,  4.70462e-94,  0.212407   ])
119913  , -33066.5    , array([ 15.4472    ,  1.94714    ,  2.33614e-40,  4.70462e-94,  0.212407   ])
119914  , -33041.8    , array([ 15.4472    ,  1.9452     ,  2.33848e-40,  4.70462e-94,  0.212407   ])
119915  , -33041.8    , array([ 15.4472    ,  1.9452     ,  2.33614e-40,  4.70933e-94,  0.212407   ])
119916  , -33030.6    , array([ 15.4472    ,  1.9452     ,  2.33614e-40,  4.70462e-94,  0.21262    ])
119917  , -33041.8    , array([ 15.4472    ,  1.9452     ,  2.33614e-40,  4.70462e-94,  0.212407   ])
119918  , -19265.7    , array([ 13.3418    ,  0.782566   ,  2.33614e-40,  4.70462e-94,  0.320624   ])
119919  , -19265.7    , array([ 13.3418    ,  0.782566   ,  2.33614e-40,  4.70462e-94,  0.320624   ])
119920  , -19268.7    , array([ 13.3551    ,  0.782566   ,  2.33614e-40,  4.70462e-94,  0.320624   ])
119921  , -19265.4    , array([ 13.3418    ,  0.783349   ,  2.33614e-40,  4.70462e-94,  0.320624   ])
119922  , -19265.7    , array([ 13.3418    ,  0.782566   ,  2.33848e-40,  4.70462e-94,  0.320624   ])
119923  , -19265.7    , array([ 13.3418    ,  0.782566   ,  2.33614e-40,  4.70933e-94,  0.320624   ])
119924  , -19283      , array([ 13.3418    ,  0.782566   ,  2.33614e-40,  4.70462e-94,  0.320945   ])
119925  , -4562.39    , array([ 6.69632    ,  0.142911   ,  2.33614e-40,  4.70462e-94,  0.0703536  ])
119926  , -4562.39    , array([ 6.69632    ,  0.142911   ,  2.33614e-40,  4.70462e-94,  0.0703536  ])
119927  , -4562.88    , array([ 6.70302    ,  0.142911   ,  2.33614e-40,  4.70462e-94,  0.0703536  ])
119928  , -4553.79    , array([ 6.69632    ,  0.143054   ,  2.33614e-40,  4.70462e-94,  0.0703536  ])
119929  , -4562.39    , array([ 6.69632    ,  0.142911   ,  2.33848e-40,  4.70462e-94,  0.0703536  ])
119930  , -4562.39    , array([ 6.69632    ,  0.142911   ,  2.33614e-40,  4.70933e-94,  0.0703536  ])
119931  , -4574.23    , array([ 6.69632    ,  0.142911   ,  2.33614e-40,  4.70462e-94,  0.070424   ])
119939  , -4560.9     , array([ 6.67652    ,  0.143      ,  2.33614e-40,  4.70462e-94,  0.0703853  ])
119940  , -4560.9     , array([ 6.67652    ,  0.143      ,  2.33614e-40,  4.70462e-94,  0.0703853  ])
119941  , -4561.39    , array([ 6.6832     ,  0.143      ,  2.33614e-40,  4.70462e-94,  0.0703853  ])
119942  , -4552.31    , array([ 6.67652    ,  0.143143   ,  2.33614e-40,  4.70462e-94,  0.0703853  ])
119943  , -4560.9     , array([ 6.67652    ,  0.143      ,  2.33848e-40,  4.70462e-94,  0.0703853  ])
119944  , -4560.9     , array([ 6.67652    ,  0.143      ,  2.33614e-40,  4.70933e-94,  0.0703853  ])
119945  , -4572.73    , array([ 6.67652    ,  0.143      ,  2.33614e-40,  4.70462e-94,  0.0704557  ])
119946  , -4559.41    , array([ 6.65678    ,  0.143089   ,  2.33614e-40,  4.70462e-94,  0.070417   ])
119947  , -4559.41    , array([ 6.65678    ,  0.143089   ,  2.33614e-40,  4.70462e-94,  0.070417   ])
119948  , -4559.9     , array([ 6.66344    ,  0.143089   ,  2.33614e-40,  4.70462e-94,  0.070417   ])
119949  , -4550.83    , array([ 6.65678    ,  0.143232   ,  2.33614e-40,  4.70462e-94,  0.070417   ])
119950  , -4559.41    , array([ 6.65678    ,  0.143089   ,  2.33848e-40,  4.70462e-94,  0.070417   ])
119951  , -4559.41    , array([ 6.65678    ,  0.143089   ,  2.33614e-40,  4.70933e-94,  0.070417   ])
119952  , -4571.24    , array([ 6.65678    ,  0.143089   ,  2.33614e-40,  4.70462e-94,  0.0704875  ])
119960  , -4559.03    , array([ 6.65184    ,  0.143112   ,  2.33614e-40,  4.70462e-94,  0.070425   ])
119961  , -4559.03    , array([ 6.65184    ,  0.143112   ,  2.33614e-40,  4.70462e-94,  0.070425   ])
119962  , -4559.52    , array([ 6.6585     ,  0.143112   ,  2.33614e-40,  4.70462e-94,  0.070425   ])
119963  , -4550.45    , array([ 6.65184    ,  0.143255   ,  2.33614e-40,  4.70462e-94,  0.070425   ])
119964  , -4559.03    , array([ 6.65184    ,  0.143112   ,  2.33848e-40,  4.70462e-94,  0.070425   ])
119965  , -4559.03    , array([ 6.65184    ,  0.143112   ,  2.33614e-40,  4.70933e-94,  0.070425   ])
119966  , -4570.86    , array([ 6.65184    ,  0.143112   ,  2.33614e-40,  4.70462e-94,  0.0704954  ])
119967  , -4558.66    , array([ 6.64692    ,  0.143134   ,  2.33614e-40,  4.70462e-94,  0.0704329  ])
119968  , -4558.66    , array([ 6.64692    ,  0.143134   ,  2.33614e-40,  4.70462e-94,  0.0704329  ])
119969  , -4559.15    , array([ 6.65357    ,  0.143134   ,  2.33614e-40,  4.70462e-94,  0.0704329  ])
119970  , -4550.08    , array([ 6.64692    ,  0.143277   ,  2.33614e-40,  4.70462e-94,  0.0704329  ])
119971  , -4558.66    , array([ 6.64692    ,  0.143134   ,  2.33848e-40,  4.70462e-94,  0.0704329  ])
119972  , -4558.66    , array([ 6.64692    ,  0.143134   ,  2.33614e-40,  4.70933e-94,  0.0704329  ])
119973  , -4570.49    , array([ 6.64692    ,  0.143134   ,  2.33614e-40,  4.70462e-94,  0.0705034  ])
119981  , -4558.57    , array([ 6.64568    ,  0.14314    ,  2.33614e-40,  4.70462e-94,  0.0704349  ])
119982  , -4558.57    , array([ 6.64568    ,  0.14314    ,  2.33614e-40,  4.70462e-94,  0.0704349  ])
119983  , -4559.06    , array([ 6.65233    ,  0.14314    ,  2.33614e-40,  4.70462e-94,  0.0704349  ])
119984  , -4549.99    , array([ 6.64568    ,  0.143283   ,  2.33614e-40,  4.70462e-94,  0.0704349  ])
119985  , -4558.57    , array([ 6.64568    ,  0.14314    ,  2.33848e-40,  4.70462e-94,  0.0704349  ])
119986  , -4558.57    , array([ 6.64568    ,  0.14314    ,  2.33614e-40,  4.70933e-94,  0.0704349  ])
119987  , -4570.39    , array([ 6.64568    ,  0.14314    ,  2.33614e-40,  4.70462e-94,  0.0705054  ])
119988  , -4558.47    , array([ 6.64445    ,  0.143145   ,  2.33614e-40,  4.70462e-94,  0.0704369  ])
119989  , -4558.47    , array([ 6.64445    ,  0.143145   ,  2.33614e-40,  4.70462e-94,  0.0704369  ])
119990  , -4558.96    , array([ 6.6511     ,  0.143145   ,  2.33614e-40,  4.70462e-94,  0.0704369  ])
119991  , -4549.9     , array([ 6.64445    ,  0.143288   ,  2.33614e-40,  4.70462e-94,  0.0704369  ])
119992  , -4558.47    , array([ 6.64445    ,  0.143145   ,  2.33848e-40,  4.70462e-94,  0.0704369  ])
119993  , -4558.47    , array([ 6.64445    ,  0.143145   ,  2.33614e-40,  4.70933e-94,  0.0704369  ])
119994  , -4570.3     , array([ 6.64445    ,  0.143145   ,  2.33614e-40,  4.70462e-94,  0.0705074  ])
119995  , -1.65165e+06, array([ 0.00377258 ,  0.690272   ,  2.33614e-40,  4.70462e-94,  0.219553   ])
119996  , -1.65165e+06, array([ 0.00377258 ,  0.690272   ,  2.33614e-40,  4.70462e-94,  0.219553   ])
119997  , -1.66135e+06, array([ 0.00377635 ,  0.690272   ,  2.33614e-40,  4.70462e-94,  0.219553   ])
119998  , -1.65166e+06, array([ 0.00377258 ,  0.690963   ,  2.33614e-40,  4.70462e-94,  0.219553   ])
119999  , -1.65165e+06, array([ 0.00377258 ,  0.690272   ,  2.33848e-40,  4.70462e-94,  0.219553   ])
120000  , -1.65165e+06, array([ 0.00377258 ,  0.690272   ,  2.33614e-40,  4.70933e-94,  0.219553   ])
120001  , -1.73199e+06, array([ 0.00377258 ,  0.690272   ,  2.33614e-40,  4.70462e-94,  0.219773   ])
120002  , -8190.96    , array([ 0.713279   ,  0.228977   ,  2.33614e-40,  4.70462e-94,  0.0989077  ])
120003  , -8190.96    , array([ 0.713279   ,  0.228977   ,  2.33614e-40,  4.70462e-94,  0.0989077  ])
120004  , -8182.49    , array([ 0.713993   ,  0.228977   ,  2.33614e-40,  4.70462e-94,  0.0989077  ])
120005  , -8187.44    , array([ 0.713279   ,  0.229206   ,  2.33614e-40,  4.70462e-94,  0.0989077  ])
120006  , -8190.96    , array([ 0.713279   ,  0.228977   ,  2.33848e-40,  4.70462e-94,  0.0989077  ])
120007  , -8190.96    , array([ 0.713279   ,  0.228977   ,  2.33614e-40,  4.70933e-94,  0.0989077  ])
120008  , -8204.93    , array([ 0.713279   ,  0.228977   ,  2.33614e-40,  4.70462e-94,  0.0990067  ])
120009  , -4215.67    , array([ 3.3753     ,  0.16508    ,  2.33614e-40,  4.70462e-94,  0.0780808  ])
120010  , -4215.67    , array([ 3.3753     ,  0.16508    ,  2.33614e-40,  4.70462e-94,  0.0780808  ])
120011  , -4216.17    , array([ 3.37868    ,  0.16508    ,  2.33614e-40,  4.70462e-94,  0.0780808  ])
120012  , -4208.42    , array([ 3.3753     ,  0.165245   ,  2.33614e-40,  4.70462e-94,  0.0780808  ])
120013  , -4215.67    , array([ 3.3753     ,  0.16508    ,  2.33848e-40,  4.70462e-94,  0.0780808  ])
120014  , -4215.67    , array([ 3.3753     ,  0.16508    ,  2.33614e-40,  4.70933e-94,  0.0780808  ])
120015  , -4226.28    , array([ 3.3753     ,  0.16508    ,  2.33614e-40,  4.70462e-94,  0.0781589  ])
120016  , -3758.65    , array([ 1.82851    ,  0.172174   ,  2.33614e-40,  4.70462e-94,  0.0774532  ])
120017  , -3758.65    , array([ 1.82851    ,  0.172174   ,  2.33614e-40,  4.70462e-94,  0.0774532  ])
