58079   , -79089.4    , array([ 0.271596   ,  0.0664329  ,  2.32226e-62,  1.2269e-66 ,  1.6378e-10 ])
58080   , -79089.4    , array([ 0.271868   ,  0.0664329  ,  2.32226e-62,  1.2269e-66 ,  1.6378e-10 ])
58081   , -79089.4    , array([ 0.271596   ,  0.0664994  ,  2.32226e-62,  1.2269e-66 ,  1.6378e-10 ])
58082   , -79089.4    , array([ 0.271596   ,  0.0664329  ,  2.32458e-62,  1.2269e-66 ,  1.6378e-10 ])
58083   , -79089.4    , array([ 0.271596   ,  0.0664329  ,  2.32226e-62,  1.22813e-66,  1.6378e-10 ])
58084   , -79089.4    , array([ 0.271596   ,  0.0664329  ,  2.32226e-62,  1.2269e-66 ,  1.63944e-10])
58085   , -79089.4    , array([ 0.271596   ,  0.0664329  ,  2.32226e-62,  1.2269e-66 ,  1.6378e-10 ])
58086   , -79089.4    , array([ 0.271466   ,  0.0662409  ,  2.32226e-62,  1.2269e-66 ,  1.64335e-10])
58087   , -79089.4    , array([ 0.271466   ,  0.0662409  ,  2.32226e-62,  1.2269e-66 ,  1.64335e-10])
58088   , -79089.4    , array([ 0.271737   ,  0.0662409  ,  2.32226e-62,  1.2269e-66 ,  1.64335e-10])
58089   , -79089.4    , array([ 0.271466   ,  0.0663072  ,  2.32226e-62,  1.2269e-66 ,  1.64335e-10])
58090   , -79089.4    , array([ 0.271466   ,  0.0662409  ,  2.32458e-62,  1.2269e-66 ,  1.64335e-10])
58091   , -79089.4    , array([ 0.271466   ,  0.0662409  ,  2.32226e-62,  1.22813e-66,  1.64335e-10])
58092   , -79089.4    , array([ 0.271466   ,  0.0662409  ,  2.32226e-62,  1.2269e-66 ,  1.645e-10  ])
58093   , -79089.4    , array([ 0.270944   ,  0.0654782  ,  2.32226e-62,  1.2269e-66 ,  1.66574e-10])
58094   , -79089.4    , array([ 0.270944   ,  0.0654782  ,  2.32226e-62,  1.2269e-66 ,  1.66574e-10])
58095   , -79089.4    , array([ 0.271215   ,  0.0654782  ,  2.32226e-62,  1.2269e-66 ,  1.66574e-10])
58096   , -79089.4    , array([ 0.270944   ,  0.0655437  ,  2.32226e-62,  1.2269e-66 ,  1.66574e-10])
58097   , -79089.4    , array([ 0.270944   ,  0.0654782  ,  2.32458e-62,  1.2269e-66 ,  1.66574e-10])
58098   , -79089.4    , array([ 0.270944   ,  0.0654782  ,  2.32226e-62,  1.22813e-66,  1.66574e-10])
58099   , -79089.4    , array([ 0.270944   ,  0.0654782  ,  2.32226e-62,  1.2269e-66 ,  1.6674e-10 ])
58100   , -79089.4    , array([ 0.268865   ,  0.0625141  ,  2.32226e-62,  1.2269e-66 ,  1.75838e-10])
58101   , -79089.4    , array([ 0.268865   ,  0.0625141  ,  2.32226e-62,  1.2269e-66 ,  1.75838e-10])
58102   , -79089.4    , array([ 0.269134   ,  0.0625141  ,  2.32226e-62,  1.2269e-66 ,  1.75838e-10])
58103   , -79089.4    , array([ 0.268865   ,  0.0625767  ,  2.32226e-62,  1.2269e-66 ,  1.75838e-10])
58104   , -79089.4    , array([ 0.268865   ,  0.0625141  ,  2.32458e-62,  1.2269e-66 ,  1.75838e-10])
58105   , -79089.4    , array([ 0.268865   ,  0.0625141  ,  2.32226e-62,  1.22813e-66,  1.75838e-10])
58106   , -79089.4    , array([ 0.268865   ,  0.0625141  ,  2.32226e-62,  1.2269e-66 ,  1.76013e-10])
58107   , -79089.4    , array([ 0.26071    ,  0.0519404  ,  2.32226e-62,  1.2269e-66 ,  2.18339e-10])
58108   , -79089.4    , array([ 0.26071    ,  0.0519404  ,  2.32226e-62,  1.2269e-66 ,  2.18339e-10])
58109   , -79089.4    , array([ 0.260971   ,  0.0519404  ,  2.32226e-62,  1.2269e-66 ,  2.18339e-10])
58110   , -79089.4    , array([ 0.26071    ,  0.0519924  ,  2.32226e-62,  1.2269e-66 ,  2.18339e-10])
58111   , -79089.4    , array([ 0.26071    ,  0.0519404  ,  2.32458e-62,  1.2269e-66 ,  2.18339e-10])
58112   , -79089.4    , array([ 0.26071    ,  0.0519404  ,  2.32226e-62,  1.22813e-66,  2.18339e-10])
58113   , -79089.4    , array([ 0.26071    ,  0.0519404  ,  2.32226e-62,  1.2269e-66 ,  2.18557e-10])
58114   , -79089.4    , array([ 0.23049    ,  0.0247522  ,  2.32226e-62,  1.2269e-66 ,  5.1905e-10 ])
58115   , -79089.4    , array([ 0.23049    ,  0.0247522  ,  2.32226e-62,  1.2269e-66 ,  5.1905e-10 ])
58116   , -79089.4    , array([ 0.230721   ,  0.0247522  ,  2.32226e-62,  1.2269e-66 ,  5.1905e-10 ])
58117   , -79089.4    , array([ 0.23049    ,  0.0247769  ,  2.32226e-62,  1.2269e-66 ,  5.1905e-10 ])
58118   , -79089.4    , array([ 0.23049    ,  0.0247522  ,  2.32458e-62,  1.2269e-66 ,  5.1905e-10 ])
58119   , -79089.4    , array([ 0.23049    ,  0.0247522  ,  2.32226e-62,  1.22813e-66,  5.1905e-10 ])
58120   , -79089.4    , array([ 0.23049    ,  0.0247522  ,  2.32226e-62,  1.2269e-66 ,  5.19569e-10])
58121   , -79074.1    , array([ 0.140808   ,  0.00127657 ,  2.32226e-62,  1.2269e-66 ,  1.65775e-08])
58122   , -79074.1    , array([ 0.140808   ,  0.00127657 ,  2.32226e-62,  1.2269e-66 ,  1.65775e-08])
58123   , -79074.1    , array([ 0.140949   ,  0.00127657 ,  2.32226e-62,  1.2269e-66 ,  1.65775e-08])
58124   , -79074.1    , array([ 0.140808   ,  0.00127785 ,  2.32226e-62,  1.2269e-66 ,  1.65775e-08])
58125   , -79074.1    , array([ 0.140808   ,  0.00127657 ,  2.32458e-62,  1.2269e-66 ,  1.65775e-08])
58126   , -79074.1    , array([ 0.140808   ,  0.00127657 ,  2.32226e-62,  1.22813e-66,  1.65775e-08])
58127   , -79074.1    , array([ 0.140808   ,  0.00127657 ,  2.32226e-62,  1.2269e-66 ,  1.65941e-08])
58135   , -79074.1    , array([ 0.140808   ,  0.00127656 ,  2.32226e-62,  1.2269e-66 ,  1.65777e-08])
58136   , -79074.1    , array([ 0.140808   ,  0.00127656 ,  2.32226e-62,  1.2269e-66 ,  1.65777e-08])
58137   , -79074.1    , array([ 0.140949   ,  0.00127656 ,  2.32226e-62,  1.2269e-66 ,  1.65777e-08])
58138   , -79074.1    , array([ 0.140808   ,  0.00127784 ,  2.32226e-62,  1.2269e-66 ,  1.65777e-08])
58139   , -79074.1    , array([ 0.140808   ,  0.00127656 ,  2.32458e-62,  1.2269e-66 ,  1.65777e-08])
58140   , -79074.1    , array([ 0.140808   ,  0.00127656 ,  2.32226e-62,  1.22813e-66,  1.65777e-08])
