Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.96	795.92	598.08	24480.16	4.0258,0.3044,5.8975,0.8139
our_model	Round_1_Replicate_2	-397.03	802.06	604.49	4908.56	30.0,1.5073,13.7958,3.4188
our_model	Round_1_Replicate_3	-395.32	798.64	601.32	6853.82	30.0,1.0819,11.8366,2.7296
our_model	Round_1_Replicate_4	-394.61	797.22	599.21	25717.61	3.3218,0.2896,3.94,0.7121
our_model	Round_1_Replicate_5	-395.47	798.94	600.76	44485.05	1.1482,0.1673,29.5429,0.3585
our_model	Round_1_Replicate_6	-395.69	799.38	602.0	10766.56	4.5352,0.6884,30.0,1.4333
our_model	Round_1_Replicate_7	-393.27	794.54	597.45	7573.03	29.7798,0.9823,29.9452,3.2376
our_model	Round_1_Replicate_8	-394.93	797.86	599.76	23572.82	5.1685,0.3159,3.2279,0.7871
our_model	Round_1_Replicate_9	-397.15	802.3	604.71	41572.38	1.0042,0.178,25.3084,0.3369
our_model	Round_1_Replicate_10	-397.27	802.54	604.94	8507.87	30.0,0.8694,6.966,2.0098
our_model	Round_2_Replicate_1	-393.86	795.72	598.58	4743.53	29.9997,1.5667,29.9993,4.3843
our_model	Round_2_Replicate_2	-395.18	798.36	601.06	6205.39	8.8944,1.1952,30.0,2.6196
our_model	Round_2_Replicate_3	-396.36	800.72	603.26	5999.16	7.692,1.2343,30.0,2.4611
our_model	Round_2_Replicate_4	-394.21	796.42	599.24	4137.9	30.0,1.795,29.9997,4.753
our_model	Round_2_Replicate_5	-393.49	794.98	597.89	5928.69	29.9994,1.2543,30.0,3.8129
our_model	Round_2_Replicate_6	-395.77	799.54	602.16	4668.72	11.4357,1.5873,30.0,3.3456
our_model	Round_2_Replicate_7	-394.61	797.22	599.06	5644.31	16.0162,1.3204,22.0196,3.2871
our_model	Round_2_Replicate_8	-394.0	796.0	598.85	4461.15	30.0,1.6655,29.9902,4.5483
our_model	Round_2_Replicate_9	-394.22	796.44	599.26	6631.07	10.8738,1.1201,30.0,2.7629
our_model	Round_2_Replicate_10	-396.23	800.46	603.02	8367.56	5.4731,0.8851,30.0,1.7721
our_model	Round_2_Replicate_11	-395.3	798.6	601.29	5410.48	10.2826,1.3705,30.0,2.9857
our_model	Round_2_Replicate_12	-394.9	797.8	600.08	8535.58	6.6486,0.8709,29.8553,1.9618
our_model	Round_2_Replicate_13	-393.12	794.24	597.17	12613.14	30.0,0.59,22.2674,2.1524
our_model	Round_2_Replicate_14	-393.3	794.6	597.51	7299.47	30.0,1.0191,29.5353,3.3143
our_model	Round_2_Replicate_15	-396.63	801.26	603.76	5333.66	8.5245,1.3879,30.0,2.7273
our_model	Round_2_Replicate_16	-393.63	795.26	598.15	5394.17	29.9346,1.3782,29.8103,4.043
our_model	Round_2_Replicate_17	-394.84	797.68	600.42	5202.11	30.0,1.4264,18.2635,3.6516
our_model	Round_2_Replicate_18	-394.09	796.18	599.01	6890.03	11.3052,1.0782,27.8974,2.7277
our_model	Round_2_Replicate_19	-393.25	794.5	597.41	13684.75	9.7232,0.5436,29.2531,1.7133
our_model	Round_2_Replicate_20	-394.68	797.36	600.13	3631.68	29.9999,2.0436,30.0,5.1131
