21293   , -79089.4    , array([ 3.23457    ,  4.69013    ,  7.23149e-45,  0.414578   ,  1.66841e-09])
21294   , -79089.4    , array([ 3.23781    ,  4.69013    ,  7.23149e-45,  0.414578   ,  1.66841e-09])
21295   , -79089.4    , array([ 3.23457    ,  4.69483    ,  7.23149e-45,  0.414578   ,  1.66841e-09])
21296   , -79089.4    , array([ 3.23457    ,  4.69013    ,  7.23872e-45,  0.414578   ,  1.66841e-09])
21297   , -79089.4    , array([ 3.23457    ,  4.69013    ,  7.23149e-45,  0.414993   ,  1.66841e-09])
21298   , -79089.4    , array([ 3.23457    ,  4.69013    ,  7.23149e-45,  0.414578   ,  1.67008e-09])
21299   , -79089.4    , array([ 3.23457    ,  4.69013    ,  7.23149e-45,  0.414578   ,  1.66841e-09])
21300   , -79089.4    , array([ 3.23324    ,  4.68817    ,  7.23149e-45,  0.414577   ,  1.66984e-09])
21301   , -79089.4    , array([ 3.23324    ,  4.68817    ,  7.23149e-45,  0.414577   ,  1.66984e-09])
21302   , -79089.4    , array([ 3.23647    ,  4.68817    ,  7.23149e-45,  0.414577   ,  1.66984e-09])
21303   , -79089.4    , array([ 3.23324    ,  4.69286    ,  7.23149e-45,  0.414577   ,  1.66984e-09])
21304   , -79089.4    , array([ 3.23324    ,  4.68817    ,  7.23872e-45,  0.414577   ,  1.66984e-09])
21305   , -79089.4    , array([ 3.23324    ,  4.68817    ,  7.23149e-45,  0.414992   ,  1.66984e-09])
21306   , -79089.4    , array([ 3.23324    ,  4.68817    ,  7.23149e-45,  0.414577   ,  1.67151e-09])
21307   , -79089.4    , array([ 3.22792    ,  4.68034    ,  7.23149e-45,  0.414575   ,  1.67557e-09])
21308   , -79089.4    , array([ 3.22792    ,  4.68034    ,  7.23149e-45,  0.414575   ,  1.67557e-09])
21309   , -79089.4    , array([ 3.23115    ,  4.68034    ,  7.23149e-45,  0.414575   ,  1.67557e-09])
21310   , -79089.4    , array([ 3.22792    ,  4.68503    ,  7.23149e-45,  0.414575   ,  1.67557e-09])
21311   , -79089.4    , array([ 3.22792    ,  4.68034    ,  7.23872e-45,  0.414575   ,  1.67557e-09])
21312   , -79089.4    , array([ 3.22792    ,  4.68034    ,  7.23149e-45,  0.41499    ,  1.67557e-09])
21313   , -79089.4    , array([ 3.22792    ,  4.68034    ,  7.23149e-45,  0.414575   ,  1.67725e-09])
21314   , -79089.4    , array([ 3.20672    ,  4.64915    ,  7.23149e-45,  0.414566   ,  1.69869e-09])
21315   , -79089.4    , array([ 3.20672    ,  4.64915    ,  7.23149e-45,  0.414566   ,  1.69869e-09])
21316   , -79089.4    , array([ 3.20992    ,  4.64915    ,  7.23149e-45,  0.414566   ,  1.69869e-09])
21317   , -79089.4    , array([ 3.20672    ,  4.6538     ,  7.23149e-45,  0.414566   ,  1.69869e-09])
21318   , -79089.4    , array([ 3.20672    ,  4.64915    ,  7.23872e-45,  0.414566   ,  1.69869e-09])
21319   , -79089.4    , array([ 3.20672    ,  4.64915    ,  7.23149e-45,  0.414981   ,  1.69869e-09])
21320   , -79089.4    , array([ 3.20672    ,  4.64915    ,  7.23149e-45,  0.414566   ,  1.70039e-09])
21321   , -79089.4    , array([ 3.12329    ,  4.52646    ,  7.23149e-45,  0.414529   ,  1.7944e-09 ])
21322   , -79089.4    , array([ 3.12329    ,  4.52646    ,  7.23149e-45,  0.414529   ,  1.7944e-09 ])
21323   , -79089.4    , array([ 3.12642    ,  4.52646    ,  7.23149e-45,  0.414529   ,  1.7944e-09 ])
21324   , -79089.4    , array([ 3.12329    ,  4.53098    ,  7.23149e-45,  0.414529   ,  1.7944e-09 ])
21325   , -79089.4    , array([ 3.12329    ,  4.52646    ,  7.23872e-45,  0.414529   ,  1.7944e-09 ])
21326   , -79089.4    , array([ 3.12329    ,  4.52646    ,  7.23149e-45,  0.414944   ,  1.7944e-09 ])
21327   , -79089.4    , array([ 3.12329    ,  4.52646    ,  7.23149e-45,  0.414529   ,  1.79619e-09])
21328   , -79089.4    , array([ 2.81075    ,  4.06721    ,  7.23149e-45,  0.414383   ,  2.23429e-09])
21329   , -79089.4    , array([ 2.81075    ,  4.06721    ,  7.23149e-45,  0.414383   ,  2.23429e-09])
21330   , -79089.4    , array([ 2.81356    ,  4.06721    ,  7.23149e-45,  0.414383   ,  2.23429e-09])
21331   , -79089.4    , array([ 2.81075    ,  4.07128    ,  7.23149e-45,  0.414383   ,  2.23429e-09])
21332   , -79089.4    , array([ 2.81075    ,  4.06721    ,  7.23872e-45,  0.414383   ,  2.23429e-09])
21333   , -79089.4    , array([ 2.81075    ,  4.06721    ,  7.23149e-45,  0.414797   ,  2.23429e-09])
21334   , -79089.4    , array([ 2.81075    ,  4.06721    ,  7.23149e-45,  0.414383   ,  2.23652e-09])
21335   , -79089.4    , array([ 1.84357    ,  2.65123    ,  7.23149e-45,  0.413796   ,  5.37055e-09])
21336   , -79089.4    , array([ 1.84357    ,  2.65123    ,  7.23149e-45,  0.413796   ,  5.37055e-09])
21337   , -79089.4    , array([ 1.84541    ,  2.65123    ,  7.23149e-45,  0.413796   ,  5.37055e-09])
21338   , -79089.4    , array([ 1.84357    ,  2.65389    ,  7.23149e-45,  0.413796   ,  5.37055e-09])
21339   , -79089.4    , array([ 1.84357    ,  2.65123    ,  7.23872e-45,  0.413796   ,  5.37055e-09])
21340   , -79089.4    , array([ 1.84357    ,  2.65123    ,  7.23149e-45,  0.41421    ,  5.37055e-09])
21341   , -79089.4    , array([ 1.84357    ,  2.65123    ,  7.23149e-45,  0.413796   ,  5.37592e-09])
21342   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21343   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21344   , -79088.6    , array([ 0.341541   ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21345   , -79088.6    , array([ 0.3412     ,  0.479169   ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21346   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23872e-45,  0.41146    ,  1.79282e-07])
21347   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.411872   ,  1.79282e-07])
21348   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79462e-07])
21356   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21357   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21358   , -79088.6    , array([ 0.341541   ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21359   , -79088.6    , array([ 0.3412     ,  0.479169   ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21360   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23872e-45,  0.41146    ,  1.79282e-07])
21361   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.411872   ,  1.79282e-07])
21362   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79462e-07])
21363   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21364   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21365   , -79088.6    , array([ 0.341541   ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21366   , -79088.6    , array([ 0.3412     ,  0.479169   ,  7.23149e-45,  0.41146    ,  1.79282e-07])
21367   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23872e-45,  0.41146    ,  1.79282e-07])
21368   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.411872   ,  1.79282e-07])
21369   , -79088.6    , array([ 0.3412     ,  0.47869    ,  7.23149e-45,  0.41146    ,  1.79462e-07])
