23276   , -2361.9     , array([ 2.3337     ,  6.33781    ,  2.20296e-06,  0.00151799 ])
23277   , -2361.9     , array([ 2.33603    ,  6.33781    ,  2.20296e-06,  0.00151799 ])
23278   , -2361.9     , array([ 2.3337     ,  6.34415    ,  2.20296e-06,  0.00151799 ])
23279   , -2361.9     , array([ 2.3337     ,  6.33781    ,  2.20517e-06,  0.00151799 ])
23280   , -2361.92    , array([ 2.3337     ,  6.33781    ,  2.20296e-06,  0.00151951 ])
23281   , -2361.9     , array([ 2.3337     ,  6.33781    ,  2.20296e-06,  0.00151799 ])
23282   , -2345.65    , array([ 2.33199    ,  5.26353    ,  2.20081e-06,  0.000562487])
23283   , -2345.65    , array([ 2.33199    ,  5.26353    ,  2.20081e-06,  0.000562487])
23284   , -2345.65    , array([ 2.33432    ,  5.26353    ,  2.20081e-06,  0.000562487])
23285   , -2345.65    , array([ 2.33199    ,  5.26879    ,  2.20081e-06,  0.000562487])
23286   , -2345.65    , array([ 2.33199    ,  5.26353    ,  2.20301e-06,  0.000562487])
23287   , -2345.66    , array([ 2.33199    ,  5.26353    ,  2.20081e-06,  0.00056305 ])
23288   , -2341.09    , array([ 2.28915    ,  2.54555    ,  2.1471e-06 ,  0.000364378])
23289   , -2341.09    , array([ 2.28915    ,  2.54555    ,  2.1471e-06 ,  0.000364378])
23290   , -2341.09    , array([ 2.29144    ,  2.54555    ,  2.1471e-06 ,  0.000364378])
23291   , -2341.1     , array([ 2.28915    ,  2.54809    ,  2.1471e-06 ,  0.000364378])
23292   , -2341.09    , array([ 2.28915    ,  2.54555    ,  2.14925e-06,  0.000364378])
23293   , -2341.1     , array([ 2.28915    ,  2.54555    ,  2.1471e-06 ,  0.000364742])
23294   , -2321.91    , array([ 2.2037     ,  0.212427   ,  2.04213e-06,  0.000211952])
23295   , -2321.91    , array([ 2.2037     ,  0.212427   ,  2.04213e-06,  0.000211952])
23296   , -2321.91    , array([ 2.2059     ,  0.212427   ,  2.04213e-06,  0.000211952])
23297   , -2321.92    , array([ 2.2037     ,  0.21264    ,  2.04213e-06,  0.000211952])
23298   , -2321.91    , array([ 2.2037     ,  0.212427   ,  2.04417e-06,  0.000211952])
23299   , -2321.89    , array([ 2.2037     ,  0.212427   ,  2.04213e-06,  0.000212164])
23306   , -2321.91    , array([ 2.2037     ,  0.212427   ,  2.04213e-06,  0.000211952])
23307   , -2321.91    , array([ 2.2037     ,  0.212427   ,  2.04213e-06,  0.000211952])
23308   , -2321.91    , array([ 2.2059     ,  0.212427   ,  2.04213e-06,  0.000211952])
23309   , -2321.92    , array([ 2.2037     ,  0.212639   ,  2.04213e-06,  0.000211952])
