30385   , -2403.78    , array([ 0.335043   ,  8.26163    ,  8.67876e-57,  0.00377024 ])
30386   , -2403.78    , array([ 0.335378   ,  8.26163    ,  8.67876e-57,  0.00377024 ])
30387   , -2403.79    , array([ 0.335043   ,  8.2699     ,  8.67876e-57,  0.00377024 ])
30388   , -2403.78    , array([ 0.335043   ,  8.26163    ,  8.68744e-57,  0.00377024 ])
30389   , -2403.85    , array([ 0.335043   ,  8.26163    ,  8.67876e-57,  0.00377401 ])
30390   , -2403.78    , array([ 0.335043   ,  8.26163    ,  8.67876e-57,  0.00377024 ])
30391   , -2360.18    , array([ 0.335043   ,  7.19757    ,  8.67876e-57,  0.00138624 ])
30392   , -2360.18    , array([ 0.335043   ,  7.19757    ,  8.67876e-57,  0.00138624 ])
30393   , -2360.18    , array([ 0.335378   ,  7.19757    ,  8.67876e-57,  0.00138624 ])
30394   , -2360.18    , array([ 0.335043   ,  7.20477    ,  8.67876e-57,  0.00138624 ])
30395   , -2360.18    , array([ 0.335043   ,  7.19757    ,  8.68744e-57,  0.00138624 ])
30396   , -2360.2     , array([ 0.335043   ,  7.19757    ,  8.67876e-57,  0.00138763 ])
30397   , -2348.53    , array([ 0.335043   ,  2.92869    ,  8.67876e-57,  0.000917909])
30398   , -2348.53    , array([ 0.335043   ,  2.92869    ,  8.67876e-57,  0.000917909])
30399   , -2348.53    , array([ 0.335378   ,  2.92869    ,  8.67876e-57,  0.000917909])
30400   , -2348.54    , array([ 0.335043   ,  2.93162    ,  8.67876e-57,  0.000917909])
30401   , -2348.53    , array([ 0.335043   ,  2.92869    ,  8.68744e-57,  0.000917909])
30402   , -2348.55    , array([ 0.335043   ,  2.92869    ,  8.67876e-57,  0.000918827])
30403   , -2296.41    , array([ 0.335043   ,  0.192151   ,  8.67876e-57,  0.000516564])
30404   , -2296.41    , array([ 0.335043   ,  0.192151   ,  8.67876e-57,  0.000516564])
30405   , -2296.41    , array([ 0.335378   ,  0.192151   ,  8.67876e-57,  0.000516564])
