Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1372.43	2754.86	119.01	19719.17	1.0075,0.1281,4.9059,2.3121,0.0678
our_model	Round_1_Replicate_2	-1590.37	3190.74	529.75	19194.81	1.0662,0.1717,4.6474,1.1566,0.0835
our_model	Round_1_Replicate_3	-2281.58	4573.16	1857.97	7323.28	2.4975,0.3521,1.085,2.295,30.0
our_model	Round_1_Replicate_4	-2272.33	4554.66	1843.46	3138.58	5.8737,0.8088,0.4634,1.0024,30.0
our_model	Round_1_Replicate_5	-2118.75	4247.5	1557.25	3091.48	6.1513,0.6888,0.4574,1.2027,30.0
our_model	Round_1_Replicate_6	-1480.56	2971.12	335.49	20180.41	0.8051,0.1399,5.7317,0.7541,0.0643
our_model	Round_1_Replicate_7	-2134.32	4278.64	1585.22	4359.83	4.3201,0.5051,0.6475,1.6326,30.0
our_model	Round_1_Replicate_8	-2009.21	4028.42	1339.82	6301.78	3.1044,0.2718,0.9533,3.1154,30.0
our_model	Round_1_Replicate_9	-1325.93	2661.86	29.61	19967.91	0.9768,0.1075,5.033,2.9241,0.0571
our_model	Round_1_Replicate_10	-1312.74	2635.48	3.64	19957.27	1.0117,0.1033,4.9858,2.1366,0.0505
our_model	Round_2_Replicate_1	-1312.47	2634.94	3.05	19971.03	0.9909,0.104,4.9293,2.3967,0.052
our_model	Round_2_Replicate_2	-1778.88	3567.76	1034.8	20366.34	1.0696,0.0256,0.01,11.1869,0.011
our_model	Round_2_Replicate_3	-1490.24	2990.48	356.16	19682.88	0.9721,0.1535,5.4687,0.6553,0.0701
our_model	Round_2_Replicate_4	-2782.9	5575.8	2742.07	28112.07	0.559,0.1232,4.5211,6.2421,1.1442
our_model	Round_2_Replicate_5	-1352.16	2714.32	82.2	19696.24	1.1852,0.0986,4.692,3.5222,0.054
our_model	Round_2_Replicate_6	-1312.78	2635.56	3.71	20000.92	0.9917,0.1031,5.1042,2.153,0.0504
our_model	Round_2_Replicate_7	-1485.24	2980.48	360.96	20277.17	0.9899,0.0517,3.6898,6.4599,0.0243
our_model	Round_2_Replicate_8	-2061.77	4133.54	1435.08	26016.98	0.7045,0.0758,3.9842,10.9968,1.477
our_model	Round_2_Replicate_9	-1988.73	3987.46	1291.93	32849.22	0.5882,0.0495,5.3132,17.2005,1.626
our_model	Round_2_Replicate_10	-1576.44	3162.88	562.25	20377.01	0.9155,0.0445,3.0833,5.0337,0.0187
our_model	Round_3_Replicate_1	-1319.11	2648.22	16.5	20061.22	1.0031,0.0891,4.8428,2.8426,0.0434
our_model	Round_3_Replicate_2	-1603.67	3217.34	620.29	20324.02	0.9687,0.0416,2.3801,5.5474,0.0173
our_model	Round_3_Replicate_3	-1476.06	2962.12	344.09	19907.11	1.4165,0.0569,3.2378,5.0955,0.0259
our_model	Round_3_Replicate_4	-1362.44	2734.88	105.55	20078.96	1.0511,0.0748,4.3556,3.0058,0.0342
our_model	Round_3_Replicate_5	-1329.75	2669.5	37.63	20088.07	0.985,0.0848,4.5855,3.0912,0.0407
our_model	Round_3_Replicate_6	-1336.19	2682.38	50.23	19962.65	0.961,0.1202,5.3227,1.6515,0.0603
our_model	Round_3_Replicate_7	-1314.35	2638.7	6.78	19925.53	1.005,0.1074,4.9503,2.2289,0.0536
our_model	Round_3_Replicate_8	-1332.63	2675.26	42.97	20054.71	1.0159,0.0854,4.7709,4.0229,0.0449
our_model	Round_3_Replicate_9	-1597.46	3204.92	606.9	19985.99	1.596,0.0418,2.1627,8.1276,0.019
our_model	Round_3_Replicate_10	-1331.63	2673.26	41.89	20100.64	1.0079,0.0821,4.7611,3.4992,0.0408
our_model	Round_4_Replicate_1	-1316.02	2642.04	10.09	19897.26	1.0162,0.109,4.9674,2.2417,0.055
our_model	Round_4_Replicate_2	-1312.82	2635.64	3.77	19919.09	1.0235,0.1039,4.9062,2.2576,0.0511
our_model	Round_4_Replicate_3	-1311.92	2633.84	1.98	20011.07	0.9865,0.1032,5.1177,2.2782,0.0512
our_model	Round_4_Replicate_4	-1339.91	2689.82	57.8	19941.0	0.9692,0.1217,5.408,1.648,0.0606
our_model	Round_4_Replicate_5	-1351.91	2713.82	83.54	19971.54	1.1278,0.0788,4.6358,3.5319,0.0377
our_model	Round_4_Replicate_6	-1311.57	2633.14	1.27	19985.2	0.9955,0.1032,5.0253,2.3714,0.0517
our_model	Round_4_Replicate_7	-1311.61	2633.22	1.34	19985.11	1.0057,0.098,4.8339,2.6149,0.0488
our_model	Round_4_Replicate_8	-1354.73	2719.46	89.93	20064.73	1.0607,0.0781,4.6178,2.7017,0.0356
our_model	Round_4_Replicate_9	-1368.78	2747.56	113.61	19626.1	1.0659,0.1314,4.9416,1.6151,0.0664
our_model	Round_4_Replicate_10	-1341.25	2692.5	61.4	20031.86	1.0283,0.0877,4.6404,1.8296,0.0393
our_model	Round_4_Replicate_11	-1321.7	2653.4	21.49	19788.43	1.0862,0.1074,4.8768,2.4553,0.0546
our_model	Round_4_Replicate_12	-1314.78	2639.56	7.68	19874.58	1.0553,0.1041,4.9382,2.4311,0.0524
our_model	Round_4_Replicate_13	-1314.15	2638.3	6.43	20079.65	0.9696,0.0997,5.1729,2.7432,0.0519
our_model	Round_4_Replicate_14	-1323.49	2656.98	24.87	19879.94	1.0745,0.0908,4.2778,3.1805,0.0449
our_model	Round_4_Replicate_15	-1313.0	2636.0	4.14	20043.23	0.9962,0.0951,5.0157,2.8884,0.0482
our_model	Round_4_Replicate_16	-1312.76	2635.52	3.65	19949.57	1.0069,0.105,4.9987,2.4075,0.0533
our_model	Round_4_Replicate_17	-1324.81	2659.62	27.61	19935.18	0.9925,0.1143,5.2225,2.1719,0.0595
our_model	Round_4_Replicate_18	-1310.94	2631.88	0.01	19997.01	1.0004,0.1003,4.9994,2.4926,0.0501
our_model	Round_4_Replicate_19	-1317.24	2644.48	12.54	20049.11	0.9859,0.0918,4.7482,3.0519,0.0459
our_model	Round_4_Replicate_20	-1311.59	2633.18	1.31	19981.78	0.9986,0.1032,5.039,2.3374,0.0515
