201139  , -78969      , array([ 0.0148219  ,  4.22955    ,  1.78773e-25,  1.83288e-20,  2.22801e-06])
201140  , -78969.1    , array([ 0.0148367  ,  4.22955    ,  1.78773e-25,  1.83288e-20,  2.22801e-06])
201141  , -78969      , array([ 0.0148219  ,  4.23378    ,  1.78773e-25,  1.83288e-20,  2.22801e-06])
201142  , -78969      , array([ 0.0148219  ,  4.22955    ,  1.78952e-25,  1.83288e-20,  2.22801e-06])
201143  , -78969      , array([ 0.0148219  ,  4.22955    ,  1.78773e-25,  1.83472e-20,  2.22801e-06])
201144  , -78968.9    , array([ 0.0148219  ,  4.22955    ,  1.78773e-25,  1.83288e-20,  2.23024e-06])
201145  , -78969      , array([ 0.0148219  ,  4.22955    ,  1.78773e-25,  1.83288e-20,  2.22801e-06])
201146  , -78592      , array([ 0.00727355 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56121e-06])
201147  , -78592      , array([ 0.00727355 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56121e-06])
201148  , -78592.5    , array([ 0.00728082 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56121e-06])
201149  , -78592      , array([ 0.00727355 ,  4.21823    ,  1.78773e-25,  1.83288e-20,  4.56121e-06])
201150  , -78592      , array([ 0.00727355 ,  4.21402    ,  1.78952e-25,  1.83288e-20,  4.56121e-06])
201151  , -78592      , array([ 0.00727355 ,  4.21402    ,  1.78773e-25,  1.83472e-20,  4.56121e-06])
201152  , -78591.5    , array([ 0.00727355 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56578e-06])
201160  , -78592      , array([ 0.00727345 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56127e-06])
201161  , -78592      , array([ 0.00727345 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56127e-06])
201162  , -78592.5    , array([ 0.00728073 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56127e-06])
201163  , -78592      , array([ 0.00727345 ,  4.21823    ,  1.78773e-25,  1.83288e-20,  4.56127e-06])
201164  , -78592      , array([ 0.00727345 ,  4.21402    ,  1.78952e-25,  1.83288e-20,  4.56127e-06])
201165  , -78592      , array([ 0.00727345 ,  4.21402    ,  1.78773e-25,  1.83472e-20,  4.56127e-06])
201166  , -78591.5    , array([ 0.00727345 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56584e-06])
201167  , -78592      , array([ 0.00727335 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56134e-06])
201168  , -78592      , array([ 0.00727335 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56134e-06])
201169  , -78592.5    , array([ 0.00728063 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.56134e-06])
201170  , -78592      , array([ 0.00727335 ,  4.21823    ,  1.78773e-25,  1.83288e-20,  4.56134e-06])
201171  , -78592      , array([ 0.00727335 ,  4.21402    ,  1.78952e-25,  1.83288e-20,  4.56134e-06])
201172  , -78592      , array([ 0.00727335 ,  4.21402    ,  1.78773e-25,  1.83472e-20,  4.56134e-06])
201173  , -78591.5    , array([ 0.00727335 ,  4.21402    ,  1.78773e-25,  1.83288e-20,  4.5659e-06 ])
201174  , -71641.6    , array([ 0.00175157 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91167e-05])
201175  , -71641.6    , array([ 0.00175157 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91167e-05])
201176  , -71647.9    , array([ 0.00175332 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91167e-05])
201177  , -71641.6    , array([ 0.00175157 ,  4.18731    ,  1.78773e-25,  1.83288e-20,  1.91167e-05])
201178  , -71641.6    , array([ 0.00175157 ,  4.18313    ,  1.78952e-25,  1.83288e-20,  1.91167e-05])
201179  , -71641.6    , array([ 0.00175157 ,  4.18313    ,  1.78773e-25,  1.83472e-20,  1.91167e-05])
201180  , -71635.3    , array([ 0.00175157 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91358e-05])
201181  , -71641.1    , array([ 0.00175149 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91175e-05])
201182  , -71641.1    , array([ 0.00175149 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91175e-05])
201183  , -71647.4    , array([ 0.00175325 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91175e-05])
201184  , -71641.1    , array([ 0.00175149 ,  4.18731    ,  1.78773e-25,  1.83288e-20,  1.91175e-05])
201185  , -71641.1    , array([ 0.00175149 ,  4.18313    ,  1.78952e-25,  1.83288e-20,  1.91175e-05])
201186  , -71641.1    , array([ 0.00175149 ,  4.18313    ,  1.78773e-25,  1.83472e-20,  1.91175e-05])
201187  , -71634.8    , array([ 0.00175149 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91366e-05])
201188  , -71640.5    , array([ 0.00175142 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91183e-05])
201189  , -71640.5    , array([ 0.00175142 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91183e-05])
201190  , -71646.8    , array([ 0.00175317 ,  4.18313    ,  1.78773e-25,  1.83288e-20,  1.91183e-05])
201191  , -71640.5    , array([ 0.00175142 ,  4.18731    ,  1.78773e-25,  1.83288e-20,  1.91183e-05])
