Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-13989.37	27994.74	5520.56	7238.16	2.5421,0.6346,1.2987,0.5148,0.5885,4.8382,2.9523,1.8609
our_model	Round_1_Replicate_2	-11213.65	22443.3	70.2	19996.35	1.4713,0.5251,0.9346,0.5216,1.3151,1.8603,0.1125,0.0443
our_model	Round_1_Replicate_3	-13942.8	27901.6	5434.09	7637.37	2.4052,0.5648,1.3449,0.7055,0.4612,5.1998,2.7477,1.8361
our_model	Round_1_Replicate_4	-11273.43	22562.86	186.59	19915.52	1.4703,0.5098,0.8291,0.595,1.4776,3.9656,0.1123,0.0509
our_model	Round_1_Replicate_5	-11840.59	23697.18	1308.23	19832.43	1.3443,0.2924,0.5383,0.5151,0.9419,11.1285,0.0153,0.1806
our_model	Round_1_Replicate_6	-11379.39	22774.78	392.25	19663.84	1.5005,0.5348,0.8179,0.6962,1.6717,3.7279,0.1244,0.0491
our_model	Round_1_Replicate_7	-13955.39	27926.78	5431.04	11310.42	1.6174,0.4206,0.8134,0.7869,0.9287,7.4685,1.4601,1.1917
our_model	Round_1_Replicate_8	-13963.86	27943.72	5449.08	10674.86	1.7107,0.4471,0.8573,0.7331,0.8878,7.0046,1.6255,1.2563
our_model	Round_1_Replicate_9	-11218.26	22452.52	78.92	20271.89	1.4339,0.4454,0.8082,0.4028,1.0079,5.7409,0.0849,0.0624
our_model	Round_1_Replicate_10	-11216.06	22448.12	75.15	20275.69	1.4233,0.465,0.8287,0.487,1.1996,4.8023,0.0949,0.0555
our_model	Round_2_Replicate_1	-11189.01	22394.02	21.25	20122.48	1.4728,0.4662,0.9137,0.4666,0.9498,4.5675,0.0911,0.0571
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-14069.65	28155.3	5681.19	9444.23	1.9255,0.5518,0.8569,0.4418,1.0013,6.2029,1.9673,1.4351
our_model	Round_1_Replicate_2	-11445.69	22907.38	528.32	20760.79	1.3231,0.3466,0.6353,0.387,0.9877,9.1013,0.0559,0.09
our_model	Round_1_Replicate_3	-13975.1	27966.2	5472.17	9958.97	1.8293,0.4811,0.9103,0.6686,0.8476,6.5639,1.8303,1.3559
our_model	Round_1_Replicate_4	-13943.59	27903.18	5453.26	6998.94	2.6387,0.5903,1.5516,0.7279,0.3472,4.8444,3.0976,2.051
our_model	Round_1_Replicate_5	-11299.53	22615.06	239.29	20595.53	1.3586,0.3972,0.7177,0.421,0.9709,7.3031,0.072,0.0723
our_model	Round_1_Replicate_6	-11558.34	23132.68	762.91	19674.15	1.5657,0.5896,0.709,0.5867,2.2888,0.9915,0.1393,0.0348
our_model	Round_1_Replicate_7	-13963.17	27942.34	5486.14	7940.38	2.327,0.5561,1.2273,0.6338,0.5706,5.3426,2.5849,1.7689
our_model	Round_1_Replicate_8	-11280.52	22577.04	203.35	20457.85	1.3786,0.4542,0.7402,0.4523,1.3989,5.4752,0.0944,0.0565
our_model	Round_1_Replicate_9	-13966.61	27949.22	5475.17	5907.89	3.0861,0.7515,1.6609,0.4958,0.4076,3.9983,3.8828,2.376
our_model	Round_1_Replicate_10	-13950.76	27917.52	5420.81	11475.09	1.5941,0.4136,0.8069,0.8131,0.9268,7.5305,1.4236,1.1686
our_model	Round_2_Replicate_1	-11216.75	22449.5	75.8	20244.06	1.4404,0.4413,0.8512,0.4272,0.8504,5.669,0.0819,0.0636
our_model	Round_2_Replicate_2	-11268.85	22553.7	179.92	20242.47	1.4619,0.3979,0.8682,0.5667,0.6793,6.7152,0.0723,0.0734
our_model	Round_2_Replicate_3	-11229.41	22474.82	104.37	20189.82	1.5199,0.4471,1.0455,0.5151,0.639,4.4043,0.0839,0.0567
our_model	Round_2_Replicate_4	-11180.38	22376.76	4.2	20052.34	1.4891,0.49,0.9457,0.4663,1.0029,3.621,0.097,0.0523
our_model	Round_2_Replicate_5	-11178.4	22372.8	0.24	19973.39	1.5057,0.5019,0.9976,0.4942,0.9944,3.0161,0.1002,0.0502
our_model	Round_2_Replicate_6	-11250.63	22517.26	141.79	19916.68	1.5068,0.453,0.76,0.2853,0.9812,6.3488,0.0821,0.0718
our_model	Round_2_Replicate_7	-11242.17	22500.34	127.58	19924.96	1.4953,0.5607,0.9514,0.546,1.4727,0.01,0.1177,0.0386
our_model	Round_2_Replicate_8	-11181.97	22379.94	7.39	19994.96	1.4978,0.5159,1.0026,0.4949,1.0893,2.2241,0.1045,0.0464
our_model	Round_2_Replicate_9	-11210.81	22437.62	65.91	19932.09	1.5144,0.5515,1.0336,0.5061,1.2374,0.01,0.113,0.0396
our_model	Round_2_Replicate_10	-11288.52	22593.04	217.68	20198.11	1.4969,0.4015,0.7893,0.3939,0.6943,7.1187,0.0679,0.0766
our_model	Round_2_Replicate_11	-11202.58	22421.16	48.43	20003.42	1.4944,0.5278,0.9289,0.4891,1.2925,1.9271,0.109,0.0442
our_model	Round_2_Replicate_12	-11201.28	22418.56	45.34	19861.64	1.5118,0.4764,0.8581,0.4356,0.9926,5.0492,0.0929,0.0623
our_model	Round_2_Replicate_13	-11198.66	22413.32	40.5	20034.81	1.4934,0.4574,0.9421,0.525,0.8321,4.9008,0.0879,0.0608
our_model	Round_2_Replicate_14	-11241.29	22498.58	127.85	20455.75	1.4773,0.4655,1.2185,0.5843,0.7361,1.9509,0.0917,0.0444
our_model	Round_2_Replicate_15	-11190.21	22396.42	23.9	19925.73	1.5291,0.478,0.9906,0.541,0.8557,4.0835,0.0939,0.0565
our_model	Round_2_Replicate_16	-11254.84	22525.68	152.05	19798.29	1.5088,0.5696,0.9616,0.5897,1.5216,0.01,0.1213,0.0389
our_model	Round_2_Replicate_17	-11227.39	22470.78	99.07	20102.07	1.4784,0.545,0.9641,0.5016,1.3613,0.01,0.112,0.0385
our_model	Round_2_Replicate_18	-11213.59	22443.18	69.51	20102.67	1.4738,0.4455,0.8676,0.44,0.816,5.6247,0.0826,0.065
our_model	Round_2_Replicate_19	-11287.97	22591.94	221.26	20315.42	1.4639,0.3969,0.9694,0.6978,0.5788,6.1777,0.0746,0.068
our_model	Round_2_Replicate_20	-11185.76	22387.52	14.85	20118.18	1.4736,0.4716,0.9282,0.4746,0.9575,4.3338,0.0926,0.0556
