29910   , -2336.8     , array([ 0.00118111 ,  12.0652    ,  8.3625e-11 ,  9.39092e-58])
29911   , -2336.8     , array([ 0.00118229 ,  12.0652    ,  8.3625e-11 ,  9.39092e-58])
29912   , -2336.8     , array([ 0.00118111 ,  12.0773    ,  8.3625e-11 ,  9.39092e-58])
29913   , -2336.8     , array([ 0.00118111 ,  12.0652    ,  8.37086e-11,  9.39092e-58])
29914   , -2336.8     , array([ 0.00118111 ,  12.0652    ,  8.3625e-11 ,  9.40032e-58])
29915   , -2336.8     , array([ 0.00118111 ,  12.0652    ,  8.3625e-11 ,  9.39092e-58])
29916   , -2336.8     , array([ 0.00117951 ,  12.0652    ,  8.37387e-11,  9.39092e-58])
29917   , -2336.8     , array([ 0.00117951 ,  12.0652    ,  8.37387e-11,  9.39092e-58])
29918   , -2336.8     , array([ 0.00118069 ,  12.0652    ,  8.37387e-11,  9.39092e-58])
29919   , -2336.8     , array([ 0.00117951 ,  12.0773    ,  8.37387e-11,  9.39092e-58])
29920   , -2336.8     , array([ 0.00117951 ,  12.0652    ,  8.38225e-11,  9.39092e-58])
29921   , -2336.8     , array([ 0.00117951 ,  12.0652    ,  8.37387e-11,  9.40032e-58])
29922   , -2336.8     , array([ 0.00117311 ,  12.0652    ,  8.41953e-11,  9.39092e-58])
29923   , -2336.8     , array([ 0.00117311 ,  12.0652    ,  8.41953e-11,  9.39092e-58])
29924   , -2336.8     , array([ 0.00117428 ,  12.0652    ,  8.41953e-11,  9.39092e-58])
29925   , -2336.8     , array([ 0.00117311 ,  12.0773    ,  8.41953e-11,  9.39092e-58])
29926   , -2336.8     , array([ 0.00117311 ,  12.0652    ,  8.42795e-11,  9.39092e-58])
29927   , -2336.8     , array([ 0.00117311 ,  12.0652    ,  8.41953e-11,  9.40032e-58])
29928   , -2336.8     , array([ 0.00114787 ,  12.0652    ,  8.60466e-11,  9.39092e-58])
29929   , -2336.8     , array([ 0.00114787 ,  12.0652    ,  8.60466e-11,  9.39092e-58])
29930   , -2336.8     , array([ 0.00114901 ,  12.0652    ,  8.60466e-11,  9.39092e-58])
29931   , -2336.8     , array([ 0.00114787 ,  12.0773    ,  8.60466e-11,  9.39092e-58])
29932   , -2336.8     , array([ 0.00114787 ,  12.0652    ,  8.61327e-11,  9.39092e-58])
29933   , -2336.8     , array([ 0.00114787 ,  12.0652    ,  8.60466e-11,  9.40032e-58])
29934   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29935   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29936   , -2336.8     , array([ 0.00105326 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29937   , -2336.8     , array([ 0.00105221 ,  12.0773    ,  9.38681e-11,  9.39092e-58])
29938   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.3962e-11 ,  9.39092e-58])
29939   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.40032e-58])
29946   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29947   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29948   , -2336.8     , array([ 0.00105326 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29949   , -2336.8     , array([ 0.00105221 ,  12.0773    ,  9.38681e-11,  9.39092e-58])
29950   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.3962e-11 ,  9.39092e-58])
29951   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.40032e-58])
29952   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29953   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29954   , -2336.8     , array([ 0.00105326 ,  12.0652    ,  9.38681e-11,  9.39092e-58])
29955   , -2336.8     , array([ 0.00105221 ,  12.0773    ,  9.38681e-11,  9.39092e-58])
29956   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.3962e-11 ,  9.39092e-58])
29957   , -2336.8     , array([ 0.00105221 ,  12.0652    ,  9.38681e-11,  9.40032e-58])
