216430  , -8782.19    , array([ 2.27677    ,  0.00452603 ,  9.5216e-12 ,  1.8838e-27 ,  0.00288574 ])
216431  , -8782.22    , array([ 2.27905    ,  0.00452603 ,  9.5216e-12 ,  1.8838e-27 ,  0.00288574 ])
216432  , -8760.86    , array([ 2.27677    ,  0.00453056 ,  9.5216e-12 ,  1.8838e-27 ,  0.00288574 ])
216433  , -8782.19    , array([ 2.27677    ,  0.00452603 ,  9.53112e-12,  1.8838e-27 ,  0.00288574 ])
216434  , -8782.19    , array([ 2.27677    ,  0.00452603 ,  9.5216e-12 ,  1.88569e-27,  0.00288574 ])
216435  , -8803.06    , array([ 2.27677    ,  0.00452603 ,  9.5216e-12 ,  1.8838e-27 ,  0.00288863 ])
216436  , -8782.19    , array([ 2.27677    ,  0.00452603 ,  9.5216e-12 ,  1.8838e-27 ,  0.00288574 ])
216437  , -11870.9    , array([ 2.27475    ,  0.0093173  ,  9.5216e-12 ,  1.8838e-27 ,  0.0014241  ])
216438  , -11870.9    , array([ 2.27475    ,  0.0093173  ,  9.5216e-12 ,  1.8838e-27 ,  0.0014241  ])
216439  , -11871      , array([ 2.27703    ,  0.0093173  ,  9.5216e-12 ,  1.8838e-27 ,  0.0014241  ])
216440  , -11891.7    , array([ 2.27475    ,  0.00932662 ,  9.5216e-12 ,  1.8838e-27 ,  0.0014241  ])
216441  , -11870.9    , array([ 2.27475    ,  0.0093173  ,  9.53112e-12,  1.8838e-27 ,  0.0014241  ])
216442  , -11870.9    , array([ 2.27475    ,  0.0093173  ,  9.5216e-12 ,  1.88569e-27,  0.0014241  ])
216443  , -11850.1    , array([ 2.27475    ,  0.0093173  ,  9.5216e-12 ,  1.8838e-27 ,  0.00142552 ])
216444  , -2501.56    , array([ 2.27592    ,  0.00614228 ,  9.5216e-12 ,  1.8838e-27 ,  0.00214064 ])
216445  , -2501.56    , array([ 2.27592    ,  0.00614228 ,  9.5216e-12 ,  1.8838e-27 ,  0.00214064 ])
216446  , -2501.58    , array([ 2.27819    ,  0.00614228 ,  9.5216e-12 ,  1.8838e-27 ,  0.00214064 ])
216447  , -2501.31    , array([ 2.27592    ,  0.00614843 ,  9.5216e-12 ,  1.8838e-27 ,  0.00214064 ])
216448  , -2501.56    , array([ 2.27592    ,  0.00614228 ,  9.53112e-12,  1.8838e-27 ,  0.00214064 ])
216449  , -2501.56    , array([ 2.27592    ,  0.00614228 ,  9.5216e-12 ,  1.88569e-27,  0.00214064 ])
216450  , -2501.63    , array([ 2.27592    ,  0.00614228 ,  9.5216e-12 ,  1.8838e-27 ,  0.00214278 ])
216458  , -2501.24    , array([ 2.27506    ,  0.00615178 ,  9.5216e-12 ,  1.8838e-27 ,  0.002144   ])
216459  , -2501.24    , array([ 2.27506    ,  0.00615178 ,  9.5216e-12 ,  1.8838e-27 ,  0.002144   ])
216460  , -2501.26    , array([ 2.27733    ,  0.00615178 ,  9.5216e-12 ,  1.8838e-27 ,  0.002144   ])
216461  , -2500.99    , array([ 2.27506    ,  0.00615794 ,  9.5216e-12 ,  1.8838e-27 ,  0.002144   ])
216462  , -2501.24    , array([ 2.27506    ,  0.00615178 ,  9.53112e-12,  1.8838e-27 ,  0.002144   ])
216463  , -2501.24    , array([ 2.27506    ,  0.00615178 ,  9.5216e-12 ,  1.88569e-27,  0.002144   ])
