36287   , -2336.8     , array([ 6.32078    ,  0.0743228  ,  6.4521e-14 ,  1.1148e-09 ])
36288   , -2336.8     , array([ 6.3271     ,  0.0743228  ,  6.4521e-14 ,  1.1148e-09 ])
36289   , -2336.8     , array([ 6.32078    ,  0.0743972  ,  6.4521e-14 ,  1.1148e-09 ])
36290   , -2336.8     , array([ 6.32078    ,  0.0743228  ,  6.45855e-14,  1.1148e-09 ])
36291   , -2336.8     , array([ 6.32078    ,  0.0743228  ,  6.4521e-14 ,  1.11592e-09])
36292   , -2336.8     , array([ 6.32078    ,  0.0743228  ,  6.4521e-14 ,  1.1148e-09 ])
36293   , -2336.8     , array([ 6.32078    ,  0.0743014  ,  6.4521e-14 ,  1.1151e-09 ])
36294   , -2336.8     , array([ 6.32078    ,  0.0743014  ,  6.4521e-14 ,  1.1151e-09 ])
36295   , -2336.8     , array([ 6.3271     ,  0.0743014  ,  6.4521e-14 ,  1.1151e-09 ])
36296   , -2336.8     , array([ 6.32078    ,  0.0743757  ,  6.4521e-14 ,  1.1151e-09 ])
36297   , -2336.8     , array([ 6.32078    ,  0.0743014  ,  6.45855e-14,  1.1151e-09 ])
36298   , -2336.8     , array([ 6.32078    ,  0.0743014  ,  6.4521e-14 ,  1.11621e-09])
36299   , -2336.8     , array([ 6.32078    ,  0.0742159  ,  6.4521e-14 ,  1.11629e-09])
36300   , -2336.8     , array([ 6.32078    ,  0.0742159  ,  6.4521e-14 ,  1.11629e-09])
36301   , -2336.8     , array([ 6.3271     ,  0.0742159  ,  6.4521e-14 ,  1.11629e-09])
36302   , -2336.8     , array([ 6.32078    ,  0.0742901  ,  6.4521e-14 ,  1.11629e-09])
36303   , -2336.8     , array([ 6.32078    ,  0.0742159  ,  6.45855e-14,  1.11629e-09])
36304   , -2336.8     , array([ 6.32078    ,  0.0742159  ,  6.4521e-14 ,  1.11741e-09])
36305   , -2336.8     , array([ 6.32078    ,  0.0738747  ,  6.4521e-14 ,  1.12107e-09])
36306   , -2336.8     , array([ 6.32078    ,  0.0738747  ,  6.4521e-14 ,  1.12107e-09])
36307   , -2336.8     , array([ 6.32711    ,  0.0738747  ,  6.4521e-14 ,  1.12107e-09])
36308   , -2336.8     , array([ 6.32078    ,  0.0739486  ,  6.4521e-14 ,  1.12107e-09])
36309   , -2336.8     , array([ 6.32078    ,  0.0738747  ,  6.45855e-14,  1.12107e-09])
36310   , -2336.8     , array([ 6.32078    ,  0.0738747  ,  6.4521e-14 ,  1.12219e-09])
36311   , -2336.8     , array([ 6.32079    ,  0.0725255  ,  6.4521e-14 ,  1.14038e-09])
36312   , -2336.8     , array([ 6.32079    ,  0.0725255  ,  6.4521e-14 ,  1.14038e-09])
36313   , -2336.8     , array([ 6.32711    ,  0.0725255  ,  6.4521e-14 ,  1.14038e-09])
36314   , -2336.8     , array([ 6.32079    ,  0.072598   ,  6.4521e-14 ,  1.14038e-09])
36315   , -2336.8     , array([ 6.32079    ,  0.0725255  ,  6.45855e-14,  1.14038e-09])
36316   , -2336.8     , array([ 6.32079    ,  0.0725255  ,  6.4521e-14 ,  1.14153e-09])
