169904  , -52790      , array([ 0.228072   ,  25.2665    ,  6.24082e-50,  1.73851e-37,  0.0157224  ])
169905  , -52797.8    , array([ 0.2283     ,  25.2665    ,  6.24082e-50,  1.73851e-37,  0.0157224  ])
169906  , -52790.4    , array([ 0.228072   ,  25.2917    ,  6.24082e-50,  1.73851e-37,  0.0157224  ])
169907  , -52790      , array([ 0.228072   ,  25.2665    ,  6.24706e-50,  1.73851e-37,  0.0157224  ])
169908  , -52790      , array([ 0.228072   ,  25.2665    ,  6.24082e-50,  1.74025e-37,  0.0157224  ])
169909  , -52780      , array([ 0.228072   ,  25.2665    ,  6.24082e-50,  1.73851e-37,  0.0157382  ])
169910  , -52790      , array([ 0.228072   ,  25.2665    ,  6.24082e-50,  1.73851e-37,  0.0157224  ])
169911  , -59093.6    , array([ 0.122563   ,  24.5165    ,  6.24082e-50,  1.73851e-37,  0.0348488  ])
169912  , -59093.6    , array([ 0.122563   ,  24.5165    ,  6.24082e-50,  1.73851e-37,  0.0348488  ])
169913  , -59066.1    , array([ 0.122686   ,  24.5165    ,  6.24082e-50,  1.73851e-37,  0.0348488  ])
169914  , -59094.2    , array([ 0.122563   ,  24.541     ,  6.24082e-50,  1.73851e-37,  0.0348488  ])
169915  , -59093.6    , array([ 0.122563   ,  24.5165    ,  6.24706e-50,  1.73851e-37,  0.0348488  ])
169916  , -59093.6    , array([ 0.122563   ,  24.5165    ,  6.24082e-50,  1.74025e-37,  0.0348488  ])
169917  , -59113.3    , array([ 0.122563   ,  24.5165    ,  6.24082e-50,  1.73851e-37,  0.0348837  ])
169918  , -49914.9    , array([ 0.181729   ,  24.9895    ,  6.24082e-50,  1.73851e-37,  0.0210354  ])
169919  , -49914.9    , array([ 0.181729   ,  24.9895    ,  6.24082e-50,  1.73851e-37,  0.0210354  ])
169920  , -49914      , array([ 0.181911   ,  24.9895    ,  6.24082e-50,  1.73851e-37,  0.0210354  ])
169921  , -49915.3    , array([ 0.181729   ,  25.0145    ,  6.24082e-50,  1.73851e-37,  0.0210354  ])
169922  , -49914.9    , array([ 0.181729   ,  24.9895    ,  6.24706e-50,  1.73851e-37,  0.0210354  ])
169923  , -49914.9    , array([ 0.181729   ,  24.9895    ,  6.24082e-50,  1.74025e-37,  0.0210354  ])
169924  , -49912.2    , array([ 0.181729   ,  24.9895    ,  6.24082e-50,  1.73851e-37,  0.0210564  ])
169925  , -44437.6    , array([ 0.689544   ,  18.0772    ,  6.24082e-50,  1.73851e-37,  0.105327   ])
169926  , -44437.6    , array([ 0.689544   ,  18.0772    ,  6.24082e-50,  1.73851e-37,  0.105327   ])
169927  , -44435.9    , array([ 0.690234   ,  18.0772    ,  6.24082e-50,  1.73851e-37,  0.105327   ])
169928  , -44439.8    , array([ 0.689544   ,  18.0953    ,  6.24082e-50,  1.73851e-37,  0.105327   ])
169929  , -44437.6    , array([ 0.689544   ,  18.0772    ,  6.24706e-50,  1.73851e-37,  0.105327   ])
169930  , -44437.6    , array([ 0.689544   ,  18.0772    ,  6.24082e-50,  1.74025e-37,  0.105327   ])
169931  , -44438.3    , array([ 0.689544   ,  18.0772    ,  6.24082e-50,  1.73851e-37,  0.105432   ])
169932  , -205922     , array([ 6.10976    ,  0.282124   ,  6.24082e-50,  1.73851e-37,  1.49794    ])
169933  , -205922     , array([ 6.10976    ,  0.282124   ,  6.24082e-50,  1.73851e-37,  1.49794    ])
169934  , -205923     , array([ 6.11587    ,  0.282124   ,  6.24082e-50,  1.73851e-37,  1.49794    ])
169935  , -205737     , array([ 6.10976    ,  0.282406   ,  6.24082e-50,  1.73851e-37,  1.49794    ])
169936  , -205922     , array([ 6.10976    ,  0.282124   ,  6.24706e-50,  1.73851e-37,  1.49794    ])
169937  , -205922     , array([ 6.10976    ,  0.282124   ,  6.24082e-50,  1.74025e-37,  1.49794    ])
169938  , -206132     , array([ 6.10976    ,  0.282124   ,  6.24082e-50,  1.73851e-37,  1.49944    ])
169939  , -37746      , array([ 1.31204    ,  5.30128    ,  6.24082e-50,  1.73851e-37,  0.230419   ])
169940  , -37746      , array([ 1.31204    ,  5.30128    ,  6.24082e-50,  1.73851e-37,  0.230419   ])
169941  , -37741      , array([ 1.31335    ,  5.30128    ,  6.24082e-50,  1.73851e-37,  0.230419   ])
169942  , -37756.2    , array([ 1.31204    ,  5.30658    ,  6.24082e-50,  1.73851e-37,  0.230419   ])
169943  , -37746      , array([ 1.31204    ,  5.30128    ,  6.24706e-50,  1.73851e-37,  0.230419   ])
169944  , -37746      , array([ 1.31204    ,  5.30128    ,  6.24082e-50,  1.74025e-37,  0.230419   ])
169945  , -37750.5    , array([ 1.31204    ,  5.30128    ,  6.24082e-50,  1.73851e-37,  0.230649   ])
169946  , -28482      , array([ 2.71391    ,  1.3258     ,  6.24082e-50,  1.73851e-37,  0.557993   ])
169947  , -28482      , array([ 2.71391    ,  1.3258     ,  6.24082e-50,  1.73851e-37,  0.557993   ])
169948  , -28474.1    , array([ 2.71663    ,  1.3258     ,  6.24082e-50,  1.73851e-37,  0.557993   ])
169949  , -28481.5    , array([ 2.71391    ,  1.32712    ,  6.24082e-50,  1.73851e-37,  0.557993   ])
169950  , -28482      , array([ 2.71391    ,  1.3258     ,  6.24706e-50,  1.73851e-37,  0.557993   ])
169951  , -28482      , array([ 2.71391    ,  1.3258     ,  6.24082e-50,  1.74025e-37,  0.557993   ])
169952  , -28509.9    , array([ 2.71391    ,  1.3258     ,  6.24082e-50,  1.73851e-37,  0.558551   ])
169953  , -31005.7    , array([ 1.77094    ,  2.99223    ,  6.24082e-50,  1.73851e-37,  0.331916   ])
169954  , -31005.7    , array([ 1.77094    ,  2.99223    ,  6.24082e-50,  1.73851e-37,  0.331916   ])
169955  , -30998.1    , array([ 1.77271    ,  2.99223    ,  6.24082e-50,  1.73851e-37,  0.331916   ])
169956  , -31019.2    , array([ 1.77094    ,  2.99522    ,  6.24082e-50,  1.73851e-37,  0.331916   ])
169957  , -31005.7    , array([ 1.77094    ,  2.99223    ,  6.24706e-50,  1.73851e-37,  0.331916   ])
169958  , -31005.7    , array([ 1.77094    ,  2.99223    ,  6.24082e-50,  1.74025e-37,  0.331916   ])
169959  , -31014      , array([ 1.77094    ,  2.99223    ,  6.24082e-50,  1.73851e-37,  0.332248   ])
169960  , -26714.7    , array([ 2.35541    ,  1.73702    ,  6.24082e-50,  1.73851e-37,  0.469628   ])
169961  , -26714.7    , array([ 2.35541    ,  1.73702    ,  6.24082e-50,  1.73851e-37,  0.469628   ])
169962  , -26706.1    , array([ 2.35777    ,  1.73702    ,  6.24082e-50,  1.73851e-37,  0.469628   ])
169963  , -26722.4    , array([ 2.35541    ,  1.73876    ,  6.24082e-50,  1.73851e-37,  0.469628   ])
169964  , -26714.7    , array([ 2.35541    ,  1.73702    ,  6.24706e-50,  1.73851e-37,  0.469628   ])
169965  , -26714.7    , array([ 2.35541    ,  1.73702    ,  6.24082e-50,  1.74025e-37,  0.469628   ])
169966  , -26733.6    , array([ 2.35541    ,  1.73702    ,  6.24082e-50,  1.73851e-37,  0.470098   ])
169974  , -26712.6    , array([ 2.35614    ,  1.73556    ,  6.24082e-50,  1.73851e-37,  0.469803   ])
169975  , -26712.6    , array([ 2.35614    ,  1.73556    ,  6.24082e-50,  1.73851e-37,  0.469803   ])
169976  , -26704      , array([ 2.3585     ,  1.73556    ,  6.24082e-50,  1.73851e-37,  0.469803   ])
169977  , -26720.2    , array([ 2.35614    ,  1.7373     ,  6.24082e-50,  1.73851e-37,  0.469803   ])
169978  , -26712.6    , array([ 2.35614    ,  1.73556    ,  6.24706e-50,  1.73851e-37,  0.469803   ])
169979  , -26712.6    , array([ 2.35614    ,  1.73556    ,  6.24082e-50,  1.74025e-37,  0.469803   ])
169980  , -26731.5    , array([ 2.35614    ,  1.73556    ,  6.24082e-50,  1.73851e-37,  0.470273   ])
169981  , -26694.7    , array([ 2.36267    ,  1.72264    ,  6.24082e-50,  1.73851e-37,  0.471349   ])
169982  , -26694.7    , array([ 2.36267    ,  1.72264    ,  6.24082e-50,  1.73851e-37,  0.471349   ])
169983  , -26686.1    , array([ 2.36504    ,  1.72264    ,  6.24082e-50,  1.73851e-37,  0.471349   ])
169984  , -26702.2    , array([ 2.36267    ,  1.72436    ,  6.24082e-50,  1.73851e-37,  0.471349   ])
169985  , -26694.7    , array([ 2.36267    ,  1.72264    ,  6.24706e-50,  1.73851e-37,  0.471349   ])
169986  , -26694.7    , array([ 2.36267    ,  1.72264    ,  6.24082e-50,  1.74025e-37,  0.471349   ])
169987  , -26713.8    , array([ 2.36267    ,  1.72264    ,  6.24082e-50,  1.73851e-37,  0.471821   ])
169988  , -26654.3    , array([ 2.36054    ,  1.71843    ,  6.24082e-50,  1.73851e-37,  0.470611   ])
169989  , -26654.3    , array([ 2.36054    ,  1.71843    ,  6.24082e-50,  1.73851e-37,  0.470611   ])
169990  , -26645.7    , array([ 2.36291    ,  1.71843    ,  6.24082e-50,  1.73851e-37,  0.470611   ])
169991  , -26661.8    , array([ 2.36054    ,  1.72015    ,  6.24082e-50,  1.73851e-37,  0.470611   ])
169992  , -26654.3    , array([ 2.36054    ,  1.71843    ,  6.24706e-50,  1.73851e-37,  0.470611   ])
169993  , -26654.3    , array([ 2.36054    ,  1.71843    ,  6.24082e-50,  1.74025e-37,  0.470611   ])
169994  , -26673.4    , array([ 2.36054    ,  1.71843    ,  6.24082e-50,  1.73851e-37,  0.471082   ])
169995  , -26493.3    , array([ 2.35204    ,  1.7017     ,  6.24082e-50,  1.73851e-37,  0.467671   ])
169996  , -26493.3    , array([ 2.35204    ,  1.7017     ,  6.24082e-50,  1.73851e-37,  0.467671   ])
169997  , -26484.7    , array([ 2.35439    ,  1.7017     ,  6.24082e-50,  1.73851e-37,  0.467671   ])
169998  , -26500.7    , array([ 2.35204    ,  1.7034     ,  6.24082e-50,  1.73851e-37,  0.467671   ])
169999  , -26493.3    , array([ 2.35204    ,  1.7017     ,  6.24706e-50,  1.73851e-37,  0.467671   ])
170000  , -26493.3    , array([ 2.35204    ,  1.7017     ,  6.24082e-50,  1.74025e-37,  0.467671   ])
170001  , -26512.4    , array([ 2.35204    ,  1.7017     ,  6.24082e-50,  1.73851e-37,  0.468139   ])
170002  , -25856.4    , array([ 2.31832    ,  1.6364     ,  6.24082e-50,  1.73851e-37,  0.456093   ])
170003  , -25856.4    , array([ 2.31832    ,  1.6364     ,  6.24082e-50,  1.73851e-37,  0.456093   ])
170004  , -25848      , array([ 2.32064    ,  1.6364     ,  6.24082e-50,  1.73851e-37,  0.456093   ])
170005  , -25863.6    , array([ 2.31832    ,  1.63803    ,  6.24082e-50,  1.73851e-37,  0.456093   ])
170006  , -25856.4    , array([ 2.31832    ,  1.6364     ,  6.24706e-50,  1.73851e-37,  0.456093   ])
170007  , -25856.4    , array([ 2.31832    ,  1.6364     ,  6.24082e-50,  1.74025e-37,  0.456093   ])
170008  , -25875.3    , array([ 2.31832    ,  1.6364     ,  6.24082e-50,  1.73851e-37,  0.456549   ])
170009  , -23425.7    , array([ 2.18823    ,  1.3993     ,  6.24082e-50,  1.73851e-37,  0.412576   ])
170010  , -23425.7    , array([ 2.18823    ,  1.3993     ,  6.24082e-50,  1.73851e-37,  0.412576   ])
170011  , -23417.6    , array([ 2.19042    ,  1.3993     ,  6.24082e-50,  1.73851e-37,  0.412576   ])
170012  , -23431.9    , array([ 2.18823    ,  1.4007     ,  6.24082e-50,  1.73851e-37,  0.412576   ])
170013  , -23425.7    , array([ 2.18823    ,  1.3993     ,  6.24706e-50,  1.73851e-37,  0.412576   ])
170014  , -23425.7    , array([ 2.18823    ,  1.3993     ,  6.24082e-50,  1.74025e-37,  0.412576   ])
