122742  , -75256.4    , array([ 0.897828   ,  0.738515   ,  3.7016     ,  1.23761e-21,  0.00159792 ])
122792  , -4655.51    , array([ 0.308348   ,  0.102216   ,  3.92743    ,  1.23761e-21,  0.037967   ])
122793  , -4648.36    , array([ 0.308656   ,  0.102216   ,  3.92743    ,  1.23761e-21,  0.037967   ])
122794  , -4657.47    , array([ 0.308348   ,  0.102318   ,  3.92743    ,  1.23761e-21,  0.037967   ])
122795  , -4654.03    , array([ 0.308348   ,  0.102216   ,  3.93136    ,  1.23761e-21,  0.037967   ])
122796  , -4655.51    , array([ 0.308348   ,  0.102216   ,  3.92743    ,  1.23885e-21,  0.037967   ])
122797  , -4657.85    , array([ 0.308348   ,  0.102216   ,  3.92743    ,  1.23761e-21,  0.038005   ])
122798  , -4239.41    , array([ 0.336916   ,  0.116653   ,  5.03582    ,  1.23761e-21,  0.0456284  ])
122799  , -4239.41    , array([ 0.336916   ,  0.116653   ,  5.03582    ,  1.23761e-21,  0.0456284  ])
122800  , -4232.6     , array([ 0.337253   ,  0.116653   ,  5.03582    ,  1.23761e-21,  0.0456284  ])
122801  , -4241.36    , array([ 0.336916   ,  0.11677    ,  5.03582    ,  1.23761e-21,  0.0456284  ])
122802  , -4237.54    , array([ 0.336916   ,  0.116653   ,  5.04085    ,  1.23761e-21,  0.0456284  ])
122803  , -4239.41    , array([ 0.336916   ,  0.116653   ,  5.03582    ,  1.23885e-21,  0.0456284  ])
122804  , -4241.02    , array([ 0.336916   ,  0.116653   ,  5.03582    ,  1.23761e-21,  0.045674   ])
122812  , -4239.4     , array([ 0.336916   ,  0.116653   ,  5.03583    ,  1.23761e-21,  0.0456285  ])
122813  , -4239.4     , array([ 0.336916   ,  0.116653   ,  5.03583    ,  1.23761e-21,  0.0456285  ])
122814  , -4232.6     , array([ 0.337253   ,  0.116653   ,  5.03583    ,  1.23761e-21,  0.0456285  ])
122815  , -4241.35    , array([ 0.336916   ,  0.11677    ,  5.03583    ,  1.23761e-21,  0.0456285  ])
122816  , -4237.53    , array([ 0.336916   ,  0.116653   ,  5.04087    ,  1.23761e-21,  0.0456285  ])
122817  , -4239.4     , array([ 0.336916   ,  0.116653   ,  5.03583    ,  1.23885e-21,  0.0456285  ])
122818  , -4241.01    , array([ 0.336916   ,  0.116653   ,  5.03583    ,  1.23761e-21,  0.0456742  ])
122819  , -4239.39    , array([ 0.336917   ,  0.116654   ,  5.03585    ,  1.23761e-21,  0.0456286  ])
122820  , -4239.39    , array([ 0.336917   ,  0.116654   ,  5.03585    ,  1.23761e-21,  0.0456286  ])
122821  , -4232.59    , array([ 0.337254   ,  0.116654   ,  5.03585    ,  1.23761e-21,  0.0456286  ])
122822  , -4241.35    , array([ 0.336917   ,  0.11677    ,  5.03585    ,  1.23761e-21,  0.0456286  ])
122823  , -4237.52    , array([ 0.336917   ,  0.116654   ,  5.04089    ,  1.23761e-21,  0.0456286  ])
122824  , -4239.39    , array([ 0.336917   ,  0.116654   ,  5.03585    ,  1.23885e-21,  0.0456286  ])
122825  , -4241       , array([ 0.336917   ,  0.116654   ,  5.03585    ,  1.23761e-21,  0.0456743  ])
122826  , -3071.97    , array([ 0.402239   ,  0.151933   ,  8.27931    ,  1.23761e-21,  0.0659011  ])
122827  , -3071.97    , array([ 0.402239   ,  0.151933   ,  8.27931    ,  1.23761e-21,  0.0659011  ])
122828  , -3067.34    , array([ 0.402642   ,  0.151933   ,  8.27931    ,  1.23761e-21,  0.0659011  ])
122829  , -3075.32    , array([ 0.402239   ,  0.152085   ,  8.27931    ,  1.23761e-21,  0.0659011  ])
122830  , -3070.87    , array([ 0.402239   ,  0.151933   ,  8.28759    ,  1.23761e-21,  0.0659011  ])
122831  , -3071.97    , array([ 0.402239   ,  0.151933   ,  8.27931    ,  1.23885e-21,  0.0659011  ])
122832  , -3070.9     , array([ 0.402239   ,  0.151933   ,  8.27931    ,  1.23761e-21,  0.0659671  ])
122840  , -3071.97    , array([ 0.402239   ,  0.151933   ,  8.27931    ,  1.23761e-21,  0.0659012  ])
122841  , -3071.97    , array([ 0.402239   ,  0.151933   ,  8.27931    ,  1.23761e-21,  0.0659012  ])
122842  , -3067.34    , array([ 0.402642   ,  0.151933   ,  8.27931    ,  1.23761e-21,  0.0659012  ])
122843  , -3075.32    , array([ 0.402239   ,  0.152085   ,  8.27931    ,  1.23761e-21,  0.0659012  ])
122844  , -3070.87    , array([ 0.402239   ,  0.151933   ,  8.28759    ,  1.23761e-21,  0.0659012  ])
122845  , -3071.97    , array([ 0.402239   ,  0.151933   ,  8.27931    ,  1.23885e-21,  0.0659012  ])
122846  , -3070.9     , array([ 0.402239   ,  0.151933   ,  8.27931    ,  1.23761e-21,  0.0659671  ])
122847  , -3071.97    , array([ 0.402239   ,  0.151934   ,  8.27931    ,  1.23761e-21,  0.0659012  ])
122848  , -3071.97    , array([ 0.402239   ,  0.151934   ,  8.27931    ,  1.23761e-21,  0.0659012  ])
122849  , -3067.34    , array([ 0.402642   ,  0.151934   ,  8.27931    ,  1.23761e-21,  0.0659012  ])
122850  , -3075.31    , array([ 0.402239   ,  0.152086   ,  8.27931    ,  1.23761e-21,  0.0659012  ])
122851  , -3070.87    , array([ 0.402239   ,  0.151934   ,  8.2876     ,  1.23761e-21,  0.0659012  ])
122852  , -3071.97    , array([ 0.402239   ,  0.151934   ,  8.27931    ,  1.23885e-21,  0.0659012  ])
122853  , -3070.9     , array([ 0.402239   ,  0.151934   ,  8.27931    ,  1.23761e-21,  0.0659671  ])
122854  , -2932.95    , array([ 0.417965   ,  0.160875   ,  9.21982    ,  1.23761e-21,  0.0713583  ])
122855  , -2932.95    , array([ 0.417965   ,  0.160875   ,  9.21982    ,  1.23761e-21,  0.0713583  ])
122856  , -2929.1     , array([ 0.418383   ,  0.160875   ,  9.21982    ,  1.23761e-21,  0.0713583  ])
122857  , -2936.94    , array([ 0.417965   ,  0.161036   ,  9.21982    ,  1.23761e-21,  0.0713583  ])
122858  , -2932.68    , array([ 0.417965   ,  0.160875   ,  9.22904    ,  1.23761e-21,  0.0713583  ])
122859  , -2932.95    , array([ 0.417965   ,  0.160875   ,  9.21982    ,  1.23885e-21,  0.0713583  ])
122860  , -2931.34    , array([ 0.417965   ,  0.160875   ,  9.21982    ,  1.23761e-21,  0.0714297  ])
122868  , -2932.92    , array([ 0.417972   ,  0.160878   ,  9.21985    ,  1.23761e-21,  0.0713602  ])
122869  , -2932.92    , array([ 0.417972   ,  0.160878   ,  9.21985    ,  1.23761e-21,  0.0713602  ])
122870  , -2929.08    , array([ 0.418391   ,  0.160878   ,  9.21985    ,  1.23761e-21,  0.0713602  ])
122871  , -2936.92    , array([ 0.417972   ,  0.161039   ,  9.21985    ,  1.23761e-21,  0.0713602  ])
122872  , -2932.66    , array([ 0.417972   ,  0.160878   ,  9.22908    ,  1.23761e-21,  0.0713602  ])
122873  , -2932.92    , array([ 0.417972   ,  0.160878   ,  9.21985    ,  1.23885e-21,  0.0713602  ])
122874  , -2931.32    , array([ 0.417972   ,  0.160878   ,  9.21985    ,  1.23761e-21,  0.0714316  ])
122875  , -2932.88    , array([ 0.417988   ,  0.160886   ,  9.21992    ,  1.23761e-21,  0.0713642  ])
122876  , -2932.88    , array([ 0.417988   ,  0.160886   ,  9.21992    ,  1.23761e-21,  0.0713642  ])
122877  , -2929.03    , array([ 0.418406   ,  0.160886   ,  9.21992    ,  1.23761e-21,  0.0713642  ])
122878  , -2936.87    , array([ 0.417988   ,  0.161047   ,  9.21992    ,  1.23761e-21,  0.0713642  ])
122879  , -2932.62    , array([ 0.417988   ,  0.160886   ,  9.22915    ,  1.23761e-21,  0.0713642  ])
122880  , -2932.88    , array([ 0.417988   ,  0.160886   ,  9.21992    ,  1.23885e-21,  0.0713642  ])
122881  , -2931.27    , array([ 0.417988   ,  0.160886   ,  9.21992    ,  1.23761e-21,  0.0714356  ])
122889  , -2932.87    , array([ 0.41799    ,  0.160887   ,  9.21993    ,  1.23761e-21,  0.0713647  ])
122890  , -2932.87    , array([ 0.41799    ,  0.160887   ,  9.21993    ,  1.23761e-21,  0.0713647  ])
122891  , -2929.03    , array([ 0.418408   ,  0.160887   ,  9.21993    ,  1.23761e-21,  0.0713647  ])
122892  , -2936.86    , array([ 0.41799    ,  0.161048   ,  9.21993    ,  1.23761e-21,  0.0713647  ])
122893  , -2932.61    , array([ 0.41799    ,  0.160887   ,  9.22916    ,  1.23761e-21,  0.0713647  ])
122894  , -2932.87    , array([ 0.41799    ,  0.160887   ,  9.21993    ,  1.23885e-21,  0.0713647  ])
122895  , -2931.26    , array([ 0.41799    ,  0.160887   ,  9.21993    ,  1.23761e-21,  0.0714361  ])
122896  , -2932.86    , array([ 0.417994   ,  0.160889   ,  9.21995    ,  1.23761e-21,  0.0713657  ])
122897  , -2932.86    , array([ 0.417994   ,  0.160889   ,  9.21995    ,  1.23761e-21,  0.0713657  ])
122898  , -2929.02    , array([ 0.418412   ,  0.160889   ,  9.21995    ,  1.23761e-21,  0.0713657  ])
122899  , -2936.85    , array([ 0.417994   ,  0.16105    ,  9.21995    ,  1.23761e-21,  0.0713657  ])
122900  , -2932.6     , array([ 0.417994   ,  0.160889   ,  9.22917    ,  1.23761e-21,  0.0713657  ])
122901  , -2932.86    , array([ 0.417994   ,  0.160889   ,  9.21995    ,  1.23885e-21,  0.0713657  ])
122902  , -2931.25    , array([ 0.417994   ,  0.160889   ,  9.21995    ,  1.23761e-21,  0.0714371  ])
122910  , -2932.86    , array([ 0.417994   ,  0.160889   ,  9.21995    ,  1.23761e-21,  0.0713658  ])
122911  , -2932.86    , array([ 0.417994   ,  0.160889   ,  9.21995    ,  1.23761e-21,  0.0713658  ])
122912  , -2929.01    , array([ 0.418412   ,  0.160889   ,  9.21995    ,  1.23761e-21,  0.0713658  ])
122913  , -2936.85    , array([ 0.417994   ,  0.16105    ,  9.21995    ,  1.23761e-21,  0.0713658  ])
122914  , -2932.6     , array([ 0.417994   ,  0.160889   ,  9.22918    ,  1.23761e-21,  0.0713658  ])
122915  , -2932.86    , array([ 0.417994   ,  0.160889   ,  9.21995    ,  1.23885e-21,  0.0713658  ])
122916  , -2931.25    , array([ 0.417994   ,  0.160889   ,  9.21995    ,  1.23761e-21,  0.0714372  ])
122917  , -2932.86    , array([ 0.417995   ,  0.16089    ,  9.21996    ,  1.23761e-21,  0.071366   ])
122918  , -2932.86    , array([ 0.417995   ,  0.16089    ,  9.21996    ,  1.23761e-21,  0.071366   ])
122919  , -2929.01    , array([ 0.418413   ,  0.16089    ,  9.21996    ,  1.23761e-21,  0.071366   ])
122920  , -2936.85    , array([ 0.417995   ,  0.161051   ,  9.21996    ,  1.23761e-21,  0.071366   ])
122921  , -2932.59    , array([ 0.417995   ,  0.16089    ,  9.22918    ,  1.23761e-21,  0.071366   ])
122922  , -2932.86    , array([ 0.417995   ,  0.16089    ,  9.21996    ,  1.23885e-21,  0.071366   ])
122923  , -2931.25    , array([ 0.417995   ,  0.16089    ,  9.21996    ,  1.23761e-21,  0.0714374  ])
122924  , -3816.03    , array([ 0.604523   ,  0.257396   ,  9.96434    ,  1.23761e-21,  0.124027   ])
122925  , -3816.03    , array([ 0.604523   ,  0.257396   ,  9.96434    ,  1.23761e-21,  0.124027   ])
122926  , -3815.94    , array([ 0.605128   ,  0.257396   ,  9.96434    ,  1.23761e-21,  0.124027   ])
122927  , -3823.89    , array([ 0.604523   ,  0.257653   ,  9.96434    ,  1.23761e-21,  0.124027   ])
122928  , -3821.14    , array([ 0.604523   ,  0.257396   ,  9.97431    ,  1.23761e-21,  0.124027   ])
122929  , -3816.03    , array([ 0.604523   ,  0.257396   ,  9.96434    ,  1.23885e-21,  0.124027   ])
122930  , -3813.75    , array([ 0.604523   ,  0.257396   ,  9.96434    ,  1.23761e-21,  0.124151   ])
122931  , -2877.06    , array([ 0.450337   ,  0.176908   ,  9.36569    ,  1.23761e-21,  0.0797945  ])
122932  , -2877.06    , array([ 0.450337   ,  0.176908   ,  9.36569    ,  1.23761e-21,  0.0797945  ])
122933  , -2873.86    , array([ 0.450787   ,  0.176908   ,  9.36569    ,  1.23761e-21,  0.0797945  ])
122934  , -2881.65    , array([ 0.450337   ,  0.177085   ,  9.36569    ,  1.23761e-21,  0.0797945  ])
122935  , -2877.49    , array([ 0.450337   ,  0.176908   ,  9.37506    ,  1.23761e-21,  0.0797945  ])
122936  , -2877.06    , array([ 0.450337   ,  0.176908   ,  9.36569    ,  1.23885e-21,  0.0797945  ])
122937  , -2875.14    , array([ 0.450337   ,  0.176908   ,  9.36569    ,  1.23761e-21,  0.0798743  ])
122938  , -2786.18    , array([ 0.495468   ,  0.193848   ,  8.25781    ,  1.23761e-21,  0.0872523  ])
122939  , -2786.18    , array([ 0.495468   ,  0.193848   ,  8.25781    ,  1.23761e-21,  0.0872523  ])
122940  , -2783.04    , array([ 0.495964   ,  0.193848   ,  8.25781    ,  1.23761e-21,  0.0872523  ])
122941  , -2790.74    , array([ 0.495468   ,  0.194042   ,  8.25781    ,  1.23761e-21,  0.0872523  ])
122942  , -2786.3     , array([ 0.495468   ,  0.193848   ,  8.26607    ,  1.23761e-21,  0.0872523  ])
122943  , -2786.18    , array([ 0.495468   ,  0.193848   ,  8.25781    ,  1.23885e-21,  0.0872523  ])
122944  , -2784.31    , array([ 0.495468   ,  0.193848   ,  8.25781    ,  1.23761e-21,  0.0873396  ])
122945  , -2613.14    , array([ 0.511388   ,  0.191193   ,  8.16171    ,  1.23761e-21,  0.0881874  ])
122946  , -2613.14    , array([ 0.511388   ,  0.191193   ,  8.16171    ,  1.23761e-21,  0.0881874  ])
122947  , -2610.23    , array([ 0.5119     ,  0.191193   ,  8.16171    ,  1.23761e-21,  0.0881874  ])
122948  , -2617.06    , array([ 0.511388   ,  0.191385   ,  8.16171    ,  1.23761e-21,  0.0881874  ])
122949  , -2613.2     , array([ 0.511388   ,  0.191193   ,  8.16987    ,  1.23761e-21,  0.0881874  ])
122950  , -2613.14    , array([ 0.511388   ,  0.191193   ,  8.16171    ,  1.23885e-21,  0.0881874  ])
122951  , -2611.66    , array([ 0.511388   ,  0.191193   ,  8.16171    ,  1.23761e-21,  0.0882756  ])
122952  , -2310.61    , array([ 0.548882   ,  0.185641   ,  7.92353    ,  1.23761e-21,  0.0897841  ])
122953  , -2310.61    , array([ 0.548882   ,  0.185641   ,  7.92353    ,  1.23761e-21,  0.0897841  ])
122954  , -2308.2     , array([ 0.549431   ,  0.185641   ,  7.92353    ,  1.23761e-21,  0.0897841  ])
122955  , -2313.19    , array([ 0.548882   ,  0.185827   ,  7.92353    ,  1.23761e-21,  0.0897841  ])
122956  , -2310.54    , array([ 0.548882   ,  0.185641   ,  7.93146    ,  1.23761e-21,  0.0897841  ])
122957  , -2310.61    , array([ 0.548882   ,  0.185641   ,  7.92353    ,  1.23885e-21,  0.0897841  ])
122958  , -2309.96    , array([ 0.548882   ,  0.185641   ,  7.92353    ,  1.23761e-21,  0.0898739  ])
122959  , -1947.08    , array([ 0.651807   ,  0.172618   ,  7.36718    ,  1.23761e-21,  0.0920316  ])
122960  , -1947.08    , array([ 0.651807   ,  0.172618   ,  7.36718    ,  1.23761e-21,  0.0920316  ])
122961  , -1945.76    , array([ 0.652459   ,  0.172618   ,  7.36718    ,  1.23761e-21,  0.0920316  ])
122962  , -1946.45    , array([ 0.651807   ,  0.17279    ,  7.36718    ,  1.23761e-21,  0.0920316  ])
122963  , -1946.67    , array([ 0.651807   ,  0.172618   ,  7.37455    ,  1.23761e-21,  0.0920316  ])
122964  , -1947.08    , array([ 0.651807   ,  0.172618   ,  7.36718    ,  1.23885e-21,  0.0920316  ])
122965  , -1948.49    , array([ 0.651807   ,  0.172618   ,  7.36718    ,  1.23761e-21,  0.0921237  ])
122966  , -1890.61    , array([ 0.691021   ,  0.16883    ,  7.16974    ,  1.23761e-21,  0.0908295  ])
122967  , -1890.61    , array([ 0.691021   ,  0.16883    ,  7.16974    ,  1.23761e-21,  0.0908295  ])
122968  , -1889.59    , array([ 0.691713   ,  0.16883    ,  7.16974    ,  1.23761e-21,  0.0908295  ])
122969  , -1889.34    , array([ 0.691021   ,  0.168999   ,  7.16974    ,  1.23761e-21,  0.0908295  ])
122970  , -1890.17    , array([ 0.691021   ,  0.16883    ,  7.17691    ,  1.23761e-21,  0.0908295  ])
122971  , -1890.61    , array([ 0.691021   ,  0.16883    ,  7.16974    ,  1.23885e-21,  0.0908295  ])
122972  , -1892.43    , array([ 0.691021   ,  0.16883    ,  7.16974    ,  1.23761e-21,  0.0909204  ])
122973  , -1794.01    , array([ 0.743392   ,  0.160222   ,  6.91798    ,  1.23761e-21,  0.0849383  ])
122974  , -1794.01    , array([ 0.743392   ,  0.160222   ,  6.91798    ,  1.23761e-21,  0.0849383  ])
122975  , -1793.31    , array([ 0.744136   ,  0.160222   ,  6.91798    ,  1.23761e-21,  0.0849383  ])
122976  , -1792.25    , array([ 0.743392   ,  0.160382   ,  6.91798    ,  1.23761e-21,  0.0849383  ])
122977  , -1793.58    , array([ 0.743392   ,  0.160222   ,  6.9249     ,  1.23761e-21,  0.0849383  ])
122978  , -1794.01    , array([ 0.743392   ,  0.160222   ,  6.91798    ,  1.23885e-21,  0.0849383  ])
122979  , -1796.08    , array([ 0.743392   ,  0.160222   ,  6.91798    ,  1.23761e-21,  0.0850233  ])
122980  , -1630.71    , array([ 0.82641    ,  0.144709   ,  6.50794    ,  1.23761e-21,  0.0725557  ])
122981  , -1630.71    , array([ 0.82641    ,  0.144709   ,  6.50794    ,  1.23761e-21,  0.0725557  ])
122982  , -1630.37    , array([ 0.827237   ,  0.144709   ,  6.50794    ,  1.23761e-21,  0.0725557  ])
122983  , -1628.87    , array([ 0.82641    ,  0.144853   ,  6.50794    ,  1.23761e-21,  0.0725557  ])
122984  , -1630.39    , array([ 0.82641    ,  0.144709   ,  6.51445    ,  1.23761e-21,  0.0725557  ])
122985  , -1630.71    , array([ 0.82641    ,  0.144709   ,  6.50794    ,  1.23885e-21,  0.0725557  ])
122986  , -1632.67    , array([ 0.82641    ,  0.144709   ,  6.50794    ,  1.23761e-21,  0.0726283  ])
122987  , -1425.19    , array([ 0.985427   ,  0.11589    ,  5.74461    ,  1.23761e-21,  0.0503358  ])
122988  , -1425.19    , array([ 0.985427   ,  0.11589    ,  5.74461    ,  1.23761e-21,  0.0503358  ])
122989  , -1425.23    , array([ 0.986413   ,  0.11589    ,  5.74461    ,  1.23761e-21,  0.0503358  ])
122990  , -1424.68    , array([ 0.985427   ,  0.116006   ,  5.74461    ,  1.23761e-21,  0.0503358  ])
122991  , -1425.21    , array([ 0.985427   ,  0.11589    ,  5.75036    ,  1.23761e-21,  0.0503358  ])
122992  , -1425.19    , array([ 0.985427   ,  0.11589    ,  5.74461    ,  1.23885e-21,  0.0503358  ])
122993  , -1425.75    , array([ 0.985427   ,  0.11589    ,  5.74461    ,  1.23761e-21,  0.0503862  ])
122994  , -1414.84    , array([ 1.0293     ,  0.1061     ,  5.4791     ,  1.23761e-21,  0.0436906  ])
122995  , -1414.84    , array([ 1.0293     ,  0.1061     ,  5.4791     ,  1.23761e-21,  0.0436906  ])
122996  , -1414.93    , array([ 1.03033    ,  0.1061     ,  5.4791     ,  1.23761e-21,  0.0436906  ])
122997  , -1415.05    , array([ 1.0293     ,  0.106206   ,  5.4791     ,  1.23761e-21,  0.0436906  ])
122998  , -1414.95    , array([ 1.0293     ,  0.1061     ,  5.48458    ,  1.23761e-21,  0.0436906  ])
122999  , -1414.84    , array([ 1.0293     ,  0.1061     ,  5.4791     ,  1.23885e-21,  0.0436906  ])
123000  , -1414.66    , array([ 1.0293     ,  0.1061     ,  5.4791     ,  1.23761e-21,  0.0437344  ])
123001  , -1413.01    , array([ 1.01347    ,  0.106936   ,  5.50164    ,  1.23761e-21,  0.0443936  ])
123002  , -1413.01    , array([ 1.01347    ,  0.106936   ,  5.50164    ,  1.23761e-21,  0.0443936  ])
123003  , -1413.07    , array([ 1.01449    ,  0.106936   ,  5.50164    ,  1.23761e-21,  0.0443936  ])
123004  , -1413.05    , array([ 1.01347    ,  0.107043   ,  5.50164    ,  1.23761e-21,  0.0443936  ])
123005  , -1413.08    , array([ 1.01347    ,  0.106936   ,  5.50714    ,  1.23761e-21,  0.0443936  ])
123006  , -1413.01    , array([ 1.01347    ,  0.106936   ,  5.50164    ,  1.23885e-21,  0.0443936  ])
123007  , -1412.97    , array([ 1.01347    ,  0.106936   ,  5.50164    ,  1.23761e-21,  0.044438   ])
123008  , -1411.91    , array([ 1.0012     ,  0.10681    ,  5.45105    ,  1.23761e-21,  0.044399   ])
123009  , -1411.91    , array([ 1.0012     ,  0.10681    ,  5.45105    ,  1.23761e-21,  0.044399   ])
123010  , -1411.94    , array([ 1.0022     ,  0.10681    ,  5.45105    ,  1.23761e-21,  0.044399   ])
123011  , -1411.88    , array([ 1.0012     ,  0.106917   ,  5.45105    ,  1.23761e-21,  0.044399   ])
123012  , -1411.95    , array([ 1.0012     ,  0.10681    ,  5.45651    ,  1.23761e-21,  0.044399   ])
123013  , -1411.91    , array([ 1.0012     ,  0.10681    ,  5.45105    ,  1.23885e-21,  0.044399   ])
123014  , -1411.94    , array([ 1.0012     ,  0.10681    ,  5.45105    ,  1.23761e-21,  0.0444434  ])
123015  , -1411.28    , array([ 0.994475   ,  0.106171   ,  5.33153    ,  1.23761e-21,  0.0439532  ])
123016  , -1411.28    , array([ 0.994475   ,  0.106171   ,  5.33153    ,  1.23761e-21,  0.0439532  ])
123017  , -1411.28    , array([ 0.99547    ,  0.106171   ,  5.33153    ,  1.23761e-21,  0.0439532  ])
123018  , -1411.25    , array([ 0.994475   ,  0.106278   ,  5.33153    ,  1.23761e-21,  0.0439532  ])
123019  , -1411.29    , array([ 0.994475   ,  0.106171   ,  5.33686    ,  1.23761e-21,  0.0439532  ])
123020  , -1411.28    , array([ 0.994475   ,  0.106171   ,  5.33153    ,  1.23885e-21,  0.0439532  ])
123021  , -1411.32    , array([ 0.994475   ,  0.106171   ,  5.33153    ,  1.23761e-21,  0.0439972  ])
123022  , -1411.25    , array([ 0.997443   ,  0.105716   ,  5.25583    ,  1.23761e-21,  0.0435819  ])
123023  , -1411.25    , array([ 0.997443   ,  0.105716   ,  5.25583    ,  1.23761e-21,  0.0435819  ])
123024  , -1411.25    , array([ 0.998441   ,  0.105716   ,  5.25583    ,  1.23761e-21,  0.0435819  ])
123025  , -1411.26    , array([ 0.997443   ,  0.105821   ,  5.25583    ,  1.23761e-21,  0.0435819  ])
123026  , -1411.26    , array([ 0.997443   ,  0.105716   ,  5.26109    ,  1.23761e-21,  0.0435819  ])
123027  , -1411.25    , array([ 0.997443   ,  0.105716   ,  5.25583    ,  1.23885e-21,  0.0435819  ])
