33258   , -2338.67    , array([ 1.15239    ,  4.3966     ,  1.80843e-24,  0.000125589])
33259   , -2338.67    , array([ 1.15355    ,  4.3966     ,  1.80843e-24,  0.000125589])
33260   , -2338.67    , array([ 1.15239    ,  4.401      ,  1.80843e-24,  0.000125589])
33261   , -2338.67    , array([ 1.15239    ,  4.3966     ,  1.81024e-24,  0.000125589])
33262   , -2338.67    , array([ 1.15239    ,  4.3966     ,  1.80843e-24,  0.000125715])
33263   , -2338.67    , array([ 1.15239    ,  4.3966     ,  1.80843e-24,  0.000125589])
33264   , -2337.44    , array([ 1.15239    ,  3.30642    ,  1.80843e-24,  4.76579e-05])
33265   , -2337.44    , array([ 1.15239    ,  3.30642    ,  1.80843e-24,  4.76579e-05])
33266   , -2337.44    , array([ 1.15355    ,  3.30642    ,  1.80843e-24,  4.76579e-05])
33267   , -2337.44    , array([ 1.15239    ,  3.30973    ,  1.80843e-24,  4.76579e-05])
33268   , -2337.44    , array([ 1.15239    ,  3.30642    ,  1.81024e-24,  4.76579e-05])
33269   , -2337.44    , array([ 1.15239    ,  3.30642    ,  1.80843e-24,  4.77056e-05])
33270   , -2337.13    , array([ 1.15239    ,  2.48371    ,  1.80843e-24,  2.87872e-05])
33271   , -2337.13    , array([ 1.15239    ,  2.48371    ,  1.80843e-24,  2.87872e-05])
33272   , -2337.13    , array([ 1.15355    ,  2.48371    ,  1.80843e-24,  2.87872e-05])
33273   , -2337.14    , array([ 1.15239    ,  2.4862     ,  1.80843e-24,  2.87872e-05])
33274   , -2337.13    , array([ 1.15239    ,  2.48371    ,  1.81024e-24,  2.87872e-05])
33275   , -2337.14    , array([ 1.15239    ,  2.48371    ,  1.80843e-24,  2.8816e-05 ])
33276   , -2336.89    , array([ 1.15239    ,  1.42242    ,  1.80843e-24,  1.50622e-05])
33277   , -2336.89    , array([ 1.15239    ,  1.42242    ,  1.80843e-24,  1.50622e-05])
33278   , -2336.89    , array([ 1.15355    ,  1.42242    ,  1.80843e-24,  1.50622e-05])
33279   , -2336.89    , array([ 1.15239    ,  1.42385    ,  1.80843e-24,  1.50622e-05])
33280   , -2336.89    , array([ 1.15239    ,  1.42242    ,  1.81024e-24,  1.50622e-05])
33281   , -2336.89    , array([ 1.15239    ,  1.42242    ,  1.80843e-24,  1.50773e-05])
33282   , -2336.71    , array([ 1.15239    ,  0.627556   ,  1.80843e-24,  8.05294e-06])
33283   , -2336.71    , array([ 1.15239    ,  0.627556   ,  1.80843e-24,  8.05294e-06])
33284   , -2336.71    , array([ 1.15355    ,  0.627556   ,  1.80843e-24,  8.05294e-06])
33285   , -2336.71    , array([ 1.15239    ,  0.628183   ,  1.80843e-24,  8.05294e-06])
33286   , -2336.71    , array([ 1.15239    ,  0.627556   ,  1.81024e-24,  8.05294e-06])
33287   , -2336.71    , array([ 1.15239    ,  0.627556   ,  1.80843e-24,  8.061e-06  ])
33288   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33289   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33290   , -2336.3     , array([ 1.15355    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33291   , -2336.3     , array([ 1.15239    ,  0.0997243  ,  1.80843e-24,  2.88264e-06])
33292   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.81024e-24,  2.88264e-06])
33293   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88552e-06])
33300   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33301   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33302   , -2336.3     , array([ 1.15355    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33303   , -2336.3     , array([ 1.15239    ,  0.0997243  ,  1.80843e-24,  2.88264e-06])
33304   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.81024e-24,  2.88264e-06])
33305   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88552e-06])
33306   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33307   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33308   , -2336.3     , array([ 1.15355    ,  0.0996246  ,  1.80843e-24,  2.88264e-06])
33309   , -2336.3     , array([ 1.15239    ,  0.0997243  ,  1.80843e-24,  2.88264e-06])
33310   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.81024e-24,  2.88264e-06])
33311   , -2336.3     , array([ 1.15239    ,  0.0996246  ,  1.80843e-24,  2.88552e-06])
33312   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33313   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33314   , -2333.99    , array([ 1.15355    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33315   , -2333.99    , array([ 1.15239    ,  0.00251322 ,  1.80843e-24,  3.6937e-07 ])
33316   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.81024e-24,  3.6937e-07 ])
33317   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.69739e-07])
33318   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33319   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33320   , -2333.99    , array([ 1.15355    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33321   , -2333.99    , array([ 1.15239    ,  0.00251322 ,  1.80843e-24,  3.6937e-07 ])
33322   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.81024e-24,  3.6937e-07 ])
33323   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.69739e-07])
33324   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33325   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33326   , -2333.99    , array([ 1.15355    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33327   , -2333.99    , array([ 1.15239    ,  0.00251322 ,  1.80843e-24,  3.6937e-07 ])
33328   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.81024e-24,  3.6937e-07 ])
33329   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.69739e-07])
33336   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33337   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33338   , -2333.99    , array([ 1.15355    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33339   , -2333.99    , array([ 1.15239    ,  0.00251322 ,  1.80843e-24,  3.6937e-07 ])
33340   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.81024e-24,  3.6937e-07 ])
33341   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.69739e-07])
33342   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33343   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33344   , -2333.99    , array([ 1.15355    ,  0.00251071 ,  1.80843e-24,  3.6937e-07 ])
33345   , -2333.99    , array([ 1.15239    ,  0.00251322 ,  1.80843e-24,  3.6937e-07 ])
33346   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.81024e-24,  3.6937e-07 ])
33347   , -2333.99    , array([ 1.15239    ,  0.00251071 ,  1.80843e-24,  3.69739e-07])
33348   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33349   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33350   , -2332.58    , array([ 1.15355    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33351   , -2332.58    , array([ 1.15239    ,  0.00100135 ,  1.80843e-24,  2.20993e-07])
33352   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.81024e-24,  2.20993e-07])
33353   , -2332.57    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.21214e-07])
33354   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33355   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33356   , -2332.58    , array([ 1.15355    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33357   , -2332.58    , array([ 1.15239    ,  0.00100135 ,  1.80843e-24,  2.20993e-07])
33358   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.81024e-24,  2.20993e-07])
33359   , -2332.57    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.21214e-07])
33366   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33367   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33368   , -2332.58    , array([ 1.15355    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
33369   , -2332.58    , array([ 1.15239    ,  0.00100135 ,  1.80843e-24,  2.20993e-07])
33370   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.81024e-24,  2.20993e-07])
33371   , -2332.57    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.21214e-07])
33372   , -2332.58    , array([ 1.15239    ,  0.00100035 ,  1.80843e-24,  2.20993e-07])
