20142   , -5411.52    , array([ 0.475729   ,  0.0170837  ,  3.65907e-09,  0.0151287  ])
20143   , -5411.52    , array([ 0.476205   ,  0.0170837  ,  3.65907e-09,  0.0151287  ])
20144   , -5408.1     , array([ 0.475729   ,  0.0171008  ,  3.65907e-09,  0.0151287  ])
20145   , -5411.52    , array([ 0.475729   ,  0.0170837  ,  3.66273e-09,  0.0151287  ])
20146   , -5413.81    , array([ 0.475729   ,  0.0170837  ,  3.65907e-09,  0.0151438  ])
20147   , -5411.52    , array([ 0.475729   ,  0.0170837  ,  3.65907e-09,  0.0151287  ])
20148   , -2054.53    , array([ 0.475729   ,  0.0395308  ,  3.65907e-09,  0.00862122 ])
20149   , -2054.53    , array([ 0.475729   ,  0.0395308  ,  3.65907e-09,  0.00862122 ])
20150   , -2054.53    , array([ 0.476205   ,  0.0395308  ,  3.65907e-09,  0.00862122 ])
20151   , -2053.42    , array([ 0.475729   ,  0.0395703  ,  3.65907e-09,  0.00862122 ])
20152   , -2054.53    , array([ 0.475729   ,  0.0395308  ,  3.66273e-09,  0.00862122 ])
20153   , -2055.36    , array([ 0.475729   ,  0.0395308  ,  3.65907e-09,  0.00862985 ])
20160   , -2054.45    , array([ 0.475729   ,  0.0395178  ,  3.65907e-09,  0.00861667 ])
20161   , -2054.45    , array([ 0.475729   ,  0.0395178  ,  3.65907e-09,  0.00861667 ])
20162   , -2054.45    , array([ 0.476205   ,  0.0395178  ,  3.65907e-09,  0.00861667 ])
20163   , -2053.35    , array([ 0.475729   ,  0.0395573  ,  3.65907e-09,  0.00861667 ])
20164   , -2054.45    , array([ 0.475729   ,  0.0395178  ,  3.66273e-09,  0.00861667 ])
20165   , -2055.28    , array([ 0.475729   ,  0.0395178  ,  3.65907e-09,  0.00862529 ])
20166   , -2054.37    , array([ 0.475729   ,  0.0395048  ,  3.65907e-09,  0.00861213 ])
20167   , -2054.37    , array([ 0.475729   ,  0.0395048  ,  3.65907e-09,  0.00861213 ])
20168   , -2054.37    , array([ 0.476205   ,  0.0395048  ,  3.65907e-09,  0.00861213 ])
20169   , -2053.27    , array([ 0.475729   ,  0.0395443  ,  3.65907e-09,  0.00861213 ])
20170   , -2054.37    , array([ 0.475729   ,  0.0395048  ,  3.66273e-09,  0.00861213 ])
20171   , -2055.21    , array([ 0.475729   ,  0.0395048  ,  3.65907e-09,  0.00862074 ])
20178   , -2054.36    , array([ 0.475729   ,  0.0395015  ,  3.65907e-09,  0.00861099 ])
20179   , -2054.36    , array([ 0.475729   ,  0.0395015  ,  3.65907e-09,  0.00861099 ])
20180   , -2054.36    , array([ 0.476205   ,  0.0395015  ,  3.65907e-09,  0.00861099 ])
20181   , -2053.25    , array([ 0.475729   ,  0.039541   ,  3.65907e-09,  0.00861099 ])
20182   , -2054.36    , array([ 0.475729   ,  0.0395015  ,  3.66273e-09,  0.00861099 ])
20183   , -2055.19    , array([ 0.475729   ,  0.0395015  ,  3.65907e-09,  0.00861961 ])
20184   , -2054.34    , array([ 0.475729   ,  0.0394983  ,  3.65907e-09,  0.00860985 ])
20185   , -2054.34    , array([ 0.475729   ,  0.0394983  ,  3.65907e-09,  0.00860985 ])
20186   , -2054.34    , array([ 0.476205   ,  0.0394983  ,  3.65907e-09,  0.00860985 ])
20187   , -2053.23    , array([ 0.475729   ,  0.0395378  ,  3.65907e-09,  0.00860985 ])
20188   , -2054.34    , array([ 0.475729   ,  0.0394983  ,  3.66273e-09,  0.00860985 ])
20189   , -2055.17    , array([ 0.475729   ,  0.0394983  ,  3.65907e-09,  0.00861847 ])
20196   , -2054.33    , array([ 0.475729   ,  0.0394974  ,  3.65907e-09,  0.00860957 ])
20197   , -2054.33    , array([ 0.475729   ,  0.0394974  ,  3.65907e-09,  0.00860957 ])
20198   , -2054.33    , array([ 0.476205   ,  0.0394974  ,  3.65907e-09,  0.00860957 ])
20199   , -2053.23    , array([ 0.475729   ,  0.039537   ,  3.65907e-09,  0.00860957 ])
20200   , -2054.33    , array([ 0.475729   ,  0.0394974  ,  3.66273e-09,  0.00860957 ])
20201   , -2055.16    , array([ 0.475729   ,  0.0394974  ,  3.65907e-09,  0.00861818 ])
20202   , -2054.33    , array([ 0.475729   ,  0.0394966  ,  3.65907e-09,  0.00860929 ])
20203   , -2054.33    , array([ 0.475729   ,  0.0394966  ,  3.65907e-09,  0.00860929 ])
20204   , -2054.33    , array([ 0.476205   ,  0.0394966  ,  3.65907e-09,  0.00860929 ])
20205   , -2053.23    , array([ 0.475729   ,  0.0395361  ,  3.65907e-09,  0.00860929 ])
20206   , -2054.33    , array([ 0.475729   ,  0.0394966  ,  3.66273e-09,  0.00860929 ])
20207   , -2055.16    , array([ 0.475729   ,  0.0394966  ,  3.65907e-09,  0.0086179  ])
20208   , -2006.45    , array([ 0.47573    ,  0.00103811 ,  3.65906e-09,  2.51932e-05])
20209   , -2006.45    , array([ 0.47573    ,  0.00103811 ,  3.65906e-09,  2.51932e-05])
20210   , -2006.45    , array([ 0.476206   ,  0.00103811 ,  3.65906e-09,  2.51932e-05])
20211   , -2006.67    , array([ 0.47573    ,  0.00103915 ,  3.65906e-09,  2.51932e-05])
20212   , -2006.45    , array([ 0.47573    ,  0.00103811 ,  3.66272e-09,  2.51932e-05])
20213   , -2006.22    , array([ 0.47573    ,  0.00103811 ,  3.65906e-09,  2.52184e-05])
20214   , -1907.16    , array([ 0.475723   ,  0.00251879 ,  3.65909e-09,  9.43037e-05])
20215   , -1907.16    , array([ 0.475723   ,  0.00251879 ,  3.65909e-09,  9.43037e-05])
