2209    , -2358.4     , array([ 0.122385   ,  59.0093    ,  3.20249e-74,  0.0011232  ])
2210    , -2358.4     , array([ 0.122507   ,  59.0093    ,  3.20249e-74,  0.0011232  ])
2211    , -2358.4     , array([ 0.122385   ,  59.0683    ,  3.20249e-74,  0.0011232  ])
2212    , -2358.4     , array([ 0.122385   ,  59.0093    ,  3.2057e-74 ,  0.0011232  ])
2213    , -2358.42    , array([ 0.122385   ,  59.0093    ,  3.20249e-74,  0.00112432 ])
2214    , -2358.4     , array([ 0.122385   ,  59.0093    ,  3.20249e-74,  0.0011232  ])
2215    , -2344.58    , array([ 0.122385   ,  57.9923    ,  3.20249e-74,  0.000409152])
2216    , -2344.58    , array([ 0.122385   ,  57.9923    ,  3.20249e-74,  0.000409152])
2217    , -2344.58    , array([ 0.122507   ,  57.9923    ,  3.20249e-74,  0.000409152])
2218    , -2344.58    , array([ 0.122385   ,  58.0504    ,  3.20249e-74,  0.000409152])
2219    , -2344.58    , array([ 0.122385   ,  57.9923    ,  3.2057e-74 ,  0.000409152])
2220    , -2344.59    , array([ 0.122385   ,  57.9923    ,  3.20249e-74,  0.000409561])
2221    , -2341.24    , array([ 0.122385   ,  57.2212    ,  3.20249e-74,  0.000233959])
2222    , -2341.24    , array([ 0.122385   ,  57.2212    ,  3.20249e-74,  0.000233959])
2223    , -2341.24    , array([ 0.122507   ,  57.2212    ,  3.20249e-74,  0.000233959])
2224    , -2341.24    , array([ 0.122385   ,  57.2785    ,  3.20249e-74,  0.000233959])
2225    , -2341.24    , array([ 0.122385   ,  57.2212    ,  3.2057e-74 ,  0.000233959])
2226    , -2341.24    , array([ 0.122385   ,  57.2212    ,  3.20249e-74,  0.000234193])
2227    , -2338.92    , array([ 0.122385   ,  56.0805    ,  3.20249e-74,  0.000112014])
2228    , -2338.92    , array([ 0.122385   ,  56.0805    ,  3.20249e-74,  0.000112014])
2229    , -2338.92    , array([ 0.122507   ,  56.0805    ,  3.20249e-74,  0.000112014])
2230    , -2338.92    , array([ 0.122385   ,  56.1366    ,  3.20249e-74,  0.000112014])
2231    , -2338.92    , array([ 0.122385   ,  56.0805    ,  3.2057e-74 ,  0.000112014])
2232    , -2338.92    , array([ 0.122385   ,  56.0805    ,  3.20249e-74,  0.000112126])
2233    , -2337.89    , array([ 0.122385   ,  54.9786    ,  3.20249e-74,  5.72562e-05])
2234    , -2337.89    , array([ 0.122385   ,  54.9786    ,  3.20249e-74,  5.72562e-05])
2235    , -2337.89    , array([ 0.122507   ,  54.9786    ,  3.20249e-74,  5.72562e-05])
2236    , -2337.89    , array([ 0.122385   ,  55.0336    ,  3.20249e-74,  5.72562e-05])
2237    , -2337.89    , array([ 0.122385   ,  54.9786    ,  3.2057e-74 ,  5.72562e-05])
2238    , -2337.89    , array([ 0.122385   ,  54.9786    ,  3.20249e-74,  5.73135e-05])
2239    , -2337.34    , array([ 0.122385   ,  53.8101    ,  3.20249e-74,  2.84696e-05])
2240    , -2337.34    , array([ 0.122385   ,  53.8101    ,  3.20249e-74,  2.84696e-05])
2241    , -2337.34    , array([ 0.122507   ,  53.8101    ,  3.20249e-74,  2.84696e-05])
2242    , -2337.34    , array([ 0.122385   ,  53.864     ,  3.20249e-74,  2.84696e-05])
2243    , -2337.34    , array([ 0.122385   ,  53.8101    ,  3.2057e-74 ,  2.84696e-05])
2244    , -2337.34    , array([ 0.122385   ,  53.8101    ,  3.20249e-74,  2.84981e-05])
2245    , -2337.07    , array([ 0.122385   ,  52.6588    ,  3.20249e-74,  1.4291e-05 ])
2246    , -2337.07    , array([ 0.122385   ,  52.6588    ,  3.20249e-74,  1.4291e-05 ])
2247    , -2337.07    , array([ 0.122507   ,  52.6588    ,  3.20249e-74,  1.4291e-05 ])
2248    , -2337.07    , array([ 0.122385   ,  52.7115    ,  3.20249e-74,  1.4291e-05 ])
2249    , -2337.07    , array([ 0.122385   ,  52.6588    ,  3.2057e-74 ,  1.4291e-05 ])
2250    , -2337.07    , array([ 0.122385   ,  52.6588    ,  3.20249e-74,  1.43053e-05])
2251    , -2336.94    , array([ 0.122385   ,  51.5135    ,  3.20249e-74,  7.14313e-06])
2252    , -2336.94    , array([ 0.122385   ,  51.5135    ,  3.20249e-74,  7.14313e-06])
2253    , -2336.94    , array([ 0.122507   ,  51.5135    ,  3.20249e-74,  7.14313e-06])
2254    , -2336.94    , array([ 0.122385   ,  51.565     ,  3.20249e-74,  7.14313e-06])
2255    , -2336.94    , array([ 0.122385   ,  51.5135    ,  3.2057e-74 ,  7.14313e-06])
2256    , -2336.94    , array([ 0.122385   ,  51.5135    ,  3.20249e-74,  7.15028e-06])
2257    , -2336.87    , array([ 0.122385   ,  50.3893    ,  3.20249e-74,  3.57522e-06])
2258    , -2336.87    , array([ 0.122385   ,  50.3893    ,  3.20249e-74,  3.57522e-06])
2259    , -2336.87    , array([ 0.122507   ,  50.3893    ,  3.20249e-74,  3.57522e-06])
2260    , -2336.87    , array([ 0.122385   ,  50.4397    ,  3.20249e-74,  3.57522e-06])
2261    , -2336.87    , array([ 0.122385   ,  50.3893    ,  3.2057e-74 ,  3.57522e-06])
2262    , -2336.87    , array([ 0.122385   ,  50.3893    ,  3.20249e-74,  3.5788e-06 ])
2263    , -2336.84    , array([ 0.122385   ,  49.2856    ,  3.20249e-74,  1.78825e-06])
2264    , -2336.84    , array([ 0.122385   ,  49.2856    ,  3.20249e-74,  1.78825e-06])
2265    , -2336.84    , array([ 0.122507   ,  49.2856    ,  3.20249e-74,  1.78825e-06])
2266    , -2336.84    , array([ 0.122385   ,  49.3349    ,  3.20249e-74,  1.78825e-06])
2267    , -2336.84    , array([ 0.122385   ,  49.2856    ,  3.2057e-74 ,  1.78825e-06])
2268    , -2336.84    , array([ 0.122385   ,  49.2856    ,  3.20249e-74,  1.79004e-06])
2269    , -2336.82    , array([ 0.122385   ,  48.2049    ,  3.20249e-74,  8.94616e-07])
2270    , -2336.82    , array([ 0.122385   ,  48.2049    ,  3.20249e-74,  8.94616e-07])
2271    , -2336.82    , array([ 0.122507   ,  48.2049    ,  3.20249e-74,  8.94616e-07])
2272    , -2336.82    , array([ 0.122385   ,  48.2531    ,  3.20249e-74,  8.94616e-07])
2273    , -2336.82    , array([ 0.122385   ,  48.2049    ,  3.2057e-74 ,  8.94616e-07])
2274    , -2336.82    , array([ 0.122385   ,  48.2049    ,  3.20249e-74,  8.95511e-07])
2275    , -2336.81    , array([ 0.122385   ,  47.1469    ,  3.20249e-74,  4.47509e-07])
2276    , -2336.81    , array([ 0.122385   ,  47.1469    ,  3.20249e-74,  4.47509e-07])
2277    , -2336.81    , array([ 0.122507   ,  47.1469    ,  3.20249e-74,  4.47509e-07])
2278    , -2336.81    , array([ 0.122385   ,  47.1941    ,  3.20249e-74,  4.47509e-07])
2279    , -2336.81    , array([ 0.122385   ,  47.1469    ,  3.2057e-74 ,  4.47509e-07])
2280    , -2336.81    , array([ 0.122385   ,  47.1469    ,  3.20249e-74,  4.47957e-07])
2281    , -2336.81    , array([ 0.122385   ,  46.1119    ,  3.20249e-74,  2.23862e-07])
2282    , -2336.81    , array([ 0.122385   ,  46.1119    ,  3.20249e-74,  2.23862e-07])
2283    , -2336.81    , array([ 0.122507   ,  46.1119    ,  3.20249e-74,  2.23862e-07])
2284    , -2336.81    , array([ 0.122385   ,  46.158     ,  3.20249e-74,  2.23862e-07])
2285    , -2336.81    , array([ 0.122385   ,  46.1119    ,  3.2057e-74 ,  2.23862e-07])
2286    , -2336.81    , array([ 0.122385   ,  46.1119    ,  3.20249e-74,  2.24086e-07])
2287    , -2336.81    , array([ 0.122385   ,  45.0994    ,  3.20249e-74,  1.11984e-07])
2288    , -2336.81    , array([ 0.122385   ,  45.0994    ,  3.20249e-74,  1.11984e-07])
