73720   , -9810.09    , array([ 4.53644    ,  0.00981052 ,  1.13505e-66,  2.39238e-26,  0.00166451 ])
73721   , -9810.12    , array([ 4.54098    ,  0.00981052 ,  1.13505e-66,  2.39238e-26,  0.00166451 ])
73722   , -9829.02    , array([ 4.53644    ,  0.00982034 ,  1.13505e-66,  2.39238e-26,  0.00166451 ])
73723   , -9810.09    , array([ 4.53644    ,  0.00981052 ,  1.13618e-66,  2.39238e-26,  0.00166451 ])
73724   , -9810.09    , array([ 4.53644    ,  0.00981052 ,  1.13505e-66,  2.39477e-26,  0.00166451 ])
73725   , -9791.12    , array([ 4.53644    ,  0.00981052 ,  1.13505e-66,  2.39238e-26,  0.00166617 ])
73726   , -9810.09    , array([ 4.53644    ,  0.00981052 ,  1.13505e-66,  2.39238e-26,  0.00166451 ])
73727   , -11137.7    , array([ 4.53196    ,  0.00480814 ,  1.13505e-66,  2.39238e-26,  0.00340327 ])
73728   , -11137.7    , array([ 4.53196    ,  0.00480814 ,  1.13505e-66,  2.39238e-26,  0.00340327 ])
73729   , -11137.7    , array([ 4.5365     ,  0.00480814 ,  1.13505e-66,  2.39238e-26,  0.00340327 ])
73730   , -11112.5    , array([ 4.53196    ,  0.00481295 ,  1.13505e-66,  2.39238e-26,  0.00340327 ])
73731   , -11137.7    , array([ 4.53196    ,  0.00480814 ,  1.13618e-66,  2.39238e-26,  0.00340327 ])
73732   , -11137.7    , array([ 4.53196    ,  0.00480814 ,  1.13505e-66,  2.39477e-26,  0.00340327 ])
73733   , -11162.4    , array([ 4.53196    ,  0.00480814 ,  1.13505e-66,  2.39238e-26,  0.00340667 ])
73734   , -2494.66    , array([ 4.53425    ,  0.00692016 ,  1.13505e-66,  2.39238e-26,  0.00236211 ])
73735   , -2494.66    , array([ 4.53425    ,  0.00692016 ,  1.13505e-66,  2.39238e-26,  0.00236211 ])
73736   , -2494.67    , array([ 4.53879    ,  0.00692016 ,  1.13505e-66,  2.39238e-26,  0.00236211 ])
73737   , -2495.12    , array([ 4.53425    ,  0.00692708 ,  1.13505e-66,  2.39238e-26,  0.00236211 ])
73738   , -2494.66    , array([ 4.53425    ,  0.00692016 ,  1.13618e-66,  2.39238e-26,  0.00236211 ])
73739   , -2494.66    , array([ 4.53425    ,  0.00692016 ,  1.13505e-66,  2.39477e-26,  0.00236211 ])
73740   , -2494.03    , array([ 4.53425    ,  0.00692016 ,  1.13505e-66,  2.39238e-26,  0.00236447 ])
73748   , -2494.23    , array([ 4.53297    ,  0.00693449 ,  1.13505e-66,  2.39238e-26,  0.00236703 ])
73749   , -2494.23    , array([ 4.53297    ,  0.00693449 ,  1.13505e-66,  2.39238e-26,  0.00236703 ])
