203166  , -38971      , array([ 4.36083    ,  3.37019    ,  1.36082e-59,  7.32198e-42,  0.81235    ])
203167  , -38965.9    , array([ 4.36519    ,  3.37019    ,  1.36082e-59,  7.32198e-42,  0.81235    ])
203168  , -38980.6    , array([ 4.36083    ,  3.37357    ,  1.36082e-59,  7.32198e-42,  0.81235    ])
203169  , -38971      , array([ 4.36083    ,  3.37019    ,  1.36218e-59,  7.32198e-42,  0.81235    ])
203170  , -38971      , array([ 4.36083    ,  3.37019    ,  1.36082e-59,  7.32931e-42,  0.81235    ])
203171  , -38991.3    , array([ 4.36083    ,  3.37019    ,  1.36082e-59,  7.32198e-42,  0.813163   ])
203172  , -38971      , array([ 4.36083    ,  3.37019    ,  1.36082e-59,  7.32198e-42,  0.81235    ])
203173  , -26908.7    , array([ 5.45848    ,  2.21494    ,  1.36082e-59,  7.32198e-42,  0.333332   ])
203174  , -26908.7    , array([ 5.45848    ,  2.21494    ,  1.36082e-59,  7.32198e-42,  0.333332   ])
203175  , -26913.6    , array([ 5.46394    ,  2.21494    ,  1.36082e-59,  7.32198e-42,  0.333332   ])
203176  , -26925.8    , array([ 5.45848    ,  2.21716    ,  1.36082e-59,  7.32198e-42,  0.333332   ])
203177  , -26908.7    , array([ 5.45848    ,  2.21494    ,  1.36218e-59,  7.32198e-42,  0.333332   ])
203178  , -26908.7    , array([ 5.45848    ,  2.21494    ,  1.36082e-59,  7.32931e-42,  0.333332   ])
203179  , -26905.6    , array([ 5.45848    ,  2.21494    ,  1.36082e-59,  7.32198e-42,  0.333665   ])
203180  , -9943.11    , array([ 4.7592     ,  0.503647   ,  1.36082e-59,  7.32198e-42,  0.194923   ])
203181  , -9943.11    , array([ 4.7592     ,  0.503647   ,  1.36082e-59,  7.32198e-42,  0.194923   ])
203182  , -9944.8     , array([ 4.76396    ,  0.503647   ,  1.36082e-59,  7.32198e-42,  0.194923   ])
203183  , -9943.16    , array([ 4.7592     ,  0.504151   ,  1.36082e-59,  7.32198e-42,  0.194923   ])
203184  , -9943.11    , array([ 4.7592     ,  0.503647   ,  1.36218e-59,  7.32198e-42,  0.194923   ])
203185  , -9943.11    , array([ 4.7592     ,  0.503647   ,  1.36082e-59,  7.32931e-42,  0.194923   ])
203186  , -9953.57    , array([ 4.7592     ,  0.503647   ,  1.36082e-59,  7.32198e-42,  0.195118   ])
203187  , -66327.2    , array([ 0.0326339  ,  0.181315   ,  1.36082e-59,  7.32198e-42,  0.0166096  ])
203188  , -66327.2    , array([ 0.0326339  ,  0.181315   ,  1.36082e-59,  7.32198e-42,  0.0166096  ])
203189  , -66272.8    , array([ 0.0326665  ,  0.181315   ,  1.36082e-59,  7.32198e-42,  0.0166096  ])
203190  , -66342.7    , array([ 0.0326339  ,  0.181496   ,  1.36082e-59,  7.32198e-42,  0.0166096  ])
203191  , -66327.2    , array([ 0.0326339  ,  0.181315   ,  1.36218e-59,  7.32198e-42,  0.0166096  ])
203192  , -66327.2    , array([ 0.0326339  ,  0.181315   ,  1.36082e-59,  7.32931e-42,  0.0166096  ])
