220273  , -79089.4    , array([ 0.0922352  ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220274  , -79089.4    , array([ 0.0922352  ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220275  , -79089.4    , array([ 1.09224    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220276  , -79089.4    , array([ 2.71027    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220277  , -79089.4    , array([ 1.09224    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220278  , -79089.4    , array([ 1.71027    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220279  , -79089.4    , array([ 2.09224    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220280  , -79089.4    , array([ 2.3283     ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220281  , -79089.4    , array([ 2.4742     ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220282  , -79089.4    , array([ 2.56437    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220283  , -79089.4    , array([ 2.6201     ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220284  , -79089.4    , array([ 2.65454    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220285  , -79089.4    , array([ 2.68016    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220286  , -79089.4    , array([ 2.68016    ,  0.129077   ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220287  , -79089.4    , array([ 2.68016    ,  1.12908    ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220288  , -79089.4    , array([ 2.68016    ,  2.74711    ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220289  , -79089.4    , array([ 2.68016    ,  1.12908    ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220290  , -79089.4    , array([ 2.68016    ,  1.74711    ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220291  , -79089.4    , array([ 2.68016    ,  2.12908    ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220292  , -79089.4    , array([ 2.68016    ,  2.36514    ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220293  , -79089.4    , array([ 2.68016    ,  2.51104    ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
220294  , -79089.4    , array([ 2.68016    ,  2.60121    ,  1.57321e-09,  0.00508673 ,  2.24273e-63])
