2856    , -2266.41    , array([ 6.29289    ,  0.0511201  ,  9.82092e-34,  0.000209313])
2857    , -2266.41    , array([ 6.29919    ,  0.0511201  ,  9.82092e-34,  0.000209313])
2858    , -2266.48    , array([ 6.29289    ,  0.0511712  ,  9.82092e-34,  0.000209313])
2859    , -2266.41    , array([ 6.29289    ,  0.0511201  ,  9.83075e-34,  0.000209313])
2860    , -2266.34    , array([ 6.29289    ,  0.0511201  ,  9.82092e-34,  0.000209522])
2861    , -2266.41    , array([ 6.29289    ,  0.0511201  ,  9.82092e-34,  0.000209313])
2862    , -2084.89    , array([ 6.29289    ,  0.0245809  ,  9.82092e-34,  0.000419687])
2863    , -2084.89    , array([ 6.29289    ,  0.0245809  ,  9.82092e-34,  0.000419687])
2864    , -2084.89    , array([ 6.29919    ,  0.0245809  ,  9.82092e-34,  0.000419687])
2865    , -2085.09    , array([ 6.29289    ,  0.0246055  ,  9.82092e-34,  0.000419687])
2866    , -2084.89    , array([ 6.29289    ,  0.0245809  ,  9.83075e-34,  0.000419687])
2867    , -2084.7     , array([ 6.29289    ,  0.0245809  ,  9.82092e-34,  0.000420107])
2868    , -3437.43    , array([ 6.29289    ,  0.00131408 ,  9.82092e-34,  0.00678339 ])
2869    , -3437.43    , array([ 6.29289    ,  0.00131408 ,  9.82092e-34,  0.00678339 ])
2870    , -3437.43    , array([ 6.29919    ,  0.00131408 ,  9.82092e-34,  0.00678339 ])
2871    , -3449.44    , array([ 6.29289    ,  0.00131539 ,  9.82092e-34,  0.00678339 ])
2872    , -3437.43    , array([ 6.29289    ,  0.00131408 ,  9.83075e-34,  0.00678339 ])
2873    , -3422.54    , array([ 6.29289    ,  0.00131408 ,  9.82092e-34,  0.00679017 ])
2874    , -2077.06    , array([ 6.29289    ,  0.0240911  ,  9.82092e-34,  0.000427789])
2875    , -2077.06    , array([ 6.29289    ,  0.0240911  ,  9.82092e-34,  0.000427789])
2876    , -2077.06    , array([ 6.29919    ,  0.0240911  ,  9.82092e-34,  0.000427789])
2877    , -2077.26    , array([ 6.29289    ,  0.0241152  ,  9.82092e-34,  0.000427789])
2878    , -2077.06    , array([ 6.29289    ,  0.0240911  ,  9.83075e-34,  0.000427789])
2879    , -2076.86    , array([ 6.29289    ,  0.0240911  ,  9.82092e-34,  0.000428217])
2880    , -2068.99    , array([ 6.29289    ,  0.0236055  ,  9.82092e-34,  0.000436146])
2881    , -2068.99    , array([ 6.29289    ,  0.0236055  ,  9.82092e-34,  0.000436146])
2882    , -2068.99    , array([ 6.29919    ,  0.0236055  ,  9.82092e-34,  0.000436146])
2883    , -2069.19    , array([ 6.29289    ,  0.0236292  ,  9.82092e-34,  0.000436146])
2884    , -2068.99    , array([ 6.29289    ,  0.0236055  ,  9.83075e-34,  0.000436146])
2885    , -2068.78    , array([ 6.29289    ,  0.0236055  ,  9.82092e-34,  0.000436583])
2886    , -2894.48    , array([ 6.29289    ,  0.00556952 ,  9.82092e-34,  0.00172004 ])
2887    , -2894.48    , array([ 6.29289    ,  0.00556952 ,  9.82092e-34,  0.00172004 ])
2888    , -2894.48    , array([ 6.29919    ,  0.00556952 ,  9.82092e-34,  0.00172004 ])
2889    , -2892.3     , array([ 6.29289    ,  0.00557509 ,  9.82092e-34,  0.00172004 ])
2890    , -2894.48    , array([ 6.29289    ,  0.00556952 ,  9.83075e-34,  0.00172004 ])
2891    , -2896.57    , array([ 6.29289    ,  0.00556952 ,  9.82092e-34,  0.00172176 ])
2892    , -1840.41    , array([ 6.29289    ,  0.013997   ,  9.82092e-34,  0.000716616])
2893    , -1840.41    , array([ 6.29289    ,  0.013997   ,  9.82092e-34,  0.000716616])
2894    , -1840.41    , array([ 6.29919    ,  0.013997   ,  9.82092e-34,  0.000716616])
2895    , -1840.6     , array([ 6.29289    ,  0.014011   ,  9.82092e-34,  0.000716616])
2896    , -1840.41    , array([ 6.29289    ,  0.013997   ,  9.83075e-34,  0.000716616])
2897    , -1840.21    , array([ 6.29289    ,  0.013997   ,  9.82092e-34,  0.000717333])
2898    , -1807.52    , array([ 6.29289    ,  0.00977304 ,  9.82092e-34,  0.00100812 ])
2899    , -1807.52    , array([ 6.29289    ,  0.00977304 ,  9.82092e-34,  0.00100812 ])
2900    , -1807.52    , array([ 6.29919    ,  0.00977304 ,  9.82092e-34,  0.00100812 ])
2901    , -1807.34    , array([ 6.29289    ,  0.00978282 ,  9.82092e-34,  0.00100812 ])
2902    , -1807.52    , array([ 6.29289    ,  0.00977304 ,  9.83075e-34,  0.00100812 ])
2903    , -1807.69    , array([ 6.29289    ,  0.00977304 ,  9.82092e-34,  0.00100912 ])
2904    , -1791.48    , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000855232])
2905    , -1791.48    , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000855232])
2906    , -1791.48    , array([ 6.29919    ,  0.01162    ,  9.82092e-34,  0.000855232])
2907    , -1791.54    , array([ 6.29289    ,  0.0116316  ,  9.82092e-34,  0.000855232])
2908    , -1791.48    , array([ 6.29289    ,  0.01162    ,  9.83075e-34,  0.000855232])
2909    , -1791.42    , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000856088])
2916    , -1791.48    , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000855252])
2917    , -1791.48    , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000855252])
2918    , -1791.48    , array([ 6.29919    ,  0.01162    ,  9.82092e-34,  0.000855252])
2919    , -1791.53    , array([ 6.29289    ,  0.0116316  ,  9.82092e-34,  0.000855252])
2920    , -1791.48    , array([ 6.29289    ,  0.01162    ,  9.83075e-34,  0.000855252])
2921    , -1791.41    , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000856108])
2922    , -1791.47    , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000855377])
2923    , -1791.47    , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000855377])
2924    , -1791.47    , array([ 6.29919    ,  0.01162    ,  9.82092e-34,  0.000855377])
2925    , -1791.53    , array([ 6.29289    ,  0.0116316  ,  9.82092e-34,  0.000855377])
2926    , -1791.47    , array([ 6.29289    ,  0.01162    ,  9.83075e-34,  0.000855377])
2927    , -1791.4     , array([ 6.29289    ,  0.01162    ,  9.82092e-34,  0.000856232])
2928    , -2336.8     , array([ 6.29289    ,  0.011595   ,  9.82092e-34,  1.44145    ])
2929    , -2336.8     , array([ 6.29289    ,  0.011595   ,  9.82092e-34,  1.44145    ])
2930    , -2336.8     , array([ 6.29919    ,  0.011595   ,  9.82092e-34,  1.44145    ])
2931    , -2336.8     , array([ 6.29289    ,  0.0116066  ,  9.82092e-34,  1.44145    ])
2932    , -2336.8     , array([ 6.29289    ,  0.011595   ,  9.83075e-34,  1.44145    ])
2933    , -2336.8     , array([ 6.29289    ,  0.011595   ,  9.82092e-34,  1.4429     ])
2934    , -1963.33    , array([ 6.29289    ,  0.0116175  ,  9.82092e-34,  0.00182136 ])
2935    , -1963.33    , array([ 6.29289    ,  0.0116175  ,  9.82092e-34,  0.00182136 ])
2936    , -1963.33    , array([ 6.29919    ,  0.0116175  ,  9.82092e-34,  0.00182136 ])
2937    , -1962.64    , array([ 6.29289    ,  0.0116291  ,  9.82092e-34,  0.00182136 ])
2938    , -1963.33    , array([ 6.29289    ,  0.0116175  ,  9.83075e-34,  0.00182136 ])
2939    , -1963.97    , array([ 6.29289    ,  0.0116175  ,  9.82092e-34,  0.00182318 ])
2940    , -1787.61    , array([ 6.29289    ,  0.0116197  ,  9.82092e-34,  0.000947831])
2941    , -1787.61    , array([ 6.29289    ,  0.0116197  ,  9.82092e-34,  0.000947831])
2942    , -1787.61    , array([ 6.29919    ,  0.0116197  ,  9.82092e-34,  0.000947831])
2943    , -1787.6     , array([ 6.29289    ,  0.0116313  ,  9.82092e-34,  0.000947831])
2944    , -1787.61    , array([ 6.29289    ,  0.0116197  ,  9.83075e-34,  0.000947831])
2945    , -1787.6     , array([ 6.29289    ,  0.0116197  ,  9.82092e-34,  0.000948779])
2946    , -1775.28    , array([ 6.29289    ,  0.0235321  ,  9.82092e-34,  0.0020042  ])
2947    , -1775.28    , array([ 6.29289    ,  0.0235321  ,  9.82092e-34,  0.0020042  ])
2948    , -1775.28    , array([ 6.29919    ,  0.0235321  ,  9.82092e-34,  0.0020042  ])
2949    , -1775.27    , array([ 6.29289    ,  0.0235556  ,  9.82092e-34,  0.0020042  ])
2950    , -1775.28    , array([ 6.29289    ,  0.0235321  ,  9.83075e-34,  0.0020042  ])
2951    , -1775.26    , array([ 6.29289    ,  0.0235321  ,  9.82092e-34,  0.0020062  ])
2952    , -1618.68    , array([ 6.29289    ,  0.395848   ,  9.82092e-34,  0.0400663  ])
2953    , -1618.68    , array([ 6.29289    ,  0.395848   ,  9.82092e-34,  0.0400663  ])
2954    , -1618.68    , array([ 6.29919    ,  0.395848   ,  9.82092e-34,  0.0400663  ])
2955    , -1619.35    , array([ 6.29289    ,  0.396244   ,  9.82092e-34,  0.0400663  ])
2956    , -1618.68    , array([ 6.29289    ,  0.395848   ,  9.83075e-34,  0.0400663  ])
2957    , -1618.18    , array([ 6.29289    ,  0.395848   ,  9.82092e-34,  0.0401064  ])
2958    , -1762.31    , array([ 6.29289    ,  0.0356301  ,  9.82092e-34,  0.00311254 ])
2959    , -1762.31    , array([ 6.29289    ,  0.0356301  ,  9.82092e-34,  0.00311254 ])
2960    , -1762.31    , array([ 6.29919    ,  0.0356301  ,  9.82092e-34,  0.00311254 ])
2961    , -1762.3     , array([ 6.29289    ,  0.0356657  ,  9.82092e-34,  0.00311254 ])
2962    , -1762.31    , array([ 6.29289    ,  0.0356301  ,  9.83075e-34,  0.00311254 ])
2963    , -1762.27    , array([ 6.29289    ,  0.0356301  ,  9.82092e-34,  0.00311565 ])
2964    , -1609.96    , array([ 6.29289    ,  0.246172   ,  9.82092e-34,  0.0242032  ])
2965    , -1609.96    , array([ 6.29289    ,  0.246172   ,  9.82092e-34,  0.0242032  ])
2966    , -1609.96    , array([ 6.29919    ,  0.246172   ,  9.82092e-34,  0.0242032  ])
2967    , -1610.33    , array([ 6.29289    ,  0.246418   ,  9.82092e-34,  0.0242032  ])
2968    , -1609.96    , array([ 6.29289    ,  0.246172   ,  9.83075e-34,  0.0242032  ])
2969    , -1609.55    , array([ 6.29289    ,  0.246172   ,  9.82092e-34,  0.0242274  ])
2970    , -1602.33    , array([ 6.29289    ,  0.306146   ,  9.82092e-34,  0.0305037  ])
2971    , -1602.33    , array([ 6.29289    ,  0.306146   ,  9.82092e-34,  0.0305037  ])
2972    , -1602.33    , array([ 6.29919    ,  0.306146   ,  9.82092e-34,  0.0305037  ])
2973    , -1602.83    , array([ 6.29289    ,  0.306452   ,  9.82092e-34,  0.0305037  ])
2974    , -1602.33    , array([ 6.29289    ,  0.306146   ,  9.83075e-34,  0.0305037  ])
2975    , -1601.87    , array([ 6.29289    ,  0.306146   ,  9.82092e-34,  0.0305343  ])
2982    , -1602.33    , array([ 6.29289    ,  0.306151   ,  9.82092e-34,  0.0305043  ])
2983    , -1602.33    , array([ 6.29289    ,  0.306151   ,  9.82092e-34,  0.0305043  ])
2984    , -1602.33    , array([ 6.29919    ,  0.306151   ,  9.82092e-34,  0.0305043  ])
2985    , -1602.83    , array([ 6.29289    ,  0.306457   ,  9.82092e-34,  0.0305043  ])
2986    , -1602.33    , array([ 6.29289    ,  0.306151   ,  9.83075e-34,  0.0305043  ])
2987    , -1601.87    , array([ 6.29289    ,  0.306151   ,  9.82092e-34,  0.0305349  ])
2988    , -1602.33    , array([ 6.29289    ,  0.306166   ,  9.82092e-34,  0.0305059  ])
2989    , -1602.33    , array([ 6.29289    ,  0.306166   ,  9.82092e-34,  0.0305059  ])
2990    , -1602.33    , array([ 6.29919    ,  0.306166   ,  9.82092e-34,  0.0305059  ])
2991    , -1602.83    , array([ 6.29289    ,  0.306472   ,  9.82092e-34,  0.0305059  ])
2992    , -1602.33    , array([ 6.29289    ,  0.306166   ,  9.83075e-34,  0.0305059  ])
2993    , -1601.87    , array([ 6.29289    ,  0.306166   ,  9.82092e-34,  0.0305364  ])
3000    , -1602.33    , array([ 6.29289    ,  0.306167   ,  9.82092e-34,  0.0305061  ])
3001    , -1602.33    , array([ 6.29289    ,  0.306167   ,  9.82092e-34,  0.0305061  ])
3002    , -1602.33    , array([ 6.29919    ,  0.306167   ,  9.82092e-34,  0.0305061  ])
3003    , -1602.83    , array([ 6.29289    ,  0.306473   ,  9.82092e-34,  0.0305061  ])
3004    , -1602.33    , array([ 6.29289    ,  0.306167   ,  9.83075e-34,  0.0305061  ])
