128019  , -79072      , array([ 0.192462   ,  1.22562    ,  8.52725e-52,  4.04817e-23,  3.41286e-06])
128020  , -79072      , array([ 0.192655   ,  1.22562    ,  8.52725e-52,  4.04817e-23,  3.41286e-06])
128021  , -79072      , array([ 0.192462   ,  1.22685    ,  8.52725e-52,  4.04817e-23,  3.41286e-06])
128022  , -79072      , array([ 0.192462   ,  1.22562    ,  8.53578e-52,  4.04817e-23,  3.41286e-06])
128023  , -79072      , array([ 0.192462   ,  1.22562    ,  8.52725e-52,  4.05222e-23,  3.41286e-06])
128024  , -79071.9    , array([ 0.192462   ,  1.22562    ,  8.52725e-52,  4.04817e-23,  3.41628e-06])
128025  , -79072      , array([ 0.192462   ,  1.22562    ,  8.52725e-52,  4.04817e-23,  3.41286e-06])
128026  , -79023.4    , array([ 0.102651   ,  1.05992    ,  8.52725e-52,  4.04817e-23,  7.42363e-06])
128027  , -79023.4    , array([ 0.102651   ,  1.05992    ,  8.52725e-52,  4.04817e-23,  7.42363e-06])
128028  , -79023.5    , array([ 0.102754   ,  1.05992    ,  8.52725e-52,  4.04817e-23,  7.42363e-06])
128029  , -79023.4    , array([ 0.102651   ,  1.06098    ,  8.52725e-52,  4.04817e-23,  7.42363e-06])
128030  , -79023.4    , array([ 0.102651   ,  1.05992    ,  8.53578e-52,  4.04817e-23,  7.42363e-06])
128031  , -79023.4    , array([ 0.102651   ,  1.05992    ,  8.52725e-52,  4.05222e-23,  7.42363e-06])
128032  , -79023.3    , array([ 0.102651   ,  1.05992    ,  8.52725e-52,  4.04817e-23,  7.43106e-06])
128033  , -66754.6    , array([ 0.00830694 ,  0.59284    ,  8.52725e-52,  4.04817e-23,  0.000166191])
128034  , -66754.6    , array([ 0.00830694 ,  0.59284    ,  8.52725e-52,  4.04817e-23,  0.000166191])
128035  , -66763.4    , array([ 0.00831525 ,  0.59284    ,  8.52725e-52,  4.04817e-23,  0.000166191])
128036  , -66754.9    , array([ 0.00830694 ,  0.593433   ,  8.52725e-52,  4.04817e-23,  0.000166191])
128037  , -66754.6    , array([ 0.00830694 ,  0.59284    ,  8.53578e-52,  4.04817e-23,  0.000166191])
128038  , -66754.6    , array([ 0.00830694 ,  0.59284    ,  8.52725e-52,  4.05222e-23,  0.000166191])
