122041  , -79089      , array([ 1.41517    ,  36.5206    ,  2.4362e-42 ,  3.70584e-18,  7.04263e-07])
122042  , -79089      , array([ 1.41659    ,  36.5206    ,  2.4362e-42 ,  3.70584e-18,  7.04263e-07])
122043  , -79089      , array([ 1.41517    ,  36.5572    ,  2.4362e-42 ,  3.70584e-18,  7.04263e-07])
122044  , -79089      , array([ 1.41517    ,  36.5206    ,  2.43864e-42,  3.70584e-18,  7.04263e-07])
122045  , -79089      , array([ 1.41517    ,  36.5206    ,  2.4362e-42 ,  3.70955e-18,  7.04263e-07])
122046  , -79089      , array([ 1.41517    ,  36.5206    ,  2.4362e-42 ,  3.70584e-18,  7.04968e-07])
122047  , -79089      , array([ 1.41517    ,  36.5206    ,  2.4362e-42 ,  3.70584e-18,  7.04263e-07])
122048  , -79088.5    , array([ 0.95125    ,  35.7028    ,  2.4362e-42 ,  3.70584e-18,  1.08479e-06])
122049  , -79088.5    , array([ 0.95125    ,  35.7028    ,  2.4362e-42 ,  3.70584e-18,  1.08479e-06])
122050  , -79088.5    , array([ 0.952202   ,  35.7028    ,  2.4362e-42 ,  3.70584e-18,  1.08479e-06])
122051  , -79088.5    , array([ 0.95125    ,  35.7386    ,  2.4362e-42 ,  3.70584e-18,  1.08479e-06])
122052  , -79088.5    , array([ 0.95125    ,  35.7028    ,  2.43864e-42,  3.70584e-18,  1.08479e-06])
122053  , -79088.5    , array([ 0.95125    ,  35.7028    ,  2.4362e-42 ,  3.70955e-18,  1.08479e-06])
122054  , -79088.5    , array([ 0.95125    ,  35.7028    ,  2.4362e-42 ,  3.70584e-18,  1.08587e-06])
122055  , -79064      , array([ 0.194193   ,  32.6108    ,  2.4362e-42 ,  3.70584e-18,  6.10642e-06])
122056  , -79064      , array([ 0.194193   ,  32.6108    ,  2.4362e-42 ,  3.70584e-18,  6.10642e-06])
122057  , -79064      , array([ 0.194387   ,  32.6108    ,  2.4362e-42 ,  3.70584e-18,  6.10642e-06])
122058  , -79064      , array([ 0.194193   ,  32.6434    ,  2.4362e-42 ,  3.70584e-18,  6.10642e-06])
122059  , -79064      , array([ 0.194193   ,  32.6108    ,  2.43864e-42,  3.70584e-18,  6.10642e-06])
122060  , -79064      , array([ 0.194193   ,  32.6108    ,  2.4362e-42 ,  3.70955e-18,  6.10642e-06])
122061  , -79064      , array([ 0.194193   ,  32.6108    ,  2.4362e-42 ,  3.70584e-18,  6.11253e-06])
122069  , -79064      , array([ 0.194192   ,  32.6108    ,  2.4362e-42 ,  3.70584e-18,  6.10644e-06])
122070  , -79064      , array([ 0.194192   ,  32.6108    ,  2.4362e-42 ,  3.70584e-18,  6.10644e-06])
122071  , -79064      , array([ 0.194387   ,  32.6108    ,  2.4362e-42 ,  3.70584e-18,  6.10644e-06])
122072  , -79064      , array([ 0.194192   ,  32.6434    ,  2.4362e-42 ,  3.70584e-18,  6.10644e-06])
