220     , -2255.63    , array([ 0.0878916  ,  2.72198    ,  0.000435564,  1.79493e-13])
221     , -2255.72    , array([ 0.0879796  ,  2.72198    ,  0.000435564,  1.79493e-13])
222     , -2255.63    , array([ 0.0878916  ,  2.72471    ,  0.000435564,  1.79493e-13])
223     , -2255.56    , array([ 0.0878916  ,  2.72198    ,  0.000436   ,  1.79493e-13])
224     , -2255.63    , array([ 0.0878916  ,  2.72198    ,  0.000435564,  1.79672e-13])
225     , -2255.63    , array([ 0.0878916  ,  2.72198    ,  0.000435564,  1.79493e-13])
226     , -2049.2     , array([ 0.0416999  ,  2.72198    ,  0.000860872,  1.79493e-13])
227     , -2049.2     , array([ 0.0416999  ,  2.72198    ,  0.000860872,  1.79493e-13])
228     , -2049.42    , array([ 0.0417417  ,  2.72198    ,  0.000860872,  1.79493e-13])
229     , -2049.2     , array([ 0.0416999  ,  2.72471    ,  0.000860872,  1.79493e-13])
230     , -2048.98    , array([ 0.0416999  ,  2.72198    ,  0.000861733,  1.79493e-13])
231     , -2049.2     , array([ 0.0416999  ,  2.72198    ,  0.000860872,  1.79672e-13])
232     , -472.711    , array([ 0.00211294 ,  2.72198    ,  0.0131366  ,  1.79493e-13])
233     , -472.711    , array([ 0.00211294 ,  2.72198    ,  0.0131366  ,  1.79493e-13])
234     , -475.548    , array([ 0.00211505 ,  2.72198    ,  0.0131366  ,  1.79493e-13])
235     , -472.711    , array([ 0.00211294 ,  2.72471    ,  0.0131366  ,  1.79493e-13])
236     , -469.396    , array([ 0.00211294 ,  2.72198    ,  0.0131497  ,  1.79493e-13])
237     , -472.711    , array([ 0.00211294 ,  2.72198    ,  0.0131366  ,  1.79672e-13])
244     , -464.749    , array([ 0.00211    ,  2.72198    ,  0.0131533  ,  1.79493e-13])
245     , -464.749    , array([ 0.00211    ,  2.72198    ,  0.0131533  ,  1.79493e-13])
246     , -467.443    , array([ 0.00211211 ,  2.72198    ,  0.0131533  ,  1.79493e-13])
247     , -464.749    , array([ 0.00211    ,  2.72471    ,  0.0131533  ,  1.79493e-13])
248     , -461.606    , array([ 0.00211    ,  2.72198    ,  0.0131665  ,  1.79493e-13])
249     , -464.749    , array([ 0.00211    ,  2.72198    ,  0.0131533  ,  1.79672e-13])
250     , -417.32     , array([ 0.0020874  ,  2.72198    ,  0.0132834  ,  1.79493e-13])
