Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.52	799.04	601.69	6072.77	30.0,1.2207,13.1538,3.0196
our_model	Round_1_Replicate_2	-398.9	805.8	607.93	23730.03	30.0,0.3112,1.2176,0.663
our_model	Round_1_Replicate_3	-395.47	798.94	600.87	15855.78	3.2618,0.469,13.6538,1.0058
our_model	Round_1_Replicate_4	-394.47	796.94	600.5	68138.7	0.6276,0.1086,0.381,0.2447
our_model	Round_1_Replicate_5	-398.14	804.28	606.53	4202.76	30.0,1.7583,15.0055,3.7912
our_model	Round_1_Replicate_6	-393.51	795.02	597.92	72833.83	2.352,0.1021,1.0439,0.304
our_model	Round_1_Replicate_7	-398.32	804.64	606.87	13065.61	30.0,0.5655,3.6049,1.265
our_model	Round_1_Replicate_8	-394.06	796.12	598.25	14275.23	7.7287,0.522,9.3821,1.3983
our_model	Round_1_Replicate_9	-399.05	806.1	608.19	19331.74	30.0,0.3819,1.8145,0.8234
our_model	Round_1_Replicate_10	-396.79	801.58	604.06	5866.95	7.5174,1.2615,30.0,2.4481
our_model	Round_2_Replicate_1	-393.06	794.12	597.06	195420.43	0.949,0.0381,0.4766,0.1364
our_model	Round_2_Replicate_2	-399.7	807.4	609.37	17258.72	30.0,0.4276,2.0895,0.9088
our_model	Round_2_Replicate_3	-393.03	794.06	597.01	142156.49	6.9213,0.0524,1.2873,0.209
our_model	Round_2_Replicate_4	-393.54	795.08	597.66	94413.32	0.6647,0.0789,0.1775,0.2164
our_model	Round_2_Replicate_5	-393.04	794.08	597.02	180539.45	29.9627,0.0412,0.4995,0.1618
our_model	Round_2_Replicate_6	-395.08	798.16	601.65	88807.27	0.537,0.0833,1.2216,0.1791
our_model	Round_2_Replicate_7	-394.27	796.54	598.67	73397.14	0.6356,0.1015,0.4189,0.2375
our_model	Round_2_Replicate_8	-399.36	806.72	608.76	26815.81	30.0,0.2753,0.8317,0.5666
our_model	Round_2_Replicate_9	-396.14	800.28	602.85	67866.98	0.6786,0.1091,29.1436,0.2197
our_model	Round_2_Replicate_10	-397.08	802.16	604.58	41991.43	0.9576,0.1762,0.01,0.3347
our_model	Round_3_Replicate_1	-393.04	794.08	597.03	142601.25	29.9217,0.0522,1.0525,0.2084
our_model	Round_3_Replicate_2	-393.02	794.04	596.99	126812.9	29.8915,0.0587,1.7167,0.2433
our_model	Round_3_Replicate_3	-397.82	803.64	605.95	38934.2	30.0,0.1899,0.1183,0.368
our_model	Round_3_Replicate_4	-393.37	794.74	597.15	151586.53	0.3986,0.0492,0.4289,0.1378
our_model	Round_3_Replicate_5	-393.92	795.84	597.96	133090.91	0.3775,0.056,0.6157,0.1371
our_model	Round_3_Replicate_6	-393.06	794.12	597.07	86128.95	29.7824,0.0864,2.4052,0.3429
our_model	Round_3_Replicate_7	-393.33	794.66	597.57	79527.33	2.2257,0.0935,1.4546,0.2941
our_model	Round_3_Replicate_8	-394.21	796.42	599.25	122798.61	0.5224,0.0605,1.9624,0.1467
our_model	Round_3_Replicate_9	-397.65	803.3	605.64	39553.65	30.0,0.1869,0.1038,0.3631
our_model	Round_3_Replicate_10	-393.25	794.5	597.42	93134.37	29.9889,0.0799,0.8231,0.2743
our_model	Round_3_Replicate_11	-394.31	796.62	600.27	141612.86	0.3593,0.0523,0.8196,0.1214
our_model	Round_3_Replicate_12	-393.25	794.5	597.41	195000.39	0.5944,0.0382,1.595,0.1183
our_model	Round_3_Replicate_13	-393.14	794.28	596.91	201291.09	0.3331,0.037,0.2885,0.1156
our_model	Round_3_Replicate_14	-393.02	794.04	596.99	179721.4	29.9828,0.0414,0.7071,0.1676
our_model	Round_3_Replicate_15	-393.58	795.16	598.66	107559.26	0.4619,0.069,0.3339,0.1803
our_model	Round_3_Replicate_16	-393.79	795.58	598.45	181868.27	0.4106,0.0409,1.5328,0.1067
our_model	Round_3_Replicate_17	-392.99	793.98	596.91	175389.4	29.657,0.0424,1.6359,0.1887
our_model	Round_3_Replicate_18	-394.16	796.32	598.38	125974.24	0.306,0.0592,0.4744,0.1346
our_model	Round_3_Replicate_19	-393.05	794.1	597.04	113446.69	29.855,0.0656,1.6522,0.263
our_model	Round_3_Replicate_20	-393.16	794.32	597.24	86276.52	29.8855,0.0862,1.5048,0.3165
