11806   , -79089.4    , array([ 1.89002    ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11807   , -79089.4    , array([ 1.89002    ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11808   , -79089.4    , array([ 2.89002    ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11809   , -79089.4    , array([ 0.271985   ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11811   , -79089.4    , array([ 0.271985   ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11813   , -79089.4    , array([ 0.890019   ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11814   , -79089.4    , array([ 0.581002   ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11816   , -79089.4    , array([ 0.126087   ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11817   , -79089.4    , array([ 0.0359175  ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11819   , -79089.4    , array([ 0.0703593  ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11820   , -79089.4    , array([ 0.0146312  ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11821   , -79089.4    , array([ 0.0146312  ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11822   , -79089.4    , array([ 0.0146312  ,  1.29592    ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11824   , -79089.4    , array([ 0.0146312  ,  0.295916   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11826   , -79089.4    , array([ 0.0146312  ,  0.677882   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11827   , -79089.4    , array([ 0.0146312  ,  0.486899   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11828   , -79089.4    , array([ 0.0146312  ,  0.0598484  ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11830   , -79089.4    , array([ 0.0146312  ,  0.150018   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11832   , -79089.4    , array([ 0.0146312  ,  0.0942903  ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11833   , -79089.4    , array([ 0.0146312  ,  0.0385622  ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11834   , -79089.4    , array([ 0.0146312  ,  0.0254066  ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11835   , -79089.4    , array([ 0.0146312  ,  0.017276   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11836   , -79089.4    , array([ 0.0146312  ,  0.012251   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11838   , -79089.4    , array([ 0.0146312  ,  0.012251   ,  5.44651e-53,  0.0051598  ,  1.3352e-15 ])
11839   , -79089.4    , array([ 0.0146312  ,  0.012251   ,  1          ,  0.0051598  ,  1.3352e-15 ])
11840   , -79089.4    , array([ 0.0146312  ,  0.012251   ,  2.61803    ,  0.0051598  ,  1.3352e-15 ])
11841   , -79089.4    , array([ 0.0146312  ,  0.012251   ,  1          ,  0.0051598  ,  1.3352e-15 ])
11842   , -79089.4    , array([ 0.0146312  ,  0.012251   ,  1.61803    ,  0.0051598  ,  1.3352e-15 ])
11843   , -79089.4    , array([ 0.0146312  ,  0.012251   ,  0.618034   ,  0.0051598  ,  1.3352e-15 ])
