254850  , -79089.4    , array([ 0.00456709 ,  0.172768   ,  0.000119916,  1.02434e-06,  7.5026e-12 ])
254931  , -79089.4    , array([ 0.00149221 ,  0.165398   ,  0.000120035,  1.02434e-06,  2.40108e-11])
254932  , -79089.4    , array([ 0.00149221 ,  0.165398   ,  0.000119915,  1.02536e-06,  2.40108e-11])
254933  , -79089.4    , array([ 0.00149221 ,  0.165398   ,  0.000119915,  1.02434e-06,  2.40348e-11])
254934  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40426e-11])
254935  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40426e-11])
254936  , -79089.4    , array([ 0.00106774 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40426e-11])
254937  , -79089.4    , array([ 0.00106667 ,  0.163412   ,  0.000119914,  1.02434e-06,  3.40426e-11])
254938  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000120034,  1.02434e-06,  3.40426e-11])
254939  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000119914,  1.02536e-06,  3.40426e-11])
254940  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40767e-11])
254941  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40426e-11])
254942  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40426e-11])
254943  , -79089.4    , array([ 0.00106774 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40426e-11])
254944  , -79089.4    , array([ 0.00106667 ,  0.163412   ,  0.000119914,  1.02434e-06,  3.40426e-11])
254945  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000120034,  1.02434e-06,  3.40426e-11])
254946  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000119914,  1.02536e-06,  3.40426e-11])
254947  , -79089.4    , array([ 0.00106667 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40767e-11])
254948  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254949  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254950  , -79089.4    , array([ 0.0010677  ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254951  , -79089.4    , array([ 0.00106664 ,  0.163411   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254952  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000120034,  1.02434e-06,  3.40439e-11])
254953  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02536e-06,  3.40439e-11])
254954  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40779e-11])
254962  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254963  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254964  , -79089.4    , array([ 0.0010677  ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254965  , -79089.4    , array([ 0.00106664 ,  0.163411   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254966  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000120034,  1.02434e-06,  3.40439e-11])
254967  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02536e-06,  3.40439e-11])
254968  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40779e-11])
254969  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254970  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254971  , -79089.4    , array([ 0.0010677  ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254972  , -79089.4    , array([ 0.00106664 ,  0.163411   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254973  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000120034,  1.02434e-06,  3.40439e-11])
254974  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02536e-06,  3.40439e-11])
254975  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40779e-11])
254983  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254984  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254985  , -79089.4    , array([ 0.0010677  ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254986  , -79089.4    , array([ 0.00106664 ,  0.163411   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254987  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000120034,  1.02434e-06,  3.40439e-11])
254988  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02536e-06,  3.40439e-11])
254989  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40779e-11])
254990  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254991  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254992  , -79089.4    , array([ 0.0010677  ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254993  , -79089.4    , array([ 0.00106664 ,  0.163411   ,  0.000119914,  1.02434e-06,  3.40439e-11])
254994  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000120034,  1.02434e-06,  3.40439e-11])
254995  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02536e-06,  3.40439e-11])
254996  , -79089.4    , array([ 0.00106664 ,  0.163248   ,  0.000119914,  1.02434e-06,  3.40779e-11])
254997  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
254998  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
254999  , -79089.4    , array([ 0.00102383 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255000  , -79089.4    , array([ 0.00102281 ,  0.163144   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255001  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000120034,  1.02434e-06,  3.55623e-11])
255002  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02536e-06,  3.55623e-11])
255003  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55978e-11])
255004  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255005  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255006  , -79089.4    , array([ 0.00102383 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255007  , -79089.4    , array([ 0.00102281 ,  0.163144   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255008  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000120034,  1.02434e-06,  3.55623e-11])
255009  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02536e-06,  3.55623e-11])
255010  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55978e-11])
255011  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255012  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255013  , -79089.4    , array([ 0.00102383 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255014  , -79089.4    , array([ 0.00102281 ,  0.163144   ,  0.000119914,  1.02434e-06,  3.55623e-11])
255015  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000120034,  1.02434e-06,  3.55623e-11])
255016  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02536e-06,  3.55623e-11])
255017  , -79089.4    , array([ 0.00102281 ,  0.162981   ,  0.000119914,  1.02434e-06,  3.55978e-11])
255018  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255019  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255020  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255021  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255022  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255023  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255024  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255025  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255026  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255027  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255028  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255029  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255030  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255031  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255032  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255033  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255034  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255035  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255036  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255037  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255038  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255046  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255047  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255048  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255049  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255050  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255051  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255052  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255053  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255054  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255055  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255056  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255057  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255058  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255059  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255067  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255068  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255069  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255070  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255071  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255072  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255073  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255074  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255075  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255076  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255077  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255078  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255079  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255080  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255088  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255089  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255090  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255091  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255092  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255093  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255094  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255095  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255096  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255097  , -79089.4    , array([ 0.00100257 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255098  , -79089.4    , array([ 0.00100157 ,  0.163011   ,  0.000119914,  1.02434e-06,  3.63466e-11])
255099  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000120034,  1.02434e-06,  3.63466e-11])
255100  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02536e-06,  3.63466e-11])
255101  , -79089.4    , array([ 0.00100157 ,  0.162848   ,  0.000119914,  1.02434e-06,  3.6383e-11 ])
255102  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255103  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255104  , -79089.4    , array([ 0.00100126 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255105  , -79089.4    , array([ 0.00100026 ,  0.163003   ,  0.000119914,  1.02434e-06,  3.63962e-11])
255106  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000120034,  1.02434e-06,  3.63962e-11])
255107  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02536e-06,  3.63962e-11])
255108  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.64327e-11])
255109  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255110  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255111  , -79089.4    , array([ 0.00100126 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255112  , -79089.4    , array([ 0.00100026 ,  0.163003   ,  0.000119914,  1.02434e-06,  3.63962e-11])
255113  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000120034,  1.02434e-06,  3.63962e-11])
255114  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02536e-06,  3.63962e-11])
255115  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.64327e-11])
255116  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255117  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255118  , -79089.4    , array([ 0.00100126 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255119  , -79089.4    , array([ 0.00100026 ,  0.163003   ,  0.000119914,  1.02434e-06,  3.63962e-11])
255120  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000120034,  1.02434e-06,  3.63962e-11])
255121  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02536e-06,  3.63962e-11])
255122  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.64327e-11])
255125  , -79089.4    , array([ 0.0010006  ,  0.162836   ,  0.000119914,  1.02434e-06,  3.64211e-11])
255130  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255131  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255132  , -79089.4    , array([ 0.00100126 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.63962e-11])
255133  , -79089.4    , array([ 0.00100026 ,  0.163003   ,  0.000119914,  1.02434e-06,  3.63962e-11])
255134  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000120034,  1.02434e-06,  3.63962e-11])
255135  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02536e-06,  3.63962e-11])
255136  , -79089.4    , array([ 0.00100026 ,  0.16284    ,  0.000119914,  1.02434e-06,  3.64327e-11])
255137  , -79089.4    , array([ 0.0045611  ,  0.172759   ,  0.000119916,  1.02434e-06,  7.51284e-12])
255138  , -79089.4    , array([ 0.0045611  ,  0.172759   ,  0.000119916,  1.02434e-06,  7.51284e-12])
255139  , -79089.4    , array([ 0.00456567 ,  0.172759   ,  0.000119916,  1.02434e-06,  7.51284e-12])
255140  , -79089.4    , array([ 0.0045611  ,  0.172932   ,  0.000119916,  1.02434e-06,  7.51284e-12])
255141  , -79089.4    , array([ 0.0045611  ,  0.172759   ,  0.000120036,  1.02434e-06,  7.51284e-12])
