80190   , -79088.4    , array([ 35.0265    ,  0.343315   ,  7.75764e-05,  0.0699977  ,  2.9996e-07 ])
80299   , -27795      , array([ 33.7261    ,  0.00117312 ,  7.7654e-05 ,  0.0699847  ,  9.42362e-05])
80300   , -27795      , array([ 33.7261    ,  0.00117312 ,  7.75764e-05,  0.0700547  ,  9.42362e-05])
80301   , -27768.3    , array([ 33.7261    ,  0.00117312 ,  7.75764e-05,  0.0699847  ,  9.43305e-05])
80302   , -27792.6    , array([ 33.7261    ,  0.00117306 ,  7.75764e-05,  0.0699847  ,  9.42405e-05])
80303   , -27792.6    , array([ 33.7261    ,  0.00117306 ,  7.75764e-05,  0.0699847  ,  9.42405e-05])
80304   , -27792.6    , array([ 33.7598    ,  0.00117306 ,  7.75764e-05,  0.0699847  ,  9.42405e-05])
80305   , -27819.3    , array([ 33.7261    ,  0.00117424 ,  7.75764e-05,  0.0699847  ,  9.42405e-05])
80306   , -27792.6    , array([ 33.7261    ,  0.00117306 ,  7.7654e-05 ,  0.0699847  ,  9.42405e-05])
80307   , -27792.6    , array([ 33.7261    ,  0.00117306 ,  7.75764e-05,  0.0700547  ,  9.42405e-05])
80308   , -27765.8    , array([ 33.7261    ,  0.00117306 ,  7.75764e-05,  0.0699847  ,  9.43348e-05])
80309   , -25931.8    , array([ 33.7183    ,  0.00113307 ,  7.75764e-05,  0.0699846  ,  9.76091e-05])
80310   , -25931.8    , array([ 33.7183    ,  0.00113307 ,  7.75764e-05,  0.0699846  ,  9.76091e-05])
80311   , -25931.8    , array([ 33.752     ,  0.00113307 ,  7.75764e-05,  0.0699846  ,  9.76091e-05])
80312   , -25958.4    , array([ 33.7183    ,  0.0011342  ,  7.75764e-05,  0.0699846  ,  9.76091e-05])
80313   , -25931.8    , array([ 33.7183    ,  0.00113307 ,  7.7654e-05 ,  0.0699846  ,  9.76091e-05])
80314   , -25931.8    , array([ 33.7183    ,  0.00113307 ,  7.75764e-05,  0.0700546  ,  9.76091e-05])
80315   , -25905.2    , array([ 33.7183    ,  0.00113307 ,  7.75764e-05,  0.0699846  ,  9.77068e-05])
80323   , -25931.3    , array([ 33.7183    ,  0.00113306 ,  7.75764e-05,  0.0699846  ,  9.76101e-05])
80324   , -25931.3    , array([ 33.7183    ,  0.00113306 ,  7.75764e-05,  0.0699846  ,  9.76101e-05])
80325   , -25931.3    , array([ 33.752     ,  0.00113306 ,  7.75764e-05,  0.0699846  ,  9.76101e-05])
80326   , -25957.8    , array([ 33.7183    ,  0.00113419 ,  7.75764e-05,  0.0699846  ,  9.76101e-05])
80327   , -25931.3    , array([ 33.7183    ,  0.00113306 ,  7.7654e-05 ,  0.0699846  ,  9.76101e-05])
80328   , -25931.3    , array([ 33.7183    ,  0.00113306 ,  7.75764e-05,  0.0700546  ,  9.76101e-05])
80329   , -25904.7    , array([ 33.7183    ,  0.00113306 ,  7.75764e-05,  0.0699846  ,  9.77078e-05])
80330   , -25606.8    , array([ 33.7169    ,  0.0011262  ,  7.75764e-05,  0.0699846  ,  9.82121e-05])
80331   , -25606.8    , array([ 33.7169    ,  0.0011262  ,  7.75764e-05,  0.0699846  ,  9.82121e-05])
80332   , -25606.8    , array([ 33.7506    ,  0.0011262  ,  7.75764e-05,  0.0699846  ,  9.82121e-05])
80333   , -25633.4    , array([ 33.7169    ,  0.00112733 ,  7.75764e-05,  0.0699846  ,  9.82121e-05])
80334   , -25606.8    , array([ 33.7169    ,  0.0011262  ,  7.7654e-05 ,  0.0699846  ,  9.82121e-05])
80335   , -25606.8    , array([ 33.7169    ,  0.0011262  ,  7.75764e-05,  0.0700546  ,  9.82121e-05])
80336   , -25580.3    , array([ 33.7169    ,  0.0011262  ,  7.75764e-05,  0.0699846  ,  9.83104e-05])
80344   , -25606.7    , array([ 33.7169    ,  0.0011262  ,  7.75764e-05,  0.0699846  ,  9.82123e-05])
80345   , -25606.7    , array([ 33.7169    ,  0.0011262  ,  7.75764e-05,  0.0699846  ,  9.82123e-05])
80346   , -25606.7    , array([ 33.7506    ,  0.0011262  ,  7.75764e-05,  0.0699846  ,  9.82123e-05])
80347   , -25633.2    , array([ 33.7169    ,  0.00112732 ,  7.75764e-05,  0.0699846  ,  9.82123e-05])
80348   , -25606.7    , array([ 33.7169    ,  0.0011262  ,  7.7654e-05 ,  0.0699846  ,  9.82123e-05])
80349   , -25606.7    , array([ 33.7169    ,  0.0011262  ,  7.75764e-05,  0.0700546  ,  9.82123e-05])
80350   , -25580.2    , array([ 33.7169    ,  0.0011262  ,  7.75764e-05,  0.0699846  ,  9.83106e-05])
80351   , -25531.3    , array([ 33.7166    ,  0.00112461 ,  7.75764e-05,  0.0699846  ,  9.83529e-05])
80352   , -25531.3    , array([ 33.7166    ,  0.00112461 ,  7.75764e-05,  0.0699846  ,  9.83529e-05])
80353   , -25531.3    , array([ 33.7503    ,  0.00112461 ,  7.75764e-05,  0.0699846  ,  9.83529e-05])
80354   , -25557.8    , array([ 33.7166    ,  0.00112573 ,  7.75764e-05,  0.0699846  ,  9.83529e-05])
80355   , -25531.3    , array([ 33.7166    ,  0.00112461 ,  7.7654e-05 ,  0.0699846  ,  9.83529e-05])
80356   , -25531.3    , array([ 33.7166    ,  0.00112461 ,  7.75764e-05,  0.0700546  ,  9.83529e-05])
80357   , -25504.8    , array([ 33.7166    ,  0.00112461 ,  7.75764e-05,  0.0699846  ,  9.84513e-05])
80358   , -21212.9    , array([ 33.6982    ,  0.00103595 ,  7.75764e-05,  0.0699844  ,  0.00010688 ])
80359   , -21212.9    , array([ 33.6982    ,  0.00103595 ,  7.75764e-05,  0.0699844  ,  0.00010688 ])
80360   , -21212.9    , array([ 33.7319    ,  0.00103595 ,  7.75764e-05,  0.0699844  ,  0.00010688 ])
80361   , -21238.6    , array([ 33.6982    ,  0.00103698 ,  7.75764e-05,  0.0699844  ,  0.00010688 ])
80362   , -21212.9    , array([ 33.6982    ,  0.00103595 ,  7.7654e-05 ,  0.0699844  ,  0.00010688 ])
80363   , -21212.9    , array([ 33.6982    ,  0.00103595 ,  7.75764e-05,  0.0700544  ,  0.00010688 ])
80364   , -21187.3    , array([ 33.6982    ,  0.00103595 ,  7.75764e-05,  0.0699844  ,  0.000106987])
80372   , -21212.9    , array([ 33.6982    ,  0.00103595 ,  7.75764e-05,  0.0699844  ,  0.00010688 ])
80373   , -21212.9    , array([ 33.6982    ,  0.00103595 ,  7.75764e-05,  0.0699844  ,  0.00010688 ])
80374   , -21212.9    , array([ 33.7319    ,  0.00103595 ,  7.75764e-05,  0.0699844  ,  0.00010688 ])
80375   , -21238.5    , array([ 33.6982    ,  0.00103698 ,  7.75764e-05,  0.0699844  ,  0.00010688 ])
80376   , -21212.9    , array([ 33.6982    ,  0.00103595 ,  7.7654e-05 ,  0.0699844  ,  0.00010688 ])
80377   , -21212.9    , array([ 33.6982    ,  0.00103595 ,  7.75764e-05,  0.0700544  ,  0.00010688 ])
80378   , -21187.3    , array([ 33.6982    ,  0.00103595 ,  7.75764e-05,  0.0699844  ,  0.000106987])
80379   , -21207.6    , array([ 33.6981    ,  0.00103584 ,  7.75764e-05,  0.0699844  ,  0.000106891])
80380   , -21207.6    , array([ 33.6981    ,  0.00103584 ,  7.75764e-05,  0.0699844  ,  0.000106891])
80381   , -21207.6    , array([ 33.7318    ,  0.00103584 ,  7.75764e-05,  0.0699844  ,  0.000106891])
80382   , -21233.2    , array([ 33.6981    ,  0.00103688 ,  7.75764e-05,  0.0699844  ,  0.000106891])
80383   , -21207.6    , array([ 33.6981    ,  0.00103584 ,  7.7654e-05 ,  0.0699844  ,  0.000106891])
80384   , -21207.6    , array([ 33.6981    ,  0.00103584 ,  7.75764e-05,  0.0700544  ,  0.000106891])
80385   , -21181.9    , array([ 33.6981    ,  0.00103584 ,  7.75764e-05,  0.0699844  ,  0.000106998])
80386   , -19823.9    , array([ 33.6921    ,  0.0010082  ,  7.75764e-05,  0.0699843  ,  0.000109859])
80387   , -19823.9    , array([ 33.6921    ,  0.0010082  ,  7.75764e-05,  0.0699843  ,  0.000109859])
80388   , -19823.9    , array([ 33.7258    ,  0.0010082  ,  7.75764e-05,  0.0699843  ,  0.000109859])
80389   , -19849.1    , array([ 33.6921    ,  0.00100921 ,  7.75764e-05,  0.0699843  ,  0.000109859])
80390   , -19823.9    , array([ 33.6921    ,  0.0010082  ,  7.7654e-05 ,  0.0699843  ,  0.000109859])
80391   , -19823.9    , array([ 33.6921    ,  0.0010082  ,  7.75764e-05,  0.0700543  ,  0.000109859])
80392   , -19798.7    , array([ 33.6921    ,  0.0010082  ,  7.75764e-05,  0.0699843  ,  0.000109969])
80400   , -19823.9    , array([ 33.6921    ,  0.0010082  ,  7.75764e-05,  0.0699843  ,  0.000109859])
80401   , -19823.9    , array([ 33.6921    ,  0.0010082  ,  7.75764e-05,  0.0699843  ,  0.000109859])
80402   , -19823.9    , array([ 33.7258    ,  0.0010082  ,  7.75764e-05,  0.0699843  ,  0.000109859])
80403   , -19849.1    , array([ 33.6921    ,  0.00100921 ,  7.75764e-05,  0.0699843  ,  0.000109859])
80404   , -19823.9    , array([ 33.6921    ,  0.0010082  ,  7.7654e-05 ,  0.0699843  ,  0.000109859])
80405   , -19823.9    , array([ 33.6921    ,  0.0010082  ,  7.75764e-05,  0.0700543  ,  0.000109859])
80406   , -19798.7    , array([ 33.6921    ,  0.0010082  ,  7.75764e-05,  0.0699843  ,  0.000109969])
80407   , -19823.4    , array([ 33.6921    ,  0.00100819 ,  7.75764e-05,  0.0699843  ,  0.00010986 ])
80408   , -19823.4    , array([ 33.6921    ,  0.00100819 ,  7.75764e-05,  0.0699843  ,  0.00010986 ])
80409   , -19823.4    , array([ 33.7258    ,  0.00100819 ,  7.75764e-05,  0.0699843  ,  0.00010986 ])
80410   , -19848.6    , array([ 33.6921    ,  0.0010092  ,  7.75764e-05,  0.0699843  ,  0.00010986 ])
80411   , -19823.4    , array([ 33.6921    ,  0.00100819 ,  7.7654e-05 ,  0.0699843  ,  0.00010986 ])
80412   , -19823.4    , array([ 33.6921    ,  0.00100819 ,  7.75764e-05,  0.0700543  ,  0.00010986 ])
80413   , -19798.2    , array([ 33.6921    ,  0.00100819 ,  7.75764e-05,  0.0699843  ,  0.00010997 ])
80417   , -19397.6    , array([ 33.6901    ,  0.00100024 ,  7.75764e-05,  0.0699843  ,  0.000110857])
80421   , -19694.5    , array([ 33.6915    ,  0.00100563 ,  7.75764e-05,  0.0699843  ,  0.000110143])
80422   , -19694.5    , array([ 33.6915    ,  0.00100563 ,  7.75764e-05,  0.0699843  ,  0.000110143])
80423   , -19694.5    , array([ 33.7252    ,  0.00100563 ,  7.75764e-05,  0.0699843  ,  0.000110143])
80424   , -19719.7    , array([ 33.6915    ,  0.00100663 ,  7.75764e-05,  0.0699843  ,  0.000110143])
80425   , -19694.5    , array([ 33.6915    ,  0.00100563 ,  7.7654e-05 ,  0.0699843  ,  0.000110143])
80426   , -19694.5    , array([ 33.6915    ,  0.00100563 ,  7.75764e-05,  0.0700543  ,  0.000110143])
80427   , -19669.4    , array([ 33.6915    ,  0.00100563 ,  7.75764e-05,  0.0699843  ,  0.000110253])
80428   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110613])
80429   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110613])
80430   , -19481.8    , array([ 33.7243    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110613])
80431   , -19506.9    , array([ 33.6905    ,  0.00100241 ,  7.75764e-05,  0.0699843  ,  0.000110613])
80432   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.7654e-05 ,  0.0699843  ,  0.000110613])
80433   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0700543  ,  0.000110613])
80434   , -19456.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110724])
80438   , -19434.7    , array([ 33.6902    ,  0.00100097 ,  7.75764e-05,  0.0699843  ,  0.000110774])
80442   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110613])
80443   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110613])
80444   , -19481.8    , array([ 33.7243    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110613])
80445   , -19506.9    , array([ 33.6905    ,  0.00100241 ,  7.75764e-05,  0.0699843  ,  0.000110613])
80446   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.7654e-05 ,  0.0699843  ,  0.000110613])
80447   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0700543  ,  0.000110613])
80448   , -19456.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110724])
80449   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110614])
80450   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110614])
80451   , -19481.8    , array([ 33.7243    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110614])
80452   , -19506.9    , array([ 33.6905    ,  0.00100241 ,  7.75764e-05,  0.0699843  ,  0.000110614])
80453   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.7654e-05 ,  0.0699843  ,  0.000110614])
80454   , -19481.8    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0700543  ,  0.000110614])
80455   , -19456.7    , array([ 33.6905    ,  0.0010014  ,  7.75764e-05,  0.0699843  ,  0.000110724])
80456   , -19445.7    , array([ 33.6904    ,  0.00100069 ,  7.75764e-05,  0.0699843  ,  0.000110694])
80457   , -19445.7    , array([ 33.6904    ,  0.00100069 ,  7.75764e-05,  0.0699843  ,  0.000110694])
80458   , -19445.7    , array([ 33.7241    ,  0.00100069 ,  7.75764e-05,  0.0699843  ,  0.000110694])
80459   , -19470.8    , array([ 33.6904    ,  0.00100169 ,  7.75764e-05,  0.0699843  ,  0.000110694])
80460   , -19445.7    , array([ 33.6904    ,  0.00100069 ,  7.7654e-05 ,  0.0699843  ,  0.000110694])
80461   , -19445.7    , array([ 33.6904    ,  0.00100069 ,  7.75764e-05,  0.0700543  ,  0.000110694])
80462   , -19420.7    , array([ 33.6904    ,  0.00100069 ,  7.75764e-05,  0.0699843  ,  0.000110804])
80463   , -19421.9    , array([ 33.6903    ,  0.00100022 ,  7.75764e-05,  0.0699843  ,  0.000110747])
80464   , -19421.9    , array([ 33.6903    ,  0.00100022 ,  7.75764e-05,  0.0699843  ,  0.000110747])
80465   , -19421.9    , array([ 33.724     ,  0.00100022 ,  7.75764e-05,  0.0699843  ,  0.000110747])
80466   , -19447      , array([ 33.6903    ,  0.00100122 ,  7.75764e-05,  0.0699843  ,  0.000110747])
80467   , -19421.9    , array([ 33.6903    ,  0.00100022 ,  7.7654e-05 ,  0.0699843  ,  0.000110747])
80468   , -19421.9    , array([ 33.6903    ,  0.00100022 ,  7.75764e-05,  0.0700543  ,  0.000110747])
80469   , -19396.9    , array([ 33.6903    ,  0.00100022 ,  7.75764e-05,  0.0699843  ,  0.000110857])
80470   , -19413.8    , array([ 33.6902    ,  0.00100006 ,  7.75764e-05,  0.0699843  ,  0.000110765])
80471   , -19413.8    , array([ 33.6902    ,  0.00100006 ,  7.75764e-05,  0.0699843  ,  0.000110765])
80472   , -19413.8    , array([ 33.7239    ,  0.00100006 ,  7.75764e-05,  0.0699843  ,  0.000110765])
80473   , -19438.9    , array([ 33.6902    ,  0.00100106 ,  7.75764e-05,  0.0699843  ,  0.000110765])
80474   , -19413.8    , array([ 33.6902    ,  0.00100006 ,  7.7654e-05 ,  0.0699843  ,  0.000110765])
80475   , -19413.8    , array([ 33.6902    ,  0.00100006 ,  7.75764e-05,  0.0700543  ,  0.000110765])
80476   , -19388.8    , array([ 33.6902    ,  0.00100006 ,  7.75764e-05,  0.0699843  ,  0.000110875])
80477   , -19411.1    , array([ 33.6902    ,  0.001      ,  7.75764e-05,  0.0699843  ,  0.000110771])
80478   , -19411.1    , array([ 33.6902    ,  0.001      ,  7.75764e-05,  0.0699843  ,  0.000110771])
80479   , -19411.1    , array([ 33.7239    ,  0.001      ,  7.75764e-05,  0.0699843  ,  0.000110771])
80480   , -19436.1    , array([ 33.6902    ,  0.001001   ,  7.75764e-05,  0.0699843  ,  0.000110771])
80481   , -19411.1    , array([ 33.6902    ,  0.001      ,  7.7654e-05 ,  0.0699843  ,  0.000110771])
80482   , -19411.1    , array([ 33.6902    ,  0.001      ,  7.75764e-05,  0.0700543  ,  0.000110771])
80483   , -19386      , array([ 33.6902    ,  0.001      ,  7.75764e-05,  0.0699843  ,  0.000110882])
80487   , -19435.2    , array([ 33.6902    ,  0.00100098 ,  7.75764e-05,  0.0699843  ,  0.000110773])
80491   , -19411.1    , array([ 33.6902    ,  0.001      ,  7.75764e-05,  0.0699843  ,  0.000110771])
80492   , -19411.1    , array([ 33.6902    ,  0.001      ,  7.75764e-05,  0.0699843  ,  0.000110771])
80493   , -19411.1    , array([ 33.7239    ,  0.001      ,  7.75764e-05,  0.0699843  ,  0.000110771])
80494   , -19436.1    , array([ 33.6902    ,  0.001001   ,  7.75764e-05,  0.0699843  ,  0.000110771])
