172908  , -78738      , array([ 0.311282   ,  2.92789    ,  5.22085e-21,  2.17733e-35,  0.000118413])
172909  , -78738.3    , array([ 0.311594   ,  2.92789    ,  5.22085e-21,  2.17733e-35,  0.000118413])
172910  , -78738.1    , array([ 0.311282   ,  2.93082    ,  5.22085e-21,  2.17733e-35,  0.000118413])
172911  , -78738      , array([ 0.311282   ,  2.92789    ,  5.22608e-21,  2.17733e-35,  0.000118413])
172912  , -78738      , array([ 0.311282   ,  2.92789    ,  5.22085e-21,  2.17951e-35,  0.000118413])
172913  , -78737.7    , array([ 0.311282   ,  2.92789    ,  5.22085e-21,  2.17733e-35,  0.000118532])
172914  , -78738      , array([ 0.311282   ,  2.92789    ,  5.22085e-21,  2.17733e-35,  0.000118413])
172915  , -77749.8    , array([ 0.161804   ,  2.64167    ,  5.22085e-21,  2.17733e-35,  0.000253831])
172916  , -77749.8    , array([ 0.161804   ,  2.64167    ,  5.22085e-21,  2.17733e-35,  0.000253831])
172917  , -77751      , array([ 0.161965   ,  2.64167    ,  5.22085e-21,  2.17733e-35,  0.000253831])
172918  , -77749.9    , array([ 0.161804   ,  2.64431    ,  5.22085e-21,  2.17733e-35,  0.000253831])
172919  , -77749.8    , array([ 0.161804   ,  2.64167    ,  5.22608e-21,  2.17733e-35,  0.000253831])
172920  , -77749.8    , array([ 0.161804   ,  2.64167    ,  5.22085e-21,  2.17951e-35,  0.000253831])
172921  , -77748.5    , array([ 0.161804   ,  2.64167    ,  5.22085e-21,  2.17733e-35,  0.000254085])
172922  , -90253.4    , array([ 0.011812   ,  1.75052    ,  5.22085e-21,  2.17733e-35,  0.00535944 ])
172923  , -90253.4    , array([ 0.011812   ,  1.75052    ,  5.22085e-21,  2.17733e-35,  0.00535944 ])
172924  , -90198.3    , array([ 0.0118238  ,  1.75052    ,  5.22085e-21,  2.17733e-35,  0.00535944 ])
172925  , -90254.7    , array([ 0.011812   ,  1.75227    ,  5.22085e-21,  2.17733e-35,  0.00535944 ])
172926  , -90253.4    , array([ 0.011812   ,  1.75052    ,  5.22608e-21,  2.17733e-35,  0.00535944 ])
172927  , -90253.4    , array([ 0.011812   ,  1.75052    ,  5.22085e-21,  2.17951e-35,  0.00535944 ])
172928  , -90302.6    , array([ 0.011812   ,  1.75052    ,  5.22085e-21,  2.17733e-35,  0.0053648  ])
172929  , -68615.9    , array([ 0.055828   ,  2.2347     ,  5.22085e-21,  2.17733e-35,  0.00087716 ])
172930  , -68615.9    , array([ 0.055828   ,  2.2347     ,  5.22085e-21,  2.17733e-35,  0.00087716 ])
172931  , -68623.8    , array([ 0.0558839  ,  2.2347     ,  5.22085e-21,  2.17733e-35,  0.00087716 ])
172932  , -68616.3    , array([ 0.055828   ,  2.23694    ,  5.22085e-21,  2.17733e-35,  0.00087716 ])
172933  , -68615.9    , array([ 0.055828   ,  2.2347     ,  5.22608e-21,  2.17733e-35,  0.00087716 ])
172934  , -68615.9    , array([ 0.055828   ,  2.2347     ,  5.22085e-21,  2.17951e-35,  0.00087716 ])
172935  , -68607.6    , array([ 0.055828   ,  2.2347     ,  5.22085e-21,  2.17733e-35,  0.000878038])
172936  , -53720.1    , array([ 0.0248792  ,  1.96803    ,  5.22085e-21,  2.17733e-35,  0.00224969 ])
172937  , -53720.1    , array([ 0.0248792  ,  1.96803    ,  5.22085e-21,  2.17733e-35,  0.00224969 ])
172938  , -53721.1    , array([ 0.0249041  ,  1.96803    ,  5.22085e-21,  2.17733e-35,  0.00224969 ])
172939  , -53720.7    , array([ 0.0248792  ,  1.97       ,  5.22085e-21,  2.17733e-35,  0.00224969 ])
172940  , -53720.1    , array([ 0.0248792  ,  1.96803    ,  5.22608e-21,  2.17733e-35,  0.00224969 ])
172941  , -53720.1    , array([ 0.0248792  ,  1.96803    ,  5.22085e-21,  2.17951e-35,  0.00224969 ])
