568     , -7444.99    , array([ 0.0418558  ,  4.34381    ,  0.00453361 ,  0.330499   ])
569     , -7445.53    , array([ 0.0418977  ,  4.34381    ,  0.00453361 ,  0.330499   ])
570     , -7448.48    , array([ 0.0418558  ,  4.34815    ,  0.00453361 ,  0.330499   ])
571     , -7444.49    , array([ 0.0418558  ,  4.34381    ,  0.00453815 ,  0.330499   ])
572     , -7450.14    , array([ 0.0418558  ,  4.34381    ,  0.00453361 ,  0.330829   ])
573     , -7444.99    , array([ 0.0418558  ,  4.34381    ,  0.00453361 ,  0.330499   ])
574     , -2787.48    , array([ 0.0383717  ,  2.47555    ,  0.00490969 ,  0.144016   ])
575     , -2787.48    , array([ 0.0383717  ,  2.47555    ,  0.00490969 ,  0.144016   ])
576     , -2788.45    , array([ 0.0384101  ,  2.47555    ,  0.00490969 ,  0.144016   ])
577     , -2788.91    , array([ 0.0383717  ,  2.47803    ,  0.00490969 ,  0.144016   ])
578     , -2786.57    , array([ 0.0383717  ,  2.47555    ,  0.00491461 ,  0.144016   ])
579     , -2790       , array([ 0.0383717  ,  2.47555    ,  0.00490969 ,  0.14416    ])
580     , -113563     , array([ 0.00112373 ,  3.54773    ,  0.136099   ,  0.0361075  ])
581     , -113563     , array([ 0.00112373 ,  3.54773    ,  0.136099   ,  0.0361075  ])
582     , -113538     , array([ 0.00112486 ,  3.54773    ,  0.136099   ,  0.0361075  ])
583     , -113571     , array([ 0.00112373 ,  3.55128    ,  0.136099   ,  0.0361075  ])
584     , -113563     , array([ 0.00112373 ,  3.54773    ,  0.136235   ,  0.0361075  ])
585     , -113580     , array([ 0.00112373 ,  3.54773    ,  0.136099   ,  0.0361436  ])
586     , -2628.79    , array([ 0.0361606  ,  2.49057    ,  0.00519168 ,  0.140706   ])
587     , -2628.79    , array([ 0.0361606  ,  2.49057    ,  0.00519168 ,  0.140706   ])
588     , -2629.75    , array([ 0.0361968  ,  2.49057    ,  0.00519168 ,  0.140706   ])
589     , -2630.15    , array([ 0.0361606  ,  2.49306    ,  0.00519168 ,  0.140706   ])
590     , -2627.88    , array([ 0.0361606  ,  2.49057    ,  0.00519687 ,  0.140706   ])
591     , -2631.34    , array([ 0.0361606  ,  2.49057    ,  0.00519168 ,  0.140846   ])
592     , -2475.81    , array([ 0.0341449  ,  2.50517    ,  0.00547957 ,  0.137579   ])
593     , -2475.81    , array([ 0.0341449  ,  2.50517    ,  0.00547957 ,  0.137579   ])
594     , -2476.75    , array([ 0.0341791  ,  2.50517    ,  0.00547957 ,  0.137579   ])
595     , -2477.11    , array([ 0.0341449  ,  2.50768    ,  0.00547957 ,  0.137579   ])
596     , -2474.93    , array([ 0.0341449  ,  2.50517    ,  0.00548505 ,  0.137579   ])
597     , -2478.4     , array([ 0.0341449  ,  2.50517    ,  0.00547957 ,  0.137716   ])
598     , -51219.2    , array([ 0.00619433 ,  2.98122    ,  0.0273086  ,  0.0704813  ])
599     , -51219.2    , array([ 0.00619433 ,  2.98122    ,  0.0273086  ,  0.0704813  ])
600     , -51142.6    , array([ 0.00620053 ,  2.98122    ,  0.0273086  ,  0.0704813  ])
601     , -51226.5    , array([ 0.00619433 ,  2.9842     ,  0.0273086  ,  0.0704813  ])
602     , -51289.4    , array([ 0.00619433 ,  2.98122    ,  0.0273359  ,  0.0704813  ])
603     , -51234.3    , array([ 0.00619433 ,  2.98122    ,  0.0273086  ,  0.0705518  ])
604     , -1679.77    , array([ 0.0228996  ,  2.60928    ,  0.00797993 ,  0.117644   ])
605     , -1679.77    , array([ 0.0228996  ,  2.60928    ,  0.00797993 ,  0.117644   ])
606     , -1679.64    , array([ 0.0229225  ,  2.60928    ,  0.00797993 ,  0.117644   ])
607     , -1680.85    , array([ 0.0228996  ,  2.61189    ,  0.00797993 ,  0.117644   ])
608     , -1679.94    , array([ 0.0228996  ,  2.60928    ,  0.00798792 ,  0.117644   ])
609     , -1682.65    , array([ 0.0228996  ,  2.60928    ,  0.00797993 ,  0.117761   ])
610     , -816.926    , array([ 0.0127735  ,  13.3803    ,  0.012255   ,  0.0278685  ])
611     , -816.926    , array([ 0.0127735  ,  13.3803    ,  0.012255   ,  0.0278685  ])
612     , -815.063    , array([ 0.0127862  ,  13.3803    ,  0.012255   ,  0.0278685  ])
613     , -816.989    , array([ 0.0127735  ,  13.3937    ,  0.012255   ,  0.0278685  ])
614     , -818.673    , array([ 0.0127735  ,  13.3803    ,  0.0122673  ,  0.0278685  ])
615     , -817.64     , array([ 0.0127735  ,  13.3803    ,  0.012255   ,  0.0278963  ])
622     , -816.921    , array([ 0.012774   ,  13.3803    ,  0.0122555  ,  0.0278684  ])
