176117  , -60933      , array([ 1.09996    ,  0.00824294 ,  1.70715e-30,  7.98241e-93,  0.000150266])
176275  , -1755.86    , array([ 0.797023   ,  0.0535252  ,  1.70886e-30,  7.98241e-93,  0.0194441  ])
176276  , -1755.86    , array([ 0.797023   ,  0.0535252  ,  1.70715e-30,  7.99039e-93,  0.0194441  ])
176277  , -1756.66    , array([ 0.797023   ,  0.0535252  ,  1.70715e-30,  7.98241e-93,  0.0194636  ])
176278  , -1755.86    , array([ 0.797026   ,  0.0535255  ,  1.70715e-30,  7.98241e-93,  0.0194442  ])
176279  , -1755.86    , array([ 0.797026   ,  0.0535255  ,  1.70715e-30,  7.98241e-93,  0.0194442  ])
176280  , -1755.44    , array([ 0.797823   ,  0.0535255  ,  1.70715e-30,  7.98241e-93,  0.0194442  ])
176281  , -1755.12    , array([ 0.797026   ,  0.0535791  ,  1.70715e-30,  7.98241e-93,  0.0194442  ])
176282  , -1755.86    , array([ 0.797026   ,  0.0535255  ,  1.70886e-30,  7.98241e-93,  0.0194442  ])
176283  , -1755.86    , array([ 0.797026   ,  0.0535255  ,  1.70715e-30,  7.99039e-93,  0.0194442  ])
176284  , -1756.66    , array([ 0.797026   ,  0.0535255  ,  1.70715e-30,  7.98241e-93,  0.0194637  ])
176285  , -26758.5    , array([ 5.52645    ,  1.32861    ,  1.70715e-30,  7.98241e-93,  0.561567   ])
176286  , -26758.5    , array([ 5.52645    ,  1.32861    ,  1.70715e-30,  7.98241e-93,  0.561567   ])
176287  , -26759.9    , array([ 5.53198    ,  1.32861    ,  1.70715e-30,  7.98241e-93,  0.561567   ])
176288  , -26757.2    , array([ 5.52645    ,  1.32994    ,  1.70715e-30,  7.98241e-93,  0.561567   ])
176289  , -26758.5    , array([ 5.52645    ,  1.32861    ,  1.70886e-30,  7.98241e-93,  0.561567   ])
176290  , -26758.5    , array([ 5.52645    ,  1.32861    ,  1.70715e-30,  7.99039e-93,  0.561567   ])
176291  , -26781      , array([ 5.52645    ,  1.32861    ,  1.70715e-30,  7.98241e-93,  0.562129   ])
176292  , -1739.65    , array([ 0.853258   ,  0.0599334  ,  1.70715e-30,  7.98241e-93,  0.0218884  ])
176293  , -1739.65    , array([ 0.853258   ,  0.0599334  ,  1.70715e-30,  7.98241e-93,  0.0218884  ])
176294  , -1739.2     , array([ 0.854112   ,  0.0599334  ,  1.70715e-30,  7.98241e-93,  0.0218884  ])
176295  , -1738.83    , array([ 0.853258   ,  0.0599933  ,  1.70715e-30,  7.98241e-93,  0.0218884  ])
176296  , -1739.65    , array([ 0.853258   ,  0.0599334  ,  1.70886e-30,  7.98241e-93,  0.0218884  ])
176297  , -1739.65    , array([ 0.853258   ,  0.0599334  ,  1.70715e-30,  7.99039e-93,  0.0218884  ])
176298  , -1740.63    , array([ 0.853258   ,  0.0599334  ,  1.70715e-30,  7.98241e-93,  0.0219103  ])
176299  , -1713.22    , array([ 0.94407    ,  0.0604921  ,  1.70715e-30,  7.98241e-93,  0.0223463  ])
176300  , -1713.22    , array([ 0.94407    ,  0.0604921  ,  1.70715e-30,  7.98241e-93,  0.0223463  ])
176301  , -1712.89    , array([ 0.945014   ,  0.0604921  ,  1.70715e-30,  7.98241e-93,  0.0223463  ])
176302  , -1712.1     , array([ 0.94407    ,  0.0605526  ,  1.70715e-30,  7.98241e-93,  0.0223463  ])
176303  , -1713.22    , array([ 0.94407    ,  0.0604921  ,  1.70886e-30,  7.98241e-93,  0.0223463  ])
176304  , -1713.22    , array([ 0.94407    ,  0.0604921  ,  1.70715e-30,  7.99039e-93,  0.0223463  ])
176305  , -1714.43    , array([ 0.94407    ,  0.0604921  ,  1.70715e-30,  7.98241e-93,  0.0223686  ])
176306  , -1668.44    , array([ 1.06503    ,  0.0651576  ,  1.70715e-30,  7.98241e-93,  0.0236808  ])
176307  , -1668.44    , array([ 1.06503    ,  0.0651576  ,  1.70715e-30,  7.98241e-93,  0.0236808  ])
176308  , -1668.21    , array([ 1.0661     ,  0.0651576  ,  1.70715e-30,  7.98241e-93,  0.0236808  ])
176309  , -1667.89    , array([ 1.06503    ,  0.0652228  ,  1.70715e-30,  7.98241e-93,  0.0236808  ])
176310  , -1668.44    , array([ 1.06503    ,  0.0651576  ,  1.70886e-30,  7.98241e-93,  0.0236808  ])
176311  , -1668.44    , array([ 1.06503    ,  0.0651576  ,  1.70715e-30,  7.99039e-93,  0.0236808  ])
176312  , -1669.09    , array([ 1.06503    ,  0.0651576  ,  1.70715e-30,  7.98241e-93,  0.0237045  ])
176313  , -1634.26    , array([ 1.33913    ,  0.0696422  ,  1.70715e-30,  7.98241e-93,  0.0249087  ])
176314  , -1634.26    , array([ 1.33913    ,  0.0696422  ,  1.70715e-30,  7.98241e-93,  0.0249087  ])
176315  , -1634.21    , array([ 1.34047    ,  0.0696422  ,  1.70715e-30,  7.98241e-93,  0.0249087  ])
176316  , -1634.29    , array([ 1.33913    ,  0.0697118  ,  1.70715e-30,  7.98241e-93,  0.0249087  ])
176317  , -1634.26    , array([ 1.33913    ,  0.0696422  ,  1.70886e-30,  7.98241e-93,  0.0249087  ])
176318  , -1634.26    , array([ 1.33913    ,  0.0696422  ,  1.70715e-30,  7.99039e-93,  0.0249087  ])
176319  , -1634.29    , array([ 1.33913    ,  0.0696422  ,  1.70715e-30,  7.98241e-93,  0.0249336  ])
176320  , -1632.91    , array([ 1.39228    ,  0.067555   ,  1.70715e-30,  7.98241e-93,  0.0241477  ])
176321  , -1632.91    , array([ 1.39228    ,  0.067555   ,  1.70715e-30,  7.98241e-93,  0.0241477  ])
176322  , -1632.89    , array([ 1.39368    ,  0.067555   ,  1.70715e-30,  7.98241e-93,  0.0241477  ])
176323  , -1632.95    , array([ 1.39228    ,  0.0676225  ,  1.70715e-30,  7.98241e-93,  0.0241477  ])
176324  , -1632.91    , array([ 1.39228    ,  0.067555   ,  1.70886e-30,  7.98241e-93,  0.0241477  ])
176325  , -1632.91    , array([ 1.39228    ,  0.067555   ,  1.70715e-30,  7.99039e-93,  0.0241477  ])
176326  , -1632.87    , array([ 1.39228    ,  0.067555   ,  1.70715e-30,  7.98241e-93,  0.0241718  ])
176327  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176328  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176329  , -1632.43    , array([ 1.44207    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176330  , -1632.42    , array([ 1.44062    ,  0.0679722  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176331  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70886e-30,  7.98241e-93,  0.0243276  ])
176332  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.99039e-93,  0.0243276  ])
176333  , -1632.44    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.024352   ])
176334  , -1632.54    , array([ 1.43642    ,  0.0676397  ,  1.70715e-30,  7.98241e-93,  0.0242226  ])
176335  , -1632.54    , array([ 1.43642    ,  0.0676397  ,  1.70715e-30,  7.98241e-93,  0.0242226  ])
176336  , -1632.54    , array([ 1.43786    ,  0.0676397  ,  1.70715e-30,  7.98241e-93,  0.0242226  ])
176337  , -1632.54    , array([ 1.43642    ,  0.0677073  ,  1.70715e-30,  7.98241e-93,  0.0242226  ])
176338  , -1632.54    , array([ 1.43642    ,  0.0676397  ,  1.70886e-30,  7.98241e-93,  0.0242226  ])
176339  , -1632.54    , array([ 1.43642    ,  0.0676397  ,  1.70715e-30,  7.99039e-93,  0.0242226  ])
176340  , -1632.54    , array([ 1.43642    ,  0.0676397  ,  1.70715e-30,  7.98241e-93,  0.0242468  ])
176341  , -1632.43    , array([ 1.44049    ,  0.0678955  ,  1.70715e-30,  7.98241e-93,  0.0243242  ])
176342  , -1632.43    , array([ 1.44049    ,  0.0678955  ,  1.70715e-30,  7.98241e-93,  0.0243242  ])
176343  , -1632.43    , array([ 1.44193    ,  0.0678955  ,  1.70715e-30,  7.98241e-93,  0.0243242  ])
176344  , -1632.42    , array([ 1.44049    ,  0.0679634  ,  1.70715e-30,  7.98241e-93,  0.0243242  ])
176345  , -1632.43    , array([ 1.44049    ,  0.0678955  ,  1.70886e-30,  7.98241e-93,  0.0243242  ])
176346  , -1632.43    , array([ 1.44049    ,  0.0678955  ,  1.70715e-30,  7.99039e-93,  0.0243242  ])
176347  , -1632.44    , array([ 1.44049    ,  0.0678955  ,  1.70715e-30,  7.98241e-93,  0.0243485  ])
176348  , -1632.43    , array([ 1.44062    ,  0.0679039  ,  1.70715e-30,  7.98241e-93,  0.0243275  ])
176349  , -1632.43    , array([ 1.44062    ,  0.0679039  ,  1.70715e-30,  7.98241e-93,  0.0243275  ])
176350  , -1632.43    , array([ 1.44206    ,  0.0679039  ,  1.70715e-30,  7.98241e-93,  0.0243275  ])
176351  , -1632.42    , array([ 1.44062    ,  0.0679719  ,  1.70715e-30,  7.98241e-93,  0.0243275  ])
176352  , -1632.43    , array([ 1.44062    ,  0.0679039  ,  1.70886e-30,  7.98241e-93,  0.0243275  ])
176353  , -1632.43    , array([ 1.44062    ,  0.0679039  ,  1.70715e-30,  7.99039e-93,  0.0243275  ])
176354  , -1632.44    , array([ 1.44062    ,  0.0679039  ,  1.70715e-30,  7.98241e-93,  0.0243519  ])
176355  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176356  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176357  , -1632.43    , array([ 1.44207    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176358  , -1632.42    , array([ 1.44062    ,  0.0679721  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176359  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70886e-30,  7.98241e-93,  0.0243276  ])
176360  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.99039e-93,  0.0243276  ])
176361  , -1632.44    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.024352   ])
176362  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176363  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176364  , -1632.43    , array([ 1.44207    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176365  , -1632.42    , array([ 1.44062    ,  0.0679722  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176366  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70886e-30,  7.98241e-93,  0.0243276  ])
176367  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.99039e-93,  0.0243276  ])
176368  , -1632.44    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.024352   ])
176369  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176370  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176371  , -1632.43    , array([ 1.44207    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176372  , -1632.42    , array([ 1.44062    ,  0.0679722  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176373  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70886e-30,  7.98241e-93,  0.0243276  ])
176374  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.99039e-93,  0.0243276  ])
176375  , -1632.44    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.024352   ])
176376  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176377  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176378  , -1632.43    , array([ 1.44207    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176379  , -1632.42    , array([ 1.44062    ,  0.0679722  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176380  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70886e-30,  7.98241e-93,  0.0243276  ])
176381  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.99039e-93,  0.0243276  ])
176382  , -1632.44    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.024352   ])
176383  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176384  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176385  , -1632.43    , array([ 1.44207    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176386  , -1632.42    , array([ 1.44062    ,  0.0679722  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
176387  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70886e-30,  7.98241e-93,  0.0243276  ])
176388  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.99039e-93,  0.0243276  ])
176389  , -1632.44    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.024352   ])
176390  , -1632.43    , array([ 1.44062    ,  0.0679042  ,  1.70715e-30,  7.98241e-93,  0.0243276  ])
