14493   , -2566.12    , array([ 0.491601   ,  38.658     ,  1.35612e-33,  0.0106307  ])
14494   , -2566.12    , array([ 0.492093   ,  38.658     ,  1.35612e-33,  0.0106307  ])
14495   , -2566.13    , array([ 0.491601   ,  38.6967    ,  1.35612e-33,  0.0106307  ])
14496   , -2566.12    , array([ 0.491601   ,  38.658     ,  1.35748e-33,  0.0106307  ])
14497   , -2566.38    , array([ 0.491601   ,  38.658     ,  1.35612e-33,  0.0106413  ])
14498   , -2566.12    , array([ 0.491601   ,  38.658     ,  1.35612e-33,  0.0106307  ])
14499   , -2413.52    , array([ 0.491601   ,  37.6131    ,  1.35612e-33,  0.00387334 ])
14500   , -2413.52    , array([ 0.491601   ,  37.6131    ,  1.35612e-33,  0.00387334 ])
14501   , -2413.52    , array([ 0.492093   ,  37.6131    ,  1.35612e-33,  0.00387334 ])
14502   , -2413.53    , array([ 0.491601   ,  37.6507    ,  1.35612e-33,  0.00387334 ])
14503   , -2413.52    , array([ 0.491601   ,  37.6131    ,  1.35748e-33,  0.00387334 ])
14504   , -2413.6     , array([ 0.491601   ,  37.6131    ,  1.35612e-33,  0.00387722 ])
14505   , -2384.06    , array([ 0.491601   ,  36.2577    ,  1.35612e-33,  0.00243745 ])
14506   , -2384.06    , array([ 0.491601   ,  36.2577    ,  1.35612e-33,  0.00243745 ])
14507   , -2384.06    , array([ 0.492093   ,  36.2577    ,  1.35612e-33,  0.00243745 ])
14508   , -2384.06    , array([ 0.491601   ,  36.2939    ,  1.35612e-33,  0.00243745 ])
14509   , -2384.06    , array([ 0.491601   ,  36.2577    ,  1.35748e-33,  0.00243745 ])
14510   , -2384.11    , array([ 0.491601   ,  36.2577    ,  1.35612e-33,  0.00243989 ])
14511   , -2359.55    , array([ 0.491601   ,  30.2898    ,  1.35612e-33,  0.001202   ])
14512   , -2359.55    , array([ 0.491601   ,  30.2898    ,  1.35612e-33,  0.001202   ])
14513   , -2359.55    , array([ 0.492093   ,  30.2898    ,  1.35612e-33,  0.001202   ])
14514   , -2359.55    , array([ 0.491601   ,  30.3201    ,  1.35612e-33,  0.001202   ])
14515   , -2359.55    , array([ 0.491601   ,  30.2898    ,  1.35748e-33,  0.001202   ])
14516   , -2359.58    , array([ 0.491601   ,  30.2898    ,  1.35612e-33,  0.0012032  ])
14517   , -2348.59    , array([ 0.491601   ,  19.9911    ,  1.35612e-33,  0.000639317])
14518   , -2348.59    , array([ 0.491601   ,  19.9911    ,  1.35612e-33,  0.000639317])
14519   , -2348.59    , array([ 0.492093   ,  19.9911    ,  1.35612e-33,  0.000639317])
14520   , -2348.59    , array([ 0.491601   ,  20.0111    ,  1.35612e-33,  0.000639317])
14521   , -2348.59    , array([ 0.491601   ,  19.9911    ,  1.35748e-33,  0.000639317])
14522   , -2348.6     , array([ 0.491601   ,  19.9911    ,  1.35612e-33,  0.000639957])
14523   , -2342.3     , array([ 0.491601   ,  8.04685    ,  1.35612e-33,  0.00032497 ])
14524   , -2342.3     , array([ 0.491601   ,  8.04685    ,  1.35612e-33,  0.00032497 ])
14525   , -2342.3     , array([ 0.492093   ,  8.04685    ,  1.35612e-33,  0.00032497 ])
14526   , -2342.3     , array([ 0.491601   ,  8.05491    ,  1.35612e-33,  0.00032497 ])
14527   , -2342.3     , array([ 0.491601   ,  8.04685    ,  1.35748e-33,  0.00032497 ])
14528   , -2342.3     , array([ 0.491601   ,  8.04685    ,  1.35612e-33,  0.000325295])
14529   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000153992])
14530   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000153992])
14531   , -2336.96    , array([ 0.492093   ,  1.05394    ,  1.35612e-33,  0.000153992])
14532   , -2336.96    , array([ 0.491601   ,  1.055      ,  1.35612e-33,  0.000153992])
14533   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35748e-33,  0.000153992])
14534   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000154146])
14541   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000153992])
14542   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000153992])
14543   , -2336.96    , array([ 0.492093   ,  1.05394    ,  1.35612e-33,  0.000153992])
14544   , -2336.96    , array([ 0.491601   ,  1.055      ,  1.35612e-33,  0.000153992])
14545   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35748e-33,  0.000153992])
14546   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000154146])
14547   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000153992])
14548   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000153992])
14549   , -2336.96    , array([ 0.492093   ,  1.05394    ,  1.35612e-33,  0.000153992])
14550   , -2336.96    , array([ 0.491601   ,  1.055      ,  1.35612e-33,  0.000153992])
14551   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35748e-33,  0.000153992])
14552   , -2336.96    , array([ 0.491601   ,  1.05394    ,  1.35612e-33,  0.000154146])
14553   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14554   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14555   , -2301.75    , array([ 0.492093   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14556   , -2301.78    , array([ 0.491601   ,  0.0180981  ,  1.35612e-33,  3.45786e-05])
14557   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35748e-33,  3.45786e-05])
14558   , -2301.71    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.46132e-05])
14559   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14560   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14561   , -2301.75    , array([ 0.492093   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14562   , -2301.78    , array([ 0.491601   ,  0.0180981  ,  1.35612e-33,  3.45786e-05])
14563   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35748e-33,  3.45786e-05])
14564   , -2301.71    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.46132e-05])
14565   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14566   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14567   , -2301.75    , array([ 0.492093   ,  0.01808    ,  1.35612e-33,  3.45786e-05])
14568   , -2301.78    , array([ 0.491601   ,  0.0180981  ,  1.35612e-33,  3.45786e-05])
14569   , -2301.75    , array([ 0.491601   ,  0.01808    ,  1.35748e-33,  3.45786e-05])
14570   , -2301.71    , array([ 0.491601   ,  0.01808    ,  1.35612e-33,  3.46132e-05])
14571   , -2217.22    , array([ 0.491601   ,  0.00236804 ,  1.35612e-33,  1.63856e-05])
14572   , -2217.22    , array([ 0.491601   ,  0.00236804 ,  1.35612e-33,  1.63856e-05])
14573   , -2217.22    , array([ 0.492093   ,  0.00236804 ,  1.35612e-33,  1.63856e-05])
14574   , -2217.33    , array([ 0.491601   ,  0.00237041 ,  1.35612e-33,  1.63856e-05])
14575   , -2217.22    , array([ 0.491601   ,  0.00236804 ,  1.35748e-33,  1.63856e-05])
14576   , -2217.11    , array([ 0.491601   ,  0.00236804 ,  1.35612e-33,  1.6402e-05 ])
14577   , -2217.22    , array([ 0.491601   ,  0.00236804 ,  1.35612e-33,  1.63856e-05])
14578   , -2217.22    , array([ 0.491601   ,  0.00236804 ,  1.35612e-33,  1.63856e-05])
