56527   , -68749.9    , array([ 0.111142   ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56528   , -68749.9    , array([ 0.111142   ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56529   , -25438      , array([ 1.11114    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56530   , -25137.1    , array([ 2.72918    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56531   , -24993.2    , array([ 1.9258     ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56532   , -24993.2    , array([ 1.9258     ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56533   , -25016.7    , array([ 1.61463    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56534   , -25030      , array([ 2.23267    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56535   , -24991.8    , array([ 1.88978    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56536   , -24991.3    , array([ 1.86186    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56537   , -24991.3    , array([ 1.84435    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56538   , -24991.5    , array([ 1.82702    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56539   , -24991.3    , array([ 1.84435    ,  0.0838999  ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56540   , -22630.2    , array([ 1.84435    ,  1.0839     ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56541   , -38348.1    , array([ 1.84435    ,  2.70193    ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56542   , -22630.2    , array([ 1.84435    ,  1.0839     ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56543   , -30976.7    , array([ 1.84435    ,  1.70193    ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56544   , -14521      , array([ 1.84435    ,  0.701934   ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56545   , -8162.97    , array([ 1.84435    ,  0.465866   ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56546   , -4702.24    , array([ 1.84435    ,  0.319968   ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56547   , -4385.91    , array([ 1.84435    ,  0.229798   ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56548   , -4169.86    , array([ 1.84435    ,  0.254396   ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
56549   , -4165.03    , array([ 1.84435    ,  0.265525   ,  3.45561e-24,  7.1017e-06 ,  0.0968718  ])
